"Step","shakespeare_medium_encoder_no_wpe_0 - train_loss","shakespeare_medium_encoder_no_wpe_0 - train_loss__MIN","shakespeare_medium_encoder_no_wpe_0 - train_loss__MAX"
"1086","2.2177391052246094","2.2177391052246094","2.2177391052246094"
"1087","2.1786539554595947","2.1786539554595947","2.1786539554595947"
"1088","2.2471604347229004","2.2471604347229004","2.2471604347229004"
"1089","2.2670044898986816","2.2670044898986816","2.2670044898986816"
"1090","2.1945157051086426","2.1945157051086426","2.1945157051086426"
"1091","2.2230446338653564","2.2230446338653564","2.2230446338653564"
"1092","2.155302047729492","2.155302047729492","2.155302047729492"
"1093","2.2607407569885254","2.2607407569885254","2.2607407569885254"
"1094","2.2085812091827393","2.2085812091827393","2.2085812091827393"
"1095","2.2035205364227295","2.2035205364227295","2.2035205364227295"
"1096","2.251995801925659","2.251995801925659","2.251995801925659"
"1097","2.209829568862915","2.209829568862915","2.209829568862915"
"1098","2.154146909713745","2.154146909713745","2.154146909713745"
"1099","2.190239429473877","2.190239429473877","2.190239429473877"
"1100","2.1669766902923584","2.1669766902923584","2.1669766902923584"
"1101","2.2003731727600098","2.2003731727600098","2.2003731727600098"
"1102","2.1624221801757812","2.1624221801757812","2.1624221801757812"
"1103","2.224438428878784","2.224438428878784","2.224438428878784"
"1104","2.1868979930877686","2.1868979930877686","2.1868979930877686"
"1105","2.2551119327545166","2.2551119327545166","2.2551119327545166"
"1106","2.203709840774536","2.203709840774536","2.203709840774536"
"1107","2.2185466289520264","2.2185466289520264","2.2185466289520264"
"1108","2.173269033432007","2.173269033432007","2.173269033432007"
"1109","2.2127223014831543","2.2127223014831543","2.2127223014831543"
"1110","2.207397699356079","2.207397699356079","2.207397699356079"
"1111","2.216890811920166","2.216890811920166","2.216890811920166"
"1112","2.1577115058898926","2.1577115058898926","2.1577115058898926"
"1113","2.194814682006836","2.194814682006836","2.194814682006836"
"1114","2.219853401184082","2.219853401184082","2.219853401184082"
"1115","2.220268964767456","2.220268964767456","2.220268964767456"
"1116","2.221330165863037","2.221330165863037","2.221330165863037"
"1117","2.193988561630249","2.193988561630249","2.193988561630249"
"1118","2.1763296127319336","2.1763296127319336","2.1763296127319336"
"1119","2.2048494815826416","2.2048494815826416","2.2048494815826416"
"1120","2.2039525508880615","2.2039525508880615","2.2039525508880615"
"1121","2.202033519744873","2.202033519744873","2.202033519744873"
"1122","2.26133394241333","2.26133394241333","2.26133394241333"
"1123","2.209944725036621","2.209944725036621","2.209944725036621"
"1124","2.2386667728424072","2.2386667728424072","2.2386667728424072"
"1125","2.180142641067505","2.180142641067505","2.180142641067505"
"1126","2.2112159729003906","2.2112159729003906","2.2112159729003906"
"1127","2.261245012283325","2.261245012283325","2.261245012283325"
"1128","2.2064425945281982","2.2064425945281982","2.2064425945281982"
"1129","2.1704728603363037","2.1704728603363037","2.1704728603363037"
"1130","2.221353769302368","2.221353769302368","2.221353769302368"
"1131","2.2165098190307617","2.2165098190307617","2.2165098190307617"
"1132","2.1540420055389404","2.1540420055389404","2.1540420055389404"
"1133","2.21858549118042","2.21858549118042","2.21858549118042"
"1134","2.171541213989258","2.171541213989258","2.171541213989258"
"1135","2.2129006385803223","2.2129006385803223","2.2129006385803223"
"1136","2.2029788494110107","2.2029788494110107","2.2029788494110107"
"1137","2.1859593391418457","2.1859593391418457","2.1859593391418457"
"1138","2.250823497772217","2.250823497772217","2.250823497772217"
"1139","2.2002315521240234","2.2002315521240234","2.2002315521240234"
"1140","2.2247095108032227","2.2247095108032227","2.2247095108032227"
"1141","2.1255242824554443","2.1255242824554443","2.1255242824554443"
"1142","2.2002081871032715","2.2002081871032715","2.2002081871032715"
"1143","2.117027759552002","2.117027759552002","2.117027759552002"
"1144","2.2457635402679443","2.2457635402679443","2.2457635402679443"
"1145","2.1702799797058105","2.1702799797058105","2.1702799797058105"
"1146","2.1784393787384033","2.1784393787384033","2.1784393787384033"
"1147","2.1284780502319336","2.1284780502319336","2.1284780502319336"
"1148","2.20910906791687","2.20910906791687","2.20910906791687"
"1149","2.160322904586792","2.160322904586792","2.160322904586792"
"1150","2.179603099822998","2.179603099822998","2.179603099822998"
"1151","2.1692395210266113","2.1692395210266113","2.1692395210266113"
"1152","2.204472780227661","2.204472780227661","2.204472780227661"
"1153","2.166999340057373","2.166999340057373","2.166999340057373"
"1154","2.145845890045166","2.145845890045166","2.145845890045166"
"1155","2.181980848312378","2.181980848312378","2.181980848312378"
"1156","2.192622184753418","2.192622184753418","2.192622184753418"
"1157","2.171239137649536","2.171239137649536","2.171239137649536"
"1158","2.225215196609497","2.225215196609497","2.225215196609497"
"1159","2.2045412063598633","2.2045412063598633","2.2045412063598633"
"1160","2.1889328956604004","2.1889328956604004","2.1889328956604004"
"1161","2.1457724571228027","2.1457724571228027","2.1457724571228027"
"1162","2.1242516040802","2.1242516040802","2.1242516040802"
"1163","2.183074474334717","2.183074474334717","2.183074474334717"
"1164","2.1934781074523926","2.1934781074523926","2.1934781074523926"
"1165","2.2245566844940186","2.2245566844940186","2.2245566844940186"
"1166","2.211071014404297","2.211071014404297","2.211071014404297"
"1167","2.2338976860046387","2.2338976860046387","2.2338976860046387"
"1168","2.1915998458862305","2.1915998458862305","2.1915998458862305"
"1169","2.2465810775756836","2.2465810775756836","2.2465810775756836"
"1170","2.172367572784424","2.172367572784424","2.172367572784424"
"1171","2.20005464553833","2.20005464553833","2.20005464553833"
"1172","2.2714033126831055","2.2714033126831055","2.2714033126831055"
"1173","2.240405559539795","2.240405559539795","2.240405559539795"
"1174","2.186793088912964","2.186793088912964","2.186793088912964"
"1175","2.1673388481140137","2.1673388481140137","2.1673388481140137"
"1176","2.2028541564941406","2.2028541564941406","2.2028541564941406"
"1177","2.170478343963623","2.170478343963623","2.170478343963623"
"1178","2.2511801719665527","2.2511801719665527","2.2511801719665527"
"1179","2.196791410446167","2.196791410446167","2.196791410446167"
"1180","2.1696507930755615","2.1696507930755615","2.1696507930755615"
"1181","2.154437303543091","2.154437303543091","2.154437303543091"
"1182","2.1822030544281006","2.1822030544281006","2.1822030544281006"
"1183","2.237194776535034","2.237194776535034","2.237194776535034"
"1184","2.213430881500244","2.213430881500244","2.213430881500244"
"1185","2.2297561168670654","2.2297561168670654","2.2297561168670654"
"1186","2.211392402648926","2.211392402648926","2.211392402648926"
"1187","2.1632394790649414","2.1632394790649414","2.1632394790649414"
"1188","2.226895332336426","2.226895332336426","2.226895332336426"
"1189","2.2632534503936768","2.2632534503936768","2.2632534503936768"
"1190","2.2144787311553955","2.2144787311553955","2.2144787311553955"
"1191","2.1862478256225586","2.1862478256225586","2.1862478256225586"
"1192","2.2366127967834473","2.2366127967834473","2.2366127967834473"
"1193","2.1691484451293945","2.1691484451293945","2.1691484451293945"
"1194","2.168229818344116","2.168229818344116","2.168229818344116"
"1195","2.1819162368774414","2.1819162368774414","2.1819162368774414"
"1196","2.1847753524780273","2.1847753524780273","2.1847753524780273"
"1197","2.1952903270721436","2.1952903270721436","2.1952903270721436"
"1198","2.176060914993286","2.176060914993286","2.176060914993286"
"1199","2.196195602416992","2.196195602416992","2.196195602416992"
"1200","2.2305099964141846","2.2305099964141846","2.2305099964141846"
"1201","2.1598591804504395","2.1598591804504395","2.1598591804504395"
"1202","2.1948773860931396","2.1948773860931396","2.1948773860931396"
"1203","2.2193548679351807","2.2193548679351807","2.2193548679351807"
"1204","2.1689839363098145","2.1689839363098145","2.1689839363098145"
"1205","2.204411268234253","2.204411268234253","2.204411268234253"
"1206","2.1836957931518555","2.1836957931518555","2.1836957931518555"
"1207","2.221721649169922","2.221721649169922","2.221721649169922"
"1208","2.167026996612549","2.167026996612549","2.167026996612549"
"1209","2.196035623550415","2.196035623550415","2.196035623550415"
"1210","2.193218946456909","2.193218946456909","2.193218946456909"
"1211","2.1303906440734863","2.1303906440734863","2.1303906440734863"
"1212","2.224717617034912","2.224717617034912","2.224717617034912"
"1213","2.1993279457092285","2.1993279457092285","2.1993279457092285"
"1214","2.202721357345581","2.202721357345581","2.202721357345581"
"1215","2.129185676574707","2.129185676574707","2.129185676574707"
"1216","2.153604745864868","2.153604745864868","2.153604745864868"
"1217","2.1877946853637695","2.1877946853637695","2.1877946853637695"
"1218","2.1530604362487793","2.1530604362487793","2.1530604362487793"
"1219","2.219364881515503","2.219364881515503","2.219364881515503"
"1220","2.1799302101135254","2.1799302101135254","2.1799302101135254"
"1221","2.1491987705230713","2.1491987705230713","2.1491987705230713"
"1222","2.2144176959991455","2.2144176959991455","2.2144176959991455"
"1223","2.173218250274658","2.173218250274658","2.173218250274658"
"1224","2.175543785095215","2.175543785095215","2.175543785095215"
"1225","2.2278213500976562","2.2278213500976562","2.2278213500976562"
"1226","2.1590261459350586","2.1590261459350586","2.1590261459350586"
"1227","2.177211046218872","2.177211046218872","2.177211046218872"
"1228","2.202136278152466","2.202136278152466","2.202136278152466"
"1229","2.1803760528564453","2.1803760528564453","2.1803760528564453"
"1230","2.2080166339874268","2.2080166339874268","2.2080166339874268"
"1231","2.2018864154815674","2.2018864154815674","2.2018864154815674"
"1232","2.165452241897583","2.165452241897583","2.165452241897583"
"1233","2.1778059005737305","2.1778059005737305","2.1778059005737305"
"1234","2.183626174926758","2.183626174926758","2.183626174926758"
"1235","2.1926562786102295","2.1926562786102295","2.1926562786102295"
"1236","2.1702613830566406","2.1702613830566406","2.1702613830566406"
"1237","2.1913392543792725","2.1913392543792725","2.1913392543792725"
"1238","2.1687099933624268","2.1687099933624268","2.1687099933624268"
"1239","2.2060322761535645","2.2060322761535645","2.2060322761535645"
"1240","2.20162296295166","2.20162296295166","2.20162296295166"
"1241","2.165188789367676","2.165188789367676","2.165188789367676"
"1242","2.2543835639953613","2.2543835639953613","2.2543835639953613"
"1243","2.1859400272369385","2.1859400272369385","2.1859400272369385"
"1244","2.1420724391937256","2.1420724391937256","2.1420724391937256"
"1245","2.221428155899048","2.221428155899048","2.221428155899048"
"1246","2.2160704135894775","2.2160704135894775","2.2160704135894775"
"1247","2.19364070892334","2.19364070892334","2.19364070892334"
"1248","2.1866509914398193","2.1866509914398193","2.1866509914398193"
"1249","2.21396803855896","2.21396803855896","2.21396803855896"
"1250","2.2060632705688477","2.2060632705688477","2.2060632705688477"
"1251","2.188917875289917","2.188917875289917","2.188917875289917"
"1252","2.1912145614624023","2.1912145614624023","2.1912145614624023"
"1253","2.190768003463745","2.190768003463745","2.190768003463745"
"1254","2.1922318935394287","2.1922318935394287","2.1922318935394287"
"1255","2.1889514923095703","2.1889514923095703","2.1889514923095703"
"1256","2.17067813873291","2.17067813873291","2.17067813873291"
"1257","2.1851227283477783","2.1851227283477783","2.1851227283477783"
"1258","2.2140536308288574","2.2140536308288574","2.2140536308288574"
"1259","2.162899971008301","2.162899971008301","2.162899971008301"
"1260","2.1538069248199463","2.1538069248199463","2.1538069248199463"
"1261","2.117475986480713","2.117475986480713","2.117475986480713"
"1262","2.2191219329833984","2.2191219329833984","2.2191219329833984"
"1263","2.1447994709014893","2.1447994709014893","2.1447994709014893"
"1264","2.1803159713745117","2.1803159713745117","2.1803159713745117"
"1265","2.2163491249084473","2.2163491249084473","2.2163491249084473"
"1266","2.1470940113067627","2.1470940113067627","2.1470940113067627"
"1267","2.190120220184326","2.190120220184326","2.190120220184326"
"1268","2.118434190750122","2.118434190750122","2.118434190750122"
"1269","2.1521549224853516","2.1521549224853516","2.1521549224853516"
"1270","2.2182435989379883","2.2182435989379883","2.2182435989379883"
"1271","2.191760778427124","2.191760778427124","2.191760778427124"
"1272","2.1797657012939453","2.1797657012939453","2.1797657012939453"
"1273","2.1442580223083496","2.1442580223083496","2.1442580223083496"
"1274","2.1905314922332764","2.1905314922332764","2.1905314922332764"
"1275","2.180579900741577","2.180579900741577","2.180579900741577"
"1276","2.184730052947998","2.184730052947998","2.184730052947998"
"1277","2.1778688430786133","2.1778688430786133","2.1778688430786133"
"1278","2.1788675785064697","2.1788675785064697","2.1788675785064697"
"1279","2.2232048511505127","2.2232048511505127","2.2232048511505127"
"1280","2.1353280544281006","2.1353280544281006","2.1353280544281006"
"1281","2.1921393871307373","2.1921393871307373","2.1921393871307373"
"1282","2.177093029022217","2.177093029022217","2.177093029022217"
"1283","2.18459415435791","2.18459415435791","2.18459415435791"
"1284","2.156282424926758","2.156282424926758","2.156282424926758"
"1285","2.1703457832336426","2.1703457832336426","2.1703457832336426"
"1286","2.1521551609039307","2.1521551609039307","2.1521551609039307"
"1287","2.160409688949585","2.160409688949585","2.160409688949585"
"1288","2.1776514053344727","2.1776514053344727","2.1776514053344727"
"1289","2.2042648792266846","2.2042648792266846","2.2042648792266846"
"1290","2.1915431022644043","2.1915431022644043","2.1915431022644043"
"1291","2.1844639778137207","2.1844639778137207","2.1844639778137207"
"1292","2.2121477127075195","2.2121477127075195","2.2121477127075195"
"1293","2.2004520893096924","2.2004520893096924","2.2004520893096924"
"1294","2.2051005363464355","2.2051005363464355","2.2051005363464355"
"1295","2.1832919120788574","2.1832919120788574","2.1832919120788574"
"1296","2.183962821960449","2.183962821960449","2.183962821960449"
"1297","2.1936588287353516","2.1936588287353516","2.1936588287353516"
"1298","2.185548782348633","2.185548782348633","2.185548782348633"
"1299","2.147559881210327","2.147559881210327","2.147559881210327"
"1300","2.1741721630096436","2.1741721630096436","2.1741721630096436"
"1301","2.1921944618225098","2.1921944618225098","2.1921944618225098"
"1302","2.1608047485351562","2.1608047485351562","2.1608047485351562"
"1303","2.283411979675293","2.283411979675293","2.283411979675293"
"1304","2.1795966625213623","2.1795966625213623","2.1795966625213623"
"1305","2.169419050216675","2.169419050216675","2.169419050216675"
"1306","2.1880500316619873","2.1880500316619873","2.1880500316619873"
"1307","2.2007946968078613","2.2007946968078613","2.2007946968078613"
"1308","2.1592535972595215","2.1592535972595215","2.1592535972595215"
"1309","2.0693438053131104","2.0693438053131104","2.0693438053131104"
"1310","2.1681623458862305","2.1681623458862305","2.1681623458862305"
"1311","2.2263851165771484","2.2263851165771484","2.2263851165771484"
"1312","2.174241304397583","2.174241304397583","2.174241304397583"
"1313","2.2153587341308594","2.2153587341308594","2.2153587341308594"
"1314","2.235826015472412","2.235826015472412","2.235826015472412"
"1315","2.2175896167755127","2.2175896167755127","2.2175896167755127"
"1316","2.1565041542053223","2.1565041542053223","2.1565041542053223"
"1317","2.139998197555542","2.139998197555542","2.139998197555542"
"1318","2.17582106590271","2.17582106590271","2.17582106590271"
"1319","2.1883420944213867","2.1883420944213867","2.1883420944213867"
"1320","2.193793296813965","2.193793296813965","2.193793296813965"
"1321","2.1342084407806396","2.1342084407806396","2.1342084407806396"
"1322","2.191256284713745","2.191256284713745","2.191256284713745"
"1323","2.1928086280822754","2.1928086280822754","2.1928086280822754"
"1324","2.17503023147583","2.17503023147583","2.17503023147583"
"1325","2.140097141265869","2.140097141265869","2.140097141265869"
"1326","2.191107749938965","2.191107749938965","2.191107749938965"
"1327","2.219121217727661","2.219121217727661","2.219121217727661"
"1328","2.1817572116851807","2.1817572116851807","2.1817572116851807"
"1329","2.1651148796081543","2.1651148796081543","2.1651148796081543"
"1330","2.178971290588379","2.178971290588379","2.178971290588379"
"1331","2.1749114990234375","2.1749114990234375","2.1749114990234375"
"1332","2.1966264247894287","2.1966264247894287","2.1966264247894287"
"1333","2.1230244636535645","2.1230244636535645","2.1230244636535645"
"1334","2.228018283843994","2.228018283843994","2.228018283843994"
"1335","2.161726951599121","2.161726951599121","2.161726951599121"
"1336","2.2137537002563477","2.2137537002563477","2.2137537002563477"
"1337","2.190159320831299","2.190159320831299","2.190159320831299"
"1338","2.1593706607818604","2.1593706607818604","2.1593706607818604"
"1339","2.214755058288574","2.214755058288574","2.214755058288574"
"1340","2.184631109237671","2.184631109237671","2.184631109237671"
"1341","2.1787662506103516","2.1787662506103516","2.1787662506103516"
"1342","2.181337833404541","2.181337833404541","2.181337833404541"
"1343","2.1769988536834717","2.1769988536834717","2.1769988536834717"
"1344","2.1824326515197754","2.1824326515197754","2.1824326515197754"
"1345","2.2023448944091797","2.2023448944091797","2.2023448944091797"
"1346","2.1779892444610596","2.1779892444610596","2.1779892444610596"
"1347","2.1825175285339355","2.1825175285339355","2.1825175285339355"
"1348","2.198561906814575","2.198561906814575","2.198561906814575"
"1349","2.2115073204040527","2.2115073204040527","2.2115073204040527"
"1350","2.2209930419921875","2.2209930419921875","2.2209930419921875"
"1351","2.1855385303497314","2.1855385303497314","2.1855385303497314"
"1352","2.13873291015625","2.13873291015625","2.13873291015625"
"1353","2.1763899326324463","2.1763899326324463","2.1763899326324463"
"1354","2.252018690109253","2.252018690109253","2.252018690109253"
"1355","2.1825461387634277","2.1825461387634277","2.1825461387634277"
"1356","2.1490719318389893","2.1490719318389893","2.1490719318389893"
"1357","2.226280927658081","2.226280927658081","2.226280927658081"
"1358","2.206422805786133","2.206422805786133","2.206422805786133"
"1359","2.1741104125976562","2.1741104125976562","2.1741104125976562"
"1360","2.203366756439209","2.203366756439209","2.203366756439209"
"1361","2.1347243785858154","2.1347243785858154","2.1347243785858154"
"1362","2.166090488433838","2.166090488433838","2.166090488433838"
"1363","2.1872739791870117","2.1872739791870117","2.1872739791870117"
"1364","2.1501340866088867","2.1501340866088867","2.1501340866088867"
"1365","2.1797733306884766","2.1797733306884766","2.1797733306884766"
"1366","2.1825966835021973","2.1825966835021973","2.1825966835021973"
"1367","2.179661750793457","2.179661750793457","2.179661750793457"
"1368","2.149057149887085","2.149057149887085","2.149057149887085"
"1369","2.225074052810669","2.225074052810669","2.225074052810669"
"1370","2.1713430881500244","2.1713430881500244","2.1713430881500244"
"1371","2.1839048862457275","2.1839048862457275","2.1839048862457275"
"1372","2.204066514968872","2.204066514968872","2.204066514968872"
"1373","2.222456216812134","2.222456216812134","2.222456216812134"
"1374","2.1280813217163086","2.1280813217163086","2.1280813217163086"
"1375","2.212053060531616","2.212053060531616","2.212053060531616"
"1376","2.1560680866241455","2.1560680866241455","2.1560680866241455"
"1377","2.188486337661743","2.188486337661743","2.188486337661743"
"1378","2.1989471912384033","2.1989471912384033","2.1989471912384033"
"1379","2.187168836593628","2.187168836593628","2.187168836593628"
"1380","2.1452343463897705","2.1452343463897705","2.1452343463897705"
"1381","2.2065024375915527","2.2065024375915527","2.2065024375915527"
"1382","2.1493098735809326","2.1493098735809326","2.1493098735809326"
"1383","2.1730751991271973","2.1730751991271973","2.1730751991271973"
"1384","2.1914350986480713","2.1914350986480713","2.1914350986480713"
"1385","2.17936635017395","2.17936635017395","2.17936635017395"
"1386","2.1931848526000977","2.1931848526000977","2.1931848526000977"
"1387","2.2094180583953857","2.2094180583953857","2.2094180583953857"
"1388","2.1126046180725098","2.1126046180725098","2.1126046180725098"
"1389","2.125253915786743","2.125253915786743","2.125253915786743"
"1390","2.2345974445343018","2.2345974445343018","2.2345974445343018"
"1391","2.1049036979675293","2.1049036979675293","2.1049036979675293"
"1392","2.1978113651275635","2.1978113651275635","2.1978113651275635"
"1393","2.230353355407715","2.230353355407715","2.230353355407715"
"1394","2.1533637046813965","2.1533637046813965","2.1533637046813965"
"1395","2.200594902038574","2.200594902038574","2.200594902038574"
"1396","2.1781158447265625","2.1781158447265625","2.1781158447265625"
"1397","2.196974039077759","2.196974039077759","2.196974039077759"
"1398","2.1632590293884277","2.1632590293884277","2.1632590293884277"
"1399","2.1519775390625","2.1519775390625","2.1519775390625"
"1400","2.2002756595611572","2.2002756595611572","2.2002756595611572"
"1401","2.176828622817993","2.176828622817993","2.176828622817993"
"1402","2.188035249710083","2.188035249710083","2.188035249710083"
"1403","2.1953368186950684","2.1953368186950684","2.1953368186950684"
"1404","2.162285804748535","2.162285804748535","2.162285804748535"
"1405","2.1907410621643066","2.1907410621643066","2.1907410621643066"
"1406","2.1874074935913086","2.1874074935913086","2.1874074935913086"
"1407","2.1931354999542236","2.1931354999542236","2.1931354999542236"
"1408","2.2170779705047607","2.2170779705047607","2.2170779705047607"
"1409","2.083040714263916","2.083040714263916","2.083040714263916"
"1410","2.1587908267974854","2.1587908267974854","2.1587908267974854"
"1411","2.1869120597839355","2.1869120597839355","2.1869120597839355"
"1412","2.1823465824127197","2.1823465824127197","2.1823465824127197"
"1413","2.2141366004943848","2.2141366004943848","2.2141366004943848"
"1414","2.1636569499969482","2.1636569499969482","2.1636569499969482"
"1415","2.170600175857544","2.170600175857544","2.170600175857544"
"1416","2.1523663997650146","2.1523663997650146","2.1523663997650146"
"1417","2.2357382774353027","2.2357382774353027","2.2357382774353027"
"1418","2.1987144947052","2.1987144947052","2.1987144947052"
"1419","2.1788952350616455","2.1788952350616455","2.1788952350616455"
"1420","2.193650484085083","2.193650484085083","2.193650484085083"
"1421","2.1904685497283936","2.1904685497283936","2.1904685497283936"
"1422","2.1468660831451416","2.1468660831451416","2.1468660831451416"
"1423","2.1540439128875732","2.1540439128875732","2.1540439128875732"
"1424","2.192540168762207","2.192540168762207","2.192540168762207"
"1425","2.1598575115203857","2.1598575115203857","2.1598575115203857"
"1426","2.2233314514160156","2.2233314514160156","2.2233314514160156"
"1427","2.1652448177337646","2.1652448177337646","2.1652448177337646"
"1428","2.1573939323425293","2.1573939323425293","2.1573939323425293"
"1429","2.152482032775879","2.152482032775879","2.152482032775879"
"1430","2.1292474269866943","2.1292474269866943","2.1292474269866943"
"1431","2.1295089721679688","2.1295089721679688","2.1295089721679688"
"1432","2.178769826889038","2.178769826889038","2.178769826889038"
"1433","2.201965093612671","2.201965093612671","2.201965093612671"
"1434","2.2100706100463867","2.2100706100463867","2.2100706100463867"
"1435","2.1154751777648926","2.1154751777648926","2.1154751777648926"
"1436","2.178736448287964","2.178736448287964","2.178736448287964"
"1437","2.149113655090332","2.149113655090332","2.149113655090332"
"1438","2.161118507385254","2.161118507385254","2.161118507385254"
"1439","2.183678388595581","2.183678388595581","2.183678388595581"
"1440","2.1552298069000244","2.1552298069000244","2.1552298069000244"
"1441","2.199147939682007","2.199147939682007","2.199147939682007"
"1442","2.1973187923431396","2.1973187923431396","2.1973187923431396"
"1443","2.1829357147216797","2.1829357147216797","2.1829357147216797"
"1444","2.2463297843933105","2.2463297843933105","2.2463297843933105"
"1445","2.1851654052734375","2.1851654052734375","2.1851654052734375"
"1446","2.152372360229492","2.152372360229492","2.152372360229492"
"1447","2.166295289993286","2.166295289993286","2.166295289993286"
"1448","2.1733906269073486","2.1733906269073486","2.1733906269073486"
"1449","2.17146635055542","2.17146635055542","2.17146635055542"
"1450","2.22885799407959","2.22885799407959","2.22885799407959"
"1451","2.171771764755249","2.171771764755249","2.171771764755249"
"1452","2.1528522968292236","2.1528522968292236","2.1528522968292236"
"1453","2.210406541824341","2.210406541824341","2.210406541824341"
"1454","2.144172191619873","2.144172191619873","2.144172191619873"
"1455","2.1761398315429688","2.1761398315429688","2.1761398315429688"
"1456","2.2219345569610596","2.2219345569610596","2.2219345569610596"
"1457","2.1647379398345947","2.1647379398345947","2.1647379398345947"
"1458","2.21575927734375","2.21575927734375","2.21575927734375"
"1459","2.163594961166382","2.163594961166382","2.163594961166382"
"1460","2.1960911750793457","2.1960911750793457","2.1960911750793457"
"1461","2.1461081504821777","2.1461081504821777","2.1461081504821777"
"1462","2.1735947132110596","2.1735947132110596","2.1735947132110596"
"1463","2.1425561904907227","2.1425561904907227","2.1425561904907227"
"1464","2.162019968032837","2.162019968032837","2.162019968032837"
"1465","2.1326913833618164","2.1326913833618164","2.1326913833618164"
"1466","2.232076644897461","2.232076644897461","2.232076644897461"
"1467","2.1469929218292236","2.1469929218292236","2.1469929218292236"
"1468","2.1795897483825684","2.1795897483825684","2.1795897483825684"
"1469","2.177612781524658","2.177612781524658","2.177612781524658"
"1470","2.179370641708374","2.179370641708374","2.179370641708374"
"1471","2.210055351257324","2.210055351257324","2.210055351257324"
"1472","2.1394033432006836","2.1394033432006836","2.1394033432006836"
"1473","2.17191743850708","2.17191743850708","2.17191743850708"
"1474","2.2272300720214844","2.2272300720214844","2.2272300720214844"
"1475","2.1758055686950684","2.1758055686950684","2.1758055686950684"
"1476","2.190046787261963","2.190046787261963","2.190046787261963"
"1477","2.180802345275879","2.180802345275879","2.180802345275879"
"1478","2.208440065383911","2.208440065383911","2.208440065383911"
"1479","2.158831834793091","2.158831834793091","2.158831834793091"
"1480","2.1574158668518066","2.1574158668518066","2.1574158668518066"
"1481","2.201382875442505","2.201382875442505","2.201382875442505"
"1482","2.1883544921875","2.1883544921875","2.1883544921875"
"1483","2.1898772716522217","2.1898772716522217","2.1898772716522217"
"1484","2.146373748779297","2.146373748779297","2.146373748779297"
"1485","2.2193024158477783","2.2193024158477783","2.2193024158477783"
"1486","2.1852009296417236","2.1852009296417236","2.1852009296417236"
"1487","2.1455540657043457","2.1455540657043457","2.1455540657043457"
"1488","2.155707597732544","2.155707597732544","2.155707597732544"
"1489","2.2173190116882324","2.2173190116882324","2.2173190116882324"
"1490","2.1554930210113525","2.1554930210113525","2.1554930210113525"
"1491","2.1567962169647217","2.1567962169647217","2.1567962169647217"
"1492","2.1638851165771484","2.1638851165771484","2.1638851165771484"
"1493","2.1419506072998047","2.1419506072998047","2.1419506072998047"
"1494","2.1929380893707275","2.1929380893707275","2.1929380893707275"
"1495","2.135472059249878","2.135472059249878","2.135472059249878"
"1496","2.1661438941955566","2.1661438941955566","2.1661438941955566"
"1497","2.156893014907837","2.156893014907837","2.156893014907837"
"1498","2.14459228515625","2.14459228515625","2.14459228515625"
"1499","2.184598684310913","2.184598684310913","2.184598684310913"
"1500","2.19431734085083","2.19431734085083","2.19431734085083"
"1501","2.141118288040161","2.141118288040161","2.141118288040161"
"1502","2.210216999053955","2.210216999053955","2.210216999053955"
"1503","2.1639256477355957","2.1639256477355957","2.1639256477355957"
"1504","2.1749889850616455","2.1749889850616455","2.1749889850616455"
"1505","2.1676809787750244","2.1676809787750244","2.1676809787750244"
"1506","2.1774401664733887","2.1774401664733887","2.1774401664733887"
"1507","2.1175601482391357","2.1175601482391357","2.1175601482391357"
"1508","2.184788942337036","2.184788942337036","2.184788942337036"
"1509","2.163681745529175","2.163681745529175","2.163681745529175"
"1510","2.2168517112731934","2.2168517112731934","2.2168517112731934"
"1511","2.13851261138916","2.13851261138916","2.13851261138916"
"1512","2.0984952449798584","2.0984952449798584","2.0984952449798584"
"1513","2.158142566680908","2.158142566680908","2.158142566680908"
"1514","2.1332764625549316","2.1332764625549316","2.1332764625549316"
"1515","2.1909754276275635","2.1909754276275635","2.1909754276275635"
"1516","2.1156091690063477","2.1156091690063477","2.1156091690063477"
"1517","2.174408197402954","2.174408197402954","2.174408197402954"
"1518","2.212350845336914","2.212350845336914","2.212350845336914"
"1519","2.184772491455078","2.184772491455078","2.184772491455078"
"1520","2.1664879322052","2.1664879322052","2.1664879322052"
"1521","2.1804659366607666","2.1804659366607666","2.1804659366607666"
"1522","2.1807777881622314","2.1807777881622314","2.1807777881622314"
"1523","2.1304235458374023","2.1304235458374023","2.1304235458374023"
"1524","2.205152988433838","2.205152988433838","2.205152988433838"
"1525","2.1684842109680176","2.1684842109680176","2.1684842109680176"
"1526","2.1930043697357178","2.1930043697357178","2.1930043697357178"
"1527","2.1271884441375732","2.1271884441375732","2.1271884441375732"
"1528","2.1609747409820557","2.1609747409820557","2.1609747409820557"
"1529","2.19547700881958","2.19547700881958","2.19547700881958"
"1530","2.1082353591918945","2.1082353591918945","2.1082353591918945"
"1531","2.179295539855957","2.179295539855957","2.179295539855957"
"1532","2.188751697540283","2.188751697540283","2.188751697540283"
"1533","2.11851167678833","2.11851167678833","2.11851167678833"
"1534","2.152589797973633","2.152589797973633","2.152589797973633"
"1535","2.1490705013275146","2.1490705013275146","2.1490705013275146"
"1536","2.193530321121216","2.193530321121216","2.193530321121216"
"1537","2.2245681285858154","2.2245681285858154","2.2245681285858154"
