"Step","count3_medium_encoder_0_resumed - loss","count3_medium_encoder_0_resumed - loss__MIN","count3_medium_encoder_0_resumed - loss__MAX"
"39800","0.897764927148819","0.897764927148819","0.897764927148819"
"39900","0.9132162189483642","0.9132162189483642","0.9132162189483642"
"40000","0.896307806968689","0.896307806968689","0.896307806968689"
"40100","0.8939242786169053","0.8939242786169053","0.8939242786169053"
"40200","0.9025587850809097","0.9025587850809097","0.9025587850809097"
"40300","0.8822657090425491","0.8822657090425491","0.8822657090425491"
"40400","0.8864198356866837","0.8864198356866837","0.8864198356866837"
"40500","0.8876791799068451","0.8876791799068451","0.8876791799068451"
"40600","0.8836157232522964","0.8836157232522964","0.8836157232522964"
"40700","0.8689140719175339","0.8689140719175339","0.8689140719175339"
"40800","0.8740676003694534","0.8740676003694534","0.8740676003694534"
"40900","0.8617024332284927","0.8617024332284927","0.8617024332284927"
"41000","0.8644513344764709","0.8644513344764709","0.8644513344764709"
"41100","0.8610417014360428","0.8610417014360428","0.8610417014360428"
"41200","0.8551967692375183","0.8551967692375183","0.8551967692375183"
"41300","0.8602862256765366","0.8602862256765366","0.8602862256765366"
"41400","0.840530002117157","0.840530002117157","0.840530002117157"
"41500","0.8384036755561829","0.8384036755561829","0.8384036755561829"
"41600","0.8428620195388794","0.8428620195388794","0.8428620195388794"
"41700","0.8356211477518082","0.8356211477518082","0.8356211477518082"
"41800","0.8307075542211533","0.8307075542211533","0.8307075542211533"
"41900","0.8175039923191071","0.8175039923191071","0.8175039923191071"
"42000","0.8263725417852402","0.8263725417852402","0.8263725417852402"
"42100","0.8208444696664811","0.8208444696664811","0.8208444696664811"
"42200","0.8150548261404037","0.8150548261404037","0.8150548261404037"
"42300","0.8039413315057754","0.8039413315057754","0.8039413315057754"
"42400","0.8105731326341629","0.8105731326341629","0.8105731326341629"
"42500","0.8038986665010452","0.8038986665010452","0.8038986665010452"
"42600","0.7992063182592392","0.7992063182592392","0.7992063182592392"
"42700","0.7905731934309006","0.7905731934309006","0.7905731934309006"
"42800","0.7863319200277329","0.7863319200277329","0.7863319200277329"
"42900","0.7853911435604095","0.7853911435604095","0.7853911435604095"
"43000","0.7781712019443512","0.7781712019443512","0.7781712019443512"
"43100","0.7844373095035553","0.7844373095035553","0.7844373095035553"
"43200","0.7665865433216095","0.7665865433216095","0.7665865433216095"
"43300","0.7775220811367035","0.7775220811367035","0.7775220811367035"
"43400","0.7655661112070083","0.7655661112070083","0.7655661112070083"
"43500","0.7704747021198273","0.7704747021198273","0.7704747021198273"
"43600","0.7600989186763764","0.7600989186763764","0.7600989186763764"
"43700","0.7577004313468934","0.7577004313468934","0.7577004313468934"
"43800","0.7511858481168747","0.7511858481168747","0.7511858481168747"
"43900","0.7416854619979858","0.7416854619979858","0.7416854619979858"
"44000","0.7383567553758621","0.7383567553758621","0.7383567553758621"
"44100","0.7461772400140763","0.7461772400140763","0.7461772400140763"
"44200","0.7350990408658982","0.7350990408658982","0.7350990408658982"
"44300","0.7336216694116593","0.7336216694116593","0.7336216694116593"
"44400","0.7329304051399231","0.7329304051399231","0.7329304051399231"
"44500","0.736103224158287","0.736103224158287","0.736103224158287"
"44600","0.7223710256814957","0.7223710256814957","0.7223710256814957"
"44700","0.7169442182779312","0.7169442182779312","0.7169442182779312"
"44800","0.7146589314937591","0.7146589314937591","0.7146589314937591"
"44900","0.7114693433046341","0.7114693433046341","0.7114693433046341"
"45000","0.7172348684072495","0.7172348684072495","0.7172348684072495"
"45100","0.6930159026384354","0.6930159026384354","0.6930159026384354"
"45200","0.7047346258163452","0.7047346258163452","0.7047346258163452"
"45300","0.705786526799202","0.705786526799202","0.705786526799202"
"45400","0.6866906386613846","0.6866906386613846","0.6866906386613846"
"45500","0.6851098561286926","0.6851098561286926","0.6851098561286926"
"45600","0.6824269312620163","0.6824269312620163","0.6824269312620163"
"45700","0.6763202768564224","0.6763202768564224","0.6763202768564224"
"45800","0.6698218804597854","0.6698218804597854","0.6698218804597854"
"45900","0.6650497871637344","0.6650497871637344","0.6650497871637344"
"46000","0.6568018704652786","0.6568018704652786","0.6568018704652786"
"46100","0.6494785988330841","0.6494785988330841","0.6494785988330841"
"46200","0.6670580887794495","0.6670580887794495","0.6670580887794495"
"46300","0.6414783310890197","0.6414783310890197","0.6414783310890197"
"46400","0.6521378093957901","0.6521378093957901","0.6521378093957901"
"46500","0.6382728457450867","0.6382728457450867","0.6382728457450867"
"46600","0.6380223459005356","0.6380223459005356","0.6380223459005356"
"46700","0.6401255929470062","0.6401255929470062","0.6401255929470062"
"46800","0.6144254118204117","0.6144254118204117","0.6144254118204117"
"46900","0.6249474614858628","0.6249474614858628","0.6249474614858628"
"47000","0.622537546157837","0.622537546157837","0.622537546157837"
"47100","0.6116942167282104","0.6116942167282104","0.6116942167282104"
"47200","0.5953531759977341","0.5953531759977341","0.5953531759977341"
"47300","0.5852569204568863","0.5852569204568863","0.5852569204568863"
"47400","0.6045456898212432","0.6045456898212432","0.6045456898212432"
"47500","0.5855326956510544","0.5855326956510544","0.5855326956510544"
"47600","0.5944386333227157","0.5944386333227157","0.5944386333227157"
"47700","0.5650403267145157","0.5650403267145157","0.5650403267145157"
"47800","0.5750439715385437","0.5750439715385437","0.5750439715385437"
"47900","0.5743307119607926","0.5743307119607926","0.5743307119607926"
"48000","0.5405259564518928","0.5405259564518928","0.5405259564518928"
"48100","0.5433791226148605","0.5433791226148605","0.5433791226148605"
"48200","0.5431696000695229","0.5431696000695229","0.5431696000695229"
"48300","0.5239041408896447","0.5239041408896447","0.5239041408896447"
"48400","0.5284120780229569","0.5284120780229569","0.5284120780229569"
"48500","0.532251552939415","0.532251552939415","0.532251552939415"
"48600","0.5036206978559494","0.5036206978559494","0.5036206978559494"
"48700","0.5095158091187477","0.5095158091187477","0.5095158091187477"
"48800","0.4942376500368118","0.4942376500368118","0.4942376500368118"
"48900","0.48793566673994065","0.48793566673994065","0.48793566673994065"
"49000","0.5138134837150574","0.5138134837150574","0.5138134837150574"
"49100","0.4728662118315697","0.4728662118315697","0.4728662118315697"
"49200","0.5045470049977303","0.5045470049977303","0.5045470049977303"
"49300","0.4701116207242012","0.4701116207242012","0.4701116207242012"
"49400","0.4788903757929802","0.4788903757929802","0.4788903757929802"
"49500","0.4690955820679665","0.4690955820679665","0.4690955820679665"
"49600","0.47072561919689176","0.47072561919689176","0.47072561919689176"
"49700","0.4365323492884636","0.4365323492884636","0.4365323492884636"
"49800","0.48301908642053604","0.48301908642053604","0.48301908642053604"
"49900","0.42765082091093065","0.42765082091093065","0.42765082091093065"
"50000","0.45473102807998655","0.45473102807998655","0.45473102807998655"
"50100","0.46725951790809633","0.46725951790809633","0.46725951790809633"
"50200","0.41809586316347125","0.41809586316347125","0.41809586316347125"
"50300","0.441207472383976","0.441207472383976","0.441207472383976"
"50400","0.43816090673208236","0.43816090673208236","0.43816090673208236"
"50500","0.43541028708219526","0.43541028708219526","0.43541028708219526"
"50600","0.40698295950889585","0.40698295950889585","0.40698295950889585"
"50700","0.4039688327908516","0.4039688327908516","0.4039688327908516"
"50800","0.42099313378334047","0.42099313378334047","0.42099313378334047"
"50900","0.40101792722940444","0.40101792722940444","0.40101792722940444"
"51000","0.4188398692011833","0.4188398692011833","0.4188398692011833"
"51100","0.38169342547655105","0.38169342547655105","0.38169342547655105"
"51200","0.39302425235509875","0.39302425235509875","0.39302425235509875"
"51300","0.40221830159425737","0.40221830159425737","0.40221830159425737"
"51400","0.3700146222114563","0.3700146222114563","0.3700146222114563"
"51500","0.3975847789645195","0.3975847789645195","0.3975847789645195"
"51600","0.37499942928552626","0.37499942928552626","0.37499942928552626"
"51700","0.3886462232470512","0.3886462232470512","0.3886462232470512"
"51800","0.3665198019146919","0.3665198019146919","0.3665198019146919"
"51900","0.35475665658712385","0.35475665658712385","0.35475665658712385"
"52000","0.38438941180706027","0.38438941180706027","0.38438941180706027"
"52100","0.34004637390375136","0.34004637390375136","0.34004637390375136"
"52200","0.37790539503097537","0.37790539503097537","0.37790539503097537"
"52300","0.3336503276228905","0.3336503276228905","0.3336503276228905"
"52400","0.35310822784900664","0.35310822784900664","0.35310822784900664"
"52500","0.3571023640036583","0.3571023640036583","0.3571023640036583"
"52600","0.3431296566128731","0.3431296566128731","0.3431296566128731"
"52700","0.36010070353746415","0.36010070353746415","0.36010070353746415"
"52800","0.3269086757302284","0.3269086757302284","0.3269086757302284"
"52900","0.3440892420709133","0.3440892420709133","0.3440892420709133"
"53000","0.3775298574566841","0.3775298574566841","0.3775298574566841"
"53100","0.30075505793094637","0.30075505793094637","0.30075505793094637"
"53200","0.3365892133116722","0.3365892133116722","0.3365892133116722"
"53300","0.3221222822368145","0.3221222822368145","0.3221222822368145"
"53400","0.3188571360707283","0.3188571360707283","0.3188571360707283"
"53500","0.30781559854745866","0.30781559854745866","0.30781559854745866"
"53600","0.3605654492974281","0.3605654492974281","0.3605654492974281"
"53700","0.30067923620343207","0.30067923620343207","0.30067923620343207"
"53800","0.33296385809779167","0.33296385809779167","0.33296385809779167"
"53900","0.3121533012390137","0.3121533012390137","0.3121533012390137"
"54000","0.3115811713039875","0.3115811713039875","0.3115811713039875"
"54100","0.29136369585990907","0.29136369585990907","0.29136369585990907"
"54200","0.29674561277031897","0.29674561277031897","0.29674561277031897"
"54300","0.2628258056938648","0.2628258056938648","0.2628258056938648"
"54400","0.3317103649675846","0.3317103649675846","0.3317103649675846"
"54500","0.2822562865912914","0.2822562865912914","0.2822562865912914"
"54600","0.264315824508667","0.264315824508667","0.264315824508667"
"54700","0.26952405750751496","0.26952405750751496","0.26952405750751496"
"54800","0.287293316423893","0.287293316423893","0.287293316423893"
"54900","0.284816285520792","0.284816285520792","0.284816285520792"
"55000","0.2538761639595032","0.2538761639595032","0.2538761639595032"
"55100","0.2855342076718807","0.2855342076718807","0.2855342076718807"
"55200","0.3596604046225548","0.3596604046225548","0.3596604046225548"
"55300","0.23693004116415978","0.23693004116415978","0.23693004116415978"
"55400","0.3905782198905945","0.3905782198905945","0.3905782198905945"
"55500","0.280464391708374","0.280464391708374","0.280464391708374"
"55600","0.23119109734892845","0.23119109734892845","0.23119109734892845"
"55700","0.23762342646718027","0.23762342646718027","0.23762342646718027"
"55800","0.25113627433776853","0.25113627433776853","0.25113627433776853"
"55900","0.28345744505524634","0.28345744505524634","0.28345744505524634"
"56000","0.22090891048312186","0.22090891048312186","0.22090891048312186"
"56100","0.26948490262031555","0.26948490262031555","0.26948490262031555"
"56200","0.22841382026672363","0.22841382026672363","0.22841382026672363"
"56300","0.2426732562482357","0.2426732562482357","0.2426732562482357"
"56400","0.3102877663075924","0.3102877663075924","0.3102877663075924"
"56500","0.2155560128390789","0.2155560128390789","0.2155560128390789"
"56600","0.2109646815061569","0.2109646815061569","0.2109646815061569"
"56700","0.22923414811491966","0.22923414811491966","0.22923414811491966"
"56800","0.25935447692871094","0.25935447692871094","0.25935447692871094"
"56900","0.227933918684721","0.227933918684721","0.227933918684721"
"57000","0.23556035965681077","0.23556035965681077","0.23556035965681077"
"57100","0.305584826618433","0.305584826618433","0.305584826618433"
"57200","0.23173261255025865","0.23173261255025865","0.23173261255025865"
"57300","0.21639019936323167","0.21639019936323167","0.21639019936323167"
"57400","0.2321075440943241","0.2321075440943241","0.2321075440943241"
"57500","0.20675605952739715","0.20675605952739715","0.20675605952739715"
"57600","0.3254689829051495","0.3254689829051495","0.3254689829051495"
"57700","0.24980174243450165","0.24980174243450165","0.24980174243450165"
"57800","0.2480822302401066","0.2480822302401066","0.2480822302401066"
"57900","0.1780364916473627","0.1780364916473627","0.1780364916473627"
"58000","0.1963902623951435","0.1963902623951435","0.1963902623951435"
"58100","0.24069985553622245","0.24069985553622245","0.24069985553622245"
"58200","0.2435539899766445","0.2435539899766445","0.2435539899766445"
"58300","0.20240368872880934","0.20240368872880934","0.20240368872880934"
"58400","0.20606499001383782","0.20606499001383782","0.20606499001383782"
"58500","0.16803997911512852","0.16803997911512852","0.16803997911512852"
"58600","0.243367487937212","0.243367487937212","0.243367487937212"
"58700","0.18393445938825606","0.18393445938825606","0.18393445938825606"
"58800","0.15575596302747727","0.15575596302747727","0.15575596302747727"
"58900","0.4149685314297676","0.4149685314297676","0.4149685314297676"
"59000","0.17696737460792064","0.17696737460792064","0.17696737460792064"
"59100","0.17536415442824363","0.17536415442824363","0.17536415442824363"
"59200","0.17676379851996898","0.17676379851996898","0.17676379851996898"
"59300","0.254637798666954","0.254637798666954","0.254637798666954"
"59400","0.14809063352644444","0.14809063352644444","0.14809063352644444"
"59500","0.1881257550418377","0.1881257550418377","0.1881257550418377"
"59600","0.24499378532171248","0.24499378532171248","0.24499378532171248"
"59700","0.14605179600417614","0.14605179600417614","0.14605179600417614"
"59800","0.17981994412839414","0.17981994412839414","0.17981994412839414"
"59900","0.18029903598129748","0.18029903598129748","0.18029903598129748"
"60000","0.18179593183100223","0.18179593183100223","0.18179593183100223"
"60100","0.14601587891578674","0.14601587891578674","0.14601587891578674"
"60200","0.17000603541731835","0.17000603541731835","0.17000603541731835"
"60300","0.17088373355567454","0.17088373355567454","0.17088373355567454"
"60400","0.1752775750309229","0.1752775750309229","0.1752775750309229"
"60500","0.19914350382983684","0.19914350382983684","0.19914350382983684"
"60600","0.15556612685322763","0.15556612685322763","0.15556612685322763"
"60700","0.16010202929377557","0.16010202929377557","0.16010202929377557"
"60800","0.1582966936379671","0.1582966936379671","0.1582966936379671"
"60900","0.17495959162712096","0.17495959162712096","0.17495959162712096"
"61000","0.13830381356179713","0.13830381356179713","0.13830381356179713"
"61100","0.1718244481086731","0.1718244481086731","0.1718244481086731"
"61200","0.1504593264311552","0.1504593264311552","0.1504593264311552"
"61300","0.21039688043296337","0.21039688043296337","0.21039688043296337"
"61400","0.12604378417134285","0.12604378417134285","0.12604378417134285"
"61500","0.17778415627777577","0.17778415627777577","0.17778415627777577"
"61600","0.13529162585735321","0.13529162585735321","0.13529162585735321"
"61700","0.17782770171761514","0.17782770171761514","0.17782770171761514"
"61800","0.13121338471770286","0.13121338471770286","0.13121338471770286"
"61900","0.1634567065536976","0.1634567065536976","0.1634567065536976"
"62000","0.13385592706501484","0.13385592706501484","0.13385592706501484"
"62100","0.1702284559607506","0.1702284559607506","0.1702284559607506"
"62200","0.1449960858374834","0.1449960858374834","0.1449960858374834"
"62300","0.13158353336155415","0.13158353336155415","0.13158353336155415"
"62400","0.17977019108831882","0.17977019108831882","0.17977019108831882"
"62500","0.15408520340919496","0.15408520340919496","0.15408520340919496"
"62600","0.10564756102859973","0.10564756102859973","0.10564756102859973"
"62700","0.14688581675291063","0.14688581675291063","0.14688581675291063"
"62800","0.13005342282354831","0.13005342282354831","0.13005342282354831"
"62900","0.14265041992068292","0.14265041992068292","0.14265041992068292"
"63000","0.15204601973295212","0.15204601973295212","0.15204601973295212"
"63100","0.1319121117144823","0.1319121117144823","0.1319121117144823"
"63200","0.10602193288505077","0.10602193288505077","0.10602193288505077"
"63300","0.14310599632561208","0.14310599632561208","0.14310599632561208"
"63400","0.1325933610647917","0.1325933610647917","0.1325933610647917"
"63500","0.1304471019282937","0.1304471019282937","0.1304471019282937"
"63600","0.11562960267066956","0.11562960267066956","0.11562960267066956"
"63700","0.1365138850733638","0.1365138850733638","0.1365138850733638"
"63800","0.15837259758263827","0.15837259758263827","0.15837259758263827"
"63900","0.1196153312921524","0.1196153312921524","0.1196153312921524"
"64000","0.11313863739371299","0.11313863739371299","0.11313863739371299"
"64100","0.16326863415539264","0.16326863415539264","0.16326863415539264"
"64200","0.0955555809661746","0.0955555809661746","0.0955555809661746"
"64300","0.13531945064663886","0.13531945064663886","0.13531945064663886"
"64400","0.09411443162709475","0.09411443162709475","0.09411443162709475"
"64500","0.11271334286779165","0.11271334286779165","0.11271334286779165"
"64600","0.08943914171308279","0.08943914171308279","0.08943914171308279"
"64700","0.12871162489056587","0.12871162489056587","0.12871162489056587"
"64800","0.13265006139874458","0.13265006139874458","0.13265006139874458"
"64900","0.09427385557442904","0.09427385557442904","0.09427385557442904"
"65000","0.09710228249430657","0.09710228249430657","0.09710228249430657"
"65100","0.15887388333678246","0.15887388333678246","0.15887388333678246"
"65200","0.07897594645619392","0.07897594645619392","0.07897594645619392"
"65300","0.1165156038850546","0.1165156038850546","0.1165156038850546"
"65400","0.12331242099404335","0.12331242099404335","0.12331242099404335"
"65500","0.09801634162664413","0.09801634162664413","0.09801634162664413"
"65600","0.11281373612582683","0.11281373612582683","0.11281373612582683"
"65700","0.08708186995238065","0.08708186995238065","0.08708186995238065"
"65800","0.1038999043032527","0.1038999043032527","0.1038999043032527"
"65900","0.24130244504660367","0.24130244504660367","0.24130244504660367"
"66000","0.058204207513481376","0.058204207513481376","0.058204207513481376"
"66100","0.0899382009357214","0.0899382009357214","0.0899382009357214"
"66200","0.11961333006620407","0.11961333006620407","0.11961333006620407"
"66300","0.13136505875736476","0.13136505875736476","0.13136505875736476"
"66400","0.10003839548677206","0.10003839548677206","0.10003839548677206"
"66500","0.07895121898502111","0.07895121898502111","0.07895121898502111"
"66600","0.13984400670975447","0.13984400670975447","0.13984400670975447"
"66700","0.0721339749544859","0.0721339749544859","0.0721339749544859"
"66800","0.09315864510834217","0.09315864510834217","0.09315864510834217"
"66900","0.11034607648849487","0.11034607648849487","0.11034607648849487"
"67000","0.12494336169213056","0.12494336169213056","0.12494336169213056"
"67100","0.10540222719311715","0.10540222719311715","0.10540222719311715"
"67200","0.07310653358697891","0.07310653358697891","0.07310653358697891"
"67300","0.08718910168856382","0.08718910168856382","0.08718910168856382"
"67400","0.12460053443908692","0.12460053443908692","0.12460053443908692"
"67500","0.071945387609303","0.071945387609303","0.071945387609303"
"67600","0.10738212503492832","0.10738212503492832","0.10738212503492832"
"67700","0.1052607448771596","0.1052607448771596","0.1052607448771596"
"67800","0.06362498831003904","0.06362498831003904","0.06362498831003904"
"67900","0.09659515462815761","0.09659515462815761","0.09659515462815761"
"68000","0.07922292195260525","0.07922292195260525","0.07922292195260525"
"68100","0.09135091423988342","0.09135091423988342","0.09135091423988342"
"68200","0.09254481259733438","0.09254481259733438","0.09254481259733438"
"68300","0.07032499108463526","0.07032499108463526","0.07032499108463526"
"68400","0.2149575850740075","0.2149575850740075","0.2149575850740075"
"68500","0.08499409748241306","0.08499409748241306","0.08499409748241306"
"68600","0.04271741546690464","0.04271741546690464","0.04271741546690464"
"68700","0.08596090849488974","0.08596090849488974","0.08596090849488974"
"68800","0.07356798883527517","0.07356798883527517","0.07356798883527517"
"68900","0.062267516776919364","0.062267516776919364","0.062267516776919364"
"69000","0.10866834376007319","0.10866834376007319","0.10866834376007319"
"69100","0.06001432767137885","0.06001432767137885","0.06001432767137885"
"69200","0.07672413874417544","0.07672413874417544","0.07672413874417544"
"69300","0.05713421281427145","0.05713421281427145","0.05713421281427145"
"69400","0.10622783424332738","0.10622783424332738","0.10622783424332738"
"69500","0.06618092332035302","0.06618092332035302","0.06618092332035302"
"69600","0.07488783415406942","0.07488783415406942","0.07488783415406942"
"69700","0.07088081300258636","0.07088081300258636","0.07088081300258636"
"69800","0.06421884648501873","0.06421884648501873","0.06421884648501873"
"69900","0.16211078256368638","0.16211078256368638","0.16211078256368638"
"70000","0.040725334156304596","0.040725334156304596","0.040725334156304596"
"70100","0.07898147193714976","0.07898147193714976","0.07898147193714976"
"70200","0.05303006893023848","0.05303006893023848","0.05303006893023848"
"70300","0.060174900516867635","0.060174900516867635","0.060174900516867635"
"70400","0.06562666423618793","0.06562666423618793","0.06562666423618793"
"70500","0.06444714602082968","0.06444714602082968","0.06444714602082968"
"70600","0.07943784974515439","0.07943784974515439","0.07943784974515439"
"70700","0.0904974971525371","0.0904974971525371","0.0904974971525371"
"70800","0.06106957957148552","0.06106957957148552","0.06106957957148552"
"70900","0.08098991291597485","0.08098991291597485","0.08098991291597485"
"71000","0.05507942397147417","0.05507942397147417","0.05507942397147417"
"71100","0.054495881889015434","0.054495881889015434","0.054495881889015434"
"71200","0.05690690729767084","0.05690690729767084","0.05690690729767084"
"71300","0.08119128316640854","0.08119128316640854","0.08119128316640854"
"71400","0.043270483687520025","0.043270483687520025","0.043270483687520025"
"71500","0.057730695512145755","0.057730695512145755","0.057730695512145755"
"71600","0.06805471915751696","0.06805471915751696","0.06805471915751696"
"71700","0.10324553035199642","0.10324553035199642","0.10324553035199642"
"71800","0.03809828992933035","0.03809828992933035","0.03809828992933035"
"71900","0.045780031159520146","0.045780031159520146","0.045780031159520146"
"72000","0.07858865704387426","0.07858865704387426","0.07858865704387426"
"72100","0.06127037685364485","0.06127037685364485","0.06127037685364485"
"72200","0.04816336378455162","0.04816336378455162","0.04816336378455162"
"72300","0.06054103475064039","0.06054103475064039","0.06054103475064039"
"72400","0.053164520766586065","0.053164520766586065","0.053164520766586065"
"72500","0.05070573806762695","0.05070573806762695","0.05070573806762695"
"72600","0.14760470539331436","0.14760470539331436","0.14760470539331436"
"72700","0.024171514520421624","0.024171514520421624","0.024171514520421624"
"72800","0.03836098490282893","0.03836098490282893","0.03836098490282893"
"72900","0.056857499331235885","0.056857499331235885","0.056857499331235885"
"73000","0.04994523901492357","0.04994523901492357","0.04994523901492357"
"73100","0.04851464319974184","0.04851464319974184","0.04851464319974184"
"73200","0.16221325036138295","0.16221325036138295","0.16221325036138295"
"73300","0.023203094359487295","0.023203094359487295","0.023203094359487295"
"73400","0.06576097333803772","0.06576097333803772","0.06576097333803772"
"73500","0.046604030523449184","0.046604030523449184","0.046604030523449184"
"73600","0.04288595838472247","0.04288595838472247","0.04288595838472247"
"73700","0.04835609842091799","0.04835609842091799","0.04835609842091799"
"73800","0.04848614785820246","0.04848614785820246","0.04848614785820246"
"73900","0.16163937844336032","0.16163937844336032","0.16163937844336032"
"74000","0.021695299679413436","0.021695299679413436","0.021695299679413436"
"74100","0.04355070289224386","0.04355070289224386","0.04355070289224386"
"74200","0.0501114346832037","0.0501114346832037","0.0501114346832037"
"74300","0.0440238557010889","0.0440238557010889","0.0440238557010889"
"74400","0.0809811625443399","0.0809811625443399","0.0809811625443399"
"74500","0.027691654860973358","0.027691654860973358","0.027691654860973358"
"74600","0.041421096846461294","0.041421096846461294","0.041421096846461294"
"74700","0.07628501602448523","0.07628501602448523","0.07628501602448523"
"74800","0.0424045249633491","0.0424045249633491","0.0424045249633491"
"74900","0.03849434794858098","0.03849434794858098","0.03849434794858098"
"75000","0.1260312212165445","0.1260312212165445","0.1260312212165445"
"75100","0.017463199319317935","0.017463199319317935","0.017463199319317935"
