"Step","count3_medium_encoder_0_resumed_2 - loss","count3_medium_encoder_0_resumed_2 - loss__MIN","count3_medium_encoder_0_resumed_2 - loss__MAX"
"107400","0.0064553865022026","0.0064553865022026","0.0064553865022026"
"107500","0.006275867692893371","0.006275867692893371","0.006275867692893371"
"107600","0.006235604790272191","0.006235604790272191","0.006235604790272191"
"107700","0.005413179906317964","0.005413179906317964","0.005413179906317964"
"107800","0.00934208178310655","0.00934208178310655","0.00934208178310655"
"107900","0.006209153633099049","0.006209153633099049","0.006209153633099049"
"108000","0.010749472754541784","0.010749472754541784","0.010749472754541784"
"108100","0.004408204772043973","0.004408204772043973","0.004408204772043973"
"108200","0.006311001477297395","0.006311001477297395","0.006311001477297395"
"108300","0.006971010302659124","0.006971010302659124","0.006971010302659124"
"108400","0.006678284637164324","0.006678284637164324","0.006678284637164324"
"108500","0.007487541961017996","0.007487541961017996","0.007487541961017996"
"108600","0.005703549358295277","0.005703549358295277","0.005703549358295277"
"108700","0.0076620521349832415","0.0076620521349832415","0.0076620521349832415"
"108800","0.005781202684156597","0.005781202684156597","0.005781202684156597"
"108900","0.006810076374094933","0.006810076374094933","0.006810076374094933"
"109000","0.010185768401715905","0.010185768401715905","0.010185768401715905"
"109100","0.006445585790788755","0.006445585790788755","0.006445585790788755"
"109200","0.0957991408451926","0.0957991408451926","0.0957991408451926"
"109300","0.008691831028554588","0.008691831028554588","0.008691831028554588"
"109400","0.0020150749257300048","0.0020150749257300048","0.0020150749257300048"
"109500","0.0035113944654585794","0.0035113944654585794","0.0035113944654585794"
"109600","0.0036031274433480577","0.0036031274433480577","0.0036031274433480577"
"109700","0.004600557768135331","0.004600557768135331","0.004600557768135331"
"109800","0.00828672181465663","0.00828672181465663","0.00828672181465663"
"109900","0.005810361648909748","0.005810361648909748","0.005810361648909748"
"110000","0.07183691861573607","0.07183691861573607","0.07183691861573607"
"110100","0.002600447293370962","0.002600447293370962","0.002600447293370962"
"110200","0.0018813322728965431","0.0018813322728965431","0.0018813322728965431"
"110300","0.008249598946713376","0.008249598946713376","0.008249598946713376"
"110400","0.003289665957563557","0.003289665957563557","0.003289665957563557"
"110500","0.004650221440242603","0.004650221440242603","0.004650221440242603"
"110600","0.006707117947516963","0.006707117947516963","0.006707117947516963"
"110700","0.0077206438197754326","0.0077206438197754326","0.0077206438197754326"
"110800","0.10134370036888868","0.10134370036888868","0.10134370036888868"
"110900","0.004042539449874312","0.004042539449874312","0.004042539449874312"
"111000","0.0020016605852288196","0.0020016605852288196","0.0020016605852288196"
"111100","0.0024475229327799754","0.0024475229327799754","0.0024475229327799754"
"111200","0.005867371539352462","0.005867371539352462","0.005867371539352462"
"111300","0.005606168144149706","0.005606168144149706","0.005606168144149706"
"111400","0.005776537032215856","0.005776537032215856","0.005776537032215856"
"111500","0.006839925283566117","0.006839925283566117","0.006839925283566117"
"111600","0.006259604045189917","0.006259604045189917","0.006259604045189917"
"111700","0.00494126710400451","0.00494126710400451","0.00494126710400451"
"111800","0.0069048952893354","0.0069048952893354","0.0069048952893354"
"111900","0.0066660231351852416","0.0066660231351852416","0.0066660231351852416"
"112000","0.00758694916497916","0.00758694916497916","0.00758694916497916"
"112100","0.007811235650442541","0.007811235650442541","0.007811235650442541"
"112200","0.004429269813699648","0.004429269813699648","0.004429269813699648"
"112300","0.036453618797822857","0.036453618797822857","0.036453618797822857"
"112400","0.017132540506427176","0.017132540506427176","0.017132540506427176"
"112500","0.001798949908115901","0.001798949908115901","0.001798949908115901"
"112600","0.005442598665249534","0.005442598665249534","0.005442598665249534"
"112700","0.005110323242261075","0.005110323242261075","0.005110323242261075"
"112800","0.004088090625591576","0.004088090625591576","0.004088090625591576"
"112900","0.0070345700858160855","0.0070345700858160855","0.0070345700858160855"
"113000","0.008293534620897845","0.008293534620897845","0.008293534620897845"
"113100","0.0058549218357075005","0.0058549218357075005","0.0058549218357075005"
"113200","0.06978865825687536","0.06978865825687536","0.06978865825687536"
"113300","0.0021185131260426713","0.0021185131260426713","0.0021185131260426713"
"113400","0.0018407453325926327","0.0018407453325926327","0.0018407453325926327"
"113500","0.0032268119775108062","0.0032268119775108062","0.0032268119775108062"
"113600","0.0035576868138741703","0.0035576868138741703","0.0035576868138741703"
"113700","0.007926281556719914","0.007926281556719914","0.007926281556719914"
"113800","0.005540142155950889","0.005540142155950889","0.005540142155950889"
"113900","0.008407955829752609","0.008407955829752609","0.008407955829752609"
"114000","0.007491262587718666","0.007491262587718666","0.007491262587718666"
"114100","0.0036714793177088723","0.0036714793177088723","0.0036714793177088723"
"114200","0.008274576283292845","0.008274576283292845","0.008274576283292845"
"114300","0.008180091209942475","0.008180091209942475","0.008180091209942475"
"114400","0.004122794164577499","0.004122794164577499","0.004122794164577499"
"114500","0.008899435796774924","0.008899435796774924","0.008899435796774924"
"114600","0.005842654688749462","0.005842654688749462","0.005842654688749462"
"114700","0.005956365247257054","0.005956365247257054","0.005956365247257054"
"114800","0.006827700138092041","0.006827700138092041","0.006827700138092041"
"114900","0.0713175285642501","0.0713175285642501","0.0713175285642501"
"115000","0.002424931822461076","0.002424931822461076","0.002424931822461076"
"115100","0.0015679244382772594","0.0015679244382772594","0.0015679244382772594"
"115200","0.0034330555330961943","0.0034330555330961943","0.0034330555330961943"
"115300","0.004942828101920895","0.004942828101920895","0.004942828101920895"
"115400","0.004290169167798012","0.004290169167798012","0.004290169167798012"
"115500","0.030102416593581437","0.030102416593581437","0.030102416593581437"
"115600","0.03301845130452421","0.03301845130452421","0.03301845130452421"
"115700","0.001899576590512879","0.001899576590512879","0.001899576590512879"
"115800","0.003594009627122432","0.003594009627122432","0.003594009627122432"
"115900","0.004975623162463308","0.004975623162463308","0.004975623162463308"
"116000","0.0051169659424340356","0.0051169659424340356","0.0051169659424340356"
"116100","0.0059282031026668845","0.0059282031026668845","0.0059282031026668845"
"116200","0.005713616573484614","0.005713616573484614","0.005713616573484614"
"116300","0.005857319916831329","0.005857319916831329","0.005857319916831329"
"116400","0.007317186213331297","0.007317186213331297","0.007317186213331297"
"116500","0.01121780026704073","0.01121780026704073","0.01121780026704073"
"116600","0.00411187760415487","0.00411187760415487","0.00411187760415487"
"116700","0.00702729890239425","0.00702729890239425","0.00702729890239425"
"116800","0.004713206384330988","0.004713206384330988","0.004713206384330988"
"116900","0.006329856014344841","0.006329856014344841","0.006329856014344841"
"117000","0.005481001461739652","0.005481001461739652","0.005481001461739652"
"117100","0.040413434904767204","0.040413434904767204","0.040413434904767204"
"117200","0.02832703199936077","0.02832703199936077","0.02832703199936077"
"117300","0.001818448262056336","0.001818448262056336","0.001818448262056336"
"117400","0.0028022444262751378","0.0028022444262751378","0.0028022444262751378"
"117500","0.005162206835229881","0.005162206835229881","0.005162206835229881"
"117600","0.0037988884799415247","0.0037988884799415247","0.0037988884799415247"
"117700","0.006695267971372232","0.006695267971372232","0.006695267971372232"
"117800","0.005726274196058511","0.005726274196058511","0.005726274196058511"
"117900","0.004434058165643364","0.004434058165643364","0.004434058165643364"
"118000","0.00704754219215829","0.00704754219215829","0.00704754219215829"
"118100","0.006334696153644472","0.006334696153644472","0.006334696153644472"
"118200","0.005053929755231366","0.005053929755231366","0.005053929755231366"
"118300","0.0064086969592608515","0.0064086969592608515","0.0064086969592608515"
"118400","0.06910853392328135","0.06910853392328135","0.06910853392328135"
"118500","0.0025358827022137122","0.0025358827022137122","0.0025358827022137122"
"118600","0.0019337424708646721","0.0019337424708646721","0.0019337424708646721"
"118700","0.003603913371334784","0.003603913371334784","0.003603913371334784"
"118800","0.005580041707144118","0.005580041707144118","0.005580041707144118"
"118900","0.004628083579591475","0.004628083579591475","0.004628083579591475"
"119000","0.006189533894648776","0.006189533894648776","0.006189533894648776"
"119100","0.004474615635117516","0.004474615635117516","0.004474615635117516"
"119200","0.009299676205264404","0.009299676205264404","0.009299676205264404"
"119300","0.004962753690197132","0.004962753690197132","0.004962753690197132"
"119400","0.004715001276927069","0.004715001276927069","0.004715001276927069"
"119500","0.006305961010511964","0.006305961010511964","0.006305961010511964"
"119600","0.007265993002802134","0.007265993002802134","0.007265993002802134"
"119700","0.07027365482179448","0.07027365482179448","0.07027365482179448"
"119800","0.0017326823575422167","0.0017326823575422167","0.0017326823575422167"
"119900","0.003106639970210381","0.003106639970210381","0.003106639970210381"
"120000","0.005488456980674528","0.005488456980674528","0.005488456980674528"
"120100","0.004805653757648543","0.004805653757648543","0.004805653757648543"
"120200","0.005625327837769874","0.005625327837769874","0.005625327837769874"
"120300","0.004857870062114671","0.004857870062114671","0.004857870062114671"
"120400","0.00885824824217707","0.00885824824217707","0.00885824824217707"
"120500","0.0040283575799549","0.0040283575799549","0.0040283575799549"
"120600","0.007129170403350145","0.007129170403350145","0.007129170403350145"
"120700","0.006686127590946853","0.006686127590946853","0.006686127590946853"
"120800","0.005887933759950102","0.005887933759950102","0.005887933759950102"
"120900","0.07670504545792937","0.07670504545792937","0.07670504545792937"
"121000","0.006548454466392286","0.006548454466392286","0.006548454466392286"
"121100","0.0017444076406536624","0.0017444076406536624","0.0017444076406536624"
"121200","0.0014140425031655469","0.0014140425031655469","0.0014140425031655469"
"121300","0.005306477969570551","0.005306477969570551","0.005306477969570551"
"121400","0.004569637426175177","0.004569637426175177","0.004569637426175177"
"121500","0.004906862282077782","0.004906862282077782","0.004906862282077782"
"121600","0.006782547705806791","0.006782547705806791","0.006782547705806791"
"121700","0.005445195424836129","0.005445195424836129","0.005445195424836129"
"121800","0.0067474688892252745","0.0067474688892252745","0.0067474688892252745"
"121900","0.005364576503634453","0.005364576503634453","0.005364576503634453"
"122000","0.06899860944482498","0.06899860944482498","0.06899860944482498"
"122100","0.0020553002075757833","0.0020553002075757833","0.0020553002075757833"
"122200","0.002648788586666342","0.002648788586666342","0.002648788586666342"
"122300","0.0036877095786621793","0.0036877095786621793","0.0036877095786621793"
"122400","0.0049085932801244785","0.0049085932801244785","0.0049085932801244785"
"122500","0.004640997587703168","0.004640997587703168","0.004640997587703168"
"122600","0.007508541260613129","0.007508541260613129","0.007508541260613129"
"122700","0.06664632596308366","0.06664632596308366","0.06664632596308366"
"122800","0.002730646260897629","0.002730646260897629","0.002730646260897629"
"122900","0.0017523339862236752","0.0017523339862236752","0.0017523339862236752"
"123000","0.0034825656111934222","0.0034825656111934222","0.0034825656111934222"
"123100","0.004278329611406661","0.004278329611406661","0.004278329611406661"
"123200","0.004427876118570566","0.004427876118570566","0.004427876118570566"
"123300","0.007272473500343039","0.007272473500343039","0.007272473500343039"
"123400","0.005363638678682036","0.005363638678682036","0.005363638678682036"
"123500","0.00543225155910477","0.00543225155910477","0.00543225155910477"
"123600","0.010431300470372662","0.010431300470372662","0.010431300470372662"
"123700","0.06202881207631435","0.06202881207631435","0.06202881207631435"
"123800","0.002199868292955216","0.002199868292955216","0.002199868292955216"
"123900","0.002566877264762297","0.002566877264762297","0.002566877264762297"
"124000","0.005758192802895792","0.005758192802895792","0.005758192802895792"
"124100","0.003936656542355195","0.003936656542355195","0.003936656542355195"
"124200","0.005924960259580985","0.005924960259580985","0.005924960259580985"
"124300","0.0057624281139578674","0.0057624281139578674","0.0057624281139578674"
"124400","0.004953618559520692","0.004953618559520692","0.004953618559520692"
"124500","0.08519718848634511","0.08519718848634511","0.08519718848634511"
"124600","0.0020780472370097412","0.0020780472370097412","0.0020780472370097412"
"124700","0.001717407158575952","0.001717407158575952","0.001717407158575952"
"124800","0.0036845817157882266","0.0036845817157882266","0.0036845817157882266"
"124900","0.0042387544200755654","0.0042387544200755654","0.0042387544200755654"
"125000","0.00512158642639406","0.00512158642639406","0.00512158642639406"
"125100","0.005666852256981656","0.005666852256981656","0.005666852256981656"
"125200","0.0052911853964906184","0.0052911853964906184","0.0052911853964906184"
"125300","0.005645683421753347","0.005645683421753347","0.005645683421753347"
"125400","0.08685952648927923","0.08685952648927923","0.08685952648927923"
"125500","0.0016314966813661157","0.0016314966813661157","0.0016314966813661157"
"125600","0.0016576903729583136","0.0016576903729583136","0.0016576903729583136"
"125700","0.00426486519863829","0.00426486519863829","0.00426486519863829"
"125800","0.005872189710498787","0.005872189710498787","0.005872189710498787"
"125900","0.0029654958262108266","0.0029654958262108266","0.0029654958262108266"
"126000","0.005158135805977508","0.005158135805977508","0.005158135805977508"
"126100","0.08022226876113564","0.08022226876113564","0.08022226876113564"
"126200","0.0020787252506124787","0.0020787252506124787","0.0020787252506124787"
"126300","0.0014750765060307458","0.0014750765060307458","0.0014750765060307458"
"126400","0.004273476382659283","0.004273476382659283","0.004273476382659283"
"126500","0.00519079192832578","0.00519079192832578","0.00519079192832578"
"126600","0.004731612296309322","0.004731612296309322","0.004731612296309322"
"126700","0.004654990591807291","0.004654990591807291","0.004654990591807291"
"126800","0.005885324857663363","0.005885324857663363","0.005885324857663363"
"126900","0.007274542686063796","0.007274542686063796","0.007274542686063796"
"127000","0.005429369360208511","0.005429369360208511","0.005429369360208511"
"127100","0.006144856265746057","0.006144856265746057","0.006144856265746057"
"127200","0.00657366888190154","0.00657366888190154","0.00657366888190154"
"127300","0.0054037407349096615","0.0054037407349096615","0.0054037407349096615"
"127400","0.006209769515553489","0.006209769515553489","0.006209769515553489"
"127500","0.0055147274391492826","0.0055147274391492826","0.0055147274391492826"
"127600","0.006897953176521696","0.006897953176521696","0.006897953176521696"
"127700","0.004996197576401755","0.004996197576401755","0.004996197576401755"
"127800","0.004352962617413141","0.004352962617413141","0.004352962617413141"
"127900","0.006408632926177233","0.006408632926177233","0.006408632926177233"
"128000","0.006050223847851157","0.006050223847851157","0.006050223847851157"
"128100","0.006918684117263183","0.006918684117263183","0.006918684117263183"
"128200","0.0060502540471497925","0.0060502540471497925","0.0060502540471497925"
"128300","0.005210652607493102","0.005210652607493102","0.005210652607493102"
"128400","0.003929246455663815","0.003929246455663815","0.003929246455663815"
"128500","0.06111789895396214","0.06111789895396214","0.06111789895396214"
"128600","0.0019744193012593315","0.0019744193012593315","0.0019744193012593315"
"128700","0.002528056668234058","0.002528056668234058","0.002528056668234058"
"128800","0.0058090975106460975","0.0058090975106460975","0.0058090975106460975"
"128900","0.0032925548896309918","0.0032925548896309918","0.0032925548896309918"
"129000","0.00463283185265027","0.00463283185265027","0.00463283185265027"
"129100","0.0069309571129269896","0.0069309571129269896","0.0069309571129269896"
"129200","0.07671420796890743","0.07671420796890743","0.07671420796890743"
"129300","0.00486579624528531","0.00486579624528531","0.00486579624528531"
"129400","0.00163985384919215","0.00163985384919215","0.00163985384919215"
"129500","0.0017223319607728626","0.0017223319607728626","0.0017223319607728626"
"129600","0.00396855799772311","0.00396855799772311","0.00396855799772311"
"129700","0.00475858278281521","0.00475858278281521","0.00475858278281521"
"129800","0.004903908062260598","0.004903908062260598","0.004903908062260598"
"129900","0.005793028561165556","0.005793028561165556","0.005793028561165556"
"130000","0.005946311602019705","0.005946311602019705","0.005946311602019705"
"130100","0.006991540734888986","0.006991540734888986","0.006991540734888986"
"130200","0.005036572829121724","0.005036572829121724","0.005036572829121724"
"130300","0.0044208860286744315","0.0044208860286744315","0.0044208860286744315"
"130400","0.005931616489542648","0.005931616489542648","0.005931616489542648"
"130500","0.007436313590733335","0.007436313590733335","0.007436313590733335"
"130600","0.004553296370431781","0.004553296370431781","0.004553296370431781"
"130700","0.005268618608242832","0.005268618608242832","0.005268618608242832"
"130800","0.005433865931699984","0.005433865931699984","0.005433865931699984"
"130900","0.1168382237746846","0.1168382237746846","0.1168382237746846"
"131000","0.0021538475900888445","0.0021538475900888445","0.0021538475900888445"
"131100","0.002928968114720192","0.002928968114720192","0.002928968114720192"
"131200","0.001978352660080418","0.001978352660080418","0.001978352660080418"
"131300","0.00413346468412783","0.00413346468412783","0.00413346468412783"
"131400","0.004527689469978213","0.004527689469978213","0.004527689469978213"
"131500","0.005626273872912861","0.005626273872912861","0.005626273872912861"
"131600","0.004678990005049855","0.004678990005049855","0.004678990005049855"
"131700","0.06326878453022801","0.06326878453022801","0.06326878453022801"
"131800","0.023200303835910745","0.023200303835910745","0.023200303835910745"
"131900","0.0016372519731521606","0.0016372519731521606","0.0016372519731521606"
"132000","0.0023338221650919875","0.0023338221650919875","0.0023338221650919875"
"132100","0.003476455124327913","0.003476455124327913","0.003476455124327913"
"132200","0.003595427211257629","0.003595427211257629","0.003595427211257629"
"132300","0.011405566827161238","0.011405566827161238","0.011405566827161238"
"132400","0.0036406123964115977","0.0036406123964115977","0.0036406123964115977"
"132500","0.004473696196218953","0.004473696196218953","0.004473696196218953"
"132600","0.0042344575631432235","0.0042344575631432235","0.0042344575631432235"
"132700","0.007944984872010537","0.007944984872010537","0.007944984872010537"
"132800","0.004827662247698754","0.004827662247698754","0.004827662247698754"
"132900","0.0031625575764337556","0.0031625575764337556","0.0031625575764337556"
"133000","0.009730952612590044","0.009730952612590044","0.009730952612590044"
"133100","0.006049747147480957","0.006049747147480957","0.006049747147480957"
"133200","0.004878605700214394","0.004878605700214394","0.004878605700214394"
"133300","0.005644181829411537","0.005644181829411537","0.005644181829411537"
"133400","0.0045559116289950905","0.0045559116289950905","0.0045559116289950905"
"133500","0.005196081383619457","0.005196081383619457","0.005196081383619457"
"133600","0.007970422733342275","0.007970422733342275","0.007970422733342275"
"133700","0.004645412501413375","0.004645412501413375","0.004645412501413375"
"133800","0.0058787013520486655","0.0058787013520486655","0.0058787013520486655"
"133900","0.005468817056971602","0.005468817056971602","0.005468817056971602"
"134000","0.005679585377802141","0.005679585377802141","0.005679585377802141"
"134100","0.005388341656653211","0.005388341656653211","0.005388341656653211"
"134200","0.00886934309033677","0.00886934309033677","0.00886934309033677"
"134300","0.013931043545017018","0.013931043545017018","0.013931043545017018"
"134400","0.001794203644967638","0.001794203644967638","0.001794203644967638"
"134500","0.003959011228289455","0.003959011228289455","0.003959011228289455"
"134600","0.004968350179260597","0.004968350179260597","0.004968350179260597"
"134700","0.004245735512813553","0.004245735512813553","0.004245735512813553"
"134800","0.004577498835860751","0.004577498835860751","0.004577498835860751"
"134900","0.09813513545086608","0.09813513545086608","0.09813513545086608"
"135000","0.0020938805388868785","0.0020938805388868785","0.0020938805388868785"
"135100","0.0021019308042014018","0.0021019308042014018","0.0021019308042014018"
"135200","0.0018010897861677221","0.0018010897861677221","0.0018010897861677221"
"135300","0.0031605160288745537","0.0031605160288745537","0.0031605160288745537"
"135400","0.005195750123821199","0.005195750123821199","0.005195750123821199"
"135500","0.004738838400226086","0.004738838400226086","0.004738838400226086"
"135600","0.005625232608290389","0.005625232608290389","0.005625232608290389"
"135700","0.006781885027885437","0.006781885027885437","0.006781885027885437"
"135800","0.004702120855799876","0.004702120855799876","0.004702120855799876"
"135900","0.0059186438698088754","0.0059186438698088754","0.0059186438698088754"
"136000","0.0055323594145011154","0.0055323594145011154","0.0055323594145011154"
"136100","0.00683974580024369","0.00683974580024369","0.00683974580024369"
"136200","0.005401163503411226","0.005401163503411226","0.005401163503411226"
"136300","0.06264346847892739","0.06264346847892739","0.06264346847892739"
"136400","0.002470082401414402","0.002470082401414402","0.002470082401414402"
"136500","0.0014206086710328236","0.0014206086710328236","0.0014206086710328236"
"136600","0.003817573672858998","0.003817573672858998","0.003817573672858998"
"136700","0.003549637192627415","0.003549637192627415","0.003549637192627415"
"136800","0.0050058237160556015","0.0050058237160556015","0.0050058237160556015"
"136900","0.004520475780591369","0.004520475780591369","0.004520475780591369"
"137000","0.008282549671130256","0.008282549671130256","0.008282549671130256"
"137100","0.004722150730667635","0.004722150730667635","0.004722150730667635"
"137200","0.003927983564790338","0.003927983564790338","0.003927983564790338"
"137300","0.009748094720998779","0.009748094720998779","0.009748094720998779"
"137400","0.0038803247653413564","0.0038803247653413564","0.0038803247653413564"
"137500","0.0047701831121230494","0.0047701831121230494","0.0047701831121230494"
"137600","0.005653722352581099","0.005653722352581099","0.005653722352581099"
"137700","0.1108009861264145","0.1108009861264145","0.1108009861264145"
"137800","0.004853248399449513","0.004853248399449513","0.004853248399449513"
"137900","0.0014539171085925773","0.0014539171085925773","0.0014539171085925773"
"138000","0.0016501034615794196","0.0016501034615794196","0.0016501034615794196"
"138100","0.0029786304553272203","0.0029786304553272203","0.0029786304553272203"
"138200","0.005410003797733225","0.005410003797733225","0.005410003797733225"
"138300","0.004193951734341681","0.004193951734341681","0.004193951734341681"
"138400","0.003233896866440773","0.003233896866440773","0.003233896866440773"
"138500","0.00586099507228937","0.00586099507228937","0.00586099507228937"
"138600","0.07769574187812395","0.07769574187812395","0.07769574187812395"
"138700","0.04991548155376222","0.04991548155376222","0.04991548155376222"
"138800","0.0015992083938908763","0.0015992083938908763","0.0015992083938908763"
"138900","0.0013129532258608378","0.0013129532258608378","0.0013129532258608378"
"139000","0.0030697607007459738","0.0030697607007459738","0.0030697607007459738"
"139100","0.00442971776064951","0.00442971776064951","0.00442971776064951"
"139200","0.0034291188232600687","0.0034291188232600687","0.0034291188232600687"
"139300","0.004973831120878458","0.004973831120878458","0.004973831120878458"
"139400","0.11667574700666591","0.11667574700666591","0.11667574700666591"
"139500","0.0023072619951562956","0.0023072619951562956","0.0023072619951562956"
"139600","0.0013385295125772246","0.0013385295125772246","0.0013385295125772246"
"139700","0.002296764065977186","0.002296764065977186","0.002296764065977186"
"139800","0.0035351654136320577","0.0035351654136320577","0.0035351654136320577"
"139900","0.004093171239364892","0.004093171239364892","0.004093171239364892"
"140000","0.0033907721773721276","0.0033907721773721276","0.0033907721773721276"
"140100","0.004431513837189414","0.004431513837189414","0.004431513837189414"
"140200","0.009015613282681443","0.009015613282681443","0.009015613282681443"
"140300","0.003409458708774764","0.003409458708774764","0.003409458708774764"
"140400","0.005280924112303183","0.005280924112303183","0.005280924112303183"
"140500","0.08807889882591553","0.08807889882591553","0.08807889882591553"
"140600","0.0016284337447723374","0.0016284337447723374","0.0016284337447723374"
"140700","0.001162467578833457","0.001162467578833457","0.001162467578833457"
"140800","0.0015049182943766936","0.0015049182943766936","0.0015049182943766936"
"140900","0.005875490975449793","0.005875490975449793","0.005875490975449793"
"141000","0.004718179057235829","0.004718179057235829","0.004718179057235829"
"141100","0.005425632702535949","0.005425632702535949","0.005425632702535949"
"141200","0.004768072165898047","0.004768072165898047","0.004768072165898047"
"141300","0.005119097637943924","0.005119097637943924","0.005119097637943924"
"141400","0.0050407981453463434","0.0050407981453463434","0.0050407981453463434"
"141500","0.005195847870782018","0.005195847870782018","0.005195847870782018"
"141600","0.0050602558185346425","0.0050602558185346425","0.0050602558185346425"
"141700","0.051358478452311826","0.051358478452311826","0.051358478452311826"
"141800","0.015568366744555534","0.015568366744555534","0.015568366744555534"
"141900","0.0014356024056905881","0.0014356024056905881","0.0014356024056905881"
"142000","0.0013170173871912994","0.0013170173871912994","0.0013170173871912994"
"142100","0.003877401311183348","0.003877401311183348","0.003877401311183348"
"142200","0.0055716119706630705","0.0055716119706630705","0.0055716119706630705"
"142300","0.004571476827259176","0.004571476827259176","0.004571476827259176"
"142400","0.005994683257304132","0.005994683257304132","0.005994683257304132"
"142500","0.00379761079500895","0.00379761079500895","0.00379761079500895"
"142600","0.0850216469046427","0.0850216469046427","0.0850216469046427"
"142700","0.002195562286360655","0.002195562286360655","0.002195562286360655"
"142800","0.0013736872206209227","0.0013736872206209227","0.0013736872206209227"
"142900","0.0014209326804848388","0.0014209326804848388","0.0014209326804848388"
"143000","0.005512453108967748","0.005512453108967748","0.005512453108967748"
"143100","0.002945617245568428","0.002945617245568428","0.002945617245568428"
"143200","0.006493456345633603","0.006493456345633603","0.006493456345633603"
"143300","0.006040702126629185","0.006040702126629185","0.006040702126629185"
"143400","0.004447306572110392","0.004447306572110392","0.004447306572110392"
"143500","0.08750923659768887","0.08750923659768887","0.08750923659768887"
"143600","0.0016870960954111069","0.0016870960954111069","0.0016870960954111069"
"143700","0.0016713961740606464","0.0016713961740606464","0.0016713961740606464"
"143800","0.00267275672435062","0.00267275672435062","0.00267275672435062"
"143900","0.005096534990589135","0.005096534990589135","0.005096534990589135"
"144000","0.004072854489786551","0.004072854489786551","0.004072854489786551"
