"Step","reversed_addition_len_gen_extra_small_deep_encoder_0_fixed - train_loss","reversed_addition_len_gen_extra_small_deep_encoder_0_fixed - train_loss__MIN","reversed_addition_len_gen_extra_small_deep_encoder_0_fixed - train_loss__MAX"
"392","2.134060859680176","2.134060859680176","2.134060859680176"
"393","2.1382343769073486","2.1382343769073486","2.1382343769073486"
"394","2.1405699253082275","2.1405699253082275","2.1405699253082275"
"395","2.1336705684661865","2.1336705684661865","2.1336705684661865"
"396","2.132437229156494","2.132437229156494","2.132437229156494"
"398","2.1263604164123535","2.1263604164123535","2.1263604164123535"
"407","2.1620757579803467","2.1620757579803467","2.1620757579803467"
"414","2.1581482887268066","2.1581482887268066","2.1581482887268066"
"417","2.1521482467651367","2.1521482467651367","2.1521482467651367"
"418","2.1400485038757324","2.1400485038757324","2.1400485038757324"
"419","2.146364212036133","2.146364212036133","2.146364212036133"
"420","2.137021064758301","2.137021064758301","2.137021064758301"
"424","2.1337530612945557","2.1337530612945557","2.1337530612945557"
"425","2.124260187149048","2.124260187149048","2.124260187149048"
"426","2.1616439819335938","2.1616439819335938","2.1616439819335938"
"432","2.1290159225463867","2.1290159225463867","2.1290159225463867"
"433","2.155576229095459","2.155576229095459","2.155576229095459"
"434","2.137735366821289","2.137735366821289","2.137735366821289"
"448","2.1359188556671143","2.1359188556671143","2.1359188556671143"
"450","2.116520643234253","2.116520643234253","2.116520643234253"
"452","2.124295473098755","2.124295473098755","2.124295473098755"
"454","2.118229389190674","2.118229389190674","2.118229389190674"
"466","2.130049228668213","2.130049228668213","2.130049228668213"
"470","2.128751516342163","2.128751516342163","2.128751516342163"
"475","2.115375518798828","2.115375518798828","2.115375518798828"
"476","2.108795404434204","2.108795404434204","2.108795404434204"
"477","2.112447738647461","2.112447738647461","2.112447738647461"
"479","2.1146323680877686","2.1146323680877686","2.1146323680877686"
"480","2.134258985519409","2.134258985519409","2.134258985519409"
"487","2.12040114402771","2.12040114402771","2.12040114402771"
"491","2.1083266735076904","2.1083266735076904","2.1083266735076904"
"492","2.112671375274658","2.112671375274658","2.112671375274658"
"494","2.0968024730682373","2.0968024730682373","2.0968024730682373"
"495","2.12111234664917","2.12111234664917","2.12111234664917"
"496","2.1081411838531494","2.1081411838531494","2.1081411838531494"
"498","2.110276699066162","2.110276699066162","2.110276699066162"
"499","2.102839708328247","2.102839708328247","2.102839708328247"
"505","2.11271333694458","2.11271333694458","2.11271333694458"
"506","2.106480836868286","2.106480836868286","2.106480836868286"
"508","2.1086642742156982","2.1086642742156982","2.1086642742156982"
"509","2.1091229915618896","2.1091229915618896","2.1091229915618896"
"510","2.118405342102051","2.118405342102051","2.118405342102051"
"511","2.116006374359131","2.116006374359131","2.116006374359131"
"517","2.1164002418518066","2.1164002418518066","2.1164002418518066"
"519","2.1127867698669434","2.1127867698669434","2.1127867698669434"
"524","2.1195123195648193","2.1195123195648193","2.1195123195648193"
"525","2.1498045921325684","2.1498045921325684","2.1498045921325684"
"526","2.117006540298462","2.117006540298462","2.117006540298462"
"529","2.116164207458496","2.116164207458496","2.116164207458496"
"532","2.121490001678467","2.121490001678467","2.121490001678467"
"533","2.1073644161224365","2.1073644161224365","2.1073644161224365"
"540","2.116267442703247","2.116267442703247","2.116267442703247"
"541","2.121799945831299","2.121799945831299","2.121799945831299"
"544","2.102665662765503","2.102665662765503","2.102665662765503"
"546","2.104623317718506","2.104623317718506","2.104623317718506"
"547","2.103329658508301","2.103329658508301","2.103329658508301"
"548","2.1107864379882812","2.1107864379882812","2.1107864379882812"
"549","2.1164920330047607","2.1164920330047607","2.1164920330047607"
"550","2.1083216667175293","2.1083216667175293","2.1083216667175293"
"551","2.113908052444458","2.113908052444458","2.113908052444458"
"552","2.104987382888794","2.104987382888794","2.104987382888794"
"553","2.108936071395874","2.108936071395874","2.108936071395874"
"554","2.1056506633758545","2.1056506633758545","2.1056506633758545"
"555","2.1109039783477783","2.1109039783477783","2.1109039783477783"
"556","2.1091666221618652","2.1091666221618652","2.1091666221618652"
"557","2.1061553955078125","2.1061553955078125","2.1061553955078125"
"559","2.103656053543091","2.103656053543091","2.103656053543091"
"561","2.0996651649475098","2.0996651649475098","2.0996651649475098"
"570","2.1015684604644775","2.1015684604644775","2.1015684604644775"
"572","2.119434356689453","2.119434356689453","2.119434356689453"
"573","2.1105611324310303","2.1105611324310303","2.1105611324310303"
"574","2.119988441467285","2.119988441467285","2.119988441467285"
"575","2.104388952255249","2.104388952255249","2.104388952255249"
"577","2.1106514930725098","2.1106514930725098","2.1106514930725098"
"578","2.1092076301574707","2.1092076301574707","2.1092076301574707"
"579","2.1020610332489014","2.1020610332489014","2.1020610332489014"
"580","2.101494073867798","2.101494073867798","2.101494073867798"
"583","2.1228389739990234","2.1228389739990234","2.1228389739990234"
"585","2.1108803749084473","2.1108803749084473","2.1108803749084473"
"586","2.111422061920166","2.111422061920166","2.111422061920166"
"587","2.1229567527770996","2.1229567527770996","2.1229567527770996"
"589","2.1032235622406006","2.1032235622406006","2.1032235622406006"
"591","2.1106696128845215","2.1106696128845215","2.1106696128845215"
"592","2.115347146987915","2.115347146987915","2.115347146987915"
"594","2.1085433959960938","2.1085433959960938","2.1085433959960938"
"596","2.1051173210144043","2.1051173210144043","2.1051173210144043"
"597","2.1058104038238525","2.1058104038238525","2.1058104038238525"
"599","2.085099458694458","2.085099458694458","2.085099458694458"
"602","2.1038055419921875","2.1038055419921875","2.1038055419921875"
"604","2.106088399887085","2.106088399887085","2.106088399887085"
"608","2.1130454540252686","2.1130454540252686","2.1130454540252686"
"609","2.0962376594543457","2.0962376594543457","2.0962376594543457"
"610","2.1138157844543457","2.1138157844543457","2.1138157844543457"
"612","2.096644163131714","2.096644163131714","2.096644163131714"
"617","2.0894813537597656","2.0894813537597656","2.0894813537597656"
"621","2.1098883152008057","2.1098883152008057","2.1098883152008057"
"622","2.117143154144287","2.117143154144287","2.117143154144287"
"623","2.1050338745117188","2.1050338745117188","2.1050338745117188"
"628","2.1028614044189453","2.1028614044189453","2.1028614044189453"
"629","2.1144018173217773","2.1144018173217773","2.1144018173217773"
"631","2.1308908462524414","2.1308908462524414","2.1308908462524414"
"632","2.1097474098205566","2.1097474098205566","2.1097474098205566"
"633","2.1132824420928955","2.1132824420928955","2.1132824420928955"
"637","2.1072819232940674","2.1072819232940674","2.1072819232940674"
"642","2.1098620891571045","2.1098620891571045","2.1098620891571045"
"644","2.1092071533203125","2.1092071533203125","2.1092071533203125"
"647","2.106186628341675","2.106186628341675","2.106186628341675"
"648","2.104182720184326","2.104182720184326","2.104182720184326"
"649","2.1510956287384033","2.1510956287384033","2.1510956287384033"
"656","2.136045217514038","2.136045217514038","2.136045217514038"
"660","2.114717483520508","2.114717483520508","2.114717483520508"
"665","2.109433650970459","2.109433650970459","2.109433650970459"
"669","2.103301525115967","2.103301525115967","2.103301525115967"
"678","2.1009702682495117","2.1009702682495117","2.1009702682495117"
"680","2.1091692447662354","2.1091692447662354","2.1091692447662354"
"683","2.0993008613586426","2.0993008613586426","2.0993008613586426"
"684","2.1002724170684814","2.1002724170684814","2.1002724170684814"
"689","2.1105659008026123","2.1105659008026123","2.1105659008026123"
"695","2.095109701156616","2.095109701156616","2.095109701156616"
"697","2.090935468673706","2.090935468673706","2.090935468673706"
"698","2.1024742126464844","2.1024742126464844","2.1024742126464844"
"700","2.0949528217315674","2.0949528217315674","2.0949528217315674"
"701","2.0896432399749756","2.0896432399749756","2.0896432399749756"
"702","2.1015896797180176","2.1015896797180176","2.1015896797180176"
"704","2.093723773956299","2.093723773956299","2.093723773956299"
"709","2.1293833255767822","2.1293833255767822","2.1293833255767822"
"710","2.1036386489868164","2.1036386489868164","2.1036386489868164"
"711","2.109405279159546","2.109405279159546","2.109405279159546"
"714","2.100114345550537","2.100114345550537","2.100114345550537"
"715","2.0910251140594482","2.0910251140594482","2.0910251140594482"
"720","2.1081368923187256","2.1081368923187256","2.1081368923187256"
"721","2.0982983112335205","2.0982983112335205","2.0982983112335205"
"722","2.0914154052734375","2.0914154052734375","2.0914154052734375"
"724","2.1105916500091553","2.1105916500091553","2.1105916500091553"
"726","2.089430809020996","2.089430809020996","2.089430809020996"
"728","2.1096434593200684","2.1096434593200684","2.1096434593200684"
"733","2.0948100090026855","2.0948100090026855","2.0948100090026855"
"735","2.1041269302368164","2.1041269302368164","2.1041269302368164"
"736","2.107728958129883","2.107728958129883","2.107728958129883"
"737","2.0979809761047363","2.0979809761047363","2.0979809761047363"
"738","2.1087398529052734","2.1087398529052734","2.1087398529052734"
"739","2.1120660305023193","2.1120660305023193","2.1120660305023193"
"741","2.1096744537353516","2.1096744537353516","2.1096744537353516"
"743","2.102989435195923","2.102989435195923","2.102989435195923"
"744","2.110332489013672","2.110332489013672","2.110332489013672"
"747","2.101116180419922","2.101116180419922","2.101116180419922"
"748","2.0815446376800537","2.0815446376800537","2.0815446376800537"
"749","2.097158432006836","2.097158432006836","2.097158432006836"
"753","2.1023428440093994","2.1023428440093994","2.1023428440093994"
"756","2.093532085418701","2.093532085418701","2.093532085418701"
"761","2.102107048034668","2.102107048034668","2.102107048034668"
"764","2.0951967239379883","2.0951967239379883","2.0951967239379883"
"768","2.095201253890991","2.095201253890991","2.095201253890991"
"769","2.084975481033325","2.084975481033325","2.084975481033325"
"770","2.0993754863739014","2.0993754863739014","2.0993754863739014"
"771","2.095118761062622","2.095118761062622","2.095118761062622"
"772","2.111396074295044","2.111396074295044","2.111396074295044"
"773","2.1016154289245605","2.1016154289245605","2.1016154289245605"
"774","2.1224467754364014","2.1224467754364014","2.1224467754364014"
"775","2.1150689125061035","2.1150689125061035","2.1150689125061035"
"776","2.122162342071533","2.122162342071533","2.122162342071533"
"780","2.0934174060821533","2.0934174060821533","2.0934174060821533"
"785","2.096513032913208","2.096513032913208","2.096513032913208"
"791","2.08953595161438","2.08953595161438","2.08953595161438"
"797","2.1040210723876953","2.1040210723876953","2.1040210723876953"
"800","2.0946390628814697","2.0946390628814697","2.0946390628814697"
"801","2.099968671798706","2.099968671798706","2.099968671798706"
"802","2.1009347438812256","2.1009347438812256","2.1009347438812256"
"809","2.091172933578491","2.091172933578491","2.091172933578491"
"811","2.0943939685821533","2.0943939685821533","2.0943939685821533"
"815","2.097515106201172","2.097515106201172","2.097515106201172"
"817","2.088404417037964","2.088404417037964","2.088404417037964"
"818","2.079728841781616","2.079728841781616","2.079728841781616"
"820","2.0759353637695312","2.0759353637695312","2.0759353637695312"
"823","2.088501214981079","2.088501214981079","2.088501214981079"
"826","2.0937981605529785","2.0937981605529785","2.0937981605529785"
"837","2.1063730716705322","2.1063730716705322","2.1063730716705322"
"839","2.0922350883483887","2.0922350883483887","2.0922350883483887"
"840","2.09981632232666","2.09981632232666","2.09981632232666"
"842","2.1055378913879395","2.1055378913879395","2.1055378913879395"
"853","2.083085536956787","2.083085536956787","2.083085536956787"
"856","2.087148904800415","2.087148904800415","2.087148904800415"
"861","2.1020562648773193","2.1020562648773193","2.1020562648773193"
"863","2.1024467945098877","2.1024467945098877","2.1024467945098877"
"880","2.0937206745147705","2.0937206745147705","2.0937206745147705"
"881","2.095700979232788","2.095700979232788","2.095700979232788"
"882","2.0928235054016113","2.0928235054016113","2.0928235054016113"
"883","2.09041690826416","2.09041690826416","2.09041690826416"
"885","2.097686767578125","2.097686767578125","2.097686767578125"
"886","2.0959951877593994","2.0959951877593994","2.0959951877593994"
"890","2.095808267593384","2.095808267593384","2.095808267593384"
"893","2.0821726322174072","2.0821726322174072","2.0821726322174072"
"900","2.0934338569641113","2.0934338569641113","2.0934338569641113"
"902","2.094494581222534","2.094494581222534","2.094494581222534"
"910","2.092489004135132","2.092489004135132","2.092489004135132"
"914","2.091200590133667","2.091200590133667","2.091200590133667"
"918","2.0896193981170654","2.0896193981170654","2.0896193981170654"
"920","2.0901060104370117","2.0901060104370117","2.0901060104370117"
"921","2.074836015701294","2.074836015701294","2.074836015701294"
"927","2.090604305267334","2.090604305267334","2.090604305267334"
"929","2.096782922744751","2.096782922744751","2.096782922744751"
"930","2.0708494186401367","2.0708494186401367","2.0708494186401367"
"932","2.0784058570861816","2.0784058570861816","2.0784058570861816"
"933","2.0834946632385254","2.0834946632385254","2.0834946632385254"
"934","2.0928945541381836","2.0928945541381836","2.0928945541381836"
"936","2.0915610790252686","2.0915610790252686","2.0915610790252686"
"937","2.0814497470855713","2.0814497470855713","2.0814497470855713"
"938","2.075660467147827","2.075660467147827","2.075660467147827"
"943","2.0944013595581055","2.0944013595581055","2.0944013595581055"
"944","2.0943820476531982","2.0943820476531982","2.0943820476531982"
"945","2.0951988697052","2.0951988697052","2.0951988697052"
"956","2.0872340202331543","2.0872340202331543","2.0872340202331543"
"958","2.0842881202697754","2.0842881202697754","2.0842881202697754"
"962","2.0659120082855225","2.0659120082855225","2.0659120082855225"
"963","2.0768566131591797","2.0768566131591797","2.0768566131591797"
"964","2.0904526710510254","2.0904526710510254","2.0904526710510254"
"965","2.115527868270874","2.115527868270874","2.115527868270874"
"967","2.0933616161346436","2.0933616161346436","2.0933616161346436"
"968","2.0906386375427246","2.0906386375427246","2.0906386375427246"
"973","2.106610059738159","2.106610059738159","2.106610059738159"
"979","2.0940399169921875","2.0940399169921875","2.0940399169921875"
"980","2.0966367721557617","2.0966367721557617","2.0966367721557617"
"981","2.0860209465026855","2.0860209465026855","2.0860209465026855"
"982","2.0929572582244873","2.0929572582244873","2.0929572582244873"
"984","2.0880463123321533","2.0880463123321533","2.0880463123321533"
"987","2.0821707248687744","2.0821707248687744","2.0821707248687744"
"991","2.0729382038116455","2.0729382038116455","2.0729382038116455"
"993","2.0741968154907227","2.0741968154907227","2.0741968154907227"
"996","2.075604200363159","2.075604200363159","2.075604200363159"
"998","2.0859227180480957","2.0859227180480957","2.0859227180480957"
"1002","2.1006362438201904","2.1006362438201904","2.1006362438201904"
"1005","2.0814356803894043","2.0814356803894043","2.0814356803894043"
"1006","2.099841594696045","2.099841594696045","2.099841594696045"
"1007","2.103971481323242","2.103971481323242","2.103971481323242"
"1008","2.086745500564575","2.086745500564575","2.086745500564575"
"1011","2.066187620162964","2.066187620162964","2.066187620162964"
"1016","2.1009843349456787","2.1009843349456787","2.1009843349456787"
"1017","2.153627872467041","2.153627872467041","2.153627872467041"
"1018","2.084158182144165","2.084158182144165","2.084158182144165"
"1019","2.108130693435669","2.108130693435669","2.108130693435669"
"1021","2.1041159629821777","2.1041159629821777","2.1041159629821777"
"1023","2.1050503253936768","2.1050503253936768","2.1050503253936768"
"1026","2.112011194229126","2.112011194229126","2.112011194229126"
"1027","2.105470895767212","2.105470895767212","2.105470895767212"
"1031","2.081014633178711","2.081014633178711","2.081014633178711"
"1032","2.088050603866577","2.088050603866577","2.088050603866577"
"1033","2.06913161277771","2.06913161277771","2.06913161277771"
"1036","2.0876071453094482","2.0876071453094482","2.0876071453094482"
"1037","2.0852558612823486","2.0852558612823486","2.0852558612823486"
"1039","2.083106279373169","2.083106279373169","2.083106279373169"
"1041","2.0721611976623535","2.0721611976623535","2.0721611976623535"
"1043","2.089582920074463","2.089582920074463","2.089582920074463"
"1048","2.0945911407470703","2.0945911407470703","2.0945911407470703"
"1049","2.097280979156494","2.097280979156494","2.097280979156494"
"1053","2.090836524963379","2.090836524963379","2.090836524963379"
"1057","2.083613872528076","2.083613872528076","2.083613872528076"
"1058","2.079230308532715","2.079230308532715","2.079230308532715"
"1059","2.073181629180908","2.073181629180908","2.073181629180908"
"1061","2.077796459197998","2.077796459197998","2.077796459197998"
"1064","2.0765485763549805","2.0765485763549805","2.0765485763549805"
"1065","2.0786473751068115","2.0786473751068115","2.0786473751068115"
"1068","2.0785951614379883","2.0785951614379883","2.0785951614379883"
"1072","2.086355447769165","2.086355447769165","2.086355447769165"
"1073","2.083564519882202","2.083564519882202","2.083564519882202"
"1074","2.0798416137695312","2.0798416137695312","2.0798416137695312"
"1082","2.0829334259033203","2.0829334259033203","2.0829334259033203"
"1083","2.0703349113464355","2.0703349113464355","2.0703349113464355"
"1085","2.0860111713409424","2.0860111713409424","2.0860111713409424"
"1086","2.0917863845825195","2.0917863845825195","2.0917863845825195"
"1088","2.1012651920318604","2.1012651920318604","2.1012651920318604"
"1093","2.1116559505462646","2.1116559505462646","2.1116559505462646"
"1094","2.0787649154663086","2.0787649154663086","2.0787649154663086"
"1102","2.068056106567383","2.068056106567383","2.068056106567383"
"1108","2.0652027130126953","2.0652027130126953","2.0652027130126953"
"1112","2.088057041168213","2.088057041168213","2.088057041168213"
"1114","2.071697235107422","2.071697235107422","2.071697235107422"
"1116","2.0850443840026855","2.0850443840026855","2.0850443840026855"
"1119","2.0799689292907715","2.0799689292907715","2.0799689292907715"
"1123","2.0833332538604736","2.0833332538604736","2.0833332538604736"
"1129","2.0771329402923584","2.0771329402923584","2.0771329402923584"
"1130","2.0773463249206543","2.0773463249206543","2.0773463249206543"
"1134","2.0825107097625732","2.0825107097625732","2.0825107097625732"
"1141","2.0777390003204346","2.0777390003204346","2.0777390003204346"
"1146","2.08366060256958","2.08366060256958","2.08366060256958"
"1148","2.0681471824645996","2.0681471824645996","2.0681471824645996"
"1149","2.071256160736084","2.071256160736084","2.071256160736084"
"1150","2.066354513168335","2.066354513168335","2.066354513168335"
"1156","2.1090774536132812","2.1090774536132812","2.1090774536132812"
"1158","2.0898640155792236","2.0898640155792236","2.0898640155792236"
"1159","2.0800297260284424","2.0800297260284424","2.0800297260284424"
"1161","2.0968494415283203","2.0968494415283203","2.0968494415283203"
"1163","2.0850555896759033","2.0850555896759033","2.0850555896759033"
"1164","2.085853099822998","2.085853099822998","2.085853099822998"
"1166","2.084686279296875","2.084686279296875","2.084686279296875"
"1168","2.085655450820923","2.085655450820923","2.085655450820923"
"1172","2.0732851028442383","2.0732851028442383","2.0732851028442383"
"1181","2.0948073863983154","2.0948073863983154","2.0948073863983154"
"1189","2.090479612350464","2.090479612350464","2.090479612350464"
"1193","2.071146011352539","2.071146011352539","2.071146011352539"
"1195","2.073852300643921","2.073852300643921","2.073852300643921"
"1199","2.0864970684051514","2.0864970684051514","2.0864970684051514"
"1202","2.09334135055542","2.09334135055542","2.09334135055542"
"1204","2.078535556793213","2.078535556793213","2.078535556793213"
"1208","2.100135564804077","2.100135564804077","2.100135564804077"
"1209","2.089482545852661","2.089482545852661","2.089482545852661"
"1211","2.0798633098602295","2.0798633098602295","2.0798633098602295"
"1214","2.0875604152679443","2.0875604152679443","2.0875604152679443"
"1215","2.0770742893218994","2.0770742893218994","2.0770742893218994"
"1217","2.0757546424865723","2.0757546424865723","2.0757546424865723"
"1218","2.071230411529541","2.071230411529541","2.071230411529541"
"1220","2.0814249515533447","2.0814249515533447","2.0814249515533447"
"1222","2.068652868270874","2.068652868270874","2.068652868270874"
"1224","2.0654513835906982","2.0654513835906982","2.0654513835906982"
"1231","2.072622299194336","2.072622299194336","2.072622299194336"
"1234","2.0727038383483887","2.0727038383483887","2.0727038383483887"
"1235","2.064133882522583","2.064133882522583","2.064133882522583"
"1238","2.08188796043396","2.08188796043396","2.08188796043396"
"1241","2.066296100616455","2.066296100616455","2.066296100616455"
"1243","2.0748815536499023","2.0748815536499023","2.0748815536499023"
"1247","2.067192316055298","2.067192316055298","2.067192316055298"
"1252","2.080390214920044","2.080390214920044","2.080390214920044"
"1256","2.0849971771240234","2.0849971771240234","2.0849971771240234"
"1264","2.0735349655151367","2.0735349655151367","2.0735349655151367"
"1265","2.073263168334961","2.073263168334961","2.073263168334961"
"1267","2.0742297172546387","2.0742297172546387","2.0742297172546387"
"1268","2.064582586288452","2.064582586288452","2.064582586288452"
"1274","2.063105344772339","2.063105344772339","2.063105344772339"
"1276","2.0602407455444336","2.0602407455444336","2.0602407455444336"
"1277","2.0680599212646484","2.0680599212646484","2.0680599212646484"
"1281","2.1013975143432617","2.1013975143432617","2.1013975143432617"
"1282","2.0811846256256104","2.0811846256256104","2.0811846256256104"
"1284","2.0838255882263184","2.0838255882263184","2.0838255882263184"
"1290","2.0878982543945312","2.0878982543945312","2.0878982543945312"
"1291","2.0725319385528564","2.0725319385528564","2.0725319385528564"
"1294","2.073913097381592","2.073913097381592","2.073913097381592"
"1299","2.067239999771118","2.067239999771118","2.067239999771118"
"1300","2.07814884185791","2.07814884185791","2.07814884185791"
"1302","2.0576398372650146","2.0576398372650146","2.0576398372650146"
"1305","2.079719066619873","2.079719066619873","2.079719066619873"
"1312","2.0617659091949463","2.0617659091949463","2.0617659091949463"
"1313","2.070063352584839","2.070063352584839","2.070063352584839"
"1318","2.0695152282714844","2.0695152282714844","2.0695152282714844"
"1321","2.0669665336608887","2.0669665336608887","2.0669665336608887"
"1327","2.0705583095550537","2.0705583095550537","2.0705583095550537"
"1328","2.0631046295166016","2.0631046295166016","2.0631046295166016"
"1331","2.084395170211792","2.084395170211792","2.084395170211792"
"1333","2.079866647720337","2.079866647720337","2.079866647720337"
"1334","2.0773892402648926","2.0773892402648926","2.0773892402648926"
"1338","2.0767853260040283","2.0767853260040283","2.0767853260040283"
