"Step","shakespeare_small_encoder_no_wpe_0 - train_loss","shakespeare_small_encoder_no_wpe_0 - train_loss__MIN","shakespeare_small_encoder_no_wpe_0 - train_loss__MAX"
"727","2.2847187519073486","2.2847187519073486","2.2847187519073486"
"728","2.2388975620269775","2.2388975620269775","2.2388975620269775"
"729","2.2278192043304443","2.2278192043304443","2.2278192043304443"
"730","2.252018451690674","2.252018451690674","2.252018451690674"
"731","2.2461304664611816","2.2461304664611816","2.2461304664611816"
"732","2.2413489818573","2.2413489818573","2.2413489818573"
"733","2.2369415760040283","2.2369415760040283","2.2369415760040283"
"734","2.2574610710144043","2.2574610710144043","2.2574610710144043"
"735","2.2114009857177734","2.2114009857177734","2.2114009857177734"
"736","2.2190470695495605","2.2190470695495605","2.2190470695495605"
"737","2.242454767227173","2.242454767227173","2.242454767227173"
"738","2.2954838275909424","2.2954838275909424","2.2954838275909424"
"739","2.246771812438965","2.246771812438965","2.246771812438965"
"740","2.270596981048584","2.270596981048584","2.270596981048584"
"741","2.2652368545532227","2.2652368545532227","2.2652368545532227"
"742","2.267219066619873","2.267219066619873","2.267219066619873"
"743","2.250941038131714","2.250941038131714","2.250941038131714"
"744","2.250730037689209","2.250730037689209","2.250730037689209"
"745","2.267651319503784","2.267651319503784","2.267651319503784"
"746","2.272901773452759","2.272901773452759","2.272901773452759"
"747","2.2473247051239014","2.2473247051239014","2.2473247051239014"
"748","2.2862653732299805","2.2862653732299805","2.2862653732299805"
"749","2.287081003189087","2.287081003189087","2.287081003189087"
"750","2.2856836318969727","2.2856836318969727","2.2856836318969727"
"751","2.2594990730285645","2.2594990730285645","2.2594990730285645"
"752","2.271833658218384","2.271833658218384","2.271833658218384"
"753","2.2850139141082764","2.2850139141082764","2.2850139141082764"
"754","2.2998929023742676","2.2998929023742676","2.2998929023742676"
"755","2.2524218559265137","2.2524218559265137","2.2524218559265137"
"756","2.27960205078125","2.27960205078125","2.27960205078125"
"757","2.2407500743865967","2.2407500743865967","2.2407500743865967"
"758","2.2703936100006104","2.2703936100006104","2.2703936100006104"
"759","2.286834716796875","2.286834716796875","2.286834716796875"
"760","2.2590010166168213","2.2590010166168213","2.2590010166168213"
"761","2.254303455352783","2.254303455352783","2.254303455352783"
"762","2.25054669380188","2.25054669380188","2.25054669380188"
"763","2.2613742351531982","2.2613742351531982","2.2613742351531982"
"764","2.278028964996338","2.278028964996338","2.278028964996338"
"765","2.2691173553466797","2.2691173553466797","2.2691173553466797"
"766","2.240095376968384","2.240095376968384","2.240095376968384"
"767","2.290990114212036","2.290990114212036","2.290990114212036"
"768","2.25244140625","2.25244140625","2.25244140625"
"769","2.3256735801696777","2.3256735801696777","2.3256735801696777"
"770","2.2659406661987305","2.2659406661987305","2.2659406661987305"
"771","2.225332260131836","2.225332260131836","2.225332260131836"
"772","2.29744815826416","2.29744815826416","2.29744815826416"
"773","2.2974934577941895","2.2974934577941895","2.2974934577941895"
"774","2.28010892868042","2.28010892868042","2.28010892868042"
"775","2.2422659397125244","2.2422659397125244","2.2422659397125244"
"776","2.2671520709991455","2.2671520709991455","2.2671520709991455"
"777","2.2853822708129883","2.2853822708129883","2.2853822708129883"
"778","2.2726097106933594","2.2726097106933594","2.2726097106933594"
"779","2.255016803741455","2.255016803741455","2.255016803741455"
"780","2.242323875427246","2.242323875427246","2.242323875427246"
"781","2.2882165908813477","2.2882165908813477","2.2882165908813477"
"782","2.2566442489624023","2.2566442489624023","2.2566442489624023"
"783","2.208303928375244","2.208303928375244","2.208303928375244"
"784","2.2699291706085205","2.2699291706085205","2.2699291706085205"
"785","2.2366366386413574","2.2366366386413574","2.2366366386413574"
"786","2.2309770584106445","2.2309770584106445","2.2309770584106445"
"787","2.2729830741882324","2.2729830741882324","2.2729830741882324"
"788","2.2641265392303467","2.2641265392303467","2.2641265392303467"
"789","2.2944343090057373","2.2944343090057373","2.2944343090057373"
"790","2.286320209503174","2.286320209503174","2.286320209503174"
"791","2.2756407260894775","2.2756407260894775","2.2756407260894775"
"792","2.2284700870513916","2.2284700870513916","2.2284700870513916"
"793","2.2552061080932617","2.2552061080932617","2.2552061080932617"
"794","2.2707090377807617","2.2707090377807617","2.2707090377807617"
"795","2.2480924129486084","2.2480924129486084","2.2480924129486084"
"796","2.281116247177124","2.281116247177124","2.281116247177124"
"797","2.2910377979278564","2.2910377979278564","2.2910377979278564"
"798","2.2618248462677","2.2618248462677","2.2618248462677"
"799","2.2834603786468506","2.2834603786468506","2.2834603786468506"
"800","2.2366485595703125","2.2366485595703125","2.2366485595703125"
"801","2.2563247680664062","2.2563247680664062","2.2563247680664062"
"802","2.290480613708496","2.290480613708496","2.290480613708496"
"803","2.21500825881958","2.21500825881958","2.21500825881958"
"804","2.2968192100524902","2.2968192100524902","2.2968192100524902"
"805","2.241799831390381","2.241799831390381","2.241799831390381"
"806","2.2369699478149414","2.2369699478149414","2.2369699478149414"
"807","2.277740955352783","2.277740955352783","2.277740955352783"
"808","2.232978582382202","2.232978582382202","2.232978582382202"
"809","2.2481212615966797","2.2481212615966797","2.2481212615966797"
"810","2.230548858642578","2.230548858642578","2.230548858642578"
"811","2.255892276763916","2.255892276763916","2.255892276763916"
"812","2.248650312423706","2.248650312423706","2.248650312423706"
"813","2.240144968032837","2.240144968032837","2.240144968032837"
"814","2.2903635501861572","2.2903635501861572","2.2903635501861572"
"815","2.2560291290283203","2.2560291290283203","2.2560291290283203"
"816","2.2339494228363037","2.2339494228363037","2.2339494228363037"
"817","2.290776252746582","2.290776252746582","2.290776252746582"
"818","2.3018229007720947","2.3018229007720947","2.3018229007720947"
"819","2.259446144104004","2.259446144104004","2.259446144104004"
"820","2.2659287452697754","2.2659287452697754","2.2659287452697754"
"821","2.24570894241333","2.24570894241333","2.24570894241333"
"822","2.2359437942504883","2.2359437942504883","2.2359437942504883"
"823","2.2945830821990967","2.2945830821990967","2.2945830821990967"
"824","2.25311279296875","2.25311279296875","2.25311279296875"
"825","2.2044196128845215","2.2044196128845215","2.2044196128845215"
"826","2.259033203125","2.259033203125","2.259033203125"
"827","2.2192740440368652","2.2192740440368652","2.2192740440368652"
"828","2.272887706756592","2.272887706756592","2.272887706756592"
"829","2.3070662021636963","2.3070662021636963","2.3070662021636963"
"830","2.26995849609375","2.26995849609375","2.26995849609375"
"831","2.2828872203826904","2.2828872203826904","2.2828872203826904"
"832","2.298427104949951","2.298427104949951","2.298427104949951"
"833","2.274679183959961","2.274679183959961","2.274679183959961"
"834","2.251713514328003","2.251713514328003","2.251713514328003"
"835","2.2428433895111084","2.2428433895111084","2.2428433895111084"
"836","2.2053184509277344","2.2053184509277344","2.2053184509277344"
"837","2.225128173828125","2.225128173828125","2.225128173828125"
"838","2.30049467086792","2.30049467086792","2.30049467086792"
"839","2.2285194396972656","2.2285194396972656","2.2285194396972656"
"840","2.291232109069824","2.291232109069824","2.291232109069824"
"841","2.2365050315856934","2.2365050315856934","2.2365050315856934"
"842","2.272953987121582","2.272953987121582","2.272953987121582"
"843","2.287822723388672","2.287822723388672","2.287822723388672"
"844","2.2613067626953125","2.2613067626953125","2.2613067626953125"
"845","2.2646846771240234","2.2646846771240234","2.2646846771240234"
"846","2.2246339321136475","2.2246339321136475","2.2246339321136475"
"847","2.229353427886963","2.229353427886963","2.229353427886963"
"848","2.2686076164245605","2.2686076164245605","2.2686076164245605"
"849","2.261845588684082","2.261845588684082","2.261845588684082"
"850","2.285717487335205","2.285717487335205","2.285717487335205"
"851","2.257371664047241","2.257371664047241","2.257371664047241"
"852","2.221315860748291","2.221315860748291","2.221315860748291"
"853","2.246960401535034","2.246960401535034","2.246960401535034"
"854","2.2631866931915283","2.2631866931915283","2.2631866931915283"
"855","2.273775100708008","2.273775100708008","2.273775100708008"
"856","2.2555017471313477","2.2555017471313477","2.2555017471313477"
"857","2.247225761413574","2.247225761413574","2.247225761413574"
"858","2.2310190200805664","2.2310190200805664","2.2310190200805664"
"859","2.2420055866241455","2.2420055866241455","2.2420055866241455"
"860","2.2656142711639404","2.2656142711639404","2.2656142711639404"
"861","2.2962794303894043","2.2962794303894043","2.2962794303894043"
"862","2.29744291305542","2.29744291305542","2.29744291305542"
"863","2.2835724353790283","2.2835724353790283","2.2835724353790283"
"864","2.2355728149414062","2.2355728149414062","2.2355728149414062"
"865","2.242697238922119","2.242697238922119","2.242697238922119"
"866","2.243366241455078","2.243366241455078","2.243366241455078"
"867","2.264702558517456","2.264702558517456","2.264702558517456"
"868","2.2366085052490234","2.2366085052490234","2.2366085052490234"
"869","2.2866692543029785","2.2866692543029785","2.2866692543029785"
"870","2.264434814453125","2.264434814453125","2.264434814453125"
"871","2.266604423522949","2.266604423522949","2.266604423522949"
"872","2.2442917823791504","2.2442917823791504","2.2442917823791504"
"873","2.2798309326171875","2.2798309326171875","2.2798309326171875"
"874","2.2758307456970215","2.2758307456970215","2.2758307456970215"
"875","2.2303078174591064","2.2303078174591064","2.2303078174591064"
"876","2.2244138717651367","2.2244138717651367","2.2244138717651367"
"877","2.2211039066314697","2.2211039066314697","2.2211039066314697"
"878","2.2456367015838623","2.2456367015838623","2.2456367015838623"
"879","2.259063243865967","2.259063243865967","2.259063243865967"
"880","2.2220029830932617","2.2220029830932617","2.2220029830932617"
"881","2.2420127391815186","2.2420127391815186","2.2420127391815186"
"882","2.223928451538086","2.223928451538086","2.223928451538086"
"883","2.251652240753174","2.251652240753174","2.251652240753174"
"884","2.208167552947998","2.208167552947998","2.208167552947998"
"885","2.2392988204956055","2.2392988204956055","2.2392988204956055"
"886","2.280566692352295","2.280566692352295","2.280566692352295"
"887","2.2412331104278564","2.2412331104278564","2.2412331104278564"
"888","2.227656364440918","2.227656364440918","2.227656364440918"
"889","2.265693426132202","2.265693426132202","2.265693426132202"
"890","2.203906774520874","2.203906774520874","2.203906774520874"
"891","2.24222469329834","2.24222469329834","2.24222469329834"
"892","2.206192970275879","2.206192970275879","2.206192970275879"
"893","2.2546653747558594","2.2546653747558594","2.2546653747558594"
"894","2.240640163421631","2.240640163421631","2.240640163421631"
"895","2.252225160598755","2.252225160598755","2.252225160598755"
"896","2.292004108428955","2.292004108428955","2.292004108428955"
"897","2.257850170135498","2.257850170135498","2.257850170135498"
"898","2.2665023803710938","2.2665023803710938","2.2665023803710938"
"899","2.243021011352539","2.243021011352539","2.243021011352539"
"900","2.2437570095062256","2.2437570095062256","2.2437570095062256"
"901","2.2251670360565186","2.2251670360565186","2.2251670360565186"
"902","2.2753024101257324","2.2753024101257324","2.2753024101257324"
"903","2.2386088371276855","2.2386088371276855","2.2386088371276855"
"904","2.2588722705841064","2.2588722705841064","2.2588722705841064"
"905","2.2286717891693115","2.2286717891693115","2.2286717891693115"
"906","2.2184691429138184","2.2184691429138184","2.2184691429138184"
"907","2.2425620555877686","2.2425620555877686","2.2425620555877686"
"908","2.2758219242095947","2.2758219242095947","2.2758219242095947"
"909","2.246368408203125","2.246368408203125","2.246368408203125"
"910","2.294691324234009","2.294691324234009","2.294691324234009"
"911","2.239145040512085","2.239145040512085","2.239145040512085"
"912","2.2675583362579346","2.2675583362579346","2.2675583362579346"
"913","2.239063262939453","2.239063262939453","2.239063262939453"
"914","2.277383327484131","2.277383327484131","2.277383327484131"
"915","2.277338981628418","2.277338981628418","2.277338981628418"
"916","2.2307958602905273","2.2307958602905273","2.2307958602905273"
"917","2.240232467651367","2.240232467651367","2.240232467651367"
"918","2.2787973880767822","2.2787973880767822","2.2787973880767822"
"919","2.233325481414795","2.233325481414795","2.233325481414795"
"920","2.23681902885437","2.23681902885437","2.23681902885437"
"921","2.221904993057251","2.221904993057251","2.221904993057251"
"922","2.294719934463501","2.294719934463501","2.294719934463501"
"923","2.256364107131958","2.256364107131958","2.256364107131958"
"924","2.2760300636291504","2.2760300636291504","2.2760300636291504"
"925","2.2076473236083984","2.2076473236083984","2.2076473236083984"
"926","2.280919313430786","2.280919313430786","2.280919313430786"
"927","2.23690128326416","2.23690128326416","2.23690128326416"
"928","2.280367136001587","2.280367136001587","2.280367136001587"
"929","2.232527017593384","2.232527017593384","2.232527017593384"
"930","2.266432523727417","2.266432523727417","2.266432523727417"
"931","2.1831345558166504","2.1831345558166504","2.1831345558166504"
"932","2.2285044193267822","2.2285044193267822","2.2285044193267822"
"933","2.209646224975586","2.209646224975586","2.209646224975586"
"934","2.2729344367980957","2.2729344367980957","2.2729344367980957"
"935","2.257143497467041","2.257143497467041","2.257143497467041"
"936","2.2682905197143555","2.2682905197143555","2.2682905197143555"
"937","2.2389280796051025","2.2389280796051025","2.2389280796051025"
"938","2.222400426864624","2.222400426864624","2.222400426864624"
"939","2.30130672454834","2.30130672454834","2.30130672454834"
"940","2.2580971717834473","2.2580971717834473","2.2580971717834473"
"941","2.2286343574523926","2.2286343574523926","2.2286343574523926"
"942","2.205918788909912","2.205918788909912","2.205918788909912"
"943","2.250338077545166","2.250338077545166","2.250338077545166"
"944","2.2028675079345703","2.2028675079345703","2.2028675079345703"
"945","2.2196176052093506","2.2196176052093506","2.2196176052093506"
"946","2.273057222366333","2.273057222366333","2.273057222366333"
"947","2.2780580520629883","2.2780580520629883","2.2780580520629883"
"948","2.250763416290283","2.250763416290283","2.250763416290283"
"949","2.2346136569976807","2.2346136569976807","2.2346136569976807"
"950","2.1949987411499023","2.1949987411499023","2.1949987411499023"
"951","2.2581946849823","2.2581946849823","2.2581946849823"
"952","2.1832382678985596","2.1832382678985596","2.1832382678985596"
"953","2.2346458435058594","2.2346458435058594","2.2346458435058594"
"954","2.2727696895599365","2.2727696895599365","2.2727696895599365"
"955","2.277501106262207","2.277501106262207","2.277501106262207"
"956","2.2822608947753906","2.2822608947753906","2.2822608947753906"
"957","2.2436070442199707","2.2436070442199707","2.2436070442199707"
"958","2.237359046936035","2.237359046936035","2.237359046936035"
"959","2.2559947967529297","2.2559947967529297","2.2559947967529297"
"960","2.2347753047943115","2.2347753047943115","2.2347753047943115"
"961","2.247014045715332","2.247014045715332","2.247014045715332"
"962","2.185586929321289","2.185586929321289","2.185586929321289"
"963","2.211418390274048","2.211418390274048","2.211418390274048"
"964","2.2328245639801025","2.2328245639801025","2.2328245639801025"
"965","2.2553813457489014","2.2553813457489014","2.2553813457489014"
"966","2.2438364028930664","2.2438364028930664","2.2438364028930664"
"967","2.2015392780303955","2.2015392780303955","2.2015392780303955"
"968","2.2279725074768066","2.2279725074768066","2.2279725074768066"
"969","2.2698419094085693","2.2698419094085693","2.2698419094085693"
"970","2.2204325199127197","2.2204325199127197","2.2204325199127197"
"971","2.179738998413086","2.179738998413086","2.179738998413086"
"972","2.285093069076538","2.285093069076538","2.285093069076538"
"973","2.287748336791992","2.287748336791992","2.287748336791992"
"974","2.243326187133789","2.243326187133789","2.243326187133789"
"975","2.271332263946533","2.271332263946533","2.271332263946533"
"976","2.2121286392211914","2.2121286392211914","2.2121286392211914"
"977","2.2163538932800293","2.2163538932800293","2.2163538932800293"
"978","2.225243330001831","2.225243330001831","2.225243330001831"
"979","2.217744827270508","2.217744827270508","2.217744827270508"
"980","2.2449545860290527","2.2449545860290527","2.2449545860290527"
"981","2.257429838180542","2.257429838180542","2.257429838180542"
"982","2.228642463684082","2.228642463684082","2.228642463684082"
"983","2.2308597564697266","2.2308597564697266","2.2308597564697266"
"984","2.237394332885742","2.237394332885742","2.237394332885742"
"985","2.243171215057373","2.243171215057373","2.243171215057373"
"986","2.254021644592285","2.254021644592285","2.254021644592285"
"987","2.2698473930358887","2.2698473930358887","2.2698473930358887"
"988","2.2815940380096436","2.2815940380096436","2.2815940380096436"
"989","2.262622117996216","2.262622117996216","2.262622117996216"
"990","2.2442750930786133","2.2442750930786133","2.2442750930786133"
"991","2.211379051208496","2.211379051208496","2.211379051208496"
"992","2.2255825996398926","2.2255825996398926","2.2255825996398926"
"993","2.241651773452759","2.241651773452759","2.241651773452759"
"994","2.219785213470459","2.219785213470459","2.219785213470459"
"995","2.257112503051758","2.257112503051758","2.257112503051758"
"996","2.2906646728515625","2.2906646728515625","2.2906646728515625"
"997","2.2636351585388184","2.2636351585388184","2.2636351585388184"
"998","2.268327474594116","2.268327474594116","2.268327474594116"
"999","2.2390310764312744","2.2390310764312744","2.2390310764312744"
"1000","2.2084426879882812","2.2084426879882812","2.2084426879882812"
"1001","2.201521873474121","2.201521873474121","2.201521873474121"
"1002","2.204808235168457","2.204808235168457","2.204808235168457"
"1003","2.2114861011505127","2.2114861011505127","2.2114861011505127"
"1004","2.2014739513397217","2.2014739513397217","2.2014739513397217"
"1005","2.2375311851501465","2.2375311851501465","2.2375311851501465"
"1006","2.179126024246216","2.179126024246216","2.179126024246216"
"1007","2.2048089504241943","2.2048089504241943","2.2048089504241943"
"1008","2.294492721557617","2.294492721557617","2.294492721557617"
"1009","2.227513551712036","2.227513551712036","2.227513551712036"
"1010","2.268864154815674","2.268864154815674","2.268864154815674"
"1011","2.2494723796844482","2.2494723796844482","2.2494723796844482"
"1012","2.213554859161377","2.213554859161377","2.213554859161377"
"1013","2.264496326446533","2.264496326446533","2.264496326446533"
"1014","2.2080981731414795","2.2080981731414795","2.2080981731414795"
"1015","2.2332170009613037","2.2332170009613037","2.2332170009613037"
"1016","2.237264633178711","2.237264633178711","2.237264633178711"
"1017","2.24403977394104","2.24403977394104","2.24403977394104"
"1018","2.228344440460205","2.228344440460205","2.228344440460205"
"1019","2.286454200744629","2.286454200744629","2.286454200744629"
"1020","2.257424831390381","2.257424831390381","2.257424831390381"
"1021","2.2253105640411377","2.2253105640411377","2.2253105640411377"
"1022","2.202395439147949","2.202395439147949","2.202395439147949"
"1023","2.22452449798584","2.22452449798584","2.22452449798584"
"1024","2.2349700927734375","2.2349700927734375","2.2349700927734375"
"1025","2.2454023361206055","2.2454023361206055","2.2454023361206055"
"1026","2.2582340240478516","2.2582340240478516","2.2582340240478516"
"1027","2.194352626800537","2.194352626800537","2.194352626800537"
"1028","2.1913745403289795","2.1913745403289795","2.1913745403289795"
"1029","2.218844175338745","2.218844175338745","2.218844175338745"
"1030","2.242743968963623","2.242743968963623","2.242743968963623"
"1031","2.160799026489258","2.160799026489258","2.160799026489258"
"1032","2.2124645709991455","2.2124645709991455","2.2124645709991455"
"1033","2.2482612133026123","2.2482612133026123","2.2482612133026123"
"1034","2.214021682739258","2.214021682739258","2.214021682739258"
"1035","2.2401411533355713","2.2401411533355713","2.2401411533355713"
"1036","2.2255592346191406","2.2255592346191406","2.2255592346191406"
"1037","2.2698943614959717","2.2698943614959717","2.2698943614959717"
"1038","2.260641098022461","2.260641098022461","2.260641098022461"
"1039","2.2083241939544678","2.2083241939544678","2.2083241939544678"
"1040","2.2504537105560303","2.2504537105560303","2.2504537105560303"
"1041","2.2168445587158203","2.2168445587158203","2.2168445587158203"
"1042","2.241175651550293","2.241175651550293","2.241175651550293"
"1043","2.2202200889587402","2.2202200889587402","2.2202200889587402"
"1044","2.2303056716918945","2.2303056716918945","2.2303056716918945"
"1045","2.2586841583251953","2.2586841583251953","2.2586841583251953"
"1046","2.2450361251831055","2.2450361251831055","2.2450361251831055"
"1047","2.253988742828369","2.253988742828369","2.253988742828369"
"1048","2.2077248096466064","2.2077248096466064","2.2077248096466064"
"1049","2.2401199340820312","2.2401199340820312","2.2401199340820312"
"1050","2.2187297344207764","2.2187297344207764","2.2187297344207764"
"1051","2.209852933883667","2.209852933883667","2.209852933883667"
"1052","2.2090163230895996","2.2090163230895996","2.2090163230895996"
"1053","2.25142502784729","2.25142502784729","2.25142502784729"
"1054","2.216582775115967","2.216582775115967","2.216582775115967"
"1055","2.1765270233154297","2.1765270233154297","2.1765270233154297"
"1056","2.186397075653076","2.186397075653076","2.186397075653076"
"1057","2.215334415435791","2.215334415435791","2.215334415435791"
"1058","2.212458848953247","2.212458848953247","2.212458848953247"
"1059","2.2300848960876465","2.2300848960876465","2.2300848960876465"
"1060","2.2551236152648926","2.2551236152648926","2.2551236152648926"
"1061","2.212186098098755","2.212186098098755","2.212186098098755"
"1062","2.149040460586548","2.149040460586548","2.149040460586548"
"1063","2.2212448120117188","2.2212448120117188","2.2212448120117188"
"1064","2.2450602054595947","2.2450602054595947","2.2450602054595947"
"1065","2.1780238151550293","2.1780238151550293","2.1780238151550293"
"1066","2.302764415740967","2.302764415740967","2.302764415740967"
"1067","2.212141513824463","2.212141513824463","2.212141513824463"
"1068","2.238715648651123","2.238715648651123","2.238715648651123"
"1069","2.211076021194458","2.211076021194458","2.211076021194458"
"1070","2.2538578510284424","2.2538578510284424","2.2538578510284424"
"1071","2.2473526000976562","2.2473526000976562","2.2473526000976562"
"1072","2.265329599380493","2.265329599380493","2.265329599380493"
"1073","2.190105676651001","2.190105676651001","2.190105676651001"
"1074","2.2084333896636963","2.2084333896636963","2.2084333896636963"
"1075","2.2205073833465576","2.2205073833465576","2.2205073833465576"
"1076","2.2880513668060303","2.2880513668060303","2.2880513668060303"
"1077","2.211876153945923","2.211876153945923","2.211876153945923"
"1078","2.242715835571289","2.242715835571289","2.242715835571289"
"1079","2.233464479446411","2.233464479446411","2.233464479446411"
"1080","2.232377529144287","2.232377529144287","2.232377529144287"
"1081","2.2350430488586426","2.2350430488586426","2.2350430488586426"
"1082","2.2345175743103027","2.2345175743103027","2.2345175743103027"
"1083","2.1763617992401123","2.1763617992401123","2.1763617992401123"
"1084","2.217287540435791","2.217287540435791","2.217287540435791"
"1085","2.29407000541687","2.29407000541687","2.29407000541687"
"1086","2.2524983882904053","2.2524983882904053","2.2524983882904053"
"1087","2.249857187271118","2.249857187271118","2.249857187271118"
"1088","2.177398681640625","2.177398681640625","2.177398681640625"
"1089","2.2622902393341064","2.2622902393341064","2.2622902393341064"
"1090","2.225095510482788","2.225095510482788","2.225095510482788"
"1091","2.2010138034820557","2.2010138034820557","2.2010138034820557"
"1092","2.240382432937622","2.240382432937622","2.240382432937622"
"1093","2.213226556777954","2.213226556777954","2.213226556777954"
"1094","2.2114548683166504","2.2114548683166504","2.2114548683166504"
"1095","2.191375732421875","2.191375732421875","2.191375732421875"
"1096","2.195221185684204","2.195221185684204","2.195221185684204"
"1097","2.2429051399230957","2.2429051399230957","2.2429051399230957"
"1098","2.2058634757995605","2.2058634757995605","2.2058634757995605"
"1099","2.2313966751098633","2.2313966751098633","2.2313966751098633"
"1100","2.198631525039673","2.198631525039673","2.198631525039673"
"1101","2.2259509563446045","2.2259509563446045","2.2259509563446045"
"1102","2.237701892852783","2.237701892852783","2.237701892852783"
"1103","2.2052531242370605","2.2052531242370605","2.2052531242370605"
"1104","2.2186906337738037","2.2186906337738037","2.2186906337738037"
"1105","2.226264238357544","2.226264238357544","2.226264238357544"
"1106","2.1996283531188965","2.1996283531188965","2.1996283531188965"
"1107","2.2302474975585938","2.2302474975585938","2.2302474975585938"
"1108","2.2462716102600098","2.2462716102600098","2.2462716102600098"
"1109","2.2820773124694824","2.2820773124694824","2.2820773124694824"
"1110","2.275385856628418","2.275385856628418","2.275385856628418"
"1111","2.2030532360076904","2.2030532360076904","2.2030532360076904"
"1112","2.2378365993499756","2.2378365993499756","2.2378365993499756"
"1113","2.25663423538208","2.25663423538208","2.25663423538208"
"1114","2.2306859493255615","2.2306859493255615","2.2306859493255615"
"1115","2.2303061485290527","2.2303061485290527","2.2303061485290527"
"1116","2.267216682434082","2.267216682434082","2.267216682434082"
"1117","2.222820520401001","2.222820520401001","2.222820520401001"
"1118","2.2419028282165527","2.2419028282165527","2.2419028282165527"
"1119","2.215468406677246","2.215468406677246","2.215468406677246"
"1120","2.2099814414978027","2.2099814414978027","2.2099814414978027"
"1121","2.2141597270965576","2.2141597270965576","2.2141597270965576"
"1122","2.2401115894317627","2.2401115894317627","2.2401115894317627"
"1123","2.247027635574341","2.247027635574341","2.247027635574341"
"1124","2.217402935028076","2.217402935028076","2.217402935028076"
"1125","2.2325026988983154","2.2325026988983154","2.2325026988983154"
"1126","2.2708852291107178","2.2708852291107178","2.2708852291107178"
"1127","2.1987738609313965","2.1987738609313965","2.1987738609313965"
"1128","2.22683048248291","2.22683048248291","2.22683048248291"
"1129","2.194730520248413","2.194730520248413","2.194730520248413"
"1130","2.2020516395568848","2.2020516395568848","2.2020516395568848"
"1131","2.2514443397521973","2.2514443397521973","2.2514443397521973"
"1132","2.2067112922668457","2.2067112922668457","2.2067112922668457"
"1133","2.225165367126465","2.225165367126465","2.225165367126465"
"1134","2.2248988151550293","2.2248988151550293","2.2248988151550293"
"1135","2.26904296875","2.26904296875","2.26904296875"
"1136","2.232448101043701","2.232448101043701","2.232448101043701"
"1137","2.1974873542785645","2.1974873542785645","2.1974873542785645"
"1138","2.2498364448547363","2.2498364448547363","2.2498364448547363"
"1139","2.216256618499756","2.216256618499756","2.216256618499756"
"1140","2.259108304977417","2.259108304977417","2.259108304977417"
"1141","2.1951441764831543","2.1951441764831543","2.1951441764831543"
"1142","2.2412848472595215","2.2412848472595215","2.2412848472595215"
"1143","2.2365901470184326","2.2365901470184326","2.2365901470184326"
"1144","2.230333089828491","2.230333089828491","2.230333089828491"
"1145","2.1872005462646484","2.1872005462646484","2.1872005462646484"
"1146","2.240767478942871","2.240767478942871","2.240767478942871"
"1147","2.2530481815338135","2.2530481815338135","2.2530481815338135"
"1148","2.20831298828125","2.20831298828125","2.20831298828125"
"1149","2.200713634490967","2.200713634490967","2.200713634490967"
"1150","2.261359453201294","2.261359453201294","2.261359453201294"
"1151","2.268709421157837","2.268709421157837","2.268709421157837"
"1152","2.2647905349731445","2.2647905349731445","2.2647905349731445"
"1153","2.2476539611816406","2.2476539611816406","2.2476539611816406"
"1154","2.2203993797302246","2.2203993797302246","2.2203993797302246"
"1155","2.2212042808532715","2.2212042808532715","2.2212042808532715"
"1156","2.2434372901916504","2.2434372901916504","2.2434372901916504"
"1157","2.2521774768829346","2.2521774768829346","2.2521774768829346"
"1158","2.25679087638855","2.25679087638855","2.25679087638855"
"1159","2.1975865364074707","2.1975865364074707","2.1975865364074707"
"1160","2.170116901397705","2.170116901397705","2.170116901397705"
"1161","2.276172399520874","2.276172399520874","2.276172399520874"
"1162","2.238001585006714","2.238001585006714","2.238001585006714"
"1163","2.2082409858703613","2.2082409858703613","2.2082409858703613"
"1164","2.2323062419891357","2.2323062419891357","2.2323062419891357"
"1165","2.212662935256958","2.212662935256958","2.212662935256958"
"1166","2.2558786869049072","2.2558786869049072","2.2558786869049072"
"1167","2.2689104080200195","2.2689104080200195","2.2689104080200195"
"1168","2.2486958503723145","2.2486958503723145","2.2486958503723145"
"1169","2.2039403915405273","2.2039403915405273","2.2039403915405273"
"1170","2.227174758911133","2.227174758911133","2.227174758911133"
"1171","2.2268059253692627","2.2268059253692627","2.2268059253692627"
"1172","2.186093807220459","2.186093807220459","2.186093807220459"
"1173","2.1658217906951904","2.1658217906951904","2.1658217906951904"
"1174","2.2317404747009277","2.2317404747009277","2.2317404747009277"
"1175","2.2674527168273926","2.2674527168273926","2.2674527168273926"
"1176","2.2550859451293945","2.2550859451293945","2.2550859451293945"
"1177","2.1920552253723145","2.1920552253723145","2.1920552253723145"
"1178","2.2077717781066895","2.2077717781066895","2.2077717781066895"
"1179","2.2471354007720947","2.2471354007720947","2.2471354007720947"
"1180","2.282930612564087","2.282930612564087","2.282930612564087"
"1181","2.2623863220214844","2.2623863220214844","2.2623863220214844"
"1182","2.197388172149658","2.197388172149658","2.197388172149658"
"1183","2.2104244232177734","2.2104244232177734","2.2104244232177734"
"1184","2.2114086151123047","2.2114086151123047","2.2114086151123047"
"1185","2.2079930305480957","2.2079930305480957","2.2079930305480957"
"1186","2.2413032054901123","2.2413032054901123","2.2413032054901123"
"1187","2.2352092266082764","2.2352092266082764","2.2352092266082764"
"1188","2.2456045150756836","2.2456045150756836","2.2456045150756836"
"1189","2.222874164581299","2.222874164581299","2.222874164581299"
