"Step","plain_addition_medium_decoder_0 - train_loss","plain_addition_medium_decoder_0 - train_loss__MIN","plain_addition_medium_decoder_0 - train_loss__MAX"
"827","1.3497254848480225","1.3497254848480225","1.3497254848480225"
"828","1.3525038957595825","1.3525038957595825","1.3525038957595825"
"829","1.340185284614563","1.340185284614563","1.340185284614563"
"830","1.3512665033340454","1.3512665033340454","1.3512665033340454"
"831","1.3478782176971436","1.3478782176971436","1.3478782176971436"
"832","1.2905584573745728","1.2905584573745728","1.2905584573745728"
"833","1.312203049659729","1.312203049659729","1.312203049659729"
"834","1.3054747581481934","1.3054747581481934","1.3054747581481934"
"835","1.33282470703125","1.33282470703125","1.33282470703125"
"836","1.3469594717025757","1.3469594717025757","1.3469594717025757"
"837","1.3175086975097656","1.3175086975097656","1.3175086975097656"
"838","1.3045789003372192","1.3045789003372192","1.3045789003372192"
"839","1.3311117887496948","1.3311117887496948","1.3311117887496948"
"840","1.3119056224822998","1.3119056224822998","1.3119056224822998"
"841","1.335371732711792","1.335371732711792","1.335371732711792"
"842","1.32059907913208","1.32059907913208","1.32059907913208"
"843","1.2980366945266724","1.2980366945266724","1.2980366945266724"
"844","1.3314917087554932","1.3314917087554932","1.3314917087554932"
"845","1.3116774559020996","1.3116774559020996","1.3116774559020996"
"846","1.3095217943191528","1.3095217943191528","1.3095217943191528"
"847","1.3285738229751587","1.3285738229751587","1.3285738229751587"
"848","1.2811678647994995","1.2811678647994995","1.2811678647994995"
"849","1.3032866716384888","1.3032866716384888","1.3032866716384888"
"850","1.3276023864746094","1.3276023864746094","1.3276023864746094"
"851","1.28323495388031","1.28323495388031","1.28323495388031"
"852","1.251657485961914","1.251657485961914","1.251657485961914"
"853","1.3227829933166504","1.3227829933166504","1.3227829933166504"
"854","1.300461769104004","1.300461769104004","1.300461769104004"
"855","1.2851362228393555","1.2851362228393555","1.2851362228393555"
"856","1.312300205230713","1.312300205230713","1.312300205230713"
"857","1.29269278049469","1.29269278049469","1.29269278049469"
"858","1.2666330337524414","1.2666330337524414","1.2666330337524414"
"859","1.2462687492370605","1.2462687492370605","1.2462687492370605"
"860","1.3118916749954224","1.3118916749954224","1.3118916749954224"
"861","1.295186161994934","1.295186161994934","1.295186161994934"
"862","1.254460334777832","1.254460334777832","1.254460334777832"
"863","1.2408777475357056","1.2408777475357056","1.2408777475357056"
"864","1.2544857263565063","1.2544857263565063","1.2544857263565063"
"865","1.2750238180160522","1.2750238180160522","1.2750238180160522"
"866","1.2868763208389282","1.2868763208389282","1.2868763208389282"
"867","1.2581509351730347","1.2581509351730347","1.2581509351730347"
"868","1.2834831476211548","1.2834831476211548","1.2834831476211548"
"869","1.2897526025772095","1.2897526025772095","1.2897526025772095"
"870","1.2887524366378784","1.2887524366378784","1.2887524366378784"
"871","1.2941168546676636","1.2941168546676636","1.2941168546676636"
"872","1.2823792695999146","1.2823792695999146","1.2823792695999146"
"873","1.2264825105667114","1.2264825105667114","1.2264825105667114"
"874","1.2655093669891357","1.2655093669891357","1.2655093669891357"
"875","1.2580032348632812","1.2580032348632812","1.2580032348632812"
"876","1.2792885303497314","1.2792885303497314","1.2792885303497314"
"877","1.285245418548584","1.285245418548584","1.285245418548584"
"878","1.260197639465332","1.260197639465332","1.260197639465332"
"879","1.2840046882629395","1.2840046882629395","1.2840046882629395"
"880","1.2948611974716187","1.2948611974716187","1.2948611974716187"
"881","1.2803881168365479","1.2803881168365479","1.2803881168365479"
"882","1.273329496383667","1.273329496383667","1.273329496383667"
"883","1.2846487760543823","1.2846487760543823","1.2846487760543823"
"884","1.2943819761276245","1.2943819761276245","1.2943819761276245"
"885","1.2365732192993164","1.2365732192993164","1.2365732192993164"
"886","1.2747936248779297","1.2747936248779297","1.2747936248779297"
"887","1.270991563796997","1.270991563796997","1.270991563796997"
"888","1.2529394626617432","1.2529394626617432","1.2529394626617432"
"889","1.2320530414581299","1.2320530414581299","1.2320530414581299"
"890","1.2537189722061157","1.2537189722061157","1.2537189722061157"
"891","1.2804372310638428","1.2804372310638428","1.2804372310638428"
"892","1.2678407430648804","1.2678407430648804","1.2678407430648804"
"893","1.263389229774475","1.263389229774475","1.263389229774475"
"894","1.2625513076782227","1.2625513076782227","1.2625513076782227"
"895","1.2573024034500122","1.2573024034500122","1.2573024034500122"
"896","1.2161303758621216","1.2161303758621216","1.2161303758621216"
"897","1.2759488821029663","1.2759488821029663","1.2759488821029663"
"898","1.2180522680282593","1.2180522680282593","1.2180522680282593"
"899","1.2422969341278076","1.2422969341278076","1.2422969341278076"
"900","1.269897222518921","1.269897222518921","1.269897222518921"
"901","1.2202391624450684","1.2202391624450684","1.2202391624450684"
"902","1.2053089141845703","1.2053089141845703","1.2053089141845703"
"903","1.2617061138153076","1.2617061138153076","1.2617061138153076"
"904","1.2339094877243042","1.2339094877243042","1.2339094877243042"
"905","1.21726393699646","1.21726393699646","1.21726393699646"
"906","1.2593129873275757","1.2593129873275757","1.2593129873275757"
"907","1.2734538316726685","1.2734538316726685","1.2734538316726685"
"908","1.2517151832580566","1.2517151832580566","1.2517151832580566"
"909","1.2673252820968628","1.2673252820968628","1.2673252820968628"
"910","1.1933395862579346","1.1933395862579346","1.1933395862579346"
"911","1.236842155456543","1.236842155456543","1.236842155456543"
"912","1.2344310283660889","1.2344310283660889","1.2344310283660889"
"913","1.2294220924377441","1.2294220924377441","1.2294220924377441"
"914","1.2811614274978638","1.2811614274978638","1.2811614274978638"
"915","1.2444288730621338","1.2444288730621338","1.2444288730621338"
"916","1.22677481174469","1.22677481174469","1.22677481174469"
"917","1.2317308187484741","1.2317308187484741","1.2317308187484741"
"918","1.2352163791656494","1.2352163791656494","1.2352163791656494"
"919","1.219063639640808","1.219063639640808","1.219063639640808"
"920","1.1888816356658936","1.1888816356658936","1.1888816356658936"
"921","1.235377550125122","1.235377550125122","1.235377550125122"
"922","1.2376083135604858","1.2376083135604858","1.2376083135604858"
"923","1.2142579555511475","1.2142579555511475","1.2142579555511475"
"924","1.2143305540084839","1.2143305540084839","1.2143305540084839"
"925","1.2220064401626587","1.2220064401626587","1.2220064401626587"
"926","1.2055728435516357","1.2055728435516357","1.2055728435516357"
"927","1.2297544479370117","1.2297544479370117","1.2297544479370117"
"928","1.2436524629592896","1.2436524629592896","1.2436524629592896"
"929","1.2142937183380127","1.2142937183380127","1.2142937183380127"
"930","1.1871696710586548","1.1871696710586548","1.1871696710586548"
"931","1.1657867431640625","1.1657867431640625","1.1657867431640625"
"932","1.207384467124939","1.207384467124939","1.207384467124939"
"933","1.2112847566604614","1.2112847566604614","1.2112847566604614"
"934","1.2219935655593872","1.2219935655593872","1.2219935655593872"
"935","1.1667492389678955","1.1667492389678955","1.1667492389678955"
"936","1.2007710933685303","1.2007710933685303","1.2007710933685303"
"937","1.2199915647506714","1.2199915647506714","1.2199915647506714"
"938","1.1937557458877563","1.1937557458877563","1.1937557458877563"
"939","1.1910089254379272","1.1910089254379272","1.1910089254379272"
"940","1.2290652990341187","1.2290652990341187","1.2290652990341187"
"941","1.2189754247665405","1.2189754247665405","1.2189754247665405"
"942","1.2072395086288452","1.2072395086288452","1.2072395086288452"
"943","1.2017394304275513","1.2017394304275513","1.2017394304275513"
"944","1.1693463325500488","1.1693463325500488","1.1693463325500488"
"945","1.1940288543701172","1.1940288543701172","1.1940288543701172"
"946","1.2061868906021118","1.2061868906021118","1.2061868906021118"
"947","1.1864025592803955","1.1864025592803955","1.1864025592803955"
"948","1.1508808135986328","1.1508808135986328","1.1508808135986328"
"949","1.1967706680297852","1.1967706680297852","1.1967706680297852"
"950","1.157719373703003","1.157719373703003","1.157719373703003"
"951","1.154820203781128","1.154820203781128","1.154820203781128"
"952","1.1863837242126465","1.1863837242126465","1.1863837242126465"
"953","1.184525489807129","1.184525489807129","1.184525489807129"
"954","1.1944704055786133","1.1944704055786133","1.1944704055786133"
"955","1.1525300741195679","1.1525300741195679","1.1525300741195679"
"956","1.1717219352722168","1.1717219352722168","1.1717219352722168"
"957","1.1712913513183594","1.1712913513183594","1.1712913513183594"
"958","1.1926578283309937","1.1926578283309937","1.1926578283309937"
"959","1.1528642177581787","1.1528642177581787","1.1528642177581787"
"960","1.150681734085083","1.150681734085083","1.150681734085083"
"961","1.1682237386703491","1.1682237386703491","1.1682237386703491"
"962","1.150268793106079","1.150268793106079","1.150268793106079"
"963","1.1513148546218872","1.1513148546218872","1.1513148546218872"
"964","1.175358533859253","1.175358533859253","1.175358533859253"
"965","1.135586142539978","1.135586142539978","1.135586142539978"
"966","1.1466244459152222","1.1466244459152222","1.1466244459152222"
"967","1.171881079673767","1.171881079673767","1.171881079673767"
"968","1.1697254180908203","1.1697254180908203","1.1697254180908203"
"969","1.1318175792694092","1.1318175792694092","1.1318175792694092"
"970","1.1453516483306885","1.1453516483306885","1.1453516483306885"
"971","1.1157337427139282","1.1157337427139282","1.1157337427139282"
"972","1.1313632726669312","1.1313632726669312","1.1313632726669312"
"973","1.163539171218872","1.163539171218872","1.163539171218872"
"974","1.1200097799301147","1.1200097799301147","1.1200097799301147"
"975","1.12493896484375","1.12493896484375","1.12493896484375"
"976","1.135113000869751","1.135113000869751","1.135113000869751"
"977","1.1584748029708862","1.1584748029708862","1.1584748029708862"
"978","1.1572356224060059","1.1572356224060059","1.1572356224060059"
"979","1.131431221961975","1.131431221961975","1.131431221961975"
"980","1.1379692554473877","1.1379692554473877","1.1379692554473877"
"981","1.098165512084961","1.098165512084961","1.098165512084961"
"982","1.1323643922805786","1.1323643922805786","1.1323643922805786"
"983","1.1181738376617432","1.1181738376617432","1.1181738376617432"
"984","1.1404260396957397","1.1404260396957397","1.1404260396957397"
"985","1.136582612991333","1.136582612991333","1.136582612991333"
"986","1.1322211027145386","1.1322211027145386","1.1322211027145386"
"987","1.133540391921997","1.133540391921997","1.133540391921997"
"988","1.1469093561172485","1.1469093561172485","1.1469093561172485"
"989","1.1371108293533325","1.1371108293533325","1.1371108293533325"
"990","1.0754897594451904","1.0754897594451904","1.0754897594451904"
"991","1.0983268022537231","1.0983268022537231","1.0983268022537231"
"992","1.1346787214279175","1.1346787214279175","1.1346787214279175"
"993","1.1105537414550781","1.1105537414550781","1.1105537414550781"
"994","1.1284844875335693","1.1284844875335693","1.1284844875335693"
"995","1.0935781002044678","1.0935781002044678","1.0935781002044678"
"996","1.1370288133621216","1.1370288133621216","1.1370288133621216"
"997","1.1252106428146362","1.1252106428146362","1.1252106428146362"
"998","1.1183438301086426","1.1183438301086426","1.1183438301086426"
"999","1.1012539863586426","1.1012539863586426","1.1012539863586426"
"1000","1.1163933277130127","1.1163933277130127","1.1163933277130127"
"1001","1.1530660390853882","1.1530660390853882","1.1530660390853882"
"1002","1.1426198482513428","1.1426198482513428","1.1426198482513428"
"1003","1.1116918325424194","1.1116918325424194","1.1116918325424194"
"1004","1.1531875133514404","1.1531875133514404","1.1531875133514404"
"1005","1.1144022941589355","1.1144022941589355","1.1144022941589355"
"1006","1.1286417245864868","1.1286417245864868","1.1286417245864868"
"1007","1.1476967334747314","1.1476967334747314","1.1476967334747314"
"1008","1.1265720129013062","1.1265720129013062","1.1265720129013062"
"1009","1.1094857454299927","1.1094857454299927","1.1094857454299927"
"1010","1.1297047138214111","1.1297047138214111","1.1297047138214111"
"1011","1.1325162649154663","1.1325162649154663","1.1325162649154663"
"1012","1.128778100013733","1.128778100013733","1.128778100013733"
"1013","1.1188629865646362","1.1188629865646362","1.1188629865646362"
"1014","1.1474865674972534","1.1474865674972534","1.1474865674972534"
"1015","1.1052310466766357","1.1052310466766357","1.1052310466766357"
"1016","1.1529936790466309","1.1529936790466309","1.1529936790466309"
"1017","1.1153991222381592","1.1153991222381592","1.1153991222381592"
"1018","1.1124048233032227","1.1124048233032227","1.1124048233032227"
"1019","1.137582540512085","1.137582540512085","1.137582540512085"
"1020","1.1461633443832397","1.1461633443832397","1.1461633443832397"
"1021","1.1308166980743408","1.1308166980743408","1.1308166980743408"
"1022","1.0610634088516235","1.0610634088516235","1.0610634088516235"
"1023","1.133177638053894","1.133177638053894","1.133177638053894"
"1024","1.101232886314392","1.101232886314392","1.101232886314392"
"1025","1.1036999225616455","1.1036999225616455","1.1036999225616455"
"1026","1.1262766122817993","1.1262766122817993","1.1262766122817993"
"1027","1.1112710237503052","1.1112710237503052","1.1112710237503052"
"1028","1.1377650499343872","1.1377650499343872","1.1377650499343872"
"1029","1.1081511974334717","1.1081511974334717","1.1081511974334717"
"1030","1.0939899682998657","1.0939899682998657","1.0939899682998657"
"1031","1.0669498443603516","1.0669498443603516","1.0669498443603516"
"1032","1.099153757095337","1.099153757095337","1.099153757095337"
"1033","1.0875381231307983","1.0875381231307983","1.0875381231307983"
"1034","1.0355969667434692","1.0355969667434692","1.0355969667434692"
"1035","1.0622669458389282","1.0622669458389282","1.0622669458389282"
"1036","1.0993951559066772","1.0993951559066772","1.0993951559066772"
"1037","1.1106046438217163","1.1106046438217163","1.1106046438217163"
"1038","1.0910139083862305","1.0910139083862305","1.0910139083862305"
"1039","1.0585317611694336","1.0585317611694336","1.0585317611694336"
"1040","1.0782511234283447","1.0782511234283447","1.0782511234283447"
"1041","1.0728132724761963","1.0728132724761963","1.0728132724761963"
"1042","1.1039599180221558","1.1039599180221558","1.1039599180221558"
"1043","1.0652329921722412","1.0652329921722412","1.0652329921722412"
"1044","1.0826970338821411","1.0826970338821411","1.0826970338821411"
"1045","1.1085708141326904","1.1085708141326904","1.1085708141326904"
"1046","1.1051243543624878","1.1051243543624878","1.1051243543624878"
"1047","1.0545885562896729","1.0545885562896729","1.0545885562896729"
"1048","1.0939836502075195","1.0939836502075195","1.0939836502075195"
"1049","1.0671058893203735","1.0671058893203735","1.0671058893203735"
"1050","1.06845223903656","1.06845223903656","1.06845223903656"
"1051","1.054755687713623","1.054755687713623","1.054755687713623"
"1052","1.0203253030776978","1.0203253030776978","1.0203253030776978"
"1053","1.0824536085128784","1.0824536085128784","1.0824536085128784"
"1054","1.0907175540924072","1.0907175540924072","1.0907175540924072"
"1055","1.069779396057129","1.069779396057129","1.069779396057129"
"1056","1.0900055170059204","1.0900055170059204","1.0900055170059204"
"1057","1.0664684772491455","1.0664684772491455","1.0664684772491455"
"1058","1.1256074905395508","1.1256074905395508","1.1256074905395508"
"1059","1.0882019996643066","1.0882019996643066","1.0882019996643066"
"1060","1.0916162729263306","1.0916162729263306","1.0916162729263306"
"1061","1.1054164171218872","1.1054164171218872","1.1054164171218872"
"1062","1.0512793064117432","1.0512793064117432","1.0512793064117432"
"1063","1.092939019203186","1.092939019203186","1.092939019203186"
"1064","1.073211669921875","1.073211669921875","1.073211669921875"
"1065","1.1021238565444946","1.1021238565444946","1.1021238565444946"
"1066","1.1017861366271973","1.1017861366271973","1.1017861366271973"
"1067","1.0577577352523804","1.0577577352523804","1.0577577352523804"
"1068","1.040107011795044","1.040107011795044","1.040107011795044"
"1069","1.0667262077331543","1.0667262077331543","1.0667262077331543"
"1070","1.072134017944336","1.072134017944336","1.072134017944336"
"1071","1.078739047050476","1.078739047050476","1.078739047050476"
"1072","1.075129508972168","1.075129508972168","1.075129508972168"
"1073","1.0237332582473755","1.0237332582473755","1.0237332582473755"
"1074","1.0628180503845215","1.0628180503845215","1.0628180503845215"
"1075","1.0800849199295044","1.0800849199295044","1.0800849199295044"
"1076","1.0324398279190063","1.0324398279190063","1.0324398279190063"
"1077","1.0645420551300049","1.0645420551300049","1.0645420551300049"
"1078","1.069887638092041","1.069887638092041","1.069887638092041"
"1079","1.073845386505127","1.073845386505127","1.073845386505127"
"1080","1.058168888092041","1.058168888092041","1.058168888092041"
"1081","1.0771747827529907","1.0771747827529907","1.0771747827529907"
"1082","1.033028244972229","1.033028244972229","1.033028244972229"
"1083","1.049535870552063","1.049535870552063","1.049535870552063"
"1084","1.0216128826141357","1.0216128826141357","1.0216128826141357"
"1085","1.05592679977417","1.05592679977417","1.05592679977417"
"1086","1.0616687536239624","1.0616687536239624","1.0616687536239624"
"1087","1.0562505722045898","1.0562505722045898","1.0562505722045898"
"1088","0.9922845363616943","0.9922845363616943","0.9922845363616943"
"1089","1.0529766082763672","1.0529766082763672","1.0529766082763672"
"1090","1.0465813875198364","1.0465813875198364","1.0465813875198364"
"1091","1.014675498008728","1.014675498008728","1.014675498008728"
"1092","1.0216844081878662","1.0216844081878662","1.0216844081878662"
"1093","1.051470398902893","1.051470398902893","1.051470398902893"
"1094","1.027167558670044","1.027167558670044","1.027167558670044"
"1095","1.0635104179382324","1.0635104179382324","1.0635104179382324"
"1096","1.0295199155807495","1.0295199155807495","1.0295199155807495"
"1097","1.0317144393920898","1.0317144393920898","1.0317144393920898"
"1098","1.07746422290802","1.07746422290802","1.07746422290802"
"1099","1.0322016477584839","1.0322016477584839","1.0322016477584839"
"1100","1.0356640815734863","1.0356640815734863","1.0356640815734863"
"1101","1.0427336692810059","1.0427336692810059","1.0427336692810059"
"1102","1.0449166297912598","1.0449166297912598","1.0449166297912598"
"1103","0.9847624897956848","0.9847624897956848","0.9847624897956848"
"1104","1.0276594161987305","1.0276594161987305","1.0276594161987305"
"1105","1.0431147813796997","1.0431147813796997","1.0431147813796997"
"1106","1.0412062406539917","1.0412062406539917","1.0412062406539917"
"1107","1.0329861640930176","1.0329861640930176","1.0329861640930176"
"1108","1.0437910556793213","1.0437910556793213","1.0437910556793213"
"1109","1.026556372642517","1.026556372642517","1.026556372642517"
"1110","1.021237850189209","1.021237850189209","1.021237850189209"
"1111","1.0360852479934692","1.0360852479934692","1.0360852479934692"
"1112","1.0401370525360107","1.0401370525360107","1.0401370525360107"
"1113","1.0429977178573608","1.0429977178573608","1.0429977178573608"
"1114","1.0452343225479126","1.0452343225479126","1.0452343225479126"
"1115","1.03033447265625","1.03033447265625","1.03033447265625"
"1116","1.0154417753219604","1.0154417753219604","1.0154417753219604"
"1117","1.0402570962905884","1.0402570962905884","1.0402570962905884"
"1118","1.0457197427749634","1.0457197427749634","1.0457197427749634"
"1119","0.9974420666694641","0.9974420666694641","0.9974420666694641"
"1120","1.0495414733886719","1.0495414733886719","1.0495414733886719"
"1121","1.0533251762390137","1.0533251762390137","1.0533251762390137"
"1122","1.021345615386963","1.021345615386963","1.021345615386963"
"1123","1.0106302499771118","1.0106302499771118","1.0106302499771118"
"1124","1.0440373420715332","1.0440373420715332","1.0440373420715332"
"1125","1.0385465621948242","1.0385465621948242","1.0385465621948242"
"1126","1.0492526292800903","1.0492526292800903","1.0492526292800903"
"1127","1.0254285335540771","1.0254285335540771","1.0254285335540771"
"1128","1.0186183452606201","1.0186183452606201","1.0186183452606201"
"1129","1.0503839254379272","1.0503839254379272","1.0503839254379272"
"1130","1.0270291566848755","1.0270291566848755","1.0270291566848755"
"1131","1.0454025268554688","1.0454025268554688","1.0454025268554688"
"1132","1.0505274534225464","1.0505274534225464","1.0505274534225464"
"1133","0.9993997812271118","0.9993997812271118","0.9993997812271118"
"1134","1.0367859601974487","1.0367859601974487","1.0367859601974487"
"1135","1.0365769863128662","1.0365769863128662","1.0365769863128662"
"1136","1.0361219644546509","1.0361219644546509","1.0361219644546509"
"1137","1.0083880424499512","1.0083880424499512","1.0083880424499512"
"1138","1.0209131240844727","1.0209131240844727","1.0209131240844727"
"1139","1.0329043865203857","1.0329043865203857","1.0329043865203857"
"1140","1.0364514589309692","1.0364514589309692","1.0364514589309692"
"1141","1.0508992671966553","1.0508992671966553","1.0508992671966553"
"1142","1.0482679605484009","1.0482679605484009","1.0482679605484009"
"1143","1.048627495765686","1.048627495765686","1.048627495765686"
"1144","1.029319405555725","1.029319405555725","1.029319405555725"
"1145","1.041898488998413","1.041898488998413","1.041898488998413"
"1146","1.0587611198425293","1.0587611198425293","1.0587611198425293"
"1147","1.0507843494415283","1.0507843494415283","1.0507843494415283"
"1148","1.0627353191375732","1.0627353191375732","1.0627353191375732"
"1149","1.006394863128662","1.006394863128662","1.006394863128662"
"1150","1.0174763202667236","1.0174763202667236","1.0174763202667236"
"1151","1.031318187713623","1.031318187713623","1.031318187713623"
"1152","1.0249072313308716","1.0249072313308716","1.0249072313308716"
"1153","0.975307822227478","0.975307822227478","0.975307822227478"
"1154","1.024701714515686","1.024701714515686","1.024701714515686"
"1155","1.049992322921753","1.049992322921753","1.049992322921753"
"1156","1.0287656784057617","1.0287656784057617","1.0287656784057617"
"1157","1.0480375289916992","1.0480375289916992","1.0480375289916992"
"1158","1.0168023109436035","1.0168023109436035","1.0168023109436035"
"1159","1.0178332328796387","1.0178332328796387","1.0178332328796387"
"1160","1.0293325185775757","1.0293325185775757","1.0293325185775757"
"1161","1.0254672765731812","1.0254672765731812","1.0254672765731812"
"1162","1.0398880243301392","1.0398880243301392","1.0398880243301392"
"1163","1.020178198814392","1.020178198814392","1.020178198814392"
"1164","1.052080750465393","1.052080750465393","1.052080750465393"
"1165","1.014093279838562","1.014093279838562","1.014093279838562"
"1166","0.9788615107536316","0.9788615107536316","0.9788615107536316"
"1167","1.0222724676132202","1.0222724676132202","1.0222724676132202"
"1168","1.0314115285873413","1.0314115285873413","1.0314115285873413"
"1169","1.008868932723999","1.008868932723999","1.008868932723999"
"1170","1.0071557760238647","1.0071557760238647","1.0071557760238647"
"1171","1.013067603111267","1.013067603111267","1.013067603111267"
"1172","0.998738706111908","0.998738706111908","0.998738706111908"
"1173","1.0132230520248413","1.0132230520248413","1.0132230520248413"
"1174","0.9653953313827515","0.9653953313827515","0.9653953313827515"
"1175","1.0188188552856445","1.0188188552856445","1.0188188552856445"
"1176","0.9733906984329224","0.9733906984329224","0.9733906984329224"
"1177","0.9808722734451294","0.9808722734451294","0.9808722734451294"
"1178","0.9925456643104553","0.9925456643104553","0.9925456643104553"
"1179","0.9910297989845276","0.9910297989845276","0.9910297989845276"
"1180","0.9956657886505127","0.9956657886505127","0.9956657886505127"
"1181","0.9816064834594727","0.9816064834594727","0.9816064834594727"
"1182","0.9679367542266846","0.9679367542266846","0.9679367542266846"
"1183","0.960048496723175","0.960048496723175","0.960048496723175"
"1184","0.9886302351951599","0.9886302351951599","0.9886302351951599"
"1185","1.0007318258285522","1.0007318258285522","1.0007318258285522"
"1186","0.974007785320282","0.974007785320282","0.974007785320282"
"1187","0.9756243228912354","0.9756243228912354","0.9756243228912354"
"1188","0.959098219871521","0.959098219871521","0.959098219871521"
"1189","0.9981670379638672","0.9981670379638672","0.9981670379638672"
"1190","0.9609557390213013","0.9609557390213013","0.9609557390213013"
"1191","0.976029634475708","0.976029634475708","0.976029634475708"
"1192","0.978905439376831","0.978905439376831","0.978905439376831"
"1193","0.9995932579040527","0.9995932579040527","0.9995932579040527"
"1194","0.9668381214141846","0.9668381214141846","0.9668381214141846"
"1195","0.9909215569496155","0.9909215569496155","0.9909215569496155"
"1196","0.975310206413269","0.975310206413269","0.975310206413269"
"1197","0.9376546144485474","0.9376546144485474","0.9376546144485474"
"1198","0.9445236921310425","0.9445236921310425","0.9445236921310425"
"1199","0.99540776014328","0.99540776014328","0.99540776014328"
"1200","0.9641573429107666","0.9641573429107666","0.9641573429107666"
"1201","0.9577606916427612","0.9577606916427612","0.9577606916427612"
"1202","0.982994019985199","0.982994019985199","0.982994019985199"
"1203","0.9531424045562744","0.9531424045562744","0.9531424045562744"
"1204","0.9888318777084351","0.9888318777084351","0.9888318777084351"
"1205","0.9813024401664734","0.9813024401664734","0.9813024401664734"
"1206","0.9536871910095215","0.9536871910095215","0.9536871910095215"
"1207","0.9577750563621521","0.9577750563621521","0.9577750563621521"
"1208","0.9459548592567444","0.9459548592567444","0.9459548592567444"
"1209","0.9460464715957642","0.9460464715957642","0.9460464715957642"
"1210","0.9581656455993652","0.9581656455993652","0.9581656455993652"
"1211","0.9801978468894958","0.9801978468894958","0.9801978468894958"
"1212","0.991355836391449","0.991355836391449","0.991355836391449"
"1213","0.9554336071014404","0.9554336071014404","0.9554336071014404"
"1214","0.9794374108314514","0.9794374108314514","0.9794374108314514"
"1215","0.957892656326294","0.957892656326294","0.957892656326294"
"1216","0.9595627784729004","0.9595627784729004","0.9595627784729004"
"1217","0.9522361755371094","0.9522361755371094","0.9522361755371094"
"1218","0.9480382800102234","0.9480382800102234","0.9480382800102234"
"1219","0.9231076240539551","0.9231076240539551","0.9231076240539551"
"1220","0.9338852763175964","0.9338852763175964","0.9338852763175964"
"1221","0.9608445167541504","0.9608445167541504","0.9608445167541504"
"1222","0.9759598970413208","0.9759598970413208","0.9759598970413208"
"1223","0.9475401043891907","0.9475401043891907","0.9475401043891907"
"1224","0.9456486105918884","0.9456486105918884","0.9456486105918884"
"1225","0.908982515335083","0.908982515335083","0.908982515335083"
"1226","0.954717218875885","0.954717218875885","0.954717218875885"
"1227","0.941879391670227","0.941879391670227","0.941879391670227"
"1228","0.9617557525634766","0.9617557525634766","0.9617557525634766"
"1229","0.9526914954185486","0.9526914954185486","0.9526914954185486"
"1230","0.9482436776161194","0.9482436776161194","0.9482436776161194"
"1231","0.9249274730682373","0.9249274730682373","0.9249274730682373"
"1232","0.9298471212387085","0.9298471212387085","0.9298471212387085"
"1233","0.9560322165489197","0.9560322165489197","0.9560322165489197"
"1234","0.9284543395042419","0.9284543395042419","0.9284543395042419"
"1235","0.9394873976707458","0.9394873976707458","0.9394873976707458"
"1236","0.9688277244567871","0.9688277244567871","0.9688277244567871"
"1237","0.9468787908554077","0.9468787908554077","0.9468787908554077"
"1238","0.938550591468811","0.938550591468811","0.938550591468811"
"1239","0.9564661383628845","0.9564661383628845","0.9564661383628845"
"1240","0.9126153588294983","0.9126153588294983","0.9126153588294983"
"1241","0.9382084012031555","0.9382084012031555","0.9382084012031555"
"1242","0.9387415647506714","0.9387415647506714","0.9387415647506714"
"1243","0.918413519859314","0.918413519859314","0.918413519859314"
"1244","0.9385048747062683","0.9385048747062683","0.9385048747062683"
"1245","0.9103813171386719","0.9103813171386719","0.9103813171386719"
"1246","0.8798640370368958","0.8798640370368958","0.8798640370368958"
"1247","0.9014108180999756","0.9014108180999756","0.9014108180999756"
"1248","0.9258478879928589","0.9258478879928589","0.9258478879928589"
"1249","0.9038279056549072","0.9038279056549072","0.9038279056549072"
"1250","0.940477192401886","0.940477192401886","0.940477192401886"
"1251","0.9120215177536011","0.9120215177536011","0.9120215177536011"
"1252","0.8849807381629944","0.8849807381629944","0.8849807381629944"
"1253","0.8813345432281494","0.8813345432281494","0.8813345432281494"
"1254","0.9072133898735046","0.9072133898735046","0.9072133898735046"
"1255","0.9000155925750732","0.9000155925750732","0.9000155925750732"
"1256","0.9163174629211426","0.9163174629211426","0.9163174629211426"
"1257","0.9150494933128357","0.9150494933128357","0.9150494933128357"
"1258","0.9186244606971741","0.9186244606971741","0.9186244606971741"
"1259","0.9063888192176819","0.9063888192176819","0.9063888192176819"
"1260","0.8923717737197876","0.8923717737197876","0.8923717737197876"
"1261","0.8452765941619873","0.8452765941619873","0.8452765941619873"
"1262","0.8866227269172668","0.8866227269172668","0.8866227269172668"
"1263","0.9186367392539978","0.9186367392539978","0.9186367392539978"
"1264","0.8896911144256592","0.8896911144256592","0.8896911144256592"
"1265","0.8708678483963013","0.8708678483963013","0.8708678483963013"
"1266","0.929735004901886","0.929735004901886","0.929735004901886"
"1267","0.8669238090515137","0.8669238090515137","0.8669238090515137"
"1268","0.8668681383132935","0.8668681383132935","0.8668681383132935"
"1269","0.9006413221359253","0.9006413221359253","0.9006413221359253"
"1270","0.865452229976654","0.865452229976654","0.865452229976654"
"1271","0.9158805012702942","0.9158805012702942","0.9158805012702942"
"1272","0.8729659914970398","0.8729659914970398","0.8729659914970398"
"1273","0.868057906627655","0.868057906627655","0.868057906627655"
"1274","0.8545709848403931","0.8545709848403931","0.8545709848403931"
"1275","0.8649432063102722","0.8649432063102722","0.8649432063102722"
