"Step","reversed_addition_medium_decoder_0 - train_loss","reversed_addition_medium_decoder_0 - train_loss__MIN","reversed_addition_medium_decoder_0 - train_loss__MAX"
"968","1.1272505521774292","1.1272505521774292","1.1272505521774292"
"969","1.1012063026428223","1.1012063026428223","1.1012063026428223"
"970","1.1127502918243408","1.1127502918243408","1.1127502918243408"
"971","1.0819056034088135","1.0819056034088135","1.0819056034088135"
"972","1.0881041288375854","1.0881041288375854","1.0881041288375854"
"973","1.1253162622451782","1.1253162622451782","1.1253162622451782"
"974","1.0854195356369019","1.0854195356369019","1.0854195356369019"
"975","1.101751446723938","1.101751446723938","1.101751446723938"
"976","1.1158427000045776","1.1158427000045776","1.1158427000045776"
"977","1.1430108547210693","1.1430108547210693","1.1430108547210693"
"978","1.1973963975906372","1.1973963975906372","1.1973963975906372"
"979","1.2032694816589355","1.2032694816589355","1.2032694816589355"
"980","1.1543303728103638","1.1543303728103638","1.1543303728103638"
"981","1.0838427543640137","1.0838427543640137","1.0838427543640137"
"982","1.1397188901901245","1.1397188901901245","1.1397188901901245"
"983","1.110506296157837","1.110506296157837","1.110506296157837"
"984","1.132615089416504","1.132615089416504","1.132615089416504"
"985","1.1404004096984863","1.1404004096984863","1.1404004096984863"
"986","1.118919849395752","1.118919849395752","1.118919849395752"
"987","1.1191271543502808","1.1191271543502808","1.1191271543502808"
"988","1.1463556289672852","1.1463556289672852","1.1463556289672852"
"989","1.1127479076385498","1.1127479076385498","1.1127479076385498"
"990","1.099295735359192","1.099295735359192","1.099295735359192"
"991","1.0744129419326782","1.0744129419326782","1.0744129419326782"
"992","1.1346733570098877","1.1346733570098877","1.1346733570098877"
"993","1.091179609298706","1.091179609298706","1.091179609298706"
"994","1.108971118927002","1.108971118927002","1.108971118927002"
"995","1.0837479829788208","1.0837479829788208","1.0837479829788208"
"996","1.0877604484558105","1.0877604484558105","1.0877604484558105"
"997","1.0940523147583008","1.0940523147583008","1.0940523147583008"
"998","1.0994441509246826","1.0994441509246826","1.0994441509246826"
"999","1.0369365215301514","1.0369365215301514","1.0369365215301514"
"1000","1.1030582189559937","1.1030582189559937","1.1030582189559937"
"1001","1.1185561418533325","1.1185561418533325","1.1185561418533325"
"1002","1.0674959421157837","1.0674959421157837","1.0674959421157837"
"1003","1.0737384557724","1.0737384557724","1.0737384557724"
"1004","1.1016173362731934","1.1016173362731934","1.1016173362731934"
"1005","1.0845280885696411","1.0845280885696411","1.0845280885696411"
"1006","1.0975360870361328","1.0975360870361328","1.0975360870361328"
"1007","1.111244797706604","1.111244797706604","1.111244797706604"
"1008","1.1089690923690796","1.1089690923690796","1.1089690923690796"
"1009","1.095500111579895","1.095500111579895","1.095500111579895"
"1010","1.0882214307785034","1.0882214307785034","1.0882214307785034"
"1011","1.073736548423767","1.073736548423767","1.073736548423767"
"1012","1.1057186126708984","1.1057186126708984","1.1057186126708984"
"1013","1.0758233070373535","1.0758233070373535","1.0758233070373535"
"1014","1.0961155891418457","1.0961155891418457","1.0961155891418457"
"1015","1.071861743927002","1.071861743927002","1.071861743927002"
"1016","1.0947473049163818","1.0947473049163818","1.0947473049163818"
"1017","1.082129955291748","1.082129955291748","1.082129955291748"
"1018","1.0651013851165771","1.0651013851165771","1.0651013851165771"
"1019","1.0790842771530151","1.0790842771530151","1.0790842771530151"
"1020","1.0943337678909302","1.0943337678909302","1.0943337678909302"
"1021","1.091051459312439","1.091051459312439","1.091051459312439"
"1022","1.0181453227996826","1.0181453227996826","1.0181453227996826"
"1023","1.100161075592041","1.100161075592041","1.100161075592041"
"1024","1.067457914352417","1.067457914352417","1.067457914352417"
"1025","1.0607850551605225","1.0607850551605225","1.0607850551605225"
"1026","1.087661623954773","1.087661623954773","1.087661623954773"
"1027","1.072235345840454","1.072235345840454","1.072235345840454"
"1028","1.0853962898254395","1.0853962898254395","1.0853962898254395"
"1029","1.0726103782653809","1.0726103782653809","1.0726103782653809"
"1030","1.048417568206787","1.048417568206787","1.048417568206787"
"1031","1.0537139177322388","1.0537139177322388","1.0537139177322388"
"1032","1.0465326309204102","1.0465326309204102","1.0465326309204102"
"1033","1.0543910264968872","1.0543910264968872","1.0543910264968872"
"1034","1.0207173824310303","1.0207173824310303","1.0207173824310303"
"1035","1.0357235670089722","1.0357235670089722","1.0357235670089722"
"1036","1.0716272592544556","1.0716272592544556","1.0716272592544556"
"1037","1.0758681297302246","1.0758681297302246","1.0758681297302246"
"1038","1.058600664138794","1.058600664138794","1.058600664138794"
"1039","1.0296417474746704","1.0296417474746704","1.0296417474746704"
"1040","1.0488860607147217","1.0488860607147217","1.0488860607147217"
"1041","1.0476229190826416","1.0476229190826416","1.0476229190826416"
"1042","1.0655843019485474","1.0655843019485474","1.0655843019485474"
"1043","1.0357471704483032","1.0357471704483032","1.0357471704483032"
"1044","1.0462292432785034","1.0462292432785034","1.0462292432785034"
"1045","1.0663163661956787","1.0663163661956787","1.0663163661956787"
"1046","1.078808307647705","1.078808307647705","1.078808307647705"
"1047","1.0552796125411987","1.0552796125411987","1.0552796125411987"
"1048","1.0617412328720093","1.0617412328720093","1.0617412328720093"
"1049","1.043681025505066","1.043681025505066","1.043681025505066"
"1050","1.0608549118041992","1.0608549118041992","1.0608549118041992"
"1051","1.0377731323242188","1.0377731323242188","1.0377731323242188"
"1052","1.0116567611694336","1.0116567611694336","1.0116567611694336"
"1053","1.0800760984420776","1.0800760984420776","1.0800760984420776"
"1054","1.0563199520111084","1.0563199520111084","1.0563199520111084"
"1055","1.0569090843200684","1.0569090843200684","1.0569090843200684"
"1056","1.0523334741592407","1.0523334741592407","1.0523334741592407"
"1057","1.049844741821289","1.049844741821289","1.049844741821289"
"1058","1.0921993255615234","1.0921993255615234","1.0921993255615234"
"1059","1.1150399446487427","1.1150399446487427","1.1150399446487427"
"1060","1.2396211624145508","1.2396211624145508","1.2396211624145508"
"1061","1.4154130220413208","1.4154130220413208","1.4154130220413208"
"1062","1.1206203699111938","1.1206203699111938","1.1206203699111938"
"1063","1.1756060123443604","1.1756060123443604","1.1756060123443604"
"1064","1.2050416469573975","1.2050416469573975","1.2050416469573975"
"1065","1.134721279144287","1.134721279144287","1.134721279144287"
"1066","1.2466299533843994","1.2466299533843994","1.2466299533843994"
"1067","1.1061865091323853","1.1061865091323853","1.1061865091323853"
"1068","1.1302083730697632","1.1302083730697632","1.1302083730697632"
"1069","1.1384366750717163","1.1384366750717163","1.1384366750717163"
"1070","1.1541978120803833","1.1541978120803833","1.1541978120803833"
"1071","1.14256751537323","1.14256751537323","1.14256751537323"
"1072","1.112305998802185","1.112305998802185","1.112305998802185"
"1073","1.1039992570877075","1.1039992570877075","1.1039992570877075"
"1074","1.1237863302230835","1.1237863302230835","1.1237863302230835"
"1075","1.1282000541687012","1.1282000541687012","1.1282000541687012"
"1076","1.0844861268997192","1.0844861268997192","1.0844861268997192"
"1077","1.118116855621338","1.118116855621338","1.118116855621338"
"1078","1.1157963275909424","1.1157963275909424","1.1157963275909424"
"1079","1.107843041419983","1.107843041419983","1.107843041419983"
"1080","1.0922526121139526","1.0922526121139526","1.0922526121139526"
"1081","1.1181138753890991","1.1181138753890991","1.1181138753890991"
"1082","1.0788174867630005","1.0788174867630005","1.0788174867630005"
"1083","1.0815229415893555","1.0815229415893555","1.0815229415893555"
"1084","1.0533643960952759","1.0533643960952759","1.0533643960952759"
"1085","1.074371099472046","1.074371099472046","1.074371099472046"
"1086","1.0875968933105469","1.0875968933105469","1.0875968933105469"
"1087","1.0718746185302734","1.0718746185302734","1.0718746185302734"
"1088","1.0274128913879395","1.0274128913879395","1.0274128913879395"
"1089","1.0609204769134521","1.0609204769134521","1.0609204769134521"
"1090","1.0765736103057861","1.0765736103057861","1.0765736103057861"
"1091","1.0389119386672974","1.0389119386672974","1.0389119386672974"
"1092","1.0425770282745361","1.0425770282745361","1.0425770282745361"
"1093","1.066530466079712","1.066530466079712","1.066530466079712"
"1094","1.0337555408477783","1.0337555408477783","1.0337555408477783"
"1095","1.0540902614593506","1.0540902614593506","1.0540902614593506"
"1096","1.0462735891342163","1.0462735891342163","1.0462735891342163"
"1097","1.0381544828414917","1.0381544828414917","1.0381544828414917"
"1098","1.071349859237671","1.071349859237671","1.071349859237671"
"1099","1.0520774126052856","1.0520774126052856","1.0520774126052856"
"1100","1.0530519485473633","1.0530519485473633","1.0530519485473633"
"1101","1.0463922023773193","1.0463922023773193","1.0463922023773193"
"1102","1.0328257083892822","1.0328257083892822","1.0328257083892822"
"1103","1.003218650817871","1.003218650817871","1.003218650817871"
"1104","1.0354405641555786","1.0354405641555786","1.0354405641555786"
"1105","1.0374281406402588","1.0374281406402588","1.0374281406402588"
"1106","1.0551680326461792","1.0551680326461792","1.0551680326461792"
"1107","1.0408856868743896","1.0408856868743896","1.0408856868743896"
"1108","1.0380866527557373","1.0380866527557373","1.0380866527557373"
"1109","1.0317261219024658","1.0317261219024658","1.0317261219024658"
"1110","1.0334720611572266","1.0334720611572266","1.0334720611572266"
"1111","1.0449919700622559","1.0449919700622559","1.0449919700622559"
"1112","1.0466240644454956","1.0466240644454956","1.0466240644454956"
"1113","1.0618259906768799","1.0618259906768799","1.0618259906768799"
"1114","1.0377607345581055","1.0377607345581055","1.0377607345581055"
"1115","1.0450243949890137","1.0450243949890137","1.0450243949890137"
"1116","1.0208592414855957","1.0208592414855957","1.0208592414855957"
"1117","1.0451494455337524","1.0451494455337524","1.0451494455337524"
"1118","1.0439552068710327","1.0439552068710327","1.0439552068710327"
"1119","1.0080784559249878","1.0080784559249878","1.0080784559249878"
"1120","1.0533618927001953","1.0533618927001953","1.0533618927001953"
"1121","1.0399430990219116","1.0399430990219116","1.0399430990219116"
"1122","1.022497534751892","1.022497534751892","1.022497534751892"
"1123","1.0090678930282593","1.0090678930282593","1.0090678930282593"
"1124","1.0397825241088867","1.0397825241088867","1.0397825241088867"
"1125","1.040755271911621","1.040755271911621","1.040755271911621"
"1126","1.0475925207138062","1.0475925207138062","1.0475925207138062"
"1127","1.0222821235656738","1.0222821235656738","1.0222821235656738"
"1128","1.0131256580352783","1.0131256580352783","1.0131256580352783"
"1129","1.0390386581420898","1.0390386581420898","1.0390386581420898"
"1130","1.034531593322754","1.034531593322754","1.034531593322754"
"1131","1.0342316627502441","1.0342316627502441","1.0342316627502441"
"1132","1.0395941734313965","1.0395941734313965","1.0395941734313965"
"1133","0.9993691444396973","0.9993691444396973","0.9993691444396973"
"1134","1.027866244316101","1.027866244316101","1.027866244316101"
"1135","1.025244951248169","1.025244951248169","1.025244951248169"
"1136","1.033134937286377","1.033134937286377","1.033134937286377"
"1137","0.9853147268295288","0.9853147268295288","0.9853147268295288"
"1138","1.0194233655929565","1.0194233655929565","1.0194233655929565"
"1139","1.0145825147628784","1.0145825147628784","1.0145825147628784"
"1140","1.019019603729248","1.019019603729248","1.019019603729248"
"1141","1.0325876474380493","1.0325876474380493","1.0325876474380493"
"1142","1.026591420173645","1.026591420173645","1.026591420173645"
"1143","1.033077597618103","1.033077597618103","1.033077597618103"
"1144","1.0141397714614868","1.0141397714614868","1.0141397714614868"
"1145","1.0118321180343628","1.0118321180343628","1.0118321180343628"
"1146","1.0479525327682495","1.0479525327682495","1.0479525327682495"
"1147","1.0155575275421143","1.0155575275421143","1.0155575275421143"
"1148","1.0331053733825684","1.0331053733825684","1.0331053733825684"
"1149","1.0100432634353638","1.0100432634353638","1.0100432634353638"
"1150","1.0058335065841675","1.0058335065841675","1.0058335065841675"
"1151","1.0154283046722412","1.0154283046722412","1.0154283046722412"
"1152","1.0147963762283325","1.0147963762283325","1.0147963762283325"
"1153","0.978265643119812","0.978265643119812","0.978265643119812"
"1154","1.0280629396438599","1.0280629396438599","1.0280629396438599"
"1155","1.0258318185806274","1.0258318185806274","1.0258318185806274"
"1156","1.0206825733184814","1.0206825733184814","1.0206825733184814"
"1157","1.0326875448226929","1.0326875448226929","1.0326875448226929"
"1158","1.0077544450759888","1.0077544450759888","1.0077544450759888"
"1159","1.0175955295562744","1.0175955295562744","1.0175955295562744"
"1160","1.0157239437103271","1.0157239437103271","1.0157239437103271"
"1161","1.0318896770477295","1.0318896770477295","1.0318896770477295"
"1162","1.0250375270843506","1.0250375270843506","1.0250375270843506"
"1163","1.010277509689331","1.010277509689331","1.010277509689331"
"1164","1.041746735572815","1.041746735572815","1.041746735572815"
"1165","1.0139144659042358","1.0139144659042358","1.0139144659042358"
"1166","0.9932600259780884","0.9932600259780884","0.9932600259780884"
"1167","1.0384974479675293","1.0384974479675293","1.0384974479675293"
"1168","1.0335828065872192","1.0335828065872192","1.0335828065872192"
"1169","1.0075613260269165","1.0075613260269165","1.0075613260269165"
"1170","1.0218578577041626","1.0218578577041626","1.0218578577041626"
"1171","1.0264159440994263","1.0264159440994263","1.0264159440994263"
"1172","1.0140101909637451","1.0140101909637451","1.0140101909637451"
"1173","1.028818964958191","1.028818964958191","1.028818964958191"
"1174","0.9844985604286194","0.9844985604286194","0.9844985604286194"
"1175","1.026060938835144","1.026060938835144","1.026060938835144"
"1176","0.997940719127655","0.997940719127655","0.997940719127655"
"1177","1.0022623538970947","1.0022623538970947","1.0022623538970947"
"1178","1.0250121355056763","1.0250121355056763","1.0250121355056763"
"1179","1.0192116498947144","1.0192116498947144","1.0192116498947144"
"1180","1.0285108089447021","1.0285108089447021","1.0285108089447021"
"1181","1.0263278484344482","1.0263278484344482","1.0263278484344482"
"1182","1.0206856727600098","1.0206856727600098","1.0206856727600098"
"1183","1.0083346366882324","1.0083346366882324","1.0083346366882324"
"1184","1.028467059135437","1.028467059135437","1.028467059135437"
"1185","1.0487345457077026","1.0487345457077026","1.0487345457077026"
"1186","1.0668573379516602","1.0668573379516602","1.0668573379516602"
"1187","1.034928798675537","1.034928798675537","1.034928798675537"
"1188","1.068712830543518","1.068712830543518","1.068712830543518"
"1189","1.079442024230957","1.079442024230957","1.079442024230957"
"1190","1.0111178159713745","1.0111178159713745","1.0111178159713745"
"1191","1.0363420248031616","1.0363420248031616","1.0363420248031616"
"1192","1.0370285511016846","1.0370285511016846","1.0370285511016846"
"1193","1.0505319833755493","1.0505319833755493","1.0505319833755493"
"1194","1.0443146228790283","1.0443146228790283","1.0443146228790283"
"1195","1.0633553266525269","1.0633553266525269","1.0633553266525269"
"1196","1.0497839450836182","1.0497839450836182","1.0497839450836182"
"1197","1.0185425281524658","1.0185425281524658","1.0185425281524658"
"1198","1.032617449760437","1.032617449760437","1.032617449760437"
"1199","1.0457648038864136","1.0457648038864136","1.0457648038864136"
"1200","1.0474032163619995","1.0474032163619995","1.0474032163619995"
"1201","1.046623945236206","1.046623945236206","1.046623945236206"
"1202","1.038167119026184","1.038167119026184","1.038167119026184"
"1203","1.0288258790969849","1.0288258790969849","1.0288258790969849"
"1204","1.0643848180770874","1.0643848180770874","1.0643848180770874"
"1205","1.040055751800537","1.040055751800537","1.040055751800537"
"1206","1.0463666915893555","1.0463666915893555","1.0463666915893555"
"1207","1.0425220727920532","1.0425220727920532","1.0425220727920532"
"1208","1.0145666599273682","1.0145666599273682","1.0145666599273682"
"1209","1.035989761352539","1.035989761352539","1.035989761352539"
"1210","1.023366928100586","1.023366928100586","1.023366928100586"
"1211","1.0515989065170288","1.0515989065170288","1.0515989065170288"
"1212","1.0394154787063599","1.0394154787063599","1.0394154787063599"
"1213","1.0441932678222656","1.0441932678222656","1.0441932678222656"
"1214","1.0292490720748901","1.0292490720748901","1.0292490720748901"
"1215","1.008592128753662","1.008592128753662","1.008592128753662"
"1216","1.0219221115112305","1.0219221115112305","1.0219221115112305"
"1217","1.0082124471664429","1.0082124471664429","1.0082124471664429"
"1218","1.009589433670044","1.009589433670044","1.009589433670044"
"1219","0.975389838218689","0.975389838218689","0.975389838218689"
"1220","0.9848711490631104","0.9848711490631104","0.9848711490631104"
"1221","1.0368419885635376","1.0368419885635376","1.0368419885635376"
"1222","1.0308418273925781","1.0308418273925781","1.0308418273925781"
"1223","1.012982726097107","1.012982726097107","1.012982726097107"
"1224","1.0271451473236084","1.0271451473236084","1.0271451473236084"
"1225","0.9740177392959595","0.9740177392959595","0.9740177392959595"
"1226","1.007301926612854","1.007301926612854","1.007301926612854"
"1227","1.0102320909500122","1.0102320909500122","1.0102320909500122"
"1228","0.9986267685890198","0.9986267685890198","0.9986267685890198"
"1229","1.0181975364685059","1.0181975364685059","1.0181975364685059"
"1230","1.0181835889816284","1.0181835889816284","1.0181835889816284"
"1231","1.0026131868362427","1.0026131868362427","1.0026131868362427"
"1232","1.0133566856384277","1.0133566856384277","1.0133566856384277"
"1233","1.0295445919036865","1.0295445919036865","1.0295445919036865"
"1234","1.0254266262054443","1.0254266262054443","1.0254266262054443"
"1235","1.0297791957855225","1.0297791957855225","1.0297791957855225"
"1236","1.0223891735076904","1.0223891735076904","1.0223891735076904"
"1237","1.031851887702942","1.031851887702942","1.031851887702942"
"1238","1.0124602317810059","1.0124602317810059","1.0124602317810059"
"1239","1.0295236110687256","1.0295236110687256","1.0295236110687256"
"1240","0.962719738483429","0.962719738483429","0.962719738483429"
"1241","1.0089008808135986","1.0089008808135986","1.0089008808135986"
"1242","1.0002362728118896","1.0002362728118896","1.0002362728118896"
"1243","0.9824573993682861","0.9824573993682861","0.9824573993682861"
"1244","1.018517255783081","1.018517255783081","1.018517255783081"
"1245","0.9859207272529602","0.9859207272529602","0.9859207272529602"
"1246","0.9768754839897156","0.9768754839897156","0.9768754839897156"
"1247","0.9937469363212585","0.9937469363212585","0.9937469363212585"
"1248","0.9966176748275757","0.9966176748275757","0.9966176748275757"
"1249","0.9994803071022034","0.9994803071022034","0.9994803071022034"
"1250","1.0086222887039185","1.0086222887039185","1.0086222887039185"
"1251","0.9820972681045532","0.9820972681045532","0.9820972681045532"
"1252","0.9932990074157715","0.9932990074157715","0.9932990074157715"
"1253","0.9768983125686646","0.9768983125686646","0.9768983125686646"
"1254","0.999619722366333","0.999619722366333","0.999619722366333"
"1255","0.9859898686408997","0.9859898686408997","0.9859898686408997"
"1256","1.0047235488891602","1.0047235488891602","1.0047235488891602"
"1257","1.0032480955123901","1.0032480955123901","1.0032480955123901"
"1258","0.9944164752960205","0.9944164752960205","0.9944164752960205"
"1259","1.0006051063537598","1.0006051063537598","1.0006051063537598"
"1260","0.9805610179901123","0.9805610179901123","0.9805610179901123"
"1261","0.9390729069709778","0.9390729069709778","0.9390729069709778"
"1262","0.9810757637023926","0.9810757637023926","0.9810757637023926"
"1263","1.013007640838623","1.013007640838623","1.013007640838623"
"1264","0.974672257900238","0.974672257900238","0.974672257900238"
"1265","0.9778265357017517","0.9778265357017517","0.9778265357017517"
"1266","1.0219979286193848","1.0219979286193848","1.0219979286193848"
"1267","0.9735835194587708","0.9735835194587708","0.9735835194587708"
"1268","0.9781707525253296","0.9781707525253296","0.9781707525253296"
"1269","1.013060450553894","1.013060450553894","1.013060450553894"
"1270","0.967333972454071","0.967333972454071","0.967333972454071"
"1271","0.9958418607711792","0.9958418607711792","0.9958418607711792"
"1272","0.981554388999939","0.981554388999939","0.981554388999939"
"1273","0.9718993902206421","0.9718993902206421","0.9718993902206421"
"1274","0.9619609713554382","0.9619609713554382","0.9619609713554382"
"1275","0.992565929889679","0.992565929889679","0.992565929889679"
"1276","1.0013797283172607","1.0013797283172607","1.0013797283172607"
"1277","0.9898219704627991","0.9898219704627991","0.9898219704627991"
"1278","1.006711483001709","1.006711483001709","1.006711483001709"
"1279","0.9907860159873962","0.9907860159873962","0.9907860159873962"
"1280","0.9864453673362732","0.9864453673362732","0.9864453673362732"
"1281","0.9407922029495239","0.9407922029495239","0.9407922029495239"
"1282","1.0143423080444336","1.0143423080444336","1.0143423080444336"
"1283","0.9924829602241516","0.9924829602241516","0.9924829602241516"
"1284","0.9941747784614563","0.9941747784614563","0.9941747784614563"
"1285","1.013732671737671","1.013732671737671","1.013732671737671"
"1286","0.989084780216217","0.989084780216217","0.989084780216217"
"1287","1.0101772546768188","1.0101772546768188","1.0101772546768188"
"1288","0.996038556098938","0.996038556098938","0.996038556098938"
"1289","0.9827550649642944","0.9827550649642944","0.9827550649642944"
"1290","0.9920220971107483","0.9920220971107483","0.9920220971107483"
"1291","0.9840789437294006","0.9840789437294006","0.9840789437294006"
"1292","0.9920183420181274","0.9920183420181274","0.9920183420181274"
"1293","1.028849482536316","1.028849482536316","1.028849482536316"
"1294","0.9788967967033386","0.9788967967033386","0.9788967967033386"
"1295","0.984531044960022","0.984531044960022","0.984531044960022"
"1296","1.0034469366073608","1.0034469366073608","1.0034469366073608"
"1297","0.9727461934089661","0.9727461934089661","0.9727461934089661"
"1298","0.969707190990448","0.969707190990448","0.969707190990448"
"1299","0.994990348815918","0.994990348815918","0.994990348815918"
"1300","0.9778409004211426","0.9778409004211426","0.9778409004211426"
"1301","0.9918439984321594","0.9918439984321594","0.9918439984321594"
"1302","0.9812357425689697","0.9812357425689697","0.9812357425689697"
"1303","0.9650898575782776","0.9650898575782776","0.9650898575782776"
"1304","1.008470058441162","1.008470058441162","1.008470058441162"
"1305","1.0141183137893677","1.0141183137893677","1.0141183137893677"
"1306","1.0141664743423462","1.0141664743423462","1.0141664743423462"
"1307","0.9846598505973816","0.9846598505973816","0.9846598505973816"
"1308","0.951162576675415","0.951162576675415","0.951162576675415"
"1309","0.9912834763526917","0.9912834763526917","0.9912834763526917"
"1310","1.0137581825256348","1.0137581825256348","1.0137581825256348"
"1311","0.9879443049430847","0.9879443049430847","0.9879443049430847"
"1312","0.9859523773193359","0.9859523773193359","0.9859523773193359"
"1313","1.0000433921813965","1.0000433921813965","1.0000433921813965"
"1314","0.9953739643096924","0.9953739643096924","0.9953739643096924"
"1315","0.9811257123947144","0.9811257123947144","0.9811257123947144"
"1316","0.9916830658912659","0.9916830658912659","0.9916830658912659"
"1317","0.9953149557113647","0.9953149557113647","0.9953149557113647"
"1318","0.9986383318901062","0.9986383318901062","0.9986383318901062"
"1319","0.9734109044075012","0.9734109044075012","0.9734109044075012"
"1320","0.9596145749092102","0.9596145749092102","0.9596145749092102"
"1321","0.9882379174232483","0.9882379174232483","0.9882379174232483"
"1322","0.9524065256118774","0.9524065256118774","0.9524065256118774"
"1323","0.9822993874549866","0.9822993874549866","0.9822993874549866"
"1324","0.9675787687301636","0.9675787687301636","0.9675787687301636"
"1325","0.957474946975708","0.957474946975708","0.957474946975708"
"1326","0.9875649809837341","0.9875649809837341","0.9875649809837341"
"1327","0.9654399752616882","0.9654399752616882","0.9654399752616882"
"1328","0.9895601272583008","0.9895601272583008","0.9895601272583008"
"1329","0.96147221326828","0.96147221326828","0.96147221326828"
"1330","0.9605982303619385","0.9605982303619385","0.9605982303619385"
"1331","0.9596652984619141","0.9596652984619141","0.9596652984619141"
"1332","0.9870170950889587","0.9870170950889587","0.9870170950889587"
"1333","0.9664318561553955","0.9664318561553955","0.9664318561553955"
"1334","0.9881675243377686","0.9881675243377686","0.9881675243377686"
"1335","0.9724006056785583","0.9724006056785583","0.9724006056785583"
"1336","0.953990638256073","0.953990638256073","0.953990638256073"
"1337","0.9121080040931702","0.9121080040931702","0.9121080040931702"
"1338","0.9475517272949219","0.9475517272949219","0.9475517272949219"
"1339","0.9485676288604736","0.9485676288604736","0.9485676288604736"
"1340","1.0126066207885742","1.0126066207885742","1.0126066207885742"
"1341","0.9468101859092712","0.9468101859092712","0.9468101859092712"
"1342","0.9761587381362915","0.9761587381362915","0.9761587381362915"
"1343","0.998813271522522","0.998813271522522","0.998813271522522"
"1344","0.9914061427116394","0.9914061427116394","0.9914061427116394"
"1345","0.9765726327896118","0.9765726327896118","0.9765726327896118"
"1346","0.9759994149208069","0.9759994149208069","0.9759994149208069"
"1347","0.9803595542907715","0.9803595542907715","0.9803595542907715"
"1348","0.9233110547065735","0.9233110547065735","0.9233110547065735"
"1349","0.9819170832633972","0.9819170832633972","0.9819170832633972"
"1350","0.9697327613830566","0.9697327613830566","0.9697327613830566"
"1351","0.9558058381080627","0.9558058381080627","0.9558058381080627"
"1352","0.9755144715309143","0.9755144715309143","0.9755144715309143"
"1353","0.9746119976043701","0.9746119976043701","0.9746119976043701"
"1354","0.9375879168510437","0.9375879168510437","0.9375879168510437"
"1355","0.9737564325332642","0.9737564325332642","0.9737564325332642"
"1356","0.9788202047348022","0.9788202047348022","0.9788202047348022"
"1357","0.9678915143013","0.9678915143013","0.9678915143013"
"1358","0.9480478167533875","0.9480478167533875","0.9480478167533875"
"1359","0.9636151194572449","0.9636151194572449","0.9636151194572449"
"1360","0.9510993957519531","0.9510993957519531","0.9510993957519531"
"1361","0.9484848976135254","0.9484848976135254","0.9484848976135254"
"1362","0.9481066465377808","0.9481066465377808","0.9481066465377808"
"1363","0.9865033030509949","0.9865033030509949","0.9865033030509949"
"1364","0.9519591331481934","0.9519591331481934","0.9519591331481934"
"1365","0.9472500085830688","0.9472500085830688","0.9472500085830688"
"1366","0.9643574357032776","0.9643574357032776","0.9643574357032776"
"1367","0.9484883546829224","0.9484883546829224","0.9484883546829224"
"1368","0.9377771615982056","0.9377771615982056","0.9377771615982056"
"1369","0.9645412564277649","0.9645412564277649","0.9645412564277649"
"1370","0.9590591192245483","0.9590591192245483","0.9590591192245483"
"1371","0.9172989130020142","0.9172989130020142","0.9172989130020142"
"1372","0.9774772524833679","0.9774772524833679","0.9774772524833679"
"1373","0.9389766454696655","0.9389766454696655","0.9389766454696655"
"1374","0.9501146078109741","0.9501146078109741","0.9501146078109741"
"1375","0.946386992931366","0.946386992931366","0.946386992931366"
"1376","0.9231703877449036","0.9231703877449036","0.9231703877449036"
"1377","0.9515613913536072","0.9515613913536072","0.9515613913536072"
"1378","0.938637912273407","0.938637912273407","0.938637912273407"
"1379","0.9426686763763428","0.9426686763763428","0.9426686763763428"
"1380","0.9323428273200989","0.9323428273200989","0.9323428273200989"
"1381","0.9541091322898865","0.9541091322898865","0.9541091322898865"
"1382","0.9229824542999268","0.9229824542999268","0.9229824542999268"
"1383","0.9372143745422363","0.9372143745422363","0.9372143745422363"
"1384","0.9422906041145325","0.9422906041145325","0.9422906041145325"
"1385","0.940606951713562","0.940606951713562","0.940606951713562"
"1386","0.9227093458175659","0.9227093458175659","0.9227093458175659"
"1387","0.9075413942337036","0.9075413942337036","0.9075413942337036"
"1388","0.9519129395484924","0.9519129395484924","0.9519129395484924"
"1389","0.9311407208442688","0.9311407208442688","0.9311407208442688"
"1390","0.9390315413475037","0.9390315413475037","0.9390315413475037"
"1391","0.9386680722236633","0.9386680722236633","0.9386680722236633"
"1392","0.9327470064163208","0.9327470064163208","0.9327470064163208"
"1393","0.9254540205001831","0.9254540205001831","0.9254540205001831"
"1394","0.9031135439872742","0.9031135439872742","0.9031135439872742"
"1395","0.9234182238578796","0.9234182238578796","0.9234182238578796"
"1396","0.9082038402557373","0.9082038402557373","0.9082038402557373"
"1397","0.8930517435073853","0.8930517435073853","0.8930517435073853"
"1398","0.892988383769989","0.892988383769989","0.892988383769989"
"1399","0.9602271914482117","0.9602271914482117","0.9602271914482117"
"1400","0.9303072690963745","0.9303072690963745","0.9303072690963745"
"1401","0.9054328203201294","0.9054328203201294","0.9054328203201294"
"1402","0.9398967027664185","0.9398967027664185","0.9398967027664185"
"1403","0.9542291164398193","0.9542291164398193","0.9542291164398193"
"1404","0.9915658235549927","0.9915658235549927","0.9915658235549927"
"1405","1.1579761505126953","1.1579761505126953","1.1579761505126953"
"1406","1.4422250986099243","1.4422250986099243","1.4422250986099243"
"1407","1.0640121698379517","1.0640121698379517","1.0640121698379517"
"1408","1.1823432445526123","1.1823432445526123","1.1823432445526123"
"1409","0.9994053840637207","0.9994053840637207","0.9994053840637207"
"1410","1.2025104761123657","1.2025104761123657","1.2025104761123657"
"1411","1.057944655418396","1.057944655418396","1.057944655418396"
