"Step","plain_addition_medium_encoder_0 - train_loss","plain_addition_medium_encoder_0 - train_loss__MIN","plain_addition_medium_encoder_0 - train_loss__MAX"
"764","1.3336378335952759","1.3336378335952759","1.3336378335952759"
"765","1.347428321838379","1.347428321838379","1.347428321838379"
"766","1.32490873336792","1.32490873336792","1.32490873336792"
"767","1.3488529920578003","1.3488529920578003","1.3488529920578003"
"768","1.3614001274108887","1.3614001274108887","1.3614001274108887"
"769","1.3778278827667236","1.3778278827667236","1.3778278827667236"
"770","1.3441243171691895","1.3441243171691895","1.3441243171691895"
"771","1.3772525787353516","1.3772525787353516","1.3772525787353516"
"772","1.3441091775894165","1.3441091775894165","1.3441091775894165"
"773","1.3336228132247925","1.3336228132247925","1.3336228132247925"
"774","1.3295891284942627","1.3295891284942627","1.3295891284942627"
"775","1.3391425609588623","1.3391425609588623","1.3391425609588623"
"776","1.3367705345153809","1.3367705345153809","1.3367705345153809"
"777","1.3544758558273315","1.3544758558273315","1.3544758558273315"
"778","1.3432519435882568","1.3432519435882568","1.3432519435882568"
"779","1.3493759632110596","1.3493759632110596","1.3493759632110596"
"780","1.3606998920440674","1.3606998920440674","1.3606998920440674"
"781","1.3268674612045288","1.3268674612045288","1.3268674612045288"
"782","1.3286982774734497","1.3286982774734497","1.3286982774734497"
"783","1.3376139402389526","1.3376139402389526","1.3376139402389526"
"784","1.344094157218933","1.344094157218933","1.344094157218933"
"785","1.3539117574691772","1.3539117574691772","1.3539117574691772"
"786","1.347124457359314","1.347124457359314","1.347124457359314"
"787","1.3651986122131348","1.3651986122131348","1.3651986122131348"
"788","1.3737232685089111","1.3737232685089111","1.3737232685089111"
"789","1.2997404336929321","1.2997404336929321","1.2997404336929321"
"790","1.3168383836746216","1.3168383836746216","1.3168383836746216"
"791","1.3131297826766968","1.3131297826766968","1.3131297826766968"
"792","1.3042844533920288","1.3042844533920288","1.3042844533920288"
"793","1.3427531719207764","1.3427531719207764","1.3427531719207764"
"794","1.33454430103302","1.33454430103302","1.33454430103302"
"795","1.342067003250122","1.342067003250122","1.342067003250122"
"796","1.3420735597610474","1.3420735597610474","1.3420735597610474"
"797","1.319088339805603","1.319088339805603","1.319088339805603"
"798","1.3379582166671753","1.3379582166671753","1.3379582166671753"
"799","1.3197678327560425","1.3197678327560425","1.3197678327560425"
"800","1.3584963083267212","1.3584963083267212","1.3584963083267212"
"801","1.3590171337127686","1.3590171337127686","1.3590171337127686"
"802","1.3427481651306152","1.3427481651306152","1.3427481651306152"
"803","1.352494239807129","1.352494239807129","1.352494239807129"
"804","1.3382973670959473","1.3382973670959473","1.3382973670959473"
"805","1.3564512729644775","1.3564512729644775","1.3564512729644775"
"806","1.3264626264572144","1.3264626264572144","1.3264626264572144"
"807","1.3499085903167725","1.3499085903167725","1.3499085903167725"
"808","1.3290988206863403","1.3290988206863403","1.3290988206863403"
"809","1.3312994241714478","1.3312994241714478","1.3312994241714478"
"810","1.3285138607025146","1.3285138607025146","1.3285138607025146"
"811","1.3170963525772095","1.3170963525772095","1.3170963525772095"
"812","1.3194743394851685","1.3194743394851685","1.3194743394851685"
"813","1.3461828231811523","1.3461828231811523","1.3461828231811523"
"814","1.3229080438613892","1.3229080438613892","1.3229080438613892"
"815","1.3381644487380981","1.3381644487380981","1.3381644487380981"
"816","1.2885915040969849","1.2885915040969849","1.2885915040969849"
"817","1.335540771484375","1.335540771484375","1.335540771484375"
"818","1.3384265899658203","1.3384265899658203","1.3384265899658203"
"819","1.3181527853012085","1.3181527853012085","1.3181527853012085"
"820","1.3332775831222534","1.3332775831222534","1.3332775831222534"
"821","1.3278846740722656","1.3278846740722656","1.3278846740722656"
"822","1.3473303318023682","1.3473303318023682","1.3473303318023682"
"823","1.3164011240005493","1.3164011240005493","1.3164011240005493"
"824","1.345831036567688","1.345831036567688","1.345831036567688"
"825","1.323850393295288","1.323850393295288","1.323850393295288"
"826","1.3042155504226685","1.3042155504226685","1.3042155504226685"
"827","1.3262052536010742","1.3262052536010742","1.3262052536010742"
"828","1.334188461303711","1.334188461303711","1.334188461303711"
"829","1.3198519945144653","1.3198519945144653","1.3198519945144653"
"830","1.3299349546432495","1.3299349546432495","1.3299349546432495"
"831","1.321958065032959","1.321958065032959","1.321958065032959"
"832","1.2783162593841553","1.2783162593841553","1.2783162593841553"
"833","1.29933500289917","1.29933500289917","1.29933500289917"
"834","1.3072959184646606","1.3072959184646606","1.3072959184646606"
"835","1.3168234825134277","1.3168234825134277","1.3168234825134277"
"836","1.3320772647857666","1.3320772647857666","1.3320772647857666"
"837","1.3208906650543213","1.3208906650543213","1.3208906650543213"
"838","1.2916615009307861","1.2916615009307861","1.2916615009307861"
"839","1.3216971158981323","1.3216971158981323","1.3216971158981323"
"840","1.303108811378479","1.303108811378479","1.303108811378479"
"841","1.312243103981018","1.312243103981018","1.312243103981018"
"842","1.3218966722488403","1.3218966722488403","1.3218966722488403"
"843","1.3064175844192505","1.3064175844192505","1.3064175844192505"
"844","1.3385396003723145","1.3385396003723145","1.3385396003723145"
"845","1.3167204856872559","1.3167204856872559","1.3167204856872559"
"846","1.3315730094909668","1.3315730094909668","1.3315730094909668"
"847","1.3243134021759033","1.3243134021759033","1.3243134021759033"
"848","1.3069500923156738","1.3069500923156738","1.3069500923156738"
"849","1.3143277168273926","1.3143277168273926","1.3143277168273926"
"850","1.3440958261489868","1.3440958261489868","1.3440958261489868"
"851","1.2912259101867676","1.2912259101867676","1.2912259101867676"
"852","1.268561840057373","1.268561840057373","1.268561840057373"
"853","1.3234171867370605","1.3234171867370605","1.3234171867370605"
"854","1.3010822534561157","1.3010822534561157","1.3010822534561157"
"855","1.2940154075622559","1.2940154075622559","1.2940154075622559"
"856","1.3267602920532227","1.3267602920532227","1.3267602920532227"
"857","1.3011234998703003","1.3011234998703003","1.3011234998703003"
"858","1.2620986700057983","1.2620986700057983","1.2620986700057983"
"859","1.2619218826293945","1.2619218826293945","1.2619218826293945"
"860","1.3080798387527466","1.3080798387527466","1.3080798387527466"
"861","1.2841626405715942","1.2841626405715942","1.2841626405715942"
"862","1.2635477781295776","1.2635477781295776","1.2635477781295776"
"863","1.241970419883728","1.241970419883728","1.241970419883728"
"864","1.2643762826919556","1.2643762826919556","1.2643762826919556"
"865","1.264137625694275","1.264137625694275","1.264137625694275"
"866","1.2770315408706665","1.2770315408706665","1.2770315408706665"
"867","1.2681725025177002","1.2681725025177002","1.2681725025177002"
"868","1.2770140171051025","1.2770140171051025","1.2770140171051025"
"869","1.290151834487915","1.290151834487915","1.290151834487915"
"870","1.2824171781539917","1.2824171781539917","1.2824171781539917"
"871","1.283225655555725","1.283225655555725","1.283225655555725"
"872","1.2732356786727905","1.2732356786727905","1.2732356786727905"
"873","1.2172075510025024","1.2172075510025024","1.2172075510025024"
"874","1.2563804388046265","1.2563804388046265","1.2563804388046265"
"875","1.2584073543548584","1.2584073543548584","1.2584073543548584"
"876","1.267137050628662","1.267137050628662","1.267137050628662"
"877","1.285487174987793","1.285487174987793","1.285487174987793"
"878","1.2462798357009888","1.2462798357009888","1.2462798357009888"
"879","1.2761789560317993","1.2761789560317993","1.2761789560317993"
"880","1.2797763347625732","1.2797763347625732","1.2797763347625732"
"881","1.2831621170043945","1.2831621170043945","1.2831621170043945"
"882","1.2682093381881714","1.2682093381881714","1.2682093381881714"
"883","1.2769190073013306","1.2769190073013306","1.2769190073013306"
"884","1.278421401977539","1.278421401977539","1.278421401977539"
"885","1.2367722988128662","1.2367722988128662","1.2367722988128662"
"886","1.2617053985595703","1.2617053985595703","1.2617053985595703"
"887","1.2652218341827393","1.2652218341827393","1.2652218341827393"
"888","1.2337322235107422","1.2337322235107422","1.2337322235107422"
"889","1.2327266931533813","1.2327266931533813","1.2327266931533813"
"890","1.2495955228805542","1.2495955228805542","1.2495955228805542"
"891","1.2801927328109741","1.2801927328109741","1.2801927328109741"
"892","1.2512482404708862","1.2512482404708862","1.2512482404708862"
"893","1.2459553480148315","1.2459553480148315","1.2459553480148315"
"894","1.2621527910232544","1.2621527910232544","1.2621527910232544"
"895","1.2509046792984009","1.2509046792984009","1.2509046792984009"
"896","1.2222652435302734","1.2222652435302734","1.2222652435302734"
"897","1.2673901319503784","1.2673901319503784","1.2673901319503784"
"898","1.2090985774993896","1.2090985774993896","1.2090985774993896"
"899","1.241430401802063","1.241430401802063","1.241430401802063"
"900","1.2572777271270752","1.2572777271270752","1.2572777271270752"
"901","1.2193125486373901","1.2193125486373901","1.2193125486373901"
"902","1.2172045707702637","1.2172045707702637","1.2172045707702637"
"903","1.2392385005950928","1.2392385005950928","1.2392385005950928"
"904","1.2354390621185303","1.2354390621185303","1.2354390621185303"
"905","1.215235948562622","1.215235948562622","1.215235948562622"
"906","1.233844518661499","1.233844518661499","1.233844518661499"
"907","1.2578446865081787","1.2578446865081787","1.2578446865081787"
"908","1.2461994886398315","1.2461994886398315","1.2461994886398315"
"909","1.2430756092071533","1.2430756092071533","1.2430756092071533"
"910","1.2056635618209839","1.2056635618209839","1.2056635618209839"
"911","1.2387933731079102","1.2387933731079102","1.2387933731079102"
"912","1.235632061958313","1.235632061958313","1.235632061958313"
"913","1.2015916109085083","1.2015916109085083","1.2015916109085083"
"914","1.2479057312011719","1.2479057312011719","1.2479057312011719"
"915","1.210015058517456","1.210015058517456","1.210015058517456"
"916","1.2232412099838257","1.2232412099838257","1.2232412099838257"
"917","1.2209324836730957","1.2209324836730957","1.2209324836730957"
"918","1.2033331394195557","1.2033331394195557","1.2033331394195557"
"919","1.2199510335922241","1.2199510335922241","1.2199510335922241"
"920","1.1849111318588257","1.1849111318588257","1.1849111318588257"
"921","1.2327382564544678","1.2327382564544678","1.2327382564544678"
"922","1.2280187606811523","1.2280187606811523","1.2280187606811523"
"923","1.206250786781311","1.206250786781311","1.206250786781311"
"924","1.2104434967041016","1.2104434967041016","1.2104434967041016"
"925","1.2147853374481201","1.2147853374481201","1.2147853374481201"
"926","1.1983380317687988","1.1983380317687988","1.1983380317687988"
"927","1.206923246383667","1.206923246383667","1.206923246383667"
"928","1.2313904762268066","1.2313904762268066","1.2313904762268066"
"929","1.1961607933044434","1.1961607933044434","1.1961607933044434"
"930","1.205785870552063","1.205785870552063","1.205785870552063"
"931","1.1692743301391602","1.1692743301391602","1.1692743301391602"
"932","1.1948769092559814","1.1948769092559814","1.1948769092559814"
"933","1.2109026908874512","1.2109026908874512","1.2109026908874512"
"934","1.21397066116333","1.21397066116333","1.21397066116333"
"935","1.1647939682006836","1.1647939682006836","1.1647939682006836"
"936","1.1873048543930054","1.1873048543930054","1.1873048543930054"
"937","1.2201532125473022","1.2201532125473022","1.2201532125473022"
"938","1.1702395677566528","1.1702395677566528","1.1702395677566528"
"939","1.2042003870010376","1.2042003870010376","1.2042003870010376"
"940","1.221617579460144","1.221617579460144","1.221617579460144"
"941","1.213050365447998","1.213050365447998","1.213050365447998"
"942","1.202722430229187","1.202722430229187","1.202722430229187"
"943","1.2042382955551147","1.2042382955551147","1.2042382955551147"
"944","1.170640468597412","1.170640468597412","1.170640468597412"
"945","1.2010549306869507","1.2010549306869507","1.2010549306869507"
"946","1.1904778480529785","1.1904778480529785","1.1904778480529785"
"947","1.1948237419128418","1.1948237419128418","1.1948237419128418"
"948","1.1665691137313843","1.1665691137313843","1.1665691137313843"
"949","1.2144019603729248","1.2144019603729248","1.2144019603729248"
"950","1.1623440980911255","1.1623440980911255","1.1623440980911255"
"951","1.171039342880249","1.171039342880249","1.171039342880249"
"952","1.198634147644043","1.198634147644043","1.198634147644043"
"953","1.203770399093628","1.203770399093628","1.203770399093628"
"954","1.2119925022125244","1.2119925022125244","1.2119925022125244"
"955","1.1618525981903076","1.1618525981903076","1.1618525981903076"
"956","1.1877375841140747","1.1877375841140747","1.1877375841140747"
"957","1.1742944717407227","1.1742944717407227","1.1742944717407227"
"958","1.2047879695892334","1.2047879695892334","1.2047879695892334"
"959","1.1774091720581055","1.1774091720581055","1.1774091720581055"
"960","1.174206256866455","1.174206256866455","1.174206256866455"
"961","1.1709792613983154","1.1709792613983154","1.1709792613983154"
"962","1.1813968420028687","1.1813968420028687","1.1813968420028687"
"963","1.1725025177001953","1.1725025177001953","1.1725025177001953"
"964","1.1823142766952515","1.1823142766952515","1.1823142766952515"
"965","1.1793572902679443","1.1793572902679443","1.1793572902679443"
"966","1.17459237575531","1.17459237575531","1.17459237575531"
"967","1.2034058570861816","1.2034058570861816","1.2034058570861816"
"968","1.1810667514801025","1.1810667514801025","1.1810667514801025"
"969","1.168766975402832","1.168766975402832","1.168766975402832"
"970","1.1707173585891724","1.1707173585891724","1.1707173585891724"
"971","1.1467342376708984","1.1467342376708984","1.1467342376708984"
"972","1.1563031673431396","1.1563031673431396","1.1563031673431396"
"973","1.1863369941711426","1.1863369941711426","1.1863369941711426"
"974","1.1484848260879517","1.1484848260879517","1.1484848260879517"
"975","1.1473867893218994","1.1473867893218994","1.1473867893218994"
"976","1.1652072668075562","1.1652072668075562","1.1652072668075562"
"977","1.1747914552688599","1.1747914552688599","1.1747914552688599"
"978","1.1836973428726196","1.1836973428726196","1.1836973428726196"
"979","1.1545350551605225","1.1545350551605225","1.1545350551605225"
"980","1.1598272323608398","1.1598272323608398","1.1598272323608398"
"981","1.1354892253875732","1.1354892253875732","1.1354892253875732"
"982","1.1544502973556519","1.1544502973556519","1.1544502973556519"
"983","1.1429181098937988","1.1429181098937988","1.1429181098937988"
"984","1.1723891496658325","1.1723891496658325","1.1723891496658325"
"985","1.1582046747207642","1.1582046747207642","1.1582046747207642"
"986","1.1471612453460693","1.1471612453460693","1.1471612453460693"
"987","1.1543426513671875","1.1543426513671875","1.1543426513671875"
"988","1.1611366271972656","1.1611366271972656","1.1611366271972656"
"989","1.135518193244934","1.135518193244934","1.135518193244934"
"990","1.1109154224395752","1.1109154224395752","1.1109154224395752"
"991","1.110931396484375","1.110931396484375","1.110931396484375"
"992","1.1550593376159668","1.1550593376159668","1.1550593376159668"
"993","1.1163444519042969","1.1163444519042969","1.1163444519042969"
"994","1.1584831476211548","1.1584831476211548","1.1584831476211548"
"995","1.1214393377304077","1.1214393377304077","1.1214393377304077"
"996","1.1331803798675537","1.1331803798675537","1.1331803798675537"
"997","1.1290240287780762","1.1290240287780762","1.1290240287780762"
"998","1.1091971397399902","1.1091971397399902","1.1091971397399902"
"999","1.088016152381897","1.088016152381897","1.088016152381897"
"1000","1.1284489631652832","1.1284489631652832","1.1284489631652832"
"1001","1.121930480003357","1.121930480003357","1.121930480003357"
"1002","1.1039962768554688","1.1039962768554688","1.1039962768554688"
"1003","1.0972957611083984","1.0972957611083984","1.0972957611083984"
"1004","1.1182740926742554","1.1182740926742554","1.1182740926742554"
"1005","1.0867727994918823","1.0867727994918823","1.0867727994918823"
"1006","1.1111938953399658","1.1111938953399658","1.1111938953399658"
"1007","1.1164942979812622","1.1164942979812622","1.1164942979812622"
"1008","1.1156315803527832","1.1156315803527832","1.1156315803527832"
"1009","1.1063048839569092","1.1063048839569092","1.1063048839569092"
"1010","1.0992395877838135","1.0992395877838135","1.0992395877838135"
"1011","1.099081039428711","1.099081039428711","1.099081039428711"
"1012","1.1092711687088013","1.1092711687088013","1.1092711687088013"
"1013","1.0979031324386597","1.0979031324386597","1.0979031324386597"
"1014","1.1066627502441406","1.1066627502441406","1.1066627502441406"
"1015","1.0857123136520386","1.0857123136520386","1.0857123136520386"
"1016","1.1289393901824951","1.1289393901824951","1.1289393901824951"
"1017","1.0982623100280762","1.0982623100280762","1.0982623100280762"
"1018","1.0902475118637085","1.0902475118637085","1.0902475118637085"
"1019","1.0968116521835327","1.0968116521835327","1.0968116521835327"
"1020","1.1416150331497192","1.1416150331497192","1.1416150331497192"
"1021","1.10862398147583","1.10862398147583","1.10862398147583"
"1022","1.0510270595550537","1.0510270595550537","1.0510270595550537"
"1023","1.1321269273757935","1.1321269273757935","1.1321269273757935"
"1024","1.1055256128311157","1.1055256128311157","1.1055256128311157"
"1025","1.0804340839385986","1.0804340839385986","1.0804340839385986"
"1026","1.113598108291626","1.113598108291626","1.113598108291626"
"1027","1.0960805416107178","1.0960805416107178","1.0960805416107178"
"1028","1.1202335357666016","1.1202335357666016","1.1202335357666016"
"1029","1.0897859334945679","1.0897859334945679","1.0897859334945679"
"1030","1.0822809934616089","1.0822809934616089","1.0822809934616089"
"1031","1.0719468593597412","1.0719468593597412","1.0719468593597412"
"1032","1.0758181810379028","1.0758181810379028","1.0758181810379028"
"1033","1.0773379802703857","1.0773379802703857","1.0773379802703857"
"1034","1.0569543838500977","1.0569543838500977","1.0569543838500977"
"1035","1.0655930042266846","1.0655930042266846","1.0655930042266846"
"1036","1.0881500244140625","1.0881500244140625","1.0881500244140625"
"1037","1.1000362634658813","1.1000362634658813","1.1000362634658813"
"1038","1.077617883682251","1.077617883682251","1.077617883682251"
"1039","1.0544523000717163","1.0544523000717163","1.0544523000717163"
"1040","1.070855975151062","1.070855975151062","1.070855975151062"
"1041","1.0735633373260498","1.0735633373260498","1.0735633373260498"
"1042","1.0893203020095825","1.0893203020095825","1.0893203020095825"
"1043","1.0618820190429688","1.0618820190429688","1.0618820190429688"
"1044","1.059705138206482","1.059705138206482","1.059705138206482"
"1045","1.1014593839645386","1.1014593839645386","1.1014593839645386"
"1046","1.0969833135604858","1.0969833135604858","1.0969833135604858"
"1047","1.0549440383911133","1.0549440383911133","1.0549440383911133"
"1048","1.0719279050827026","1.0719279050827026","1.0719279050827026"
"1049","1.070556640625","1.070556640625","1.070556640625"
"1050","1.073469877243042","1.073469877243042","1.073469877243042"
"1051","1.0450069904327393","1.0450069904327393","1.0450069904327393"
"1052","1.0152215957641602","1.0152215957641602","1.0152215957641602"
"1053","1.092313289642334","1.092313289642334","1.092313289642334"
"1054","1.0804029703140259","1.0804029703140259","1.0804029703140259"
"1055","1.0606473684310913","1.0606473684310913","1.0606473684310913"
"1056","1.0593554973602295","1.0593554973602295","1.0593554973602295"
"1057","1.0572795867919922","1.0572795867919922","1.0572795867919922"
"1058","1.0887055397033691","1.0887055397033691","1.0887055397033691"
"1059","1.065342664718628","1.065342664718628","1.065342664718628"
"1060","1.0703885555267334","1.0703885555267334","1.0703885555267334"
"1061","1.0857881307601929","1.0857881307601929","1.0857881307601929"
"1062","1.0324361324310303","1.0324361324310303","1.0324361324310303"
"1063","1.048907995223999","1.048907995223999","1.048907995223999"
"1064","1.0637133121490479","1.0637133121490479","1.0637133121490479"
"1065","1.0722930431365967","1.0722930431365967","1.0722930431365967"
"1066","1.0653347969055176","1.0653347969055176","1.0653347969055176"
"1067","1.0512138605117798","1.0512138605117798","1.0512138605117798"
"1068","1.0413826704025269","1.0413826704025269","1.0413826704025269"
"1069","1.0579370260238647","1.0579370260238647","1.0579370260238647"
"1070","1.0437912940979004","1.0437912940979004","1.0437912940979004"
"1071","1.0603140592575073","1.0603140592575073","1.0603140592575073"
"1072","1.0451774597167969","1.0451774597167969","1.0451774597167969"
"1073","1.0183565616607666","1.0183565616607666","1.0183565616607666"
"1074","1.062866449356079","1.062866449356079","1.062866449356079"
"1075","1.0625081062316895","1.0625081062316895","1.0625081062316895"
"1076","1.04230535030365","1.04230535030365","1.04230535030365"
"1077","1.0598044395446777","1.0598044395446777","1.0598044395446777"
"1078","1.073637843132019","1.073637843132019","1.073637843132019"
"1079","1.0646247863769531","1.0646247863769531","1.0646247863769531"
"1080","1.0406984090805054","1.0406984090805054","1.0406984090805054"
"1081","1.069533348083496","1.069533348083496","1.069533348083496"
"1082","1.0304646492004395","1.0304646492004395","1.0304646492004395"
"1083","1.052878975868225","1.052878975868225","1.052878975868225"
"1084","1.0305238962173462","1.0305238962173462","1.0305238962173462"
"1085","1.0447418689727783","1.0447418689727783","1.0447418689727783"
"1086","1.0532432794570923","1.0532432794570923","1.0532432794570923"
"1087","1.044758915901184","1.044758915901184","1.044758915901184"
"1088","1.0059105157852173","1.0059105157852173","1.0059105157852173"
"1089","1.0333222150802612","1.0333222150802612","1.0333222150802612"
"1090","1.0555346012115479","1.0555346012115479","1.0555346012115479"
"1091","1.0159286260604858","1.0159286260604858","1.0159286260604858"
"1092","1.0241330862045288","1.0241330862045288","1.0241330862045288"
"1093","1.046133041381836","1.046133041381836","1.046133041381836"
"1094","1.0295557975769043","1.0295557975769043","1.0295557975769043"
"1095","1.0584005117416382","1.0584005117416382","1.0584005117416382"
"1096","1.0182337760925293","1.0182337760925293","1.0182337760925293"
"1097","1.0388145446777344","1.0388145446777344","1.0388145446777344"
"1098","1.0634689331054688","1.0634689331054688","1.0634689331054688"
"1099","1.0359601974487305","1.0359601974487305","1.0359601974487305"
"1100","1.0359385013580322","1.0359385013580322","1.0359385013580322"
"1101","1.041597604751587","1.041597604751587","1.041597604751587"
"1102","1.0376348495483398","1.0376348495483398","1.0376348495483398"
"1103","0.9906338453292847","0.9906338453292847","0.9906338453292847"
"1104","1.0353344678878784","1.0353344678878784","1.0353344678878784"
"1105","1.032165765762329","1.032165765762329","1.032165765762329"
"1106","1.039676308631897","1.039676308631897","1.039676308631897"
"1107","1.0209184885025024","1.0209184885025024","1.0209184885025024"
"1108","1.024679183959961","1.024679183959961","1.024679183959961"
"1109","1.0298696756362915","1.0298696756362915","1.0298696756362915"
"1110","1.0132896900177002","1.0132896900177002","1.0132896900177002"
"1111","1.0337542295455933","1.0337542295455933","1.0337542295455933"
"1112","1.0400285720825195","1.0400285720825195","1.0400285720825195"
"1113","1.027801752090454","1.027801752090454","1.027801752090454"
"1114","1.01943039894104","1.01943039894104","1.01943039894104"
"1115","1.0310943126678467","1.0310943126678467","1.0310943126678467"
"1116","1.0131490230560303","1.0131490230560303","1.0131490230560303"
"1117","1.036062479019165","1.036062479019165","1.036062479019165"
"1118","1.0262187719345093","1.0262187719345093","1.0262187719345093"
"1119","1.0022728443145752","1.0022728443145752","1.0022728443145752"
"1120","1.0330578088760376","1.0330578088760376","1.0330578088760376"
"1121","1.0363820791244507","1.0363820791244507","1.0363820791244507"
"1122","1.0198698043823242","1.0198698043823242","1.0198698043823242"
"1123","1.0155668258666992","1.0155668258666992","1.0155668258666992"
"1124","1.035747766494751","1.035747766494751","1.035747766494751"
"1125","1.0232566595077515","1.0232566595077515","1.0232566595077515"
"1126","1.0500898361206055","1.0500898361206055","1.0500898361206055"
"1127","1.0199602842330933","1.0199602842330933","1.0199602842330933"
"1128","1.0057190656661987","1.0057190656661987","1.0057190656661987"
"1129","1.0309995412826538","1.0309995412826538","1.0309995412826538"
"1130","1.0223809480667114","1.0223809480667114","1.0223809480667114"
"1131","1.0237677097320557","1.0237677097320557","1.0237677097320557"
"1132","1.0275462865829468","1.0275462865829468","1.0275462865829468"
"1133","1.004834532737732","1.004834532737732","1.004834532737732"
"1134","1.0180420875549316","1.0180420875549316","1.0180420875549316"
"1135","1.0174670219421387","1.0174670219421387","1.0174670219421387"
"1136","1.014882206916809","1.014882206916809","1.014882206916809"
"1137","0.98348069190979","0.98348069190979","0.98348069190979"
"1138","1.0035265684127808","1.0035265684127808","1.0035265684127808"
"1139","1.0025779008865356","1.0025779008865356","1.0025779008865356"
"1140","0.9936149716377258","0.9936149716377258","0.9936149716377258"
"1141","1.0179685354232788","1.0179685354232788","1.0179685354232788"
"1142","1.0207189321517944","1.0207189321517944","1.0207189321517944"
"1143","1.0265182256698608","1.0265182256698608","1.0265182256698608"
"1144","1.006980061531067","1.006980061531067","1.006980061531067"
"1145","1.0016357898712158","1.0016357898712158","1.0016357898712158"
"1146","1.0204628705978394","1.0204628705978394","1.0204628705978394"
"1147","1.0099812746047974","1.0099812746047974","1.0099812746047974"
"1148","1.0008147954940796","1.0008147954940796","1.0008147954940796"
"1149","0.9798769950866699","0.9798769950866699","0.9798769950866699"
"1150","0.9854351878166199","0.9854351878166199","0.9854351878166199"
"1151","0.9926254749298096","0.9926254749298096","0.9926254749298096"
"1152","0.9732457399368286","0.9732457399368286","0.9732457399368286"
"1153","0.9649765491485596","0.9649765491485596","0.9649765491485596"
"1154","1.0004565715789795","1.0004565715789795","1.0004565715789795"
"1155","1.0126445293426514","1.0126445293426514","1.0126445293426514"
"1156","1.0013339519500732","1.0013339519500732","1.0013339519500732"
"1157","1.0062209367752075","1.0062209367752075","1.0062209367752075"
"1158","0.9899106025695801","0.9899106025695801","0.9899106025695801"
"1159","0.9954366087913513","0.9954366087913513","0.9954366087913513"
"1160","0.9875465035438538","0.9875465035438538","0.9875465035438538"
"1161","0.9997767210006714","0.9997767210006714","0.9997767210006714"
"1162","1.0076894760131836","1.0076894760131836","1.0076894760131836"
"1163","0.995842695236206","0.995842695236206","0.995842695236206"
"1164","1.0339620113372803","1.0339620113372803","1.0339620113372803"
"1165","0.9850754737854004","0.9850754737854004","0.9850754737854004"
"1166","0.9651673436164856","0.9651673436164856","0.9651673436164856"
"1167","1.0266377925872803","1.0266377925872803","1.0266377925872803"
"1168","1.0070003271102905","1.0070003271102905","1.0070003271102905"
"1169","0.9893197417259216","0.9893197417259216","0.9893197417259216"
"1170","0.9887726306915283","0.9887726306915283","0.9887726306915283"
"1171","0.997709333896637","0.997709333896637","0.997709333896637"
"1172","0.9714808464050293","0.9714808464050293","0.9714808464050293"
"1173","0.9880268573760986","0.9880268573760986","0.9880268573760986"
"1174","0.9331645965576172","0.9331645965576172","0.9331645965576172"
"1175","0.9782542586326599","0.9782542586326599","0.9782542586326599"
"1176","0.9384011030197144","0.9384011030197144","0.9384011030197144"
"1177","0.9696531295776367","0.9696531295776367","0.9696531295776367"
"1178","0.9666010141372681","0.9666010141372681","0.9666010141372681"
"1179","0.9560609459877014","0.9560609459877014","0.9560609459877014"
"1180","0.9905608892440796","0.9905608892440796","0.9905608892440796"
"1181","0.9571976065635681","0.9571976065635681","0.9571976065635681"
"1182","0.9573864340782166","0.9573864340782166","0.9573864340782166"
"1183","0.9446261525154114","0.9446261525154114","0.9446261525154114"
"1184","0.973055362701416","0.973055362701416","0.973055362701416"
"1185","0.9598055481910706","0.9598055481910706","0.9598055481910706"
"1186","0.959953784942627","0.959953784942627","0.959953784942627"
"1187","0.9557777643203735","0.9557777643203735","0.9557777643203735"
"1188","0.9482824802398682","0.9482824802398682","0.9482824802398682"
"1189","0.9740108847618103","0.9740108847618103","0.9740108847618103"
"1190","0.9442187547683716","0.9442187547683716","0.9442187547683716"
"1191","0.9649572372436523","0.9649572372436523","0.9649572372436523"
"1192","0.9426276683807373","0.9426276683807373","0.9426276683807373"
"1193","0.9805840253829956","0.9805840253829956","0.9805840253829956"
"1194","0.9385204911231995","0.9385204911231995","0.9385204911231995"
"1195","0.963049590587616","0.963049590587616","0.963049590587616"
"1196","0.9507107734680176","0.9507107734680176","0.9507107734680176"
"1197","0.903779923915863","0.903779923915863","0.903779923915863"
"1198","0.9207438826560974","0.9207438826560974","0.9207438826560974"
"1199","0.9592907428741455","0.9592907428741455","0.9592907428741455"
"1200","0.940170168876648","0.940170168876648","0.940170168876648"
"1201","0.9160163998603821","0.9160163998603821","0.9160163998603821"
"1202","0.9480321407318115","0.9480321407318115","0.9480321407318115"
"1203","0.9275508522987366","0.9275508522987366","0.9275508522987366"
"1204","0.9449225068092346","0.9449225068092346","0.9449225068092346"
"1205","0.9361249208450317","0.9361249208450317","0.9361249208450317"
"1206","0.9243975877761841","0.9243975877761841","0.9243975877761841"
"1207","0.9068521857261658","0.9068521857261658","0.9068521857261658"
"1208","0.9173413515090942","0.9173413515090942","0.9173413515090942"
"1209","0.9229105114936829","0.9229105114936829","0.9229105114936829"
"1210","0.9219838976860046","0.9219838976860046","0.9219838976860046"
"1211","0.9355371594429016","0.9355371594429016","0.9355371594429016"
"1212","0.9202808141708374","0.9202808141708374","0.9202808141708374"
"1213","0.9132905006408691","0.9132905006408691","0.9132905006408691"
