"Step","plain_addition_small_encoder_0 - train_loss","plain_addition_small_encoder_0 - train_loss__MIN","plain_addition_small_encoder_0 - train_loss__MAX"
"997","1.3321231603622437","1.3321231603622437","1.3321231603622437"
"998","1.3260029554367065","1.3260029554367065","1.3260029554367065"
"999","1.331760048866272","1.331760048866272","1.331760048866272"
"1000","1.3188458681106567","1.3188458681106567","1.3188458681106567"
"1001","1.302096962928772","1.302096962928772","1.302096962928772"
"1002","1.3363053798675537","1.3363053798675537","1.3363053798675537"
"1003","1.3133269548416138","1.3133269548416138","1.3133269548416138"
"1004","1.3119702339172363","1.3119702339172363","1.3119702339172363"
"1005","1.3194998502731323","1.3194998502731323","1.3194998502731323"
"1006","1.311263084411621","1.311263084411621","1.311263084411621"
"1007","1.3221137523651123","1.3221137523651123","1.3221137523651123"
"1008","1.2975612878799438","1.2975612878799438","1.2975612878799438"
"1009","1.3155674934387207","1.3155674934387207","1.3155674934387207"
"1010","1.3112573623657227","1.3112573623657227","1.3112573623657227"
"1011","1.2785823345184326","1.2785823345184326","1.2785823345184326"
"1012","1.3067808151245117","1.3067808151245117","1.3067808151245117"
"1013","1.2960965633392334","1.2960965633392334","1.2960965633392334"
"1014","1.3025760650634766","1.3025760650634766","1.3025760650634766"
"1015","1.2956819534301758","1.2956819534301758","1.2956819534301758"
"1016","1.318707823753357","1.318707823753357","1.318707823753357"
"1017","1.2851165533065796","1.2851165533065796","1.2851165533065796"
"1018","1.3001477718353271","1.3001477718353271","1.3001477718353271"
"1019","1.3006644248962402","1.3006644248962402","1.3006644248962402"
"1020","1.2864530086517334","1.2864530086517334","1.2864530086517334"
"1021","1.2778273820877075","1.2778273820877075","1.2778273820877075"
"1022","1.2927088737487793","1.2927088737487793","1.2927088737487793"
"1023","1.2924232482910156","1.2924232482910156","1.2924232482910156"
"1024","1.3013070821762085","1.3013070821762085","1.3013070821762085"
"1025","1.2898740768432617","1.2898740768432617","1.2898740768432617"
"1026","1.2913954257965088","1.2913954257965088","1.2913954257965088"
"1027","1.3110249042510986","1.3110249042510986","1.3110249042510986"
"1028","1.2910854816436768","1.2910854816436768","1.2910854816436768"
"1029","1.275853157043457","1.275853157043457","1.275853157043457"
"1030","1.2867627143859863","1.2867627143859863","1.2867627143859863"
"1031","1.2910146713256836","1.2910146713256836","1.2910146713256836"
"1032","1.2714347839355469","1.2714347839355469","1.2714347839355469"
"1033","1.2781373262405396","1.2781373262405396","1.2781373262405396"
"1034","1.2951667308807373","1.2951667308807373","1.2951667308807373"
"1035","1.2928404808044434","1.2928404808044434","1.2928404808044434"
"1036","1.284570336341858","1.284570336341858","1.284570336341858"
"1037","1.2881029844284058","1.2881029844284058","1.2881029844284058"
"1038","1.2599177360534668","1.2599177360534668","1.2599177360534668"
"1039","1.2727323770523071","1.2727323770523071","1.2727323770523071"
"1040","1.2507622241973877","1.2507622241973877","1.2507622241973877"
"1041","1.2723788022994995","1.2723788022994995","1.2723788022994995"
"1042","1.2706489562988281","1.2706489562988281","1.2706489562988281"
"1043","1.2708643674850464","1.2708643674850464","1.2708643674850464"
"1044","1.246766448020935","1.246766448020935","1.246766448020935"
"1045","1.252646565437317","1.252646565437317","1.252646565437317"
"1046","1.2737648487091064","1.2737648487091064","1.2737648487091064"
"1047","1.2837421894073486","1.2837421894073486","1.2837421894073486"
"1048","1.2501835823059082","1.2501835823059082","1.2501835823059082"
"1049","1.2329087257385254","1.2329087257385254","1.2329087257385254"
"1050","1.259184718132019","1.259184718132019","1.259184718132019"
"1051","1.2446845769882202","1.2446845769882202","1.2446845769882202"
"1052","1.2525798082351685","1.2525798082351685","1.2525798082351685"
"1053","1.253479242324829","1.253479242324829","1.253479242324829"
"1054","1.26799476146698","1.26799476146698","1.26799476146698"
"1055","1.2502803802490234","1.2502803802490234","1.2502803802490234"
"1056","1.2366008758544922","1.2366008758544922","1.2366008758544922"
"1057","1.2410273551940918","1.2410273551940918","1.2410273551940918"
"1058","1.267930030822754","1.267930030822754","1.267930030822754"
"1059","1.2602664232254028","1.2602664232254028","1.2602664232254028"
"1060","1.2667782306671143","1.2667782306671143","1.2667782306671143"
"1061","1.278424620628357","1.278424620628357","1.278424620628357"
"1062","1.2351586818695068","1.2351586818695068","1.2351586818695068"
"1063","1.2438429594039917","1.2438429594039917","1.2438429594039917"
"1064","1.2538385391235352","1.2538385391235352","1.2538385391235352"
"1065","1.2573487758636475","1.2573487758636475","1.2573487758636475"
"1066","1.2283589839935303","1.2283589839935303","1.2283589839935303"
"1067","1.248339295387268","1.248339295387268","1.248339295387268"
"1068","1.2155197858810425","1.2155197858810425","1.2155197858810425"
"1069","1.2290606498718262","1.2290606498718262","1.2290606498718262"
"1070","1.2349969148635864","1.2349969148635864","1.2349969148635864"
"1071","1.241882085800171","1.241882085800171","1.241882085800171"
"1072","1.2330918312072754","1.2330918312072754","1.2330918312072754"
"1073","1.2448816299438477","1.2448816299438477","1.2448816299438477"
"1074","1.2294694185256958","1.2294694185256958","1.2294694185256958"
"1075","1.2255260944366455","1.2255260944366455","1.2255260944366455"
"1076","1.2163327932357788","1.2163327932357788","1.2163327932357788"
"1077","1.2228668928146362","1.2228668928146362","1.2228668928146362"
"1078","1.2271888256072998","1.2271888256072998","1.2271888256072998"
"1079","1.2311257123947144","1.2311257123947144","1.2311257123947144"
"1080","1.230647087097168","1.230647087097168","1.230647087097168"
"1081","1.2299031019210815","1.2299031019210815","1.2299031019210815"
"1082","1.222515344619751","1.222515344619751","1.222515344619751"
"1083","1.2274556159973145","1.2274556159973145","1.2274556159973145"
"1084","1.2492725849151611","1.2492725849151611","1.2492725849151611"
"1085","1.2088974714279175","1.2088974714279175","1.2088974714279175"
"1086","1.2242869138717651","1.2242869138717651","1.2242869138717651"
"1087","1.2225408554077148","1.2225408554077148","1.2225408554077148"
"1088","1.2162998914718628","1.2162998914718628","1.2162998914718628"
"1089","1.228339433670044","1.228339433670044","1.228339433670044"
"1090","1.222259759902954","1.222259759902954","1.222259759902954"
"1091","1.2047957181930542","1.2047957181930542","1.2047957181930542"
"1092","1.2140096426010132","1.2140096426010132","1.2140096426010132"
"1093","1.2391618490219116","1.2391618490219116","1.2391618490219116"
"1094","1.2009105682373047","1.2009105682373047","1.2009105682373047"
"1095","1.206119418144226","1.206119418144226","1.206119418144226"
"1096","1.2049380540847778","1.2049380540847778","1.2049380540847778"
"1097","1.2078320980072021","1.2078320980072021","1.2078320980072021"
"1098","1.2232154607772827","1.2232154607772827","1.2232154607772827"
"1099","1.1946070194244385","1.1946070194244385","1.1946070194244385"
"1100","1.2240227460861206","1.2240227460861206","1.2240227460861206"
"1101","1.1943669319152832","1.1943669319152832","1.1943669319152832"
"1102","1.203909158706665","1.203909158706665","1.203909158706665"
"1103","1.2136493921279907","1.2136493921279907","1.2136493921279907"
"1104","1.2082200050354004","1.2082200050354004","1.2082200050354004"
"1105","1.217679500579834","1.217679500579834","1.217679500579834"
"1106","1.192872405052185","1.192872405052185","1.192872405052185"
"1107","1.2114958763122559","1.2114958763122559","1.2114958763122559"
"1108","1.2052124738693237","1.2052124738693237","1.2052124738693237"
"1109","1.1912492513656616","1.1912492513656616","1.1912492513656616"
"1110","1.2054048776626587","1.2054048776626587","1.2054048776626587"
"1111","1.2149486541748047","1.2149486541748047","1.2149486541748047"
"1112","1.2176833152770996","1.2176833152770996","1.2176833152770996"
"1113","1.2374404668807983","1.2374404668807983","1.2374404668807983"
"1114","1.2111952304840088","1.2111952304840088","1.2111952304840088"
"1115","1.225887417793274","1.225887417793274","1.225887417793274"
"1116","1.202015995979309","1.202015995979309","1.202015995979309"
"1117","1.1768461465835571","1.1768461465835571","1.1768461465835571"
"1118","1.2127782106399536","1.2127782106399536","1.2127782106399536"
"1119","1.2118946313858032","1.2118946313858032","1.2118946313858032"
"1120","1.2025871276855469","1.2025871276855469","1.2025871276855469"
"1121","1.1798462867736816","1.1798462867736816","1.1798462867736816"
"1122","1.2005740404129028","1.2005740404129028","1.2005740404129028"
"1123","1.2144701480865479","1.2144701480865479","1.2144701480865479"
"1124","1.203467607498169","1.203467607498169","1.203467607498169"
"1125","1.2062430381774902","1.2062430381774902","1.2062430381774902"
"1126","1.2029054164886475","1.2029054164886475","1.2029054164886475"
"1127","1.1888647079467773","1.1888647079467773","1.1888647079467773"
"1128","1.2106690406799316","1.2106690406799316","1.2106690406799316"
"1129","1.2168582677841187","1.2168582677841187","1.2168582677841187"
"1130","1.1970595121383667","1.1970595121383667","1.1970595121383667"
"1131","1.197833776473999","1.197833776473999","1.197833776473999"
"1132","1.178446650505066","1.178446650505066","1.178446650505066"
"1133","1.198104739189148","1.198104739189148","1.198104739189148"
"1134","1.1840065717697144","1.1840065717697144","1.1840065717697144"
"1135","1.1969070434570312","1.1969070434570312","1.1969070434570312"
"1136","1.1801223754882812","1.1801223754882812","1.1801223754882812"
"1137","1.2074631452560425","1.2074631452560425","1.2074631452560425"
"1138","1.1761033535003662","1.1761033535003662","1.1761033535003662"
"1139","1.1771939992904663","1.1771939992904663","1.1771939992904663"
"1140","1.1934094429016113","1.1934094429016113","1.1934094429016113"
"1141","1.184967279434204","1.184967279434204","1.184967279434204"
"1142","1.207942247390747","1.207942247390747","1.207942247390747"
"1143","1.1786166429519653","1.1786166429519653","1.1786166429519653"
"1144","1.181127667427063","1.181127667427063","1.181127667427063"
"1145","1.1984236240386963","1.1984236240386963","1.1984236240386963"
"1146","1.1930919885635376","1.1930919885635376","1.1930919885635376"
"1147","1.1752433776855469","1.1752433776855469","1.1752433776855469"
"1148","1.1932096481323242","1.1932096481323242","1.1932096481323242"
"1149","1.181770920753479","1.181770920753479","1.181770920753479"
"1150","1.1612837314605713","1.1612837314605713","1.1612837314605713"
"1151","1.178290605545044","1.178290605545044","1.178290605545044"
"1152","1.187135100364685","1.187135100364685","1.187135100364685"
"1153","1.1901334524154663","1.1901334524154663","1.1901334524154663"
"1154","1.1790297031402588","1.1790297031402588","1.1790297031402588"
"1155","1.1835464239120483","1.1835464239120483","1.1835464239120483"
"1156","1.1728793382644653","1.1728793382644653","1.1728793382644653"
"1157","1.190116286277771","1.190116286277771","1.190116286277771"
"1158","1.1732933521270752","1.1732933521270752","1.1732933521270752"
"1159","1.1672204732894897","1.1672204732894897","1.1672204732894897"
"1160","1.1836880445480347","1.1836880445480347","1.1836880445480347"
"1161","1.181997537612915","1.181997537612915","1.181997537612915"
"1162","1.1898781061172485","1.1898781061172485","1.1898781061172485"
"1163","1.173211932182312","1.173211932182312","1.173211932182312"
"1164","1.1628806591033936","1.1628806591033936","1.1628806591033936"
"1165","1.1636887788772583","1.1636887788772583","1.1636887788772583"
"1166","1.1650251150131226","1.1650251150131226","1.1650251150131226"
"1167","1.1625949144363403","1.1625949144363403","1.1625949144363403"
"1168","1.1719510555267334","1.1719510555267334","1.1719510555267334"
"1169","1.1585084199905396","1.1585084199905396","1.1585084199905396"
"1170","1.172035574913025","1.172035574913025","1.172035574913025"
"1171","1.1839972734451294","1.1839972734451294","1.1839972734451294"
"1172","1.1576330661773682","1.1576330661773682","1.1576330661773682"
"1173","1.1757214069366455","1.1757214069366455","1.1757214069366455"
"1174","1.175715446472168","1.175715446472168","1.175715446472168"
"1175","1.1591569185256958","1.1591569185256958","1.1591569185256958"
"1176","1.1631289720535278","1.1631289720535278","1.1631289720535278"
"1177","1.1594467163085938","1.1594467163085938","1.1594467163085938"
"1178","1.138371467590332","1.138371467590332","1.138371467590332"
"1179","1.1571844816207886","1.1571844816207886","1.1571844816207886"
"1180","1.1549652814865112","1.1549652814865112","1.1549652814865112"
"1181","1.1703801155090332","1.1703801155090332","1.1703801155090332"
"1182","1.1836185455322266","1.1836185455322266","1.1836185455322266"
"1183","1.1644686460494995","1.1644686460494995","1.1644686460494995"
"1184","1.1530954837799072","1.1530954837799072","1.1530954837799072"
"1185","1.1618647575378418","1.1618647575378418","1.1618647575378418"
"1186","1.1827549934387207","1.1827549934387207","1.1827549934387207"
"1187","1.1451812982559204","1.1451812982559204","1.1451812982559204"
"1188","1.1635078191757202","1.1635078191757202","1.1635078191757202"
"1189","1.161712884902954","1.161712884902954","1.161712884902954"
"1190","1.1701428890228271","1.1701428890228271","1.1701428890228271"
"1191","1.1607660055160522","1.1607660055160522","1.1607660055160522"
"1192","1.1586416959762573","1.1586416959762573","1.1586416959762573"
"1193","1.1519438028335571","1.1519438028335571","1.1519438028335571"
"1194","1.1496986150741577","1.1496986150741577","1.1496986150741577"
"1195","1.141316533088684","1.141316533088684","1.141316533088684"
"1196","1.16908860206604","1.16908860206604","1.16908860206604"
"1197","1.1560144424438477","1.1560144424438477","1.1560144424438477"
"1198","1.1536976099014282","1.1536976099014282","1.1536976099014282"
"1199","1.1536266803741455","1.1536266803741455","1.1536266803741455"
"1200","1.1453304290771484","1.1453304290771484","1.1453304290771484"
"1201","1.1181507110595703","1.1181507110595703","1.1181507110595703"
"1202","1.1700376272201538","1.1700376272201538","1.1700376272201538"
"1203","1.1491482257843018","1.1491482257843018","1.1491482257843018"
"1204","1.1418808698654175","1.1418808698654175","1.1418808698654175"
"1205","1.160422921180725","1.160422921180725","1.160422921180725"
"1206","1.1492583751678467","1.1492583751678467","1.1492583751678467"
"1207","1.1521250009536743","1.1521250009536743","1.1521250009536743"
"1208","1.1297595500946045","1.1297595500946045","1.1297595500946045"
"1209","1.1503528356552124","1.1503528356552124","1.1503528356552124"
"1210","1.1344813108444214","1.1344813108444214","1.1344813108444214"
"1211","1.1511846780776978","1.1511846780776978","1.1511846780776978"
"1212","1.1491161584854126","1.1491161584854126","1.1491161584854126"
"1213","1.1335986852645874","1.1335986852645874","1.1335986852645874"
"1214","1.1538031101226807","1.1538031101226807","1.1538031101226807"
"1215","1.1490519046783447","1.1490519046783447","1.1490519046783447"
"1216","1.1415270566940308","1.1415270566940308","1.1415270566940308"
"1217","1.1506288051605225","1.1506288051605225","1.1506288051605225"
"1218","1.1387908458709717","1.1387908458709717","1.1387908458709717"
"1219","1.141912817955017","1.141912817955017","1.141912817955017"
"1220","1.1560782194137573","1.1560782194137573","1.1560782194137573"
"1221","1.1600890159606934","1.1600890159606934","1.1600890159606934"
"1222","1.1465060710906982","1.1465060710906982","1.1465060710906982"
"1223","1.1604994535446167","1.1604994535446167","1.1604994535446167"
"1224","1.1453676223754883","1.1453676223754883","1.1453676223754883"
"1225","1.1545251607894897","1.1545251607894897","1.1545251607894897"
"1226","1.1370790004730225","1.1370790004730225","1.1370790004730225"
"1227","1.1412492990493774","1.1412492990493774","1.1412492990493774"
"1228","1.1450353860855103","1.1450353860855103","1.1450353860855103"
"1229","1.1495200395584106","1.1495200395584106","1.1495200395584106"
"1230","1.1427720785140991","1.1427720785140991","1.1427720785140991"
"1231","1.1463180780410767","1.1463180780410767","1.1463180780410767"
"1232","1.1252328157424927","1.1252328157424927","1.1252328157424927"
"1233","1.1400190591812134","1.1400190591812134","1.1400190591812134"
"1234","1.159488320350647","1.159488320350647","1.159488320350647"
"1235","1.1569634675979614","1.1569634675979614","1.1569634675979614"
"1236","1.1346005201339722","1.1346005201339722","1.1346005201339722"
"1237","1.1410636901855469","1.1410636901855469","1.1410636901855469"
"1238","1.148531436920166","1.148531436920166","1.148531436920166"
"1239","1.1377116441726685","1.1377116441726685","1.1377116441726685"
"1240","1.1311181783676147","1.1311181783676147","1.1311181783676147"
"1241","1.1618643999099731","1.1618643999099731","1.1618643999099731"
"1242","1.1244924068450928","1.1244924068450928","1.1244924068450928"
"1243","1.1174578666687012","1.1174578666687012","1.1174578666687012"
"1244","1.1415363550186157","1.1415363550186157","1.1415363550186157"
"1245","1.118229627609253","1.118229627609253","1.118229627609253"
"1246","1.1224701404571533","1.1224701404571533","1.1224701404571533"
"1247","1.122032642364502","1.122032642364502","1.122032642364502"
"1248","1.127077341079712","1.127077341079712","1.127077341079712"
"1249","1.1385681629180908","1.1385681629180908","1.1385681629180908"
"1250","1.1292840242385864","1.1292840242385864","1.1292840242385864"
"1251","1.1174092292785645","1.1174092292785645","1.1174092292785645"
"1252","1.1095887422561646","1.1095887422561646","1.1095887422561646"
"1253","1.1337394714355469","1.1337394714355469","1.1337394714355469"
"1254","1.1190338134765625","1.1190338134765625","1.1190338134765625"
"1255","1.0977776050567627","1.0977776050567627","1.0977776050567627"
"1256","1.1267929077148438","1.1267929077148438","1.1267929077148438"
"1257","1.1439383029937744","1.1439383029937744","1.1439383029937744"
"1258","1.1515527963638306","1.1515527963638306","1.1515527963638306"
"1259","1.1487393379211426","1.1487393379211426","1.1487393379211426"
"1260","1.1437569856643677","1.1437569856643677","1.1437569856643677"
"1261","1.1235015392303467","1.1235015392303467","1.1235015392303467"
"1262","1.1308106184005737","1.1308106184005737","1.1308106184005737"
"1263","1.118269920349121","1.118269920349121","1.118269920349121"
"1264","1.1289761066436768","1.1289761066436768","1.1289761066436768"
"1265","1.1070703268051147","1.1070703268051147","1.1070703268051147"
"1266","1.1311724185943604","1.1311724185943604","1.1311724185943604"
"1267","1.1384899616241455","1.1384899616241455","1.1384899616241455"
"1268","1.1233716011047363","1.1233716011047363","1.1233716011047363"
"1269","1.1198643445968628","1.1198643445968628","1.1198643445968628"
"1270","1.135809302330017","1.135809302330017","1.135809302330017"
"1271","1.109575629234314","1.109575629234314","1.109575629234314"
"1272","1.1303173303604126","1.1303173303604126","1.1303173303604126"
"1273","1.1139980554580688","1.1139980554580688","1.1139980554580688"
"1274","1.1124659776687622","1.1124659776687622","1.1124659776687622"
"1275","1.124753713607788","1.124753713607788","1.124753713607788"
"1276","1.1135590076446533","1.1135590076446533","1.1135590076446533"
"1277","1.1176170110702515","1.1176170110702515","1.1176170110702515"
"1278","1.1153172254562378","1.1153172254562378","1.1153172254562378"
"1279","1.12432861328125","1.12432861328125","1.12432861328125"
"1280","1.120438814163208","1.120438814163208","1.120438814163208"
"1281","1.1030418872833252","1.1030418872833252","1.1030418872833252"
"1282","1.1174644231796265","1.1174644231796265","1.1174644231796265"
"1283","1.116582989692688","1.116582989692688","1.116582989692688"
"1284","1.122779369354248","1.122779369354248","1.122779369354248"
"1285","1.1338964700698853","1.1338964700698853","1.1338964700698853"
"1286","1.0904803276062012","1.0904803276062012","1.0904803276062012"
"1287","1.0965259075164795","1.0965259075164795","1.0965259075164795"
"1288","1.1177237033843994","1.1177237033843994","1.1177237033843994"
"1289","1.1124200820922852","1.1124200820922852","1.1124200820922852"
"1290","1.118344783782959","1.118344783782959","1.118344783782959"
"1291","1.115649700164795","1.115649700164795","1.115649700164795"
"1292","1.1245789527893066","1.1245789527893066","1.1245789527893066"
"1293","1.1408189535140991","1.1408189535140991","1.1408189535140991"
"1294","1.106758713722229","1.106758713722229","1.106758713722229"
"1295","1.116273045539856","1.116273045539856","1.116273045539856"
"1296","1.112294316291809","1.112294316291809","1.112294316291809"
"1297","1.101360559463501","1.101360559463501","1.101360559463501"
"1298","1.123481035232544","1.123481035232544","1.123481035232544"
"1299","1.1132516860961914","1.1132516860961914","1.1132516860961914"
"1300","1.1037925481796265","1.1037925481796265","1.1037925481796265"
"1301","1.1158086061477661","1.1158086061477661","1.1158086061477661"
"1302","1.1167749166488647","1.1167749166488647","1.1167749166488647"
"1303","1.1122304201126099","1.1122304201126099","1.1122304201126099"
"1304","1.1256251335144043","1.1256251335144043","1.1256251335144043"
"1305","1.1171211004257202","1.1171211004257202","1.1171211004257202"
"1306","1.0871660709381104","1.0871660709381104","1.0871660709381104"
"1307","1.1022111177444458","1.1022111177444458","1.1022111177444458"
"1308","1.1044583320617676","1.1044583320617676","1.1044583320617676"
"1309","1.0666452646255493","1.0666452646255493","1.0666452646255493"
"1310","1.0846832990646362","1.0846832990646362","1.0846832990646362"
"1311","1.100481390953064","1.100481390953064","1.100481390953064"
"1312","1.1109627485275269","1.1109627485275269","1.1109627485275269"
"1313","1.0952659845352173","1.0952659845352173","1.0952659845352173"
"1314","1.0852464437484741","1.0852464437484741","1.0852464437484741"
"1315","1.0872893333435059","1.0872893333435059","1.0872893333435059"
"1316","1.1030430793762207","1.1030430793762207","1.1030430793762207"
"1317","1.0927423238754272","1.0927423238754272","1.0927423238754272"
"1318","1.066710352897644","1.066710352897644","1.066710352897644"
"1319","1.1187562942504883","1.1187562942504883","1.1187562942504883"
"1320","1.0980557203292847","1.0980557203292847","1.0980557203292847"
"1321","1.103308916091919","1.103308916091919","1.103308916091919"
"1322","1.110721230506897","1.110721230506897","1.110721230506897"
"1323","1.1089226007461548","1.1089226007461548","1.1089226007461548"
"1324","1.1164008378982544","1.1164008378982544","1.1164008378982544"
"1325","1.1121234893798828","1.1121234893798828","1.1121234893798828"
"1326","1.09922456741333","1.09922456741333","1.09922456741333"
"1327","1.0977184772491455","1.0977184772491455","1.0977184772491455"
"1328","1.120016098022461","1.120016098022461","1.120016098022461"
"1329","1.103885531425476","1.103885531425476","1.103885531425476"
"1330","1.130849003791809","1.130849003791809","1.130849003791809"
"1331","1.1118743419647217","1.1118743419647217","1.1118743419647217"
"1332","1.0828046798706055","1.0828046798706055","1.0828046798706055"
"1333","1.0873817205429077","1.0873817205429077","1.0873817205429077"
"1334","1.1056751012802124","1.1056751012802124","1.1056751012802124"
"1335","1.115841031074524","1.115841031074524","1.115841031074524"
"1336","1.0945992469787598","1.0945992469787598","1.0945992469787598"
"1337","1.129421353340149","1.129421353340149","1.129421353340149"
"1338","1.0890785455703735","1.0890785455703735","1.0890785455703735"
"1339","1.1266804933547974","1.1266804933547974","1.1266804933547974"
"1340","1.1125940084457397","1.1125940084457397","1.1125940084457397"
"1341","1.1019718647003174","1.1019718647003174","1.1019718647003174"
"1342","1.1035114526748657","1.1035114526748657","1.1035114526748657"
"1343","1.127909541130066","1.127909541130066","1.127909541130066"
"1344","1.1172245740890503","1.1172245740890503","1.1172245740890503"
"1345","1.1133116483688354","1.1133116483688354","1.1133116483688354"
"1346","1.0998287200927734","1.0998287200927734","1.0998287200927734"
"1347","1.1000218391418457","1.1000218391418457","1.1000218391418457"
"1348","1.069609522819519","1.069609522819519","1.069609522819519"
"1349","1.0631024837493896","1.0631024837493896","1.0631024837493896"
"1350","1.0539145469665527","1.0539145469665527","1.0539145469665527"
"1351","1.096386432647705","1.096386432647705","1.096386432647705"
"1352","1.1084150075912476","1.1084150075912476","1.1084150075912476"
"1353","1.1061861515045166","1.1061861515045166","1.1061861515045166"
"1354","1.0938904285430908","1.0938904285430908","1.0938904285430908"
"1355","1.089355707168579","1.089355707168579","1.089355707168579"
"1356","1.0886316299438477","1.0886316299438477","1.0886316299438477"
"1357","1.100929617881775","1.100929617881775","1.100929617881775"
"1358","1.0635589361190796","1.0635589361190796","1.0635589361190796"
"1359","1.0879403352737427","1.0879403352737427","1.0879403352737427"
"1360","1.1239477396011353","1.1239477396011353","1.1239477396011353"
"1361","1.1172391176223755","1.1172391176223755","1.1172391176223755"
"1362","1.1108757257461548","1.1108757257461548","1.1108757257461548"
"1363","1.102137565612793","1.102137565612793","1.102137565612793"
"1364","1.102186679840088","1.102186679840088","1.102186679840088"
"1365","1.10932457447052","1.10932457447052","1.10932457447052"
"1366","1.1044061183929443","1.1044061183929443","1.1044061183929443"
"1367","1.055076003074646","1.055076003074646","1.055076003074646"
"1368","1.0600913763046265","1.0600913763046265","1.0600913763046265"
"1369","1.0559957027435303","1.0559957027435303","1.0559957027435303"
"1370","1.1140483617782593","1.1140483617782593","1.1140483617782593"
"1371","1.0821938514709473","1.0821938514709473","1.0821938514709473"
"1372","1.098679542541504","1.098679542541504","1.098679542541504"
"1373","1.103293776512146","1.103293776512146","1.103293776512146"
"1374","1.0702306032180786","1.0702306032180786","1.0702306032180786"
"1375","1.0990394353866577","1.0990394353866577","1.0990394353866577"
"1376","1.0938727855682373","1.0938727855682373","1.0938727855682373"
"1377","1.107897162437439","1.107897162437439","1.107897162437439"
"1378","1.1080958843231201","1.1080958843231201","1.1080958843231201"
"1379","1.0911750793457031","1.0911750793457031","1.0911750793457031"
"1380","1.093724250793457","1.093724250793457","1.093724250793457"
"1381","1.0772401094436646","1.0772401094436646","1.0772401094436646"
"1382","1.1097674369812012","1.1097674369812012","1.1097674369812012"
"1383","1.0833920240402222","1.0833920240402222","1.0833920240402222"
"1384","1.0538743734359741","1.0538743734359741","1.0538743734359741"
"1385","1.1097216606140137","1.1097216606140137","1.1097216606140137"
"1386","1.1095190048217773","1.1095190048217773","1.1095190048217773"
"1387","1.1022753715515137","1.1022753715515137","1.1022753715515137"
"1388","1.0808730125427246","1.0808730125427246","1.0808730125427246"
"1389","1.071315884590149","1.071315884590149","1.071315884590149"
"1390","1.0901678800582886","1.0901678800582886","1.0901678800582886"
"1391","1.0927108526229858","1.0927108526229858","1.0927108526229858"
"1392","1.1050606966018677","1.1050606966018677","1.1050606966018677"
"1393","1.1122764348983765","1.1122764348983765","1.1122764348983765"
"1394","1.113370418548584","1.113370418548584","1.113370418548584"
"1395","1.096591830253601","1.096591830253601","1.096591830253601"
"1396","1.0872857570648193","1.0872857570648193","1.0872857570648193"
"1397","1.070204496383667","1.070204496383667","1.070204496383667"
"1398","1.1067111492156982","1.1067111492156982","1.1067111492156982"
"1399","1.1154682636260986","1.1154682636260986","1.1154682636260986"
"1400","1.0992802381515503","1.0992802381515503","1.0992802381515503"
"1401","1.081208348274231","1.081208348274231","1.081208348274231"
"1402","1.0922431945800781","1.0922431945800781","1.0922431945800781"
"1403","1.0934756994247437","1.0934756994247437","1.0934756994247437"
"1404","1.0804800987243652","1.0804800987243652","1.0804800987243652"
"1405","1.0923725366592407","1.0923725366592407","1.0923725366592407"
"1406","1.0915350914001465","1.0915350914001465","1.0915350914001465"
"1407","1.1031286716461182","1.1031286716461182","1.1031286716461182"
"1408","1.067995548248291","1.067995548248291","1.067995548248291"
"1409","1.0863360166549683","1.0863360166549683","1.0863360166549683"
"1410","1.083571434020996","1.083571434020996","1.083571434020996"
"1411","1.0715166330337524","1.0715166330337524","1.0715166330337524"
"1412","1.0777651071548462","1.0777651071548462","1.0777651071548462"
"1413","1.091714859008789","1.091714859008789","1.091714859008789"
"1414","1.0782471895217896","1.0782471895217896","1.0782471895217896"
"1415","1.0902652740478516","1.0902652740478516","1.0902652740478516"
"1416","1.0684465169906616","1.0684465169906616","1.0684465169906616"
"1417","1.0988543033599854","1.0988543033599854","1.0988543033599854"
"1418","1.086876630783081","1.086876630783081","1.086876630783081"
"1419","1.0939704179763794","1.0939704179763794","1.0939704179763794"
"1420","1.048967719078064","1.048967719078064","1.048967719078064"
"1421","1.0773569345474243","1.0773569345474243","1.0773569345474243"
"1422","1.1079716682434082","1.1079716682434082","1.1079716682434082"
"1423","1.0903093814849854","1.0903093814849854","1.0903093814849854"
"1424","1.0874826908111572","1.0874826908111572","1.0874826908111572"
"1425","1.061378836631775","1.061378836631775","1.061378836631775"
"1426","1.0976041555404663","1.0976041555404663","1.0976041555404663"
"1427","1.0923433303833008","1.0923433303833008","1.0923433303833008"
"1428","1.0699868202209473","1.0699868202209473","1.0699868202209473"
"1429","1.069785714149475","1.069785714149475","1.069785714149475"
"1430","1.0772887468338013","1.0772887468338013","1.0772887468338013"
"1431","1.0951400995254517","1.0951400995254517","1.0951400995254517"
"1432","1.0886914730072021","1.0886914730072021","1.0886914730072021"
"1433","1.0919533967971802","1.0919533967971802","1.0919533967971802"
"1434","1.0871570110321045","1.0871570110321045","1.0871570110321045"
"1435","1.0796077251434326","1.0796077251434326","1.0796077251434326"
"1436","1.094733476638794","1.094733476638794","1.094733476638794"
"1437","1.0424973964691162","1.0424973964691162","1.0424973964691162"
"1438","1.0626468658447266","1.0626468658447266","1.0626468658447266"
"1439","1.0535062551498413","1.0535062551498413","1.0535062551498413"
"1440","1.0828378200531006","1.0828378200531006","1.0828378200531006"
