"Step","shakespeare_medium_decoder_no_wpe_0 - train_loss","shakespeare_medium_decoder_no_wpe_0 - train_loss__MIN","shakespeare_medium_decoder_no_wpe_0 - train_loss__MAX"
"938","1.492405652999878","1.492405652999878","1.492405652999878"
"939","1.558334469795227","1.558334469795227","1.558334469795227"
"940","1.5500398874282837","1.5500398874282837","1.5500398874282837"
"941","1.4998228549957275","1.4998228549957275","1.4998228549957275"
"942","1.5464534759521484","1.5464534759521484","1.5464534759521484"
"943","1.576869010925293","1.576869010925293","1.576869010925293"
"944","1.5031695365905762","1.5031695365905762","1.5031695365905762"
"945","1.5445728302001953","1.5445728302001953","1.5445728302001953"
"946","1.5682944059371948","1.5682944059371948","1.5682944059371948"
"947","1.5785027742385864","1.5785027742385864","1.5785027742385864"
"948","1.5232125520706177","1.5232125520706177","1.5232125520706177"
"949","1.5417075157165527","1.5417075157165527","1.5417075157165527"
"950","1.4898289442062378","1.4898289442062378","1.4898289442062378"
"951","1.5035470724105835","1.5035470724105835","1.5035470724105835"
"952","1.522753119468689","1.522753119468689","1.522753119468689"
"953","1.5009170770645142","1.5009170770645142","1.5009170770645142"
"954","1.5207892656326294","1.5207892656326294","1.5207892656326294"
"955","1.4811184406280518","1.4811184406280518","1.4811184406280518"
"956","1.5233583450317383","1.5233583450317383","1.5233583450317383"
"957","1.5087589025497437","1.5087589025497437","1.5087589025497437"
"958","1.5466761589050293","1.5466761589050293","1.5466761589050293"
"959","1.5358142852783203","1.5358142852783203","1.5358142852783203"
"960","1.4812265634536743","1.4812265634536743","1.4812265634536743"
"961","1.5937955379486084","1.5937955379486084","1.5937955379486084"
"962","1.4964607954025269","1.4964607954025269","1.4964607954025269"
"963","1.5251400470733643","1.5251400470733643","1.5251400470733643"
"964","1.475605845451355","1.475605845451355","1.475605845451355"
"965","1.5919138193130493","1.5919138193130493","1.5919138193130493"
"966","1.4998420476913452","1.4998420476913452","1.4998420476913452"
"967","1.503319263458252","1.503319263458252","1.503319263458252"
"968","1.4938015937805176","1.4938015937805176","1.4938015937805176"
"969","1.4848257303237915","1.4848257303237915","1.4848257303237915"
"970","1.4803187847137451","1.4803187847137451","1.4803187847137451"
"971","1.488113284111023","1.488113284111023","1.488113284111023"
"972","1.510927677154541","1.510927677154541","1.510927677154541"
"973","1.5771313905715942","1.5771313905715942","1.5771313905715942"
"974","1.5324294567108154","1.5324294567108154","1.5324294567108154"
"975","1.504693627357483","1.504693627357483","1.504693627357483"
"976","1.533268928527832","1.533268928527832","1.533268928527832"
"977","1.517133116722107","1.517133116722107","1.517133116722107"
"978","1.516910433769226","1.516910433769226","1.516910433769226"
"979","1.4858726263046265","1.4858726263046265","1.4858726263046265"
"980","1.5088499784469604","1.5088499784469604","1.5088499784469604"
"981","1.5228110551834106","1.5228110551834106","1.5228110551834106"
"982","1.509429931640625","1.509429931640625","1.509429931640625"
"983","1.593637466430664","1.593637466430664","1.593637466430664"
"984","1.491661787033081","1.491661787033081","1.491661787033081"
"985","1.5414667129516602","1.5414667129516602","1.5414667129516602"
"986","1.5043343305587769","1.5043343305587769","1.5043343305587769"
"987","1.5045347213745117","1.5045347213745117","1.5045347213745117"
"988","1.499928593635559","1.499928593635559","1.499928593635559"
"989","1.5252735614776611","1.5252735614776611","1.5252735614776611"
"990","1.5661550760269165","1.5661550760269165","1.5661550760269165"
"991","1.5027492046356201","1.5027492046356201","1.5027492046356201"
"992","1.5125932693481445","1.5125932693481445","1.5125932693481445"
"993","1.5459593534469604","1.5459593534469604","1.5459593534469604"
"994","1.4858317375183105","1.4858317375183105","1.4858317375183105"
"995","1.5376309156417847","1.5376309156417847","1.5376309156417847"
"996","1.5121803283691406","1.5121803283691406","1.5121803283691406"
"997","1.4842268228530884","1.4842268228530884","1.4842268228530884"
"998","1.5206236839294434","1.5206236839294434","1.5206236839294434"
"999","1.491018533706665","1.491018533706665","1.491018533706665"
"1000","1.516831636428833","1.516831636428833","1.516831636428833"
"1001","1.5111582279205322","1.5111582279205322","1.5111582279205322"
"1002","1.5140905380249023","1.5140905380249023","1.5140905380249023"
"1003","1.5004336833953857","1.5004336833953857","1.5004336833953857"
"1004","1.5634161233901978","1.5634161233901978","1.5634161233901978"
"1005","1.5136187076568604","1.5136187076568604","1.5136187076568604"
"1006","1.5254292488098145","1.5254292488098145","1.5254292488098145"
"1007","1.5490665435791016","1.5490665435791016","1.5490665435791016"
"1008","1.4765902757644653","1.4765902757644653","1.4765902757644653"
"1009","1.5149059295654297","1.5149059295654297","1.5149059295654297"
"1010","1.5148974657058716","1.5148974657058716","1.5148974657058716"
"1011","1.5211207866668701","1.5211207866668701","1.5211207866668701"
"1012","1.5099960565567017","1.5099960565567017","1.5099960565567017"
"1013","1.5065604448318481","1.5065604448318481","1.5065604448318481"
"1014","1.5064889192581177","1.5064889192581177","1.5064889192581177"
"1015","1.4742989540100098","1.4742989540100098","1.4742989540100098"
"1016","1.4874224662780762","1.4874224662780762","1.4874224662780762"
"1017","1.4639731645584106","1.4639731645584106","1.4639731645584106"
"1018","1.47864830493927","1.47864830493927","1.47864830493927"
"1019","1.502697467803955","1.502697467803955","1.502697467803955"
"1020","1.5072301626205444","1.5072301626205444","1.5072301626205444"
"1021","1.5070418119430542","1.5070418119430542","1.5070418119430542"
"1022","1.4983341693878174","1.4983341693878174","1.4983341693878174"
"1023","1.491626501083374","1.491626501083374","1.491626501083374"
"1024","1.4837870597839355","1.4837870597839355","1.4837870597839355"
"1025","1.4882255792617798","1.4882255792617798","1.4882255792617798"
"1026","1.5394524335861206","1.5394524335861206","1.5394524335861206"
"1027","1.5406285524368286","1.5406285524368286","1.5406285524368286"
"1028","1.4792276620864868","1.4792276620864868","1.4792276620864868"
"1029","1.4849963188171387","1.4849963188171387","1.4849963188171387"
"1030","1.5191471576690674","1.5191471576690674","1.5191471576690674"
"1031","1.5201302766799927","1.5201302766799927","1.5201302766799927"
"1032","1.52643620967865","1.52643620967865","1.52643620967865"
"1033","1.4822965860366821","1.4822965860366821","1.4822965860366821"
"1034","1.5316557884216309","1.5316557884216309","1.5316557884216309"
"1035","1.5201870203018188","1.5201870203018188","1.5201870203018188"
"1036","1.517655849456787","1.517655849456787","1.517655849456787"
"1037","1.4713391065597534","1.4713391065597534","1.4713391065597534"
"1038","1.506044864654541","1.506044864654541","1.506044864654541"
"1039","1.4875880479812622","1.4875880479812622","1.4875880479812622"
"1040","1.4930410385131836","1.4930410385131836","1.4930410385131836"
"1041","1.532274603843689","1.532274603843689","1.532274603843689"
"1042","1.5600676536560059","1.5600676536560059","1.5600676536560059"
"1043","1.5152226686477661","1.5152226686477661","1.5152226686477661"
"1044","1.4726427793502808","1.4726427793502808","1.4726427793502808"
"1045","1.5226134061813354","1.5226134061813354","1.5226134061813354"
"1046","1.4937742948532104","1.4937742948532104","1.4937742948532104"
"1047","1.4938766956329346","1.4938766956329346","1.4938766956329346"
"1048","1.5379447937011719","1.5379447937011719","1.5379447937011719"
"1049","1.5239479541778564","1.5239479541778564","1.5239479541778564"
"1050","1.5331647396087646","1.5331647396087646","1.5331647396087646"
"1051","1.4947096109390259","1.4947096109390259","1.4947096109390259"
"1052","1.5085445642471313","1.5085445642471313","1.5085445642471313"
"1053","1.4374182224273682","1.4374182224273682","1.4374182224273682"
"1054","1.4455597400665283","1.4455597400665283","1.4455597400665283"
"1055","1.5002752542495728","1.5002752542495728","1.5002752542495728"
"1056","1.5063194036483765","1.5063194036483765","1.5063194036483765"
"1057","1.516617774963379","1.516617774963379","1.516617774963379"
"1058","1.511418104171753","1.511418104171753","1.511418104171753"
"1059","1.490430474281311","1.490430474281311","1.490430474281311"
"1060","1.4682239294052124","1.4682239294052124","1.4682239294052124"
"1061","1.471970796585083","1.471970796585083","1.471970796585083"
"1062","1.443082571029663","1.443082571029663","1.443082571029663"
"1063","1.4692021608352661","1.4692021608352661","1.4692021608352661"
"1064","1.4827889204025269","1.4827889204025269","1.4827889204025269"
"1065","1.4473905563354492","1.4473905563354492","1.4473905563354492"
"1066","1.443442702293396","1.443442702293396","1.443442702293396"
"1067","1.4461077451705933","1.4461077451705933","1.4461077451705933"
"1068","1.4649049043655396","1.4649049043655396","1.4649049043655396"
"1069","1.4962846040725708","1.4962846040725708","1.4962846040725708"
"1070","1.523331880569458","1.523331880569458","1.523331880569458"
"1071","1.4527345895767212","1.4527345895767212","1.4527345895767212"
"1072","1.452877163887024","1.452877163887024","1.452877163887024"
"1073","1.5205845832824707","1.5205845832824707","1.5205845832824707"
"1074","1.4904804229736328","1.4904804229736328","1.4904804229736328"
"1075","1.4999868869781494","1.4999868869781494","1.4999868869781494"
"1076","1.487269401550293","1.487269401550293","1.487269401550293"
"1077","1.558606743812561","1.558606743812561","1.558606743812561"
"1078","1.4487417936325073","1.4487417936325073","1.4487417936325073"
"1079","1.4457343816757202","1.4457343816757202","1.4457343816757202"
"1080","1.5368742942810059","1.5368742942810059","1.5368742942810059"
"1081","1.475005865097046","1.475005865097046","1.475005865097046"
"1082","1.484886884689331","1.484886884689331","1.484886884689331"
"1083","1.4906091690063477","1.4906091690063477","1.4906091690063477"
"1084","1.4800900220870972","1.4800900220870972","1.4800900220870972"
"1085","1.4988428354263306","1.4988428354263306","1.4988428354263306"
"1086","1.503708839416504","1.503708839416504","1.503708839416504"
"1087","1.4792202711105347","1.4792202711105347","1.4792202711105347"
"1088","1.5317362546920776","1.5317362546920776","1.5317362546920776"
"1089","1.5563862323760986","1.5563862323760986","1.5563862323760986"
"1090","1.4874879121780396","1.4874879121780396","1.4874879121780396"
"1091","1.495302438735962","1.495302438735962","1.495302438735962"
"1092","1.4353001117706299","1.4353001117706299","1.4353001117706299"
"1093","1.5148355960845947","1.5148355960845947","1.5148355960845947"
"1094","1.5001147985458374","1.5001147985458374","1.5001147985458374"
"1095","1.4683247804641724","1.4683247804641724","1.4683247804641724"
"1096","1.4995784759521484","1.4995784759521484","1.4995784759521484"
"1097","1.502686858177185","1.502686858177185","1.502686858177185"
"1098","1.420479655265808","1.420479655265808","1.420479655265808"
"1099","1.4633309841156006","1.4633309841156006","1.4633309841156006"
"1100","1.4703649282455444","1.4703649282455444","1.4703649282455444"
"1101","1.4599305391311646","1.4599305391311646","1.4599305391311646"
"1102","1.4208991527557373","1.4208991527557373","1.4208991527557373"
"1103","1.4567288160324097","1.4567288160324097","1.4567288160324097"
"1104","1.4811134338378906","1.4811134338378906","1.4811134338378906"
"1105","1.5179704427719116","1.5179704427719116","1.5179704427719116"
"1106","1.5174999237060547","1.5174999237060547","1.5174999237060547"
"1107","1.5070323944091797","1.5070323944091797","1.5070323944091797"
"1108","1.4666112661361694","1.4666112661361694","1.4666112661361694"
"1109","1.471027135848999","1.471027135848999","1.471027135848999"
"1110","1.501172661781311","1.501172661781311","1.501172661781311"
"1111","1.4570835828781128","1.4570835828781128","1.4570835828781128"
"1112","1.4242596626281738","1.4242596626281738","1.4242596626281738"
"1113","1.5021843910217285","1.5021843910217285","1.5021843910217285"
"1114","1.4968135356903076","1.4968135356903076","1.4968135356903076"
"1115","1.4963849782943726","1.4963849782943726","1.4963849782943726"
"1116","1.4634512662887573","1.4634512662887573","1.4634512662887573"
"1117","1.4810760021209717","1.4810760021209717","1.4810760021209717"
"1118","1.4386957883834839","1.4386957883834839","1.4386957883834839"
"1119","1.4658156633377075","1.4658156633377075","1.4658156633377075"
"1120","1.4697872400283813","1.4697872400283813","1.4697872400283813"
"1121","1.4666624069213867","1.4666624069213867","1.4666624069213867"
"1122","1.5152522325515747","1.5152522325515747","1.5152522325515747"
"1123","1.4766016006469727","1.4766016006469727","1.4766016006469727"
"1124","1.5170314311981201","1.5170314311981201","1.5170314311981201"
"1125","1.4599101543426514","1.4599101543426514","1.4599101543426514"
"1126","1.4666295051574707","1.4666295051574707","1.4666295051574707"
"1127","1.4948232173919678","1.4948232173919678","1.4948232173919678"
"1128","1.4763189554214478","1.4763189554214478","1.4763189554214478"
"1129","1.443548560142517","1.443548560142517","1.443548560142517"
"1130","1.4773451089859009","1.4773451089859009","1.4773451089859009"
"1131","1.4959018230438232","1.4959018230438232","1.4959018230438232"
"1132","1.439060926437378","1.439060926437378","1.439060926437378"
"1133","1.5173083543777466","1.5173083543777466","1.5173083543777466"
"1134","1.4482886791229248","1.4482886791229248","1.4482886791229248"
"1135","1.4868861436843872","1.4868861436843872","1.4868861436843872"
"1136","1.4784817695617676","1.4784817695617676","1.4784817695617676"
"1137","1.4507150650024414","1.4507150650024414","1.4507150650024414"
"1138","1.4985448122024536","1.4985448122024536","1.4985448122024536"
"1139","1.4736124277114868","1.4736124277114868","1.4736124277114868"
"1140","1.4964853525161743","1.4964853525161743","1.4964853525161743"
"1141","1.3999748229980469","1.3999748229980469","1.3999748229980469"
"1142","1.467542290687561","1.467542290687561","1.467542290687561"
"1143","1.4118860960006714","1.4118860960006714","1.4118860960006714"
"1144","1.5056904554367065","1.5056904554367065","1.5056904554367065"
"1145","1.4311168193817139","1.4311168193817139","1.4311168193817139"
"1146","1.4615163803100586","1.4615163803100586","1.4615163803100586"
"1147","1.389171838760376","1.389171838760376","1.389171838760376"
"1148","1.445180058479309","1.445180058479309","1.445180058479309"
"1149","1.4249448776245117","1.4249448776245117","1.4249448776245117"
"1150","1.4497123956680298","1.4497123956680298","1.4497123956680298"
"1151","1.4506211280822754","1.4506211280822754","1.4506211280822754"
"1152","1.4888081550598145","1.4888081550598145","1.4888081550598145"
"1153","1.4277153015136719","1.4277153015136719","1.4277153015136719"
"1154","1.42212975025177","1.42212975025177","1.42212975025177"
"1155","1.4701176881790161","1.4701176881790161","1.4701176881790161"
"1156","1.4588890075683594","1.4588890075683594","1.4588890075683594"
"1157","1.4553171396255493","1.4553171396255493","1.4553171396255493"
"1158","1.4630542993545532","1.4630542993545532","1.4630542993545532"
"1159","1.4776027202606201","1.4776027202606201","1.4776027202606201"
"1160","1.4851740598678589","1.4851740598678589","1.4851740598678589"
"1161","1.4555325508117676","1.4555325508117676","1.4555325508117676"
"1162","1.4325138330459595","1.4325138330459595","1.4325138330459595"
"1163","1.4663684368133545","1.4663684368133545","1.4663684368133545"
"1164","1.44775390625","1.44775390625","1.44775390625"
"1165","1.4666317701339722","1.4666317701339722","1.4666317701339722"
"1166","1.4781066179275513","1.4781066179275513","1.4781066179275513"
"1167","1.4872729778289795","1.4872729778289795","1.4872729778289795"
"1168","1.4763526916503906","1.4763526916503906","1.4763526916503906"
"1169","1.4844651222229004","1.4844651222229004","1.4844651222229004"
"1170","1.4343318939208984","1.4343318939208984","1.4343318939208984"
"1171","1.4810688495635986","1.4810688495635986","1.4810688495635986"
"1172","1.4936625957489014","1.4936625957489014","1.4936625957489014"
"1173","1.498885989189148","1.498885989189148","1.498885989189148"
"1174","1.4409087896347046","1.4409087896347046","1.4409087896347046"
"1175","1.4473434686660767","1.4473434686660767","1.4473434686660767"
"1176","1.4478774070739746","1.4478774070739746","1.4478774070739746"
"1177","1.466312289237976","1.466312289237976","1.466312289237976"
"1178","1.4774091243743896","1.4774091243743896","1.4774091243743896"
"1179","1.432028889656067","1.432028889656067","1.432028889656067"
"1180","1.4659686088562012","1.4659686088562012","1.4659686088562012"
"1181","1.3956036567687988","1.3956036567687988","1.3956036567687988"
"1182","1.4242223501205444","1.4242223501205444","1.4242223501205444"
"1183","1.4868751764297485","1.4868751764297485","1.4868751764297485"
"1184","1.4790388345718384","1.4790388345718384","1.4790388345718384"
"1185","1.444431185722351","1.444431185722351","1.444431185722351"
"1186","1.4943782091140747","1.4943782091140747","1.4943782091140747"
"1187","1.4224343299865723","1.4224343299865723","1.4224343299865723"
"1188","1.5100443363189697","1.5100443363189697","1.5100443363189697"
"1189","1.5204936265945435","1.5204936265945435","1.5204936265945435"
"1190","1.4711425304412842","1.4711425304412842","1.4711425304412842"
"1191","1.4543187618255615","1.4543187618255615","1.4543187618255615"
"1192","1.5037367343902588","1.5037367343902588","1.5037367343902588"
"1193","1.423850417137146","1.423850417137146","1.423850417137146"
"1194","1.4751594066619873","1.4751594066619873","1.4751594066619873"
"1195","1.4183980226516724","1.4183980226516724","1.4183980226516724"
"1196","1.4438395500183105","1.4438395500183105","1.4438395500183105"
"1197","1.4544237852096558","1.4544237852096558","1.4544237852096558"
"1198","1.4339570999145508","1.4339570999145508","1.4339570999145508"
"1199","1.4526362419128418","1.4526362419128418","1.4526362419128418"
"1200","1.4638508558273315","1.4638508558273315","1.4638508558273315"
"1201","1.4162825345993042","1.4162825345993042","1.4162825345993042"
"1202","1.4300405979156494","1.4300405979156494","1.4300405979156494"
"1203","1.471110224723816","1.471110224723816","1.471110224723816"
"1204","1.4615687131881714","1.4615687131881714","1.4615687131881714"
"1205","1.4798212051391602","1.4798212051391602","1.4798212051391602"
"1206","1.4276691675186157","1.4276691675186157","1.4276691675186157"
"1207","1.4867966175079346","1.4867966175079346","1.4867966175079346"
"1208","1.4072586297988892","1.4072586297988892","1.4072586297988892"
"1209","1.4704346656799316","1.4704346656799316","1.4704346656799316"
"1210","1.4300607442855835","1.4300607442855835","1.4300607442855835"
"1211","1.4276074171066284","1.4276074171066284","1.4276074171066284"
"1212","1.5156785249710083","1.5156785249710083","1.5156785249710083"
"1213","1.4492079019546509","1.4492079019546509","1.4492079019546509"
"1214","1.464599370956421","1.464599370956421","1.464599370956421"
"1215","1.4125412702560425","1.4125412702560425","1.4125412702560425"
"1216","1.421837568283081","1.421837568283081","1.421837568283081"
"1217","1.4289065599441528","1.4289065599441528","1.4289065599441528"
"1218","1.3997858762741089","1.3997858762741089","1.3997858762741089"
"1219","1.4600492715835571","1.4600492715835571","1.4600492715835571"
"1220","1.4533501863479614","1.4533501863479614","1.4533501863479614"
"1221","1.4309109449386597","1.4309109449386597","1.4309109449386597"
"1222","1.4500129222869873","1.4500129222869873","1.4500129222869873"
"1223","1.4496182203292847","1.4496182203292847","1.4496182203292847"
"1224","1.4343186616897583","1.4343186616897583","1.4343186616897583"
"1225","1.497878909111023","1.497878909111023","1.497878909111023"
"1226","1.4136085510253906","1.4136085510253906","1.4136085510253906"
"1227","1.460484266281128","1.460484266281128","1.460484266281128"
"1228","1.463338851928711","1.463338851928711","1.463338851928711"
"1229","1.4298533201217651","1.4298533201217651","1.4298533201217651"
"1230","1.465911865234375","1.465911865234375","1.465911865234375"
"1231","1.4743150472640991","1.4743150472640991","1.4743150472640991"
"1232","1.4382433891296387","1.4382433891296387","1.4382433891296387"
"1233","1.4092247486114502","1.4092247486114502","1.4092247486114502"
"1234","1.4277937412261963","1.4277937412261963","1.4277937412261963"
"1235","1.3824434280395508","1.3824434280395508","1.3824434280395508"
"1236","1.4280203580856323","1.4280203580856323","1.4280203580856323"
"1237","1.4281957149505615","1.4281957149505615","1.4281957149505615"
"1238","1.4709489345550537","1.4709489345550537","1.4709489345550537"
"1239","1.4585907459259033","1.4585907459259033","1.4585907459259033"
"1240","1.4116896390914917","1.4116896390914917","1.4116896390914917"
"1241","1.409781575202942","1.409781575202942","1.409781575202942"
"1242","1.4908851385116577","1.4908851385116577","1.4908851385116577"
"1243","1.4273267984390259","1.4273267984390259","1.4273267984390259"
"1244","1.4017139673233032","1.4017139673233032","1.4017139673233032"
"1245","1.4716923236846924","1.4716923236846924","1.4716923236846924"
"1246","1.4628467559814453","1.4628467559814453","1.4628467559814453"
"1247","1.4735277891159058","1.4735277891159058","1.4735277891159058"
"1248","1.4040720462799072","1.4040720462799072","1.4040720462799072"
"1249","1.4687237739562988","1.4687237739562988","1.4687237739562988"
"1250","1.415518879890442","1.415518879890442","1.415518879890442"
"1251","1.4104349613189697","1.4104349613189697","1.4104349613189697"
"1252","1.4234627485275269","1.4234627485275269","1.4234627485275269"
"1253","1.4355076551437378","1.4355076551437378","1.4355076551437378"
"1254","1.4318991899490356","1.4318991899490356","1.4318991899490356"
"1255","1.4319450855255127","1.4319450855255127","1.4319450855255127"
"1256","1.4418327808380127","1.4418327808380127","1.4418327808380127"
"1257","1.4311416149139404","1.4311416149139404","1.4311416149139404"
"1258","1.4629920721054077","1.4629920721054077","1.4629920721054077"
"1259","1.4393353462219238","1.4393353462219238","1.4393353462219238"
"1260","1.3983309268951416","1.3983309268951416","1.3983309268951416"
"1261","1.3691614866256714","1.3691614866256714","1.3691614866256714"
"1262","1.4448182582855225","1.4448182582855225","1.4448182582855225"
"1263","1.4225659370422363","1.4225659370422363","1.4225659370422363"
"1264","1.4439762830734253","1.4439762830734253","1.4439762830734253"
"1265","1.4655342102050781","1.4655342102050781","1.4655342102050781"
"1266","1.4001855850219727","1.4001855850219727","1.4001855850219727"
"1267","1.441306233406067","1.441306233406067","1.441306233406067"
"1268","1.3939400911331177","1.3939400911331177","1.3939400911331177"
"1269","1.4018651247024536","1.4018651247024536","1.4018651247024536"
"1270","1.484788417816162","1.484788417816162","1.484788417816162"
"1271","1.4550814628601074","1.4550814628601074","1.4550814628601074"
"1272","1.4257148504257202","1.4257148504257202","1.4257148504257202"
"1273","1.4290999174118042","1.4290999174118042","1.4290999174118042"
"1274","1.4455680847167969","1.4455680847167969","1.4455680847167969"
"1275","1.4327386617660522","1.4327386617660522","1.4327386617660522"
"1276","1.427124261856079","1.427124261856079","1.427124261856079"
"1277","1.4456533193588257","1.4456533193588257","1.4456533193588257"
"1278","1.4478681087493896","1.4478681087493896","1.4478681087493896"
"1279","1.498915672302246","1.498915672302246","1.498915672302246"
"1280","1.410306692123413","1.410306692123413","1.410306692123413"
"1281","1.4454445838928223","1.4454445838928223","1.4454445838928223"
"1282","1.420098066329956","1.420098066329956","1.420098066329956"
"1283","1.441643476486206","1.441643476486206","1.441643476486206"
"1284","1.3926790952682495","1.3926790952682495","1.3926790952682495"
"1285","1.422629952430725","1.422629952430725","1.422629952430725"
"1286","1.4036262035369873","1.4036262035369873","1.4036262035369873"
"1287","1.392592191696167","1.392592191696167","1.392592191696167"
"1288","1.4431272745132446","1.4431272745132446","1.4431272745132446"
"1289","1.4346861839294434","1.4346861839294434","1.4346861839294434"
"1290","1.4532599449157715","1.4532599449157715","1.4532599449157715"
"1291","1.4260896444320679","1.4260896444320679","1.4260896444320679"
"1292","1.4497777223587036","1.4497777223587036","1.4497777223587036"
"1293","1.4462147951126099","1.4462147951126099","1.4462147951126099"
"1294","1.4571764469146729","1.4571764469146729","1.4571764469146729"
"1295","1.433076024055481","1.433076024055481","1.433076024055481"
"1296","1.4280253648757935","1.4280253648757935","1.4280253648757935"
"1297","1.4110333919525146","1.4110333919525146","1.4110333919525146"
"1298","1.410792350769043","1.410792350769043","1.410792350769043"
"1299","1.412108063697815","1.412108063697815","1.412108063697815"
"1300","1.4224416017532349","1.4224416017532349","1.4224416017532349"
"1301","1.4438071250915527","1.4438071250915527","1.4438071250915527"
"1302","1.4216854572296143","1.4216854572296143","1.4216854572296143"
"1303","1.4870696067810059","1.4870696067810059","1.4870696067810059"
"1304","1.4249839782714844","1.4249839782714844","1.4249839782714844"
"1305","1.4341293573379517","1.4341293573379517","1.4341293573379517"
"1306","1.378149390220642","1.378149390220642","1.378149390220642"
"1307","1.4806559085845947","1.4806559085845947","1.4806559085845947"
"1308","1.3790286779403687","1.3790286779403687","1.3790286779403687"
"1309","1.3264548778533936","1.3264548778533936","1.3264548778533936"
"1310","1.3971619606018066","1.3971619606018066","1.3971619606018066"
"1311","1.4631339311599731","1.4631339311599731","1.4631339311599731"
"1312","1.3940598964691162","1.3940598964691162","1.3940598964691162"
"1313","1.4156761169433594","1.4156761169433594","1.4156761169433594"
"1314","1.4675160646438599","1.4675160646438599","1.4675160646438599"
"1315","1.4473471641540527","1.4473471641540527","1.4473471641540527"
"1316","1.3729175329208374","1.3729175329208374","1.3729175329208374"
"1317","1.3833372592926025","1.3833372592926025","1.3833372592926025"
"1318","1.4078009128570557","1.4078009128570557","1.4078009128570557"
"1319","1.4337369203567505","1.4337369203567505","1.4337369203567505"
"1320","1.461296796798706","1.461296796798706","1.461296796798706"
"1321","1.3909448385238647","1.3909448385238647","1.3909448385238647"
"1322","1.4156808853149414","1.4156808853149414","1.4156808853149414"
"1323","1.4213604927062988","1.4213604927062988","1.4213604927062988"
"1324","1.3998440504074097","1.3998440504074097","1.3998440504074097"
"1325","1.4011094570159912","1.4011094570159912","1.4011094570159912"
"1326","1.444840669631958","1.444840669631958","1.444840669631958"
"1327","1.459701657295227","1.459701657295227","1.459701657295227"
"1328","1.4031956195831299","1.4031956195831299","1.4031956195831299"
"1329","1.391026258468628","1.391026258468628","1.391026258468628"
"1330","1.3972702026367188","1.3972702026367188","1.3972702026367188"
"1331","1.4151798486709595","1.4151798486709595","1.4151798486709595"
"1332","1.4588162899017334","1.4588162899017334","1.4588162899017334"
"1333","1.3746304512023926","1.3746304512023926","1.3746304512023926"
"1334","1.4773553609848022","1.4773553609848022","1.4773553609848022"
"1335","1.3799877166748047","1.3799877166748047","1.3799877166748047"
"1336","1.4430227279663086","1.4430227279663086","1.4430227279663086"
"1337","1.446327567100525","1.446327567100525","1.446327567100525"
"1338","1.3990145921707153","1.3990145921707153","1.3990145921707153"
"1339","1.425072193145752","1.425072193145752","1.425072193145752"
"1340","1.4363622665405273","1.4363622665405273","1.4363622665405273"
"1341","1.3911101818084717","1.3911101818084717","1.3911101818084717"
"1342","1.4218223094940186","1.4218223094940186","1.4218223094940186"
"1343","1.4150927066802979","1.4150927066802979","1.4150927066802979"
"1344","1.4280844926834106","1.4280844926834106","1.4280844926834106"
"1345","1.421508550643921","1.421508550643921","1.421508550643921"
"1346","1.414102554321289","1.414102554321289","1.414102554321289"
"1347","1.4115535020828247","1.4115535020828247","1.4115535020828247"
"1348","1.413235068321228","1.413235068321228","1.413235068321228"
"1349","1.453242540359497","1.453242540359497","1.453242540359497"
"1350","1.4425194263458252","1.4425194263458252","1.4425194263458252"
"1351","1.438631296157837","1.438631296157837","1.438631296157837"
"1352","1.3775579929351807","1.3775579929351807","1.3775579929351807"
"1353","1.424639105796814","1.424639105796814","1.424639105796814"
"1354","1.4824273586273193","1.4824273586273193","1.4824273586273193"
"1355","1.4241611957550049","1.4241611957550049","1.4241611957550049"
"1356","1.365207314491272","1.365207314491272","1.365207314491272"
"1357","1.4524879455566406","1.4524879455566406","1.4524879455566406"
"1358","1.4414650201797485","1.4414650201797485","1.4414650201797485"
"1359","1.3926290273666382","1.3926290273666382","1.3926290273666382"
"1360","1.4470256567001343","1.4470256567001343","1.4470256567001343"
"1361","1.3805853128433228","1.3805853128433228","1.3805853128433228"
"1362","1.432823657989502","1.432823657989502","1.432823657989502"
"1363","1.4518977403640747","1.4518977403640747","1.4518977403640747"
"1364","1.379487156867981","1.379487156867981","1.379487156867981"
"1365","1.4275364875793457","1.4275364875793457","1.4275364875793457"
"1366","1.4470200538635254","1.4470200538635254","1.4470200538635254"
"1367","1.437294840812683","1.437294840812683","1.437294840812683"
"1368","1.3982340097427368","1.3982340097427368","1.3982340097427368"
"1369","1.4461168050765991","1.4461168050765991","1.4461168050765991"
"1370","1.4047611951828003","1.4047611951828003","1.4047611951828003"
"1371","1.4066027402877808","1.4066027402877808","1.4066027402877808"
"1372","1.4316661357879639","1.4316661357879639","1.4316661357879639"
"1373","1.4480397701263428","1.4480397701263428","1.4480397701263428"
"1374","1.4077259302139282","1.4077259302139282","1.4077259302139282"
"1375","1.4334280490875244","1.4334280490875244","1.4334280490875244"
"1376","1.4133384227752686","1.4133384227752686","1.4133384227752686"
"1377","1.4284504652023315","1.4284504652023315","1.4284504652023315"
"1378","1.430538296699524","1.430538296699524","1.430538296699524"
"1379","1.4332917928695679","1.4332917928695679","1.4332917928695679"
"1380","1.3515613079071045","1.3515613079071045","1.3515613079071045"
"1381","1.4653435945510864","1.4653435945510864","1.4653435945510864"
"1382","1.4171972274780273","1.4171972274780273","1.4171972274780273"
