"Step","plain_addition_small_decoder_0 - train_loss","plain_addition_small_decoder_0 - train_loss__MIN","plain_addition_small_decoder_0 - train_loss__MAX"
"1043","1.3540979623794556","1.3540979623794556","1.3540979623794556"
"1044","1.3180227279663086","1.3180227279663086","1.3180227279663086"
"1045","1.3439115285873413","1.3439115285873413","1.3439115285873413"
"1046","1.3711928129196167","1.3711928129196167","1.3711928129196167"
"1047","1.3452032804489136","1.3452032804489136","1.3452032804489136"
"1048","1.3483902215957642","1.3483902215957642","1.3483902215957642"
"1049","1.3246420621871948","1.3246420621871948","1.3246420621871948"
"1050","1.3326952457427979","1.3326952457427979","1.3326952457427979"
"1051","1.3595671653747559","1.3595671653747559","1.3595671653747559"
"1052","1.337436318397522","1.337436318397522","1.337436318397522"
"1053","1.3319728374481201","1.3319728374481201","1.3319728374481201"
"1054","1.3620059490203857","1.3620059490203857","1.3620059490203857"
"1055","1.342172622680664","1.342172622680664","1.342172622680664"
"1056","1.3251407146453857","1.3251407146453857","1.3251407146453857"
"1057","1.3143625259399414","1.3143625259399414","1.3143625259399414"
"1058","1.367447853088379","1.367447853088379","1.367447853088379"
"1059","1.3503649234771729","1.3503649234771729","1.3503649234771729"
"1060","1.3541799783706665","1.3541799783706665","1.3541799783706665"
"1061","1.3696953058242798","1.3696953058242798","1.3696953058242798"
"1062","1.3206825256347656","1.3206825256347656","1.3206825256347656"
"1063","1.3560867309570312","1.3560867309570312","1.3560867309570312"
"1064","1.3618648052215576","1.3618648052215576","1.3618648052215576"
"1065","1.3684512376785278","1.3684512376785278","1.3684512376785278"
"1066","1.329316258430481","1.329316258430481","1.329316258430481"
"1067","1.3439280986785889","1.3439280986785889","1.3439280986785889"
"1068","1.3108863830566406","1.3108863830566406","1.3108863830566406"
"1069","1.3612321615219116","1.3612321615219116","1.3612321615219116"
"1070","1.3369882106781006","1.3369882106781006","1.3369882106781006"
"1071","1.3414366245269775","1.3414366245269775","1.3414366245269775"
"1072","1.34086275100708","1.34086275100708","1.34086275100708"
"1073","1.362770915031433","1.362770915031433","1.362770915031433"
"1074","1.326324701309204","1.326324701309204","1.326324701309204"
"1075","1.3124581575393677","1.3124581575393677","1.3124581575393677"
"1076","1.3280715942382812","1.3280715942382812","1.3280715942382812"
"1077","1.328136682510376","1.328136682510376","1.328136682510376"
"1078","1.3441697359085083","1.3441697359085083","1.3441697359085083"
"1079","1.345499038696289","1.345499038696289","1.345499038696289"
"1080","1.3558646440505981","1.3558646440505981","1.3558646440505981"
"1081","1.3552258014678955","1.3552258014678955","1.3552258014678955"
"1082","1.355675220489502","1.355675220489502","1.355675220489502"
"1083","1.351409912109375","1.351409912109375","1.351409912109375"
"1084","1.357987880706787","1.357987880706787","1.357987880706787"
"1085","1.3081018924713135","1.3081018924713135","1.3081018924713135"
"1086","1.3351267576217651","1.3351267576217651","1.3351267576217651"
"1087","1.3390544652938843","1.3390544652938843","1.3390544652938843"
"1088","1.3226885795593262","1.3226885795593262","1.3226885795593262"
"1089","1.3377091884613037","1.3377091884613037","1.3377091884613037"
"1090","1.3336507081985474","1.3336507081985474","1.3336507081985474"
"1091","1.3431622982025146","1.3431622982025146","1.3431622982025146"
"1092","1.3267079591751099","1.3267079591751099","1.3267079591751099"
"1093","1.3434698581695557","1.3434698581695557","1.3434698581695557"
"1094","1.3282660245895386","1.3282660245895386","1.3282660245895386"
"1095","1.3254891633987427","1.3254891633987427","1.3254891633987427"
"1096","1.3022167682647705","1.3022167682647705","1.3022167682647705"
"1097","1.3190311193466187","1.3190311193466187","1.3190311193466187"
"1098","1.3395692110061646","1.3395692110061646","1.3395692110061646"
"1099","1.2927577495574951","1.2927577495574951","1.2927577495574951"
"1100","1.3225966691970825","1.3225966691970825","1.3225966691970825"
"1101","1.3092925548553467","1.3092925548553467","1.3092925548553467"
"1102","1.3081958293914795","1.3081958293914795","1.3081958293914795"
"1103","1.3301008939743042","1.3301008939743042","1.3301008939743042"
"1104","1.3288885354995728","1.3288885354995728","1.3288885354995728"
"1105","1.3438243865966797","1.3438243865966797","1.3438243865966797"
"1106","1.3062307834625244","1.3062307834625244","1.3062307834625244"
"1107","1.3313190937042236","1.3313190937042236","1.3313190937042236"
"1108","1.3018946647644043","1.3018946647644043","1.3018946647644043"
"1109","1.3060115575790405","1.3060115575790405","1.3060115575790405"
"1110","1.3021160364151","1.3021160364151","1.3021160364151"
"1111","1.3255882263183594","1.3255882263183594","1.3255882263183594"
"1112","1.3434224128723145","1.3434224128723145","1.3434224128723145"
"1113","1.3409388065338135","1.3409388065338135","1.3409388065338135"
"1114","1.3209704160690308","1.3209704160690308","1.3209704160690308"
"1115","1.346558690071106","1.346558690071106","1.346558690071106"
"1116","1.3082114458084106","1.3082114458084106","1.3082114458084106"
"1117","1.2843176126480103","1.2843176126480103","1.2843176126480103"
"1118","1.3085438013076782","1.3085438013076782","1.3085438013076782"
"1119","1.3120319843292236","1.3120319843292236","1.3120319843292236"
"1120","1.3273736238479614","1.3273736238479614","1.3273736238479614"
"1121","1.284796118736267","1.284796118736267","1.284796118736267"
"1122","1.303565502166748","1.303565502166748","1.303565502166748"
"1123","1.3157955408096313","1.3157955408096313","1.3157955408096313"
"1124","1.3207285404205322","1.3207285404205322","1.3207285404205322"
"1125","1.3094903230667114","1.3094903230667114","1.3094903230667114"
"1126","1.3167040348052979","1.3167040348052979","1.3167040348052979"
"1127","1.2933707237243652","1.2933707237243652","1.2933707237243652"
"1128","1.3136682510375977","1.3136682510375977","1.3136682510375977"
"1129","1.3258837461471558","1.3258837461471558","1.3258837461471558"
"1130","1.3266886472702026","1.3266886472702026","1.3266886472702026"
"1131","1.3175030946731567","1.3175030946731567","1.3175030946731567"
"1132","1.2993603944778442","1.2993603944778442","1.2993603944778442"
"1133","1.3023086786270142","1.3023086786270142","1.3023086786270142"
"1134","1.3112472295761108","1.3112472295761108","1.3112472295761108"
"1135","1.32549250125885","1.32549250125885","1.32549250125885"
"1136","1.2873855829238892","1.2873855829238892","1.2873855829238892"
"1137","1.3226264715194702","1.3226264715194702","1.3226264715194702"
"1138","1.2968254089355469","1.2968254089355469","1.2968254089355469"
"1139","1.274444580078125","1.274444580078125","1.274444580078125"
"1140","1.3127095699310303","1.3127095699310303","1.3127095699310303"
"1141","1.2946237325668335","1.2946237325668335","1.2946237325668335"
"1142","1.3270468711853027","1.3270468711853027","1.3270468711853027"
"1143","1.2997255325317383","1.2997255325317383","1.2997255325317383"
"1144","1.2881566286087036","1.2881566286087036","1.2881566286087036"
"1145","1.3129385709762573","1.3129385709762573","1.3129385709762573"
"1146","1.2984635829925537","1.2984635829925537","1.2984635829925537"
"1147","1.291672945022583","1.291672945022583","1.291672945022583"
"1148","1.2840955257415771","1.2840955257415771","1.2840955257415771"
"1149","1.2969019412994385","1.2969019412994385","1.2969019412994385"
"1150","1.2502883672714233","1.2502883672714233","1.2502883672714233"
"1151","1.280676245689392","1.280676245689392","1.280676245689392"
"1152","1.2869210243225098","1.2869210243225098","1.2869210243225098"
"1153","1.3077034950256348","1.3077034950256348","1.3077034950256348"
"1154","1.2791249752044678","1.2791249752044678","1.2791249752044678"
"1155","1.3075889348983765","1.3075889348983765","1.3075889348983765"
"1156","1.2854115962982178","1.2854115962982178","1.2854115962982178"
"1157","1.2992874383926392","1.2992874383926392","1.2992874383926392"
"1158","1.2829482555389404","1.2829482555389404","1.2829482555389404"
"1159","1.2600771188735962","1.2600771188735962","1.2600771188735962"
"1160","1.2923344373703003","1.2923344373703003","1.2923344373703003"
"1161","1.2845039367675781","1.2845039367675781","1.2845039367675781"
"1162","1.281286597251892","1.281286597251892","1.281286597251892"
"1163","1.253669261932373","1.253669261932373","1.253669261932373"
"1164","1.266168236732483","1.266168236732483","1.266168236732483"
"1165","1.2697150707244873","1.2697150707244873","1.2697150707244873"
"1166","1.2413671016693115","1.2413671016693115","1.2413671016693115"
"1167","1.251166820526123","1.251166820526123","1.251166820526123"
"1168","1.259117841720581","1.259117841720581","1.259117841720581"
"1169","1.2399028539657593","1.2399028539657593","1.2399028539657593"
"1170","1.274155616760254","1.274155616760254","1.274155616760254"
"1171","1.2823792695999146","1.2823792695999146","1.2823792695999146"
"1172","1.232570767402649","1.232570767402649","1.232570767402649"
"1173","1.2547224760055542","1.2547224760055542","1.2547224760055542"
"1174","1.2667864561080933","1.2667864561080933","1.2667864561080933"
"1175","1.2490984201431274","1.2490984201431274","1.2490984201431274"
"1176","1.2530887126922607","1.2530887126922607","1.2530887126922607"
"1177","1.256282925605774","1.256282925605774","1.256282925605774"
"1178","1.2120846509933472","1.2120846509933472","1.2120846509933472"
"1179","1.2437982559204102","1.2437982559204102","1.2437982559204102"
"1180","1.2376275062561035","1.2376275062561035","1.2376275062561035"
"1181","1.2487870454788208","1.2487870454788208","1.2487870454788208"
"1182","1.2697049379348755","1.2697049379348755","1.2697049379348755"
"1183","1.2583051919937134","1.2583051919937134","1.2583051919937134"
"1184","1.2420153617858887","1.2420153617858887","1.2420153617858887"
"1185","1.245664358139038","1.245664358139038","1.245664358139038"
"1186","1.2629899978637695","1.2629899978637695","1.2629899978637695"
"1187","1.2156715393066406","1.2156715393066406","1.2156715393066406"
"1188","1.237384557723999","1.237384557723999","1.237384557723999"
"1189","1.234119176864624","1.234119176864624","1.234119176864624"
"1190","1.2532445192337036","1.2532445192337036","1.2532445192337036"
"1191","1.2563575506210327","1.2563575506210327","1.2563575506210327"
"1192","1.2407985925674438","1.2407985925674438","1.2407985925674438"
"1193","1.2337520122528076","1.2337520122528076","1.2337520122528076"
"1194","1.2616839408874512","1.2616839408874512","1.2616839408874512"
"1195","1.2189871072769165","1.2189871072769165","1.2189871072769165"
"1196","1.2492202520370483","1.2492202520370483","1.2492202520370483"
"1197","1.2371838092803955","1.2371838092803955","1.2371838092803955"
"1198","1.2436041831970215","1.2436041831970215","1.2436041831970215"
"1199","1.2299625873565674","1.2299625873565674","1.2299625873565674"
"1200","1.2236706018447876","1.2236706018447876","1.2236706018447876"
"1201","1.1918392181396484","1.1918392181396484","1.1918392181396484"
"1202","1.2493714094161987","1.2493714094161987","1.2493714094161987"
"1203","1.2499980926513672","1.2499980926513672","1.2499980926513672"
"1204","1.235307216644287","1.235307216644287","1.235307216644287"
"1205","1.2405587434768677","1.2405587434768677","1.2405587434768677"
"1206","1.2262030839920044","1.2262030839920044","1.2262030839920044"
"1207","1.2317447662353516","1.2317447662353516","1.2317447662353516"
"1208","1.2011405229568481","1.2011405229568481","1.2011405229568481"
"1209","1.2280062437057495","1.2280062437057495","1.2280062437057495"
"1210","1.220227837562561","1.220227837562561","1.220227837562561"
"1211","1.2296383380889893","1.2296383380889893","1.2296383380889893"
"1212","1.225875735282898","1.225875735282898","1.225875735282898"
"1213","1.2136969566345215","1.2136969566345215","1.2136969566345215"
"1214","1.2379539012908936","1.2379539012908936","1.2379539012908936"
"1215","1.2097480297088623","1.2097480297088623","1.2097480297088623"
"1216","1.2119795083999634","1.2119795083999634","1.2119795083999634"
"1217","1.2134647369384766","1.2134647369384766","1.2134647369384766"
"1218","1.2059682607650757","1.2059682607650757","1.2059682607650757"
"1219","1.2030003070831299","1.2030003070831299","1.2030003070831299"
"1220","1.2110391855239868","1.2110391855239868","1.2110391855239868"
"1221","1.2324767112731934","1.2324767112731934","1.2324767112731934"
"1222","1.2203280925750732","1.2203280925750732","1.2203280925750732"
"1223","1.223191738128662","1.223191738128662","1.223191738128662"
"1224","1.2219129800796509","1.2219129800796509","1.2219129800796509"
"1225","1.2196792364120483","1.2196792364120483","1.2196792364120483"
"1226","1.1880651712417603","1.1880651712417603","1.1880651712417603"
"1227","1.210105299949646","1.210105299949646","1.210105299949646"
"1228","1.2047301530838013","1.2047301530838013","1.2047301530838013"
"1229","1.202184796333313","1.202184796333313","1.202184796333313"
"1230","1.2131580114364624","1.2131580114364624","1.2131580114364624"
"1231","1.20485520362854","1.20485520362854","1.20485520362854"
"1232","1.1792393922805786","1.1792393922805786","1.1792393922805786"
"1233","1.2060061693191528","1.2060061693191528","1.2060061693191528"
"1234","1.2175040245056152","1.2175040245056152","1.2175040245056152"
"1235","1.216996192932129","1.216996192932129","1.216996192932129"
"1236","1.2051937580108643","1.2051937580108643","1.2051937580108643"
"1237","1.2119140625","1.2119140625","1.2119140625"
"1238","1.2118353843688965","1.2118353843688965","1.2118353843688965"
"1239","1.1788389682769775","1.1788389682769775","1.1788389682769775"
"1240","1.1969552040100098","1.1969552040100098","1.1969552040100098"
"1241","1.2204207181930542","1.2204207181930542","1.2204207181930542"
"1242","1.1726570129394531","1.1726570129394531","1.1726570129394531"
"1243","1.1792751550674438","1.1792751550674438","1.1792751550674438"
"1244","1.1965800523757935","1.1965800523757935","1.1965800523757935"
"1245","1.1805450916290283","1.1805450916290283","1.1805450916290283"
"1246","1.1966452598571777","1.1966452598571777","1.1966452598571777"
"1247","1.1905395984649658","1.1905395984649658","1.1905395984649658"
"1248","1.1828880310058594","1.1828880310058594","1.1828880310058594"
"1249","1.1955642700195312","1.1955642700195312","1.1955642700195312"
"1250","1.1899001598358154","1.1899001598358154","1.1899001598358154"
"1251","1.1605987548828125","1.1605987548828125","1.1605987548828125"
"1252","1.1656800508499146","1.1656800508499146","1.1656800508499146"
"1253","1.1939431428909302","1.1939431428909302","1.1939431428909302"
"1254","1.1831715106964111","1.1831715106964111","1.1831715106964111"
"1255","1.1357512474060059","1.1357512474060059","1.1357512474060059"
"1256","1.1671513319015503","1.1671513319015503","1.1671513319015503"
"1257","1.197295904159546","1.197295904159546","1.197295904159546"
"1258","1.2175921201705933","1.2175921201705933","1.2175921201705933"
"1259","1.2102693319320679","1.2102693319320679","1.2102693319320679"
"1260","1.218941569328308","1.218941569328308","1.218941569328308"
"1261","1.1896849870681763","1.1896849870681763","1.1896849870681763"
"1262","1.2130738496780396","1.2130738496780396","1.2130738496780396"
"1263","1.1927379369735718","1.1927379369735718","1.1927379369735718"
"1264","1.2020639181137085","1.2020639181137085","1.2020639181137085"
"1265","1.1806292533874512","1.1806292533874512","1.1806292533874512"
"1266","1.203432321548462","1.203432321548462","1.203432321548462"
"1267","1.2286571264266968","1.2286571264266968","1.2286571264266968"
"1268","1.1887702941894531","1.1887702941894531","1.1887702941894531"
"1269","1.1964600086212158","1.1964600086212158","1.1964600086212158"
"1270","1.2063308954238892","1.2063308954238892","1.2063308954238892"
"1271","1.1762399673461914","1.1762399673461914","1.1762399673461914"
"1272","1.2001724243164062","1.2001724243164062","1.2001724243164062"
"1273","1.1749672889709473","1.1749672889709473","1.1749672889709473"
"1274","1.1743152141571045","1.1743152141571045","1.1743152141571045"
"1275","1.1960694789886475","1.1960694789886475","1.1960694789886475"
"1276","1.1754182577133179","1.1754182577133179","1.1754182577133179"
"1277","1.1831055879592896","1.1831055879592896","1.1831055879592896"
"1278","1.1776071786880493","1.1776071786880493","1.1776071786880493"
"1279","1.188767910003662","1.188767910003662","1.188767910003662"
"1280","1.1942036151885986","1.1942036151885986","1.1942036151885986"
"1281","1.15999436378479","1.15999436378479","1.15999436378479"
"1282","1.1784298419952393","1.1784298419952393","1.1784298419952393"
"1283","1.1711511611938477","1.1711511611938477","1.1711511611938477"
"1284","1.1855181455612183","1.1855181455612183","1.1855181455612183"
"1285","1.1931487321853638","1.1931487321853638","1.1931487321853638"
"1286","1.1308149099349976","1.1308149099349976","1.1308149099349976"
"1287","1.156458854675293","1.156458854675293","1.156458854675293"
"1288","1.1830862760543823","1.1830862760543823","1.1830862760543823"
"1289","1.173275113105774","1.173275113105774","1.173275113105774"
"1290","1.1816909313201904","1.1816909313201904","1.1816909313201904"
"1291","1.1720174551010132","1.1720174551010132","1.1720174551010132"
"1292","1.1745871305465698","1.1745871305465698","1.1745871305465698"
"1293","1.1914690732955933","1.1914690732955933","1.1914690732955933"
"1294","1.1836894750595093","1.1836894750595093","1.1836894750595093"
"1295","1.1729899644851685","1.1729899644851685","1.1729899644851685"
"1296","1.1581138372421265","1.1581138372421265","1.1581138372421265"
"1297","1.1343817710876465","1.1343817710876465","1.1343817710876465"
"1298","1.1763309240341187","1.1763309240341187","1.1763309240341187"
"1299","1.1564087867736816","1.1564087867736816","1.1564087867736816"
"1300","1.161746859550476","1.161746859550476","1.161746859550476"
"1301","1.183327078819275","1.183327078819275","1.183327078819275"
"1302","1.1730177402496338","1.1730177402496338","1.1730177402496338"
"1303","1.1713064908981323","1.1713064908981323","1.1713064908981323"
"1304","1.1871641874313354","1.1871641874313354","1.1871641874313354"
"1305","1.1743758916854858","1.1743758916854858","1.1743758916854858"
"1306","1.149483323097229","1.149483323097229","1.149483323097229"
"1307","1.16043221950531","1.16043221950531","1.16043221950531"
"1308","1.1686094999313354","1.1686094999313354","1.1686094999313354"
"1309","1.1178895235061646","1.1178895235061646","1.1178895235061646"
"1310","1.1500942707061768","1.1500942707061768","1.1500942707061768"
"1311","1.1621086597442627","1.1621086597442627","1.1621086597442627"
"1312","1.1747395992279053","1.1747395992279053","1.1747395992279053"
"1313","1.1482915878295898","1.1482915878295898","1.1482915878295898"
"1314","1.1429342031478882","1.1429342031478882","1.1429342031478882"
"1315","1.12700355052948","1.12700355052948","1.12700355052948"
"1316","1.1628532409667969","1.1628532409667969","1.1628532409667969"
"1317","1.1448241472244263","1.1448241472244263","1.1448241472244263"
"1318","1.116696834564209","1.116696834564209","1.116696834564209"
"1319","1.1812611818313599","1.1812611818313599","1.1812611818313599"
"1320","1.1546554565429688","1.1546554565429688","1.1546554565429688"
"1321","1.1800034046173096","1.1800034046173096","1.1800034046173096"
"1322","1.156977653503418","1.156977653503418","1.156977653503418"
"1323","1.1903464794158936","1.1903464794158936","1.1903464794158936"
"1324","1.1835016012191772","1.1835016012191772","1.1835016012191772"
"1325","1.1811164617538452","1.1811164617538452","1.1811164617538452"
"1326","1.1573914289474487","1.1573914289474487","1.1573914289474487"
"1327","1.1724934577941895","1.1724934577941895","1.1724934577941895"
"1328","1.1729375123977661","1.1729375123977661","1.1729375123977661"
"1329","1.1601371765136719","1.1601371765136719","1.1601371765136719"
"1330","1.1887314319610596","1.1887314319610596","1.1887314319610596"
"1331","1.158752202987671","1.158752202987671","1.158752202987671"
"1332","1.1404445171356201","1.1404445171356201","1.1404445171356201"
"1333","1.1336860656738281","1.1336860656738281","1.1336860656738281"
"1334","1.1520979404449463","1.1520979404449463","1.1520979404449463"
"1335","1.1526994705200195","1.1526994705200195","1.1526994705200195"
"1336","1.143629550933838","1.143629550933838","1.143629550933838"
"1337","1.187339186668396","1.187339186668396","1.187339186668396"
"1338","1.1279951333999634","1.1279951333999634","1.1279951333999634"
"1339","1.1637768745422363","1.1637768745422363","1.1637768745422363"
"1340","1.160718560218811","1.160718560218811","1.160718560218811"
"1341","1.1299911737442017","1.1299911737442017","1.1299911737442017"
"1342","1.1616122722625732","1.1616122722625732","1.1616122722625732"
"1343","1.176446795463562","1.176446795463562","1.176446795463562"
"1344","1.1762429475784302","1.1762429475784302","1.1762429475784302"
"1345","1.1645023822784424","1.1645023822784424","1.1645023822784424"
"1346","1.1573333740234375","1.1573333740234375","1.1573333740234375"
"1347","1.137421727180481","1.137421727180481","1.137421727180481"
"1348","1.1203080415725708","1.1203080415725708","1.1203080415725708"
"1349","1.1253305673599243","1.1253305673599243","1.1253305673599243"
"1350","1.0863707065582275","1.0863707065582275","1.0863707065582275"
"1351","1.1582536697387695","1.1582536697387695","1.1582536697387695"
"1352","1.1643065214157104","1.1643065214157104","1.1643065214157104"
"1353","1.1640872955322266","1.1640872955322266","1.1640872955322266"
"1354","1.1368621587753296","1.1368621587753296","1.1368621587753296"
"1355","1.144778847694397","1.144778847694397","1.144778847694397"
"1356","1.1332101821899414","1.1332101821899414","1.1332101821899414"
"1357","1.1517179012298584","1.1517179012298584","1.1517179012298584"
"1358","1.1101264953613281","1.1101264953613281","1.1101264953613281"
"1359","1.1522142887115479","1.1522142887115479","1.1522142887115479"
"1360","1.1614326238632202","1.1614326238632202","1.1614326238632202"
"1361","1.1818969249725342","1.1818969249725342","1.1818969249725342"
"1362","1.174271583557129","1.174271583557129","1.174271583557129"
"1363","1.1534640789031982","1.1534640789031982","1.1534640789031982"
"1364","1.1600942611694336","1.1600942611694336","1.1600942611694336"
"1365","1.170893907546997","1.170893907546997","1.170893907546997"
"1366","1.155852198600769","1.155852198600769","1.155852198600769"
"1367","1.1064623594284058","1.1064623594284058","1.1064623594284058"
"1368","1.1091142892837524","1.1091142892837524","1.1091142892837524"
"1369","1.1124961376190186","1.1124961376190186","1.1124961376190186"
"1370","1.1692019701004028","1.1692019701004028","1.1692019701004028"
"1371","1.1274968385696411","1.1274968385696411","1.1274968385696411"
"1372","1.1545789241790771","1.1545789241790771","1.1545789241790771"
"1373","1.158023476600647","1.158023476600647","1.158023476600647"
"1374","1.1178163290023804","1.1178163290023804","1.1178163290023804"
"1375","1.1549288034439087","1.1549288034439087","1.1549288034439087"
"1376","1.1496710777282715","1.1496710777282715","1.1496710777282715"
"1377","1.1609338521957397","1.1609338521957397","1.1609338521957397"
"1378","1.1420031785964966","1.1420031785964966","1.1420031785964966"
"1379","1.147375226020813","1.147375226020813","1.147375226020813"
"1380","1.1476589441299438","1.1476589441299438","1.1476589441299438"
"1381","1.1224583387374878","1.1224583387374878","1.1224583387374878"
"1382","1.1693485975265503","1.1693485975265503","1.1693485975265503"
"1383","1.1184921264648438","1.1184921264648438","1.1184921264648438"
"1384","1.1016074419021606","1.1016074419021606","1.1016074419021606"
"1385","1.1571968793869019","1.1571968793869019","1.1571968793869019"
"1386","1.1737217903137207","1.1737217903137207","1.1737217903137207"
"1387","1.1581883430480957","1.1581883430480957","1.1581883430480957"
"1388","1.0967997312545776","1.0967997312545776","1.0967997312545776"
"1389","1.1159718036651611","1.1159718036651611","1.1159718036651611"
"1390","1.1328957080841064","1.1328957080841064","1.1328957080841064"
"1391","1.1404881477355957","1.1404881477355957","1.1404881477355957"
"1392","1.148324966430664","1.148324966430664","1.148324966430664"
"1393","1.1403043270111084","1.1403043270111084","1.1403043270111084"
"1394","1.155831217765808","1.155831217765808","1.155831217765808"
"1395","1.1449657678604126","1.1449657678604126","1.1449657678604126"
"1396","1.107749342918396","1.107749342918396","1.107749342918396"
"1397","1.0902845859527588","1.0902845859527588","1.0902845859527588"
"1398","1.1507607698440552","1.1507607698440552","1.1507607698440552"
"1399","1.1437859535217285","1.1437859535217285","1.1437859535217285"
"1400","1.1273517608642578","1.1273517608642578","1.1273517608642578"
"1401","1.1147654056549072","1.1147654056549072","1.1147654056549072"
"1402","1.1255099773406982","1.1255099773406982","1.1255099773406982"
"1403","1.1381486654281616","1.1381486654281616","1.1381486654281616"
"1404","1.1249128580093384","1.1249128580093384","1.1249128580093384"
"1405","1.1368465423583984","1.1368465423583984","1.1368465423583984"
"1406","1.1240743398666382","1.1240743398666382","1.1240743398666382"
"1407","1.1376895904541016","1.1376895904541016","1.1376895904541016"
"1408","1.103953242301941","1.103953242301941","1.103953242301941"
"1409","1.1337846517562866","1.1337846517562866","1.1337846517562866"
"1410","1.1208468675613403","1.1208468675613403","1.1208468675613403"
"1411","1.0997977256774902","1.0997977256774902","1.0997977256774902"
"1412","1.124160885810852","1.124160885810852","1.124160885810852"
"1413","1.138479232788086","1.138479232788086","1.138479232788086"
"1414","1.129703164100647","1.129703164100647","1.129703164100647"
"1415","1.1356210708618164","1.1356210708618164","1.1356210708618164"
"1416","1.1200321912765503","1.1200321912765503","1.1200321912765503"
"1417","1.1510616540908813","1.1510616540908813","1.1510616540908813"
"1418","1.1378884315490723","1.1378884315490723","1.1378884315490723"
"1419","1.1444268226623535","1.1444268226623535","1.1444268226623535"
"1420","1.091459035873413","1.091459035873413","1.091459035873413"
"1421","1.118912935256958","1.118912935256958","1.118912935256958"
"1422","1.1539981365203857","1.1539981365203857","1.1539981365203857"
"1423","1.139765977859497","1.139765977859497","1.139765977859497"
"1424","1.1314177513122559","1.1314177513122559","1.1314177513122559"
"1425","1.1170846223831177","1.1170846223831177","1.1170846223831177"
"1426","1.1434508562088013","1.1434508562088013","1.1434508562088013"
"1427","1.1383534669876099","1.1383534669876099","1.1383534669876099"
"1428","1.1100552082061768","1.1100552082061768","1.1100552082061768"
"1429","1.108579158782959","1.108579158782959","1.108579158782959"
"1430","1.124247670173645","1.124247670173645","1.124247670173645"
"1431","1.130120038986206","1.130120038986206","1.130120038986206"
"1432","1.1286561489105225","1.1286561489105225","1.1286561489105225"
"1433","1.127961277961731","1.127961277961731","1.127961277961731"
"1434","1.1311380863189697","1.1311380863189697","1.1311380863189697"
"1435","1.1145942211151123","1.1145942211151123","1.1145942211151123"
"1436","1.1476248502731323","1.1476248502731323","1.1476248502731323"
"1437","1.0885204076766968","1.0885204076766968","1.0885204076766968"
"1438","1.102743148803711","1.102743148803711","1.102743148803711"
"1439","1.1064252853393555","1.1064252853393555","1.1064252853393555"
"1440","1.1147513389587402","1.1147513389587402","1.1147513389587402"
"1441","1.1223316192626953","1.1223316192626953","1.1223316192626953"
"1442","1.1507272720336914","1.1507272720336914","1.1507272720336914"
"1443","1.1416704654693604","1.1416704654693604","1.1416704654693604"
"1444","1.1067968606948853","1.1067968606948853","1.1067968606948853"
"1445","1.1421723365783691","1.1421723365783691","1.1421723365783691"
"1446","1.1184295415878296","1.1184295415878296","1.1184295415878296"
"1447","1.1248124837875366","1.1248124837875366","1.1248124837875366"
"1448","1.1330280303955078","1.1330280303955078","1.1330280303955078"
"1449","1.113736867904663","1.113736867904663","1.113736867904663"
"1450","1.1178812980651855","1.1178812980651855","1.1178812980651855"
"1451","1.117758870124817","1.117758870124817","1.117758870124817"
"1452","1.140179991722107","1.140179991722107","1.140179991722107"
"1453","1.106619954109192","1.106619954109192","1.106619954109192"
"1454","1.1100064516067505","1.1100064516067505","1.1100064516067505"
"1455","1.142661213874817","1.142661213874817","1.142661213874817"
"1456","1.1043384075164795","1.1043384075164795","1.1043384075164795"
"1457","1.1347870826721191","1.1347870826721191","1.1347870826721191"
"1458","1.123223066329956","1.123223066329956","1.123223066329956"
"1459","1.1105042695999146","1.1105042695999146","1.1105042695999146"
"1460","1.0772693157196045","1.0772693157196045","1.0772693157196045"
"1461","1.1259530782699585","1.1259530782699585","1.1259530782699585"
"1462","1.1225323677062988","1.1225323677062988","1.1225323677062988"
"1463","1.1389825344085693","1.1389825344085693","1.1389825344085693"
"1464","1.0966635942459106","1.0966635942459106","1.0966635942459106"
"1465","1.118971824645996","1.118971824645996","1.118971824645996"
"1466","1.1266282796859741","1.1266282796859741","1.1266282796859741"
"1467","1.1461398601531982","1.1461398601531982","1.1461398601531982"
"1468","1.126025676727295","1.126025676727295","1.126025676727295"
"1469","1.0867626667022705","1.0867626667022705","1.0867626667022705"
"1470","1.1009939908981323","1.1009939908981323","1.1009939908981323"
"1471","1.0712343454360962","1.0712343454360962","1.0712343454360962"
"1472","1.0765715837478638","1.0765715837478638","1.0765715837478638"
"1473","1.090359091758728","1.090359091758728","1.090359091758728"
"1474","1.1312229633331299","1.1312229633331299","1.1312229633331299"
"1475","1.075744867324829","1.075744867324829","1.075744867324829"
"1476","1.1336095333099365","1.1336095333099365","1.1336095333099365"
"1477","1.1003738641738892","1.1003738641738892","1.1003738641738892"
"1478","1.1477396488189697","1.1477396488189697","1.1477396488189697"
"1479","1.0673011541366577","1.0673011541366577","1.0673011541366577"
"1480","1.1217846870422363","1.1217846870422363","1.1217846870422363"
"1481","1.1276782751083374","1.1276782751083374","1.1276782751083374"
"1482","1.1041889190673828","1.1041889190673828","1.1041889190673828"
"1483","1.087726354598999","1.087726354598999","1.087726354598999"
"1484","1.094984531402588","1.094984531402588","1.094984531402588"
"1485","1.0653963088989258","1.0653963088989258","1.0653963088989258"
"1486","1.0774073600769043","1.0774073600769043","1.0774073600769043"
