"Step","count3_medium_encoder_0_resumed - token_accuracy","count3_medium_encoder_0_resumed - token_accuracy__MIN","count3_medium_encoder_0_resumed - token_accuracy__MAX"
"44000","0.6878190279006958","0.6878190279006958","0.6878190279006958"
"44100","0.665696632862091","0.665696632862091","0.665696632862091"
"44200","0.663723976612091","0.663723976612091","0.663723976612091"
"44300","0.6755273628234864","0.6755273628234864","0.6755273628234864"
"44400","0.6848730659484863","0.6848730659484863","0.6848730659484863"
"44500","0.7024967670440674","0.7024967670440674","0.7024967670440674"
"44600","0.6931868696212768","0.6931868696212768","0.6931868696212768"
"44700","0.7037142133712768","0.7037142133712768","0.7037142133712768"
"44800","0.697073585987091","0.697073585987091","0.697073585987091"
"44900","0.698782570362091","0.698782570362091","0.698782570362091"
"45000","0.7035319209098816","0.7035319209098816","0.7035319209098816"
"45100","0.6348632979393005","0.6348632979393005","0.6348632979393005"
"45200","0.6866113448143005","0.6866113448143005","0.6866113448143005"
"45300","0.7037402558326721","0.7037402558326721","0.7037402558326721"
"45400","0.7029948139190674","0.7029948139190674","0.7029948139190674"
"45500","0.7090592622756958","0.7090592622756958","0.7090592622756958"
"45600","0.7165104365348816","0.7165104365348816","0.7165104365348816"
"45700","0.7207031464576721","0.7207031464576721","0.7207031464576721"
"45800","0.7321061420440674","0.7321061420440674","0.7321061420440674"
"45900","0.7177702045440674","0.7177702045440674","0.7177702045440674"
"46000","0.7230892133712769","0.7230892133712769","0.7230892133712769"
"46100","0.7193392109870911","0.7193392109870911","0.7193392109870911"
"46200","0.731767590045929","0.731767590045929","0.731767590045929"
"46300","0.6706640815734863","0.6706640815734863","0.6706640815734863"
"46400","0.6939974164962769","0.6939974164962769","0.6939974164962769"
"46500","0.73021160364151","0.73021160364151","0.73021160364151"
"46600","0.7396321773529053","0.7396321773529053","0.7396321773529053"
"46700","0.7382422065734864","0.7382422065734864","0.7382422065734864"
"46800","0.7245312690734863","0.7245312690734863","0.7245312690734863"
"46900","0.7363151264190674","0.7363151264190674","0.7363151264190674"
"47000","0.7349414205551148","0.7349414205551148","0.7349414205551148"
"47100","0.752981789112091","0.752981789112091","0.752981789112091"
"47200","0.75663738489151","0.75663738489151","0.75663738489151"
"47300","0.7482780170440674","0.7482780170440674","0.7482780170440674"
"47400","0.7693750166893005","0.7693750166893005","0.7693750166893005"
"47500","0.7536133050918579","0.7536133050918579","0.7536133050918579"
"47600","0.7615495014190674","0.7615495014190674","0.7615495014190674"
"47700","0.7793847870826721","0.7793847870826721","0.7793847870826721"
"47800","0.7756868720054626","0.7756868720054626","0.7756868720054626"
"47900","0.7753580975532531","0.7753580975532531","0.7753580975532531"
"48000","0.7828125166893005","0.7828125166893005","0.7828125166893005"
"48100","0.7552278876304627","0.7552278876304627","0.7552278876304627"
"48200","0.75536785364151","0.75536785364151","0.75536785364151"
"48300","0.7761360907554626","0.7761360907554626","0.7761360907554626"
"48400","0.7957422065734864","0.7957422065734864","0.7957422065734864"
"48500","0.7530436372756958","0.7530436372756958","0.7530436372756958"
"48600","0.7918782734870911","0.7918782734870911","0.7918782734870911"
"48700","0.7754590034484863","0.7754590034484863","0.7754590034484863"
"48800","0.81847332239151","0.81847332239151","0.81847332239151"
"48900","0.8183431172370911","0.8183431172370911","0.8183431172370911"
"49000","0.8071321845054626","0.8071321845054626","0.8071321845054626"
"49100","0.8107324385643006","0.8107324385643006","0.8107324385643006"
"49200","0.783554711341858","0.783554711341858","0.783554711341858"
"49300","0.7948632979393006","0.7948632979393006","0.7948632979393006"
"49400","0.8004101777076721","0.8004101777076721","0.8004101777076721"
"49500","0.8145084857940674","0.8145084857940674","0.8145084857940674"
"49600","0.8124446821212769","0.8124446821212769","0.8124446821212769"
"49700","0.8015657758712769","0.8015657758712769","0.8015657758712769"
"49800","0.7975423383712769","0.7975423383712769","0.7975423383712769"
"49900","0.8336686372756958","0.8336686372756958","0.8336686372756958"
"50000","0.8350423407554627","0.8350423407554627","0.8350423407554627"
"50100","0.8274218940734863","0.8274218940734863","0.8274218940734863"
"50200","0.8352409076690673","0.8352409076690673","0.8352409076690673"
"50300","0.8355078315734863","0.8355078315734863","0.8355078315734863"
"50400","0.8368099164962769","0.8368099164962769","0.8368099164962769"
"50500","0.8467806124687195","0.8467806124687195","0.8467806124687195"
"50600","0.8349153828620911","0.8349153828620911","0.8349153828620911"
"50700","0.826035180091858","0.826035180091858","0.826035180091858"
"50800","0.8507194185256958","0.8507194185256958","0.8507194185256958"
"50900","0.8415169405937195","0.8415169405937195","0.8415169405937195"
"51000","0.8195312714576721","0.8195312714576721","0.8195312714576721"
"51100","0.8503906512260437","0.8503906512260437","0.8503906512260437"
"51200","0.84258465051651","0.84258465051651","0.84258465051651"
"51300","0.8529362249374389","0.8529362249374389","0.8529362249374389"
"51400","0.7875879120826721","0.7875879120826721","0.7875879120826721"
"51500","0.85991863489151","0.85991863489151","0.85991863489151"
"51600","0.8458235859870911","0.8458235859870911","0.8458235859870911"
"51700","0.85633465051651","0.85633465051651","0.85633465051651"
"51800","0.8676725435256958","0.8676725435256958","0.8676725435256958"
"51900","0.8426399898529052","0.8426399898529052","0.8426399898529052"
"52000","0.861350929737091","0.861350929737091","0.861350929737091"
"52100","0.8570996260643006","0.8570996260643006","0.8570996260643006"
"52200","0.8525325703620911","0.8525325703620911","0.8525325703620911"
"52300","0.8878450679779053","0.8878450679779053","0.8878450679779053"
"52400","0.8593196797370911","0.8593196797370911","0.8593196797370911"
"52500","0.846126320362091","0.846126320362091","0.846126320362091"
"52600","0.87249351978302","0.87249351978302","0.87249351978302"
"52700","0.8760807466506958","0.8760807466506958","0.8760807466506958"
"52800","0.8688932538032532","0.8688932538032532","0.8688932538032532"
"52900","0.8762272262573242","0.8762272262573242","0.8762272262573242"
"53000","0.8723860883712768","0.8723860883712768","0.8723860883712768"
"53100","0.8763444185256958","0.8763444185256958","0.8763444185256958"
"53200","0.8906640815734863","0.8906640815734863","0.8906640815734863"
"53300","0.8642480659484864","0.8642480659484864","0.8642480659484864"
"53400","0.8897396039962768","0.8897396039962768","0.8897396039962768"
"53500","0.8582487177848815","0.8582487177848815","0.8582487177848815"
"53600","0.8909179925918579","0.8909179925918579","0.8909179925918579"
"53700","0.8194824433326722","0.8194824433326722","0.8194824433326722"
"53800","0.89104168176651","0.89104168176651","0.89104168176651"
"53900","0.8908300948143005","0.8908300948143005","0.8908300948143005"
"54000","0.7789713764190673","0.7789713764190673","0.7789713764190673"
"54100","0.9022005438804627","0.9022005438804627","0.9022005438804627"
"54200","0.893831398487091","0.893831398487091","0.893831398487091"
"54300","0.8989746332168579","0.8989746332168579","0.8989746332168579"
"54400","0.9058724164962768","0.9058724164962768","0.9058724164962768"
"54500","0.9134961128234863","0.9134961128234863","0.9134961128234863"
"54600","0.9033366107940674","0.9033366107940674","0.9033366107940674"
"54700","0.8792806220054626","0.8792806220054626","0.8792806220054626"
"54800","0.8527767133712768","0.8527767133712768","0.8527767133712768"
"54900","0.9106087422370911","0.9106087422370911","0.9106087422370911"
"55000","0.9004590058326721","0.9004590058326721","0.9004590058326721"
"55100","0.8998079633712769","0.8998079633712769","0.8998079633712769"
"55200","0.8917220234870911","0.8917220234870911","0.8917220234870911"
"55300","0.8995345258712768","0.8995345258712768","0.8995345258712768"
"55400","0.8166894721984863","0.8166894721984863","0.8166894721984863"
"55500","0.914456398487091","0.914456398487091","0.914456398487091"
"55600","0.9122298383712768","0.9122298383712768","0.9122298383712768"
"55700","0.9119629073143005","0.9119629073143005","0.9119629073143005"
"55800","0.9199316596984863","0.9199316596984863","0.9199316596984863"
"55900","0.9214843916893005","0.9214843916893005","0.9214843916893005"
"56000","0.8940657758712769","0.8940657758712769","0.8940657758712769"
"56100","0.9236425995826721","0.9236425995826721","0.9236425995826721"
"56200","0.9127962470054627","0.9127962470054627","0.9127962470054627"
"56300","0.8993620038032532","0.8993620038032532","0.8993620038032532"
"56400","0.8706803584098816","0.8706803584098816","0.8706803584098816"
"56500","0.9292903923988343","0.9292903923988343","0.9292903923988343"
"56600","0.9269368696212769","0.9269368696212769","0.9269368696212769"
"56700","0.9186946868896484","0.9186946868896484","0.9186946868896484"
"56800","0.8721972894668579","0.8721972894668579","0.8721972894668579"
"56900","0.9122363448143005","0.9122363448143005","0.9122363448143005"
"57000","0.9187402582168579","0.9187402582168579","0.9187402582168579"
"57100","0.9273991084098816","0.9273991084098816","0.9273991084098816"
"57200","0.9360416913032532","0.9360416913032532","0.9360416913032532"
"57300","0.9166992330551147","0.9166992330551147","0.9166992330551147"
"57400","0.9098470258712769","0.9098470258712769","0.9098470258712769"
"57500","0.9284375214576721","0.9284375214576721","0.9284375214576721"
"57600","0.9208561396598816","0.9208561396598816","0.9208561396598816"
"57700","0.94142254114151","0.94142254114151","0.94142254114151"
"57800","0.9316829633712769","0.9316829633712769","0.9316829633712769"
"57900","0.8855110883712769","0.8855110883712769","0.8855110883712769"
"58000","0.9223372626304627","0.9223372626304627","0.9223372626304627"
"58100","0.9306282734870911","0.9306282734870911","0.9306282734870911"
"58200","0.9373665571212768","0.9373665571212768","0.9373665571212768"
"58300","0.8962402582168579","0.8962402582168579","0.8962402582168579"
"58400","0.90126629114151","0.90126629114151","0.90126629114151"
"58500","0.9360677313804626","0.9360677313804626","0.9360677313804626"
"58600","0.8978027606010437","0.8978027606010437","0.8978027606010437"
"58700","0.9480957245826721","0.9480957245826721","0.9480957245826721"
"58800","0.9477474164962768","0.9477474164962768","0.9477474164962768"
"58900","0.8680045747756958","0.8680045747756958","0.8680045747756958"
"59000","0.9273405170440674","0.9273405170440674","0.9273405170440674"
"59100","0.8748665523529052","0.8748665523529052","0.8748665523529052"
"59200","0.93153972864151","0.93153972864151","0.93153972864151"
"59300","0.9287597870826722","0.9287597870826722","0.9287597870826722"
"59400","0.9422363448143005","0.9422363448143005","0.9422363448143005"
"59500","0.9183952021598816","0.9183952021598816","0.9183952021598816"
"59600","0.9560058832168579","0.9560058832168579","0.9560058832168579"
"59700","0.9262597870826721","0.9262597870826721","0.9262597870826721"
"59800","0.9291080927848816","0.9291080927848816","0.9291080927848816"
"59900","0.9454459881782532","0.9454459881782532","0.9454459881782532"
"60000","0.9415853071212769","0.9415853071212769","0.9415853071212769"
"60100","0.9441536664962769","0.9441536664962769","0.9441536664962769"
"60200","0.9121028876304627","0.9121028876304627","0.9121028876304627"
"60300","0.9544889545440673","0.9544889545440673","0.9544889545440673"
"60400","0.9517382955551148","0.9517382955551148","0.9517382955551148"
"60500","0.9076269769668579","0.9076269769668579","0.9076269769668579"
"60600","0.9630306148529053","0.9630306148529053","0.9630306148529053"
"60700","0.9482454586029053","0.9482454586029053","0.9482454586029053"
"60800","0.9421321797370911","0.9421321797370911","0.9421321797370911"
"60900","0.9573600435256958","0.9573600435256958","0.9573600435256958"
"61000","0.9359179878234863","0.9359179878234863","0.9359179878234863"
"61100","0.9292090082168579","0.9292090082168579","0.9292090082168579"
"61200","0.9492480635643006","0.9492480635643006","0.9492480635643006"
"61300","0.9607682514190674","0.9607682514190674","0.9607682514190674"
"61400","0.9320052266120911","0.9320052266120911","0.9320052266120911"
"61500","0.9587630343437195","0.9587630343437195","0.9587630343437195"
"61600","0.9563444232940674","0.9563444232940674","0.9563444232940674"
"61700","0.9440202069282532","0.9440202069282532","0.9440202069282532"
"61800","0.9474153852462769","0.9474153852462769","0.9474153852462769"
"61900","0.9586491107940673","0.9586491107940673","0.9586491107940673"
"62000","0.9440592694282531","0.9440592694282531","0.9440592694282531"
"62100","0.7931998872756958","0.7931998872756958","0.7931998872756958"
"62200","0.9494140815734863","0.9494140815734863","0.9494140815734863"
"62300","0.9541373872756957","0.9541373872756957","0.9541373872756957"
"62400","0.95761394739151","0.95761394739151","0.95761394739151"
"62500","0.9705794453620911","0.9705794453620911","0.9705794453620911"
"62600","0.9498958539962769","0.9498958539962769","0.9498958539962769"
"62700","0.9585351657867431","0.9585351657867431","0.9585351657867431"
"62800","0.9531478095054626","0.9531478095054626","0.9531478095054626"
"62900","0.95363933801651","0.95363933801651","0.95363933801651"
"63000","0.9601888227462768","0.9601888227462768","0.9601888227462768"
"63100","0.9593945503234863","0.9593945503234863","0.9593945503234863"
"63200","0.947415382862091","0.947415382862091","0.947415382862091"
"63300","0.9549349236488343","0.9549349236488343","0.9549349236488343"
"63400","0.9680696845054626","0.9680696845054626","0.9680696845054626"
"63500","0.9539583492279052","0.9539583492279052","0.9539583492279052"
"63600","0.9516146063804627","0.9516146063804627","0.9516146063804627"
"63700","0.9796354365348816","0.9796354365348816","0.9796354365348816"
"63800","0.9674511885643006","0.9674511885643006","0.9674511885643006"
"63900","0.9092545771598816","0.9092545771598816","0.9092545771598816"
"64000","0.9603776240348816","0.9603776240348816","0.9603776240348816"
"64100","0.9710677266120911","0.9710677266120911","0.9710677266120911"
"64200","0.9602832221984863","0.9602832221984863","0.9602832221984863"
"64300","0.9563053560256958","0.9563053560256958","0.9563053560256958"
"64400","0.9677474117279052","0.9677474117279052","0.9677474117279052"
"64500","0.9634700775146484","0.9634700775146484","0.9634700775146484"
"64600","0.9638574433326721","0.9638574433326721","0.9638574433326721"
"64700","0.9523242378234863","0.9523242378234863","0.9523242378234863"
"64800","0.9690820574760437","0.9690820574760437","0.9690820574760437"
"64900","0.9627474164962768","0.9627474164962768","0.9627474164962768"
"65000","0.9611946773529053","0.9611946773529053","0.9611946773529053"
"65100","0.9786198139190674","0.9786198139190674","0.9786198139190674"
"65200","0.9536035370826721","0.9536035370826721","0.9536035370826721"
"65300","0.9684668207168579","0.9684668207168579","0.9684668207168579"
"65400","0.9660416889190674","0.9660416889190674","0.9660416889190674"
"65500","0.9638183760643005","0.9638183760643005","0.9638183760643005"
"65600","0.9771159052848816","0.9771159052848816","0.9771159052848816"
"65700","0.9674739742279053","0.9674739742279053","0.9674739742279053"
"65800","0.96608074426651","0.96608074426651","0.96608074426651"
"65900","0.9513834857940674","0.9513834857940674","0.9513834857940674"
"66000","0.9760416865348815","0.9760416865348815","0.9760416865348815"
"66100","0.9694922113418579","0.9694922113418579","0.9694922113418579"
"66200","0.9732031440734863","0.9732031440734863","0.9732031440734863"
"66300","0.9813802289962769","0.9813802289962769","0.9813802289962769"
"66400","0.9677441525459289","0.9677441525459289","0.9677441525459289"
"66500","0.9704329586029052","0.9704329586029052","0.9704329586029052"
"66600","0.8976855659484864","0.8976855659484864","0.8976855659484864"
"66700","0.9780599164962769","0.9780599164962769","0.9780599164962769"
"66800","0.950175805091858","0.950175805091858","0.950175805091858"
"66900","0.9605208539962768","0.9605208539962768","0.9605208539962768"
"67000","0.8900683784484863","0.8900683784484863","0.8900683784484863"
"67100","0.9603450727462769","0.9603450727462769","0.9603450727462769"
"67200","0.9820345282554627","0.9820345282554627","0.9820345282554627"
"67300","0.9725260591506958","0.9725260591506958","0.9725260591506958"
"67400","0.9485514521598816","0.9485514521598816","0.9485514521598816"
"67500","0.9547493743896485","0.9547493743896485","0.9547493743896485"
"67600","0.9520247578620911","0.9520247578620911","0.9520247578620911"
"67700","0.9849739837646484","0.9849739837646484","0.9849739837646484"
"67800","0.9742285370826721","0.9742285370826721","0.9742285370826721"
"67900","0.9751432514190674","0.9751432514190674","0.9751432514190674"
"68000","0.9634603095054627","0.9634603095054627","0.9634603095054627"
"68100","0.9690885639190674","0.9690885639190674","0.9690885639190674"
"68200","0.9870768451690674","0.9870768451690674","0.9870768451690674"
"68300","0.9740657830238342","0.9740657830238342","0.9740657830238342"
"68400","0.8338476705551148","0.8338476705551148","0.8338476705551148"
"68500","0.9924349141120911","0.9924349141120911","0.9924349141120911"
"68600","0.9657064032554626","0.9657064032554626","0.9657064032554626"
"68700","0.9749056196212769","0.9749056196212769","0.9749056196212769"
"68800","0.9771875166893005","0.9771875166893005","0.9771875166893005"
"68900","0.9749967622756958","0.9749967622756958","0.9749967622756958"
"69000","0.9822884345054627","0.9822884345054627","0.9822884345054627"
"69100","0.9861198163032532","0.9861198163032532","0.9861198163032532"
"69200","0.9834082269668579","0.9834082269668579","0.9834082269668579"
"69300","0.9825455904006958","0.9825455904006958","0.9825455904006958"
"69400","0.9898177289962768","0.9898177289962768","0.9898177289962768"
"69500","0.9773795795440674","0.9773795795440674","0.9773795795440674"
"69600","0.9751497554779053","0.9751497554779053","0.9751497554779053"
"69700","0.9842350435256958","0.9842350435256958","0.9842350435256958"
"69800","0.978916027545929","0.978916027545929","0.978916027545929"
"69900","0.9780403852462769","0.9780403852462769","0.9780403852462769"
"70000","0.9821321845054627","0.9821321845054627","0.9821321845054627"
"70100","0.9876855635643005","0.9876855635643005","0.9876855635643005"
"70200","0.9847428584098816","0.9847428584098816","0.9847428584098816"
"70300","0.9820247602462768","0.9820247602462768","0.9820247602462768"
"70400","0.9757942867279052","0.9757942867279052","0.9757942867279052"
"70500","0.9564616084098816","0.9564616084098816","0.9564616084098816"
"70600","0.9868131756782532","0.9868131756782532","0.9868131756782532"
"70700","0.96784832239151","0.96784832239151","0.96784832239151"
"70800","0.9843196797370911","0.9843196797370911","0.9843196797370911"
"70900","0.9373177313804626","0.9373177313804626","0.9373177313804626"
"71000","0.9877604365348815","0.9877604365348815","0.9877604365348815"
"71100","0.986477882862091","0.986477882862091","0.986477882862091"
"71200","0.9742871356010437","0.9742871356010437","0.9742871356010437"
"71300","0.9901725459098816","0.9901725459098816","0.9901725459098816"
"71400","0.9626237177848815","0.9626237177848815","0.9626237177848815"
"71500","0.9872200727462769","0.9872200727462769","0.9872200727462769"
"71600","0.9813899850845337","0.9813899850845337","0.9813899850845337"
"71700","0.96574871301651","0.96574871301651","0.96574871301651"
"71800","0.9831054830551147","0.9831054830551147","0.9831054830551147"
"71900","0.9848665571212769","0.9848665571212769","0.9848665571212769"
"72000","0.9442773580551147","0.9442773580551147","0.9442773580551147"
"72100","0.9848730659484863","0.9848730659484863","0.9848730659484863"
"72200","0.9746321845054626","0.9746321845054626","0.9746321845054626"
"72300","0.9739843916893005","0.9739843916893005","0.9739843916893005"
"72400","0.9845931172370911","0.9845931172370911","0.9845931172370911"
"72500","0.9865202021598816","0.9865202021598816","0.9865202021598816"
"72600","0.9854492354393005","0.9854492354393005","0.9854492354393005"
"72700","0.9925000190734863","0.9925000190734863","0.9925000190734863"
"72800","0.9814713835716248","0.9814713835716248","0.9814713835716248"
"72900","0.9834570550918579","0.9834570550918579","0.9834570550918579"
"73000","0.9848893427848816","0.9848893427848816","0.9848893427848816"
"73100","0.9802702021598816","0.9802702021598816","0.9802702021598816"
"73200","0.9936393427848816","0.9936393427848816","0.9936393427848816"
"73300","0.9851237177848816","0.9851237177848816","0.9851237177848816"
"73400","0.9822558832168579","0.9822558832168579","0.9822558832168579"
"73500","0.9865657734870911","0.9865657734870911","0.9865657734870911"
"73600","0.9863379120826721","0.9863379120826721","0.9863379120826721"
"73700","0.9548535370826721","0.9548535370826721","0.9548535370826721"
"73800","0.6017317867279053","0.6017317867279053","0.6017317867279053"
"73900","0.9958593916893005","0.9958593916893005","0.9958593916893005"
"74000","0.9905403852462769","0.9905403852462769","0.9905403852462769"
"74100","0.9889778780937195","0.9889778780937195","0.9889778780937195"
"74200","0.987708351612091","0.987708351612091","0.987708351612091"
"74300","0.9854720258712768","0.9854720258712768","0.9854720258712768"
"74400","0.9922558808326721","0.9922558808326721","0.9922558808326721"
"74500","0.9837337422370911","0.9837337422370911","0.9837337422370911"
"74600","0.9847037982940674","0.9847037982940674","0.9847037982940674"
"74700","0.9932942938804626","0.9932942938804626","0.9932942938804626"
"74800","0.9775716376304626","0.9775716376304626","0.9775716376304626"
"74900","0.9858886885643006","0.9858886885643006","0.9858886885643006"
"75000","0.9956836128234863","0.9956836128234863","0.9956836128234863"
"75100","0.9925130438804627","0.9925130438804627","0.9925130438804627"
