"Step","count3_small_decoder_0 - token_accuracy","count3_small_decoder_0 - token_accuracy__MIN","count3_small_decoder_0 - token_accuracy__MAX"
"4300","0.06777343958616257","0.06777343958616257","0.06777343958616257"
"4400","0.06634114846587182","0.06634114846587182","0.06634114846587182"
"4500","0.06667317926883698","0.06667317926883698","0.06667317926883698"
"4600","0.06785807520151138","0.06785807520151138","0.06785807520151138"
"4700","0.06790364861488342","0.06790364861488342","0.06790364861488342"
"4800","0.06819987177848816","0.06819987177848816","0.06819987177848816"
"4900","0.06677409052848816","0.06677409052848816","0.06677409052848816"
"5000","0.06831705898046493","0.06831705898046493","0.06831705898046493"
"5100","0.06831380426883697","0.06831380426883697","0.06831380426883697"
"5200","0.06843750268220901","0.06843750268220901","0.06843750268220901"
"5300","0.0683821639418602","0.0683821639418602","0.0683821639418602"
"5400","0.06878581017255783","0.06878581017255783","0.06878581017255783"
"5500","0.06944987237453461","0.06944987237453461","0.06944987237453461"
"5600","0.0685839867591858","0.0685839867591858","0.0685839867591858"
"5700","0.06898763284087181","0.06898763284087181","0.06898763284087181"
"5800","0.06965169548988343","0.06965169548988343","0.06965169548988343"
"5900","0.06872396141290665","0.06872396141290665","0.06872396141290665"
"6000","0.06937174707651138","0.06937174707651138","0.06937174707651138"
"6100","0.06922526210546494","0.06922526210546494","0.06922526210546494"
"6200","0.06820963770151138","0.06820963770151138","0.06820963770151138"
"6300","0.0699609398841858","0.0699609398841858","0.0699609398841858"
"6400","0.06958007991313934","0.06958007991313934","0.06958007991313934"
"6500","0.06993815422058106","0.06993815422058106","0.06993815422058106"
"6600","0.06976888298988343","0.06976888298988343","0.06976888298988343"
"6700","0.07091797083616257","0.07091797083616257","0.07091797083616257"
"6800","0.06994140833616257","0.06994140833616257","0.06994140833616257"
"6900","0.0708007836341858","0.0708007836341858","0.0708007836341858"
"7000","0.07073242425918579","0.07073242425918579","0.07073242425918579"
"7100","0.07009114801883698","0.07009114801883698","0.07009114801883698"
"7200","0.07059570521116257","0.07059570521116257","0.07059570521116257"
"7300","0.07129231959581375","0.07129231959581375","0.07129231959581375"
"7400","0.07070638269186019","0.07070638269186019","0.07070638269186019"
"7500","0.07261393457651139","0.07261393457651139","0.07261393457651139"
"7600","0.07105143487453461","0.07105143487453461","0.07105143487453461"
"7700","0.07190104365348816","0.07190104365348816","0.07190104365348816"
"7800","0.07097331047058106","0.07097331047058106","0.07097331047058106"
"7900","0.07065755486488343","0.07065755486488343","0.07065755486488343"
"8000","0.07280273646116257","0.07280273646116257","0.07280273646116257"
"8100","0.07165690392255783","0.07165690392255783","0.07165690392255783"
"8200","0.07216471642255783","0.07216471642255783","0.07216471642255783"
"8300","0.07261719018220901","0.07261719018220901","0.07261719018220901"
"8400","0.07241211175918578","0.07241211175918578","0.07241211175918578"
"8500","0.07248047113418579","0.07248047113418579","0.07248047113418579"
"8600","0.07287760674953461","0.07287760674953461","0.07287760674953461"
"8700","0.07227213680744171","0.07227213680744171","0.07227213680744171"
"8800","0.07337565302848816","0.07337565302848816","0.07337565302848816"
"8900","0.07145508110523224","0.07145508110523224","0.07145508110523224"
"9000","0.0727278670668602","0.0727278670668602","0.0727278670668602"
"9100","0.07313802301883697","0.07313802301883697","0.07313802301883697"
"9200","0.07423502892255783","0.07423502892255783","0.07423502892255783"
"9300","0.07281575798988342","0.07281575798988342","0.07281575798988342"
"9400","0.07355143427848816","0.07355143427848816","0.07355143427848816"
"9500","0.07401692956686019","0.07401692956686019","0.07401692956686019"
"9600","0.07425455927848816","0.07425455927848816","0.07425455927848816"
"9700","0.07367838829755784","0.07367838829755784","0.07367838829755784"
"9800","0.0733463567495346","0.0733463567495346","0.0733463567495346"
"9900","0.07413411676883698","0.07413411676883698","0.07413411676883698"
"10000","0.07432291954755783","0.07432291954755783","0.07432291954755783"
"10100","0.0740201848745346","0.0740201848745346","0.0740201848745346"
"10200","0.0736035180091858","0.0736035180091858","0.0736035180091858"
"10300","0.07417317897081376","0.07417317897081376","0.07417317897081376"
"10400","0.07431966364383698","0.07431966364383698","0.07431966364383698"
"10500","0.07514648705720901","0.07514648705720901","0.07514648705720901"
"10600","0.07497396111488343","0.07497396111488343","0.07497396111488343"
"10700","0.07490560173988342","0.07490560173988342","0.07490560173988342"
"10800","0.07408203423023224","0.07408203423023224","0.07408203423023224"
"10900","0.07447591364383697","0.07447591364383697","0.07447591364383697"
"11000","0.07447591334581376","0.07447591334581376","0.07447591334581376"
"11100","0.07494140863418579","0.07494140863418579","0.07494140863418579"
"11200","0.07528646141290665","0.07528646141290665","0.07528646141290665"
"11300","0.07489258021116257","0.07489258021116257","0.07489258021116257"
"11400","0.07487304896116256","0.07487304896116256","0.07487304896116256"
"11500","0.0749837264418602","0.0749837264418602","0.0749837264418602"
"11600","0.07599284082651138","0.07599284082651138","0.07599284082651138"
"11700","0.07557617396116256","0.07557617396116256","0.07557617396116256"
"11800","0.07629557609558106","0.07629557609558106","0.07629557609558106"
"11900","0.07501627832651138","0.07501627832651138","0.07501627832651138"
"12000","0.07587239801883698","0.07587239801883698","0.07587239801883698"
"12100","0.07558594018220902","0.07558594018220902","0.07558594018220902"
"12200","0.07637044489383697","0.07637044489383697","0.07637044489383697"
"12300","0.07691406488418578","0.07691406488418578","0.07691406488418578"
"12400","0.07620768457651138","0.07620768457651138","0.07620768457651138"
"12500","0.0756575545668602","0.0756575545668602","0.0756575545668602"
"12600","0.07510416924953461","0.07510416924953461","0.07510416924953461"
"12700","0.0760286483168602","0.0760286483168602","0.0760286483168602"
"12800","0.07741211235523224","0.07741211235523224","0.07741211235523224"
"12900","0.07690755486488342","0.07690755486488342","0.07690755486488342"
"13000","0.07644205957651139","0.07644205957651139","0.07644205957651139"
"13100","0.0780696639418602","0.0780696639418602","0.0780696639418602"
"13200","0.0770638045668602","0.0770638045668602","0.0770638045668602"
"13300","0.07602213770151138","0.07602213770151138","0.07602213770151138"
"13400","0.07811849176883698","0.07811849176883698","0.07811849176883698"
"13500","0.07753906458616257","0.07753906458616257","0.07753906458616257"
"13600","0.0771614608168602","0.0771614608168602","0.0771614608168602"
"13700","0.0783463567495346","0.0783463567495346","0.0783463567495346"
"13800","0.07810547083616257","0.07810547083616257","0.07810547083616257"
"13900","0.07777344048023224","0.07777344048023224","0.07777344048023224"
"14000","0.07770833611488343","0.07770833611488343","0.07770833611488343"
"14100","0.07903646051883698","0.07903646051883698","0.07903646051883698"
"14200","0.07787109613418579","0.07787109613418579","0.07787109613418579"
"14300","0.07816732019186019","0.07816732019186019","0.07816732019186019"
"14400","0.07860351890325547","0.07860351890325547","0.07860351890325547"
"14500","0.07763997673988342","0.07763997673988342","0.07763997673988342"
"14600","0.07869140863418579","0.07869140863418579","0.07869140863418579"
"14700","0.0792806014418602","0.0792806014418602","0.0792806014418602"
"14800","0.0784277367591858","0.0784277367591858","0.0784277367591858"
"14900","0.07926106989383698","0.07926106989383698","0.07926106989383698"
"15000","0.0789127629995346","0.0789127629995346","0.0789127629995346"
"15100","0.08011067867279052","0.08011067867279052","0.08011067867279052"
"15200","0.07880534082651139","0.07880534082651139","0.07880534082651139"
"15300","0.07990234643220902","0.07990234643220902","0.07990234643220902"
"15400","0.07937174707651139","0.07937174707651139","0.07937174707651139"
"15500","0.07915690302848816","0.07915690302848816","0.07915690302848816"
"15600","0.07992838829755783","0.07992838829755783","0.07992838829755783"
"15700","0.07931640923023224","0.07931640923023224","0.07931640923023224"
"15800","0.08040364861488342","0.08040364861488342","0.08040364861488342"
"15900","0.0799056014418602","0.0799056014418602","0.0799056014418602"
"16000","0.07976237267255783","0.07976237267255783","0.07976237267255783"
"16100","0.07936523705720902","0.07936523705720902","0.07936523705720902"
"16200","0.08063151270151138","0.08063151270151138","0.08063151270151138"
"16300","0.07979492396116257","0.07979492396116257","0.07979492396116257"
"16400","0.0803515648841858","0.0803515648841858","0.0803515648841858"
"16500","0.0799088567495346","0.0799088567495346","0.0799088567495346"
"16600","0.08034830927848816","0.08034830927848816","0.08034830927848816"
"16700","0.08066731929779053","0.08066731929779053","0.08066731929779053"
"16800","0.08046224236488342","0.08046224236488342","0.08046224236488342"
"16900","0.0811360701918602","0.0811360701918602","0.0811360701918602"
"17000","0.08143554896116256","0.08143554896116256","0.08143554896116256"
"17100","0.08133463799953461","0.08133463799953461","0.08133463799953461"
"17200","0.08082682549953461","0.08082682549953461","0.08082682549953461"
"17300","0.08120443016290664","0.08120443016290664","0.08120443016290664"
"17400","0.08064127922058105","0.08064127922058105","0.08064127922058105"
"17500","0.08075521141290665","0.08075521141290665","0.08075521141290665"
"17600","0.08104166954755783","0.08104166954755783","0.08104166954755783"
"17700","0.08064453393220901","0.08064453393220901","0.08064453393220901"
"17800","0.08196614861488342","0.08196614861488342","0.08196614861488342"
"17900","0.08127278923988342","0.08127278923988342","0.08127278923988342"
"18000","0.08160156458616256","0.08160156458616256","0.08160156458616256"
"18100","0.08081705927848816","0.08081705927848816","0.08081705927848816"
"18200","0.08161458522081375","0.08161458522081375","0.08161458522081375"
"18300","0.08328776270151138","0.08328776270151138","0.08328776270151138"
"18400","0.08211914330720901","0.08211914330720901","0.08211914330720901"
"18500","0.08193034112453461","0.08193034112453461","0.08193034112453461"
"18600","0.08356445580720902","0.08356445580720902","0.08356445580720902"
"18700","0.08287435173988342","0.08287435173988342","0.08287435173988342"
"18800","0.08351237148046493","0.08351237148046493","0.08351237148046493"
"18900","0.08303385704755784","0.08303385704755784","0.08303385704755784"
"19000","0.08323242455720901","0.08323242455720901","0.08323242455720901"
"19100","0.08290364891290665","0.08290364891290665","0.08290364891290665"
"19200","0.08234375268220902","0.08234375268220902","0.08234375268220902"
"19300","0.08283203303813934","0.08283203303813934","0.08283203303813934"
"19400","0.08297200828790664","0.08297200828790664","0.08297200828790664"
"19500","0.0844987004995346","0.0844987004995346","0.0844987004995346"
"19600","0.08282552391290665","0.08282552391290665","0.08282552391290665"
"19700","0.08433268517255783","0.08433268517255783","0.08433268517255783"
"19800","0.08432617485523224","0.08432617485523224","0.08432617485523224"
"19900","0.0847135442495346","0.0847135442495346","0.0847135442495346"
"20000","0.08392578363418579","0.08392578363418579","0.08392578363418579"
"20100","0.08484049707651138","0.08484049707651138","0.08484049707651138"
"20200","0.08458984643220901","0.08458984643220901","0.08458984643220901"
"20300","0.08477213829755784","0.08477213829755784","0.08477213829755784"
"20400","0.08433593928813934","0.08433593928813934","0.08433593928813934"
"20500","0.08457356989383698","0.08457356989383698","0.08457356989383698"
"20600","0.08541341304779053","0.08541341304779053","0.08541341304779053"
"20700","0.08420247673988342","0.08420247673988342","0.08420247673988342"
"20800","0.08400716364383698","0.08400716364383698","0.08400716364383698"
"20900","0.08399088859558106","0.08399088859558106","0.08399088859558106"
"21000","0.08396484643220901","0.08396484643220901","0.08396484643220901"
"21100","0.08538086146116257","0.08538086146116257","0.08538086146116257"
"21200","0.08531250238418579","0.08531250238418579","0.08531250238418579"
"21300","0.0868391951918602","0.0868391951918602","0.0868391951918602"
"21400","0.08574544548988343","0.08574544548988343","0.08574544548988343"
"21500","0.08566406518220901","0.08566406518220901","0.08566406518220901"
"21600","0.0854231795668602","0.0854231795668602","0.0854231795668602"
"21700","0.08576823204755783","0.08576823204755783","0.08576823204755783"
"21800","0.08513997673988342","0.08513997673988342","0.08513997673988342"
"21900","0.08492838770151138","0.08492838770151138","0.08492838770151138"
"22000","0.08635742455720902","0.08635742455720902","0.08635742455720902"
"22100","0.08647461175918579","0.08647461175918579","0.08647461175918579"
"22200","0.08619791954755783","0.08619791954755783","0.08619791954755783"
"22300","0.08700521111488342","0.08700521111488342","0.08700521111488342"
"22400","0.0875195336341858","0.0875195336341858","0.0875195336341858"
"22500","0.0851432317495346","0.0851432317495346","0.0851432317495346"
"22600","0.08787760704755783","0.08787760704755783","0.08787760704755783"
"22700","0.08679362207651138","0.08679362207651138","0.08679362207651138"
"22800","0.08632812738418578","0.08632812738418578","0.08632812738418578"
"22900","0.0872493514418602","0.0872493514418602","0.0872493514418602"
"23000","0.08724284142255784","0.08724284142255784","0.08724284142255784"
"23100","0.0871842473745346","0.0871842473745346","0.0871842473745346"
"23200","0.08680989891290665","0.08680989891290665","0.08680989891290665"
"23300","0.08710286736488343","0.08710286736488343","0.08710286736488343"
"23400","0.0870507836341858","0.0870507836341858","0.0870507836341858"
"23500","0.0869694036245346","0.0869694036245346","0.0869694036245346"
"23600","0.0879362004995346","0.0879362004995346","0.0879362004995346"
"23700","0.08810872614383697","0.08810872614383697","0.08810872614383697"
"23800","0.08731445521116257","0.08731445521116257","0.08731445521116257"
"23900","0.0878352889418602","0.0878352889418602","0.0878352889418602"
"24000","0.08865885674953461","0.08865885674953461","0.08865885674953461"
"24100","0.08878580957651139","0.08878580957651139","0.08878580957651139"
"24200","0.08757812798023223","0.08757812798023223","0.08757812798023223"
"24300","0.08833008080720901","0.08833008080720901","0.08833008080720901"
"24400","0.08859049677848815","0.08859049677848815","0.08859049677848815"
"24500","0.08873372614383697","0.08873372614383697","0.08873372614383697"
"24600","0.08866536736488342","0.08866536736488342","0.08866536736488342"
"24700","0.08870442986488342","0.08870442986488342","0.08870442986488342"
"24800","0.08855143427848816","0.08855143427848816","0.08855143427848816"
"24900","0.0880826848745346","0.0880826848745346","0.0880826848745346"
"25000","0.08908203363418579","0.08908203363418579","0.08908203363418579"
"25100","0.08797200739383698","0.08797200739383698","0.08797200739383698"
"25200","0.09028646022081376","0.09028646022081376","0.09028646022081376"
"25300","0.0900130233168602","0.0900130233168602","0.0900130233168602"
"25400","0.0894303411245346","0.0894303411245346","0.0894303411245346"
"25500","0.08943685114383698","0.08943685114383698","0.08943685114383698"
"25600","0.08950195580720902","0.08950195580720902","0.08950195580720902"
"25700","0.08999349176883698","0.08999349176883698","0.08999349176883698"
"25800","0.09091797053813934","0.09091797053813934","0.09091797053813934"
"25900","0.08997396141290664","0.08997396141290664","0.08997396141290664"
"26000","0.08981445521116256","0.08981445521116256","0.08981445521116256"
"26100","0.09024739921092988","0.09024739921092988","0.09024739921092988"
"26200","0.09117513358592987","0.09117513358592987","0.09117513358592987"
"26300","0.0897298201918602","0.0897298201918602","0.0897298201918602"
"26400","0.08967122554779053","0.08967122554779053","0.08967122554779053"
"26500","0.08994791895151139","0.08994791895151139","0.08994791895151139"
"26600","0.0896289086341858","0.0896289086341858","0.0896289086341858"
"26700","0.09076172113418579","0.09076172113418579","0.09076172113418579"
"26800","0.09046875268220901","0.09046875268220901","0.09046875268220901"
"26900","0.09117187857627869","0.09117187857627869","0.09117187857627869"
"27000","0.0919335961341858","0.0919335961341858","0.0919335961341858"
"27100","0.09111002832651138","0.09111002832651138","0.09111002832651138"
"27200","0.0904036483168602","0.0904036483168602","0.0904036483168602"
"27300","0.09164388239383697","0.09164388239383697","0.09164388239383697"
"27400","0.09229166895151138","0.09229166895151138","0.09229166895151138"
"27500","0.09212239801883698","0.09212239801883698","0.09212239801883698"
"27600","0.0923763045668602","0.0923763045668602","0.0923763045668602"
"27700","0.09140299767255783","0.09140299767255783","0.09140299767255783"
"27800","0.0912304711341858","0.0912304711341858","0.0912304711341858"
"27900","0.09107096582651138","0.09107096582651138","0.09107096582651138"
"28000","0.09290039271116257","0.09290039271116257","0.09290039271116257"
"28100","0.09216797113418579","0.09216797113418579","0.09216797113418579"
"28200","0.0928027367591858","0.0928027367591858","0.0928027367591858"
"28300","0.09216797113418579","0.09216797113418579","0.09216797113418579"
"28400","0.09221679955720902","0.09221679955720902","0.09221679955720902"
"28500","0.0924641951918602","0.0924641951918602","0.0924641951918602"
"28600","0.09267252832651138","0.09267252832651138","0.09267252832651138"
"28700","0.0935514348745346","0.0935514348745346","0.0935514348745346"
"28800","0.09194987118244172","0.09194987118244172","0.09194987118244172"
"28900","0.09279622584581375","0.09279622584581375","0.09279622584581375"
"29000","0.0939485701918602","0.0939485701918602","0.0939485701918602"
"29100","0.09391927361488342","0.09391927361488342","0.09391927361488342"
"29200","0.09240234583616257","0.09240234583616257","0.09240234583616257"
"29300","0.09213541924953461","0.09213541924953461","0.09213541924953461"
"29400","0.09354492396116257","0.09354492396116257","0.09354492396116257"
"29500","0.09375651299953461","0.09375651299953461","0.09375651299953461"
"29600","0.09378906518220902","0.09378906518220902","0.09378906518220902"
"29700","0.09337239861488342","0.09337239861488342","0.09337239861488342"
"29800","0.09364909112453461","0.09364909112453461","0.09364909112453461"
"29900","0.0941048201918602","0.0941048201918602","0.0941048201918602"
"30000","0.0945084661245346","0.0945084661245346","0.0945084661245346"
"30100","0.0937630233168602","0.0937630233168602","0.0937630233168602"
"30200","0.09450521111488343","0.09450521111488343","0.09450521111488343"
"30300","0.09511393517255783","0.09511393517255783","0.09511393517255783"
"30400","0.09581706017255782","0.09581706017255782","0.09581706017255782"
"30500","0.09650390863418579","0.09650390863418579","0.09650390863418579"
"30600","0.09546875298023223","0.09546875298023223","0.09546875298023223"
"30700","0.09580729454755783","0.09580729454755783","0.09580729454755783"
"30800","0.09457682520151138","0.09457682520151138","0.09457682520151138"
"30900","0.09572916895151139","0.09572916895151139","0.09572916895151139"
"31000","0.0960091170668602","0.0960091170668602","0.0960091170668602"
"31100","0.09528646051883698","0.09528646051883698","0.09528646051883698"
"31200","0.09668294548988342","0.09668294548988342","0.09668294548988342"
"31300","0.09595052272081375","0.09595052272081375","0.09595052272081375"
"31400","0.0953255233168602","0.0953255233168602","0.0953255233168602"
"31500","0.09593099236488342","0.09593099236488342","0.09593099236488342"
"31600","0.09569010674953461","0.09569010674953461","0.09569010674953461"
"31700","0.09731120079755783","0.09731120079755783","0.09731120079755783"
"31800","0.09690755426883697","0.09690755426883697","0.09690755426883697"
"31900","0.09687174677848816","0.09687174677848816","0.09687174677848816"
"32000","0.09642578423023224","0.09642578423023224","0.09642578423023224"
"32100","0.09826497703790665","0.09826497703790665","0.09826497703790665"
"32200","0.0964192733168602","0.0964192733168602","0.0964192733168602"
"32300","0.0986165389418602","0.0986165389418602","0.0986165389418602"
"32400","0.09647786676883698","0.09647786676883698","0.09647786676883698"
"32500","0.09776692926883697","0.09776692926883697","0.09776692926883697"
"32600","0.0983333358168602","0.0983333358168602","0.0983333358168602"
"32700","0.09804687708616257","0.09804687708616257","0.09804687708616257"
"32800","0.09772461146116257","0.09772461146116257","0.09772461146116257"
"32900","0.09868489861488343","0.09868489861488343","0.09868489861488343"
"33000","0.0986067733168602","0.0986067733168602","0.0986067733168602"
"33100","0.09889323204755783","0.09889323204755783","0.09889323204755783"
"33200","0.09928385645151139","0.09928385645151139","0.09928385645151139"
"33300","0.09911784142255783","0.09911784142255783","0.09911784142255783"
"33400","0.0984440129995346","0.0984440129995346","0.0984440129995346"
"33500","0.09862304896116257","0.09862304896116257","0.09862304896116257"
"33600","0.0993684920668602","0.0993684920668602","0.0993684920668602"
"33700","0.09918294489383697","0.09918294489383697","0.09918294489383697"
"33800","0.09788737237453461","0.09788737237453461","0.09788737237453461"
"33900","0.10058594048023224","0.10058594048023224","0.10058594048023224"
"34000","0.10019531458616257","0.10019531458616257","0.10019531458616257"
"34100","0.09979492455720901","0.09979492455720901","0.09979492455720901"
"34200","0.09929362237453461","0.09929362237453461","0.09929362237453461"
"34300","0.10050130397081375","0.10050130397081375","0.10050130397081375"
"34400","0.0997135442495346","0.0997135442495346","0.0997135442495346"
"34500","0.09966797143220901","0.09966797143220901","0.09966797143220901"
"34600","0.10017578363418579","0.10017578363418579","0.10017578363418579"
"34700","0.10037760615348816","0.10037760615348816","0.10037760615348816"
"34800","0.10030924767255783","0.10030924767255783","0.10030924767255783"
"34900","0.10179687768220902","0.10179687768220902","0.10179687768220902"
"35000","0.09957031458616257","0.09957031458616257","0.09957031458616257"
"35100","0.10155599236488343","0.10155599236488343","0.10155599236488343"
"35200","0.10153646022081375","0.10153646022081375","0.10153646022081375"
"35300","0.10229492485523224","0.10229492485523224","0.10229492485523224"
"35400","0.10125976860523224","0.10125976860523224","0.10125976860523224"
"35500","0.10164713770151139","0.10164713770151139","0.10164713770151139"
"35600","0.1022167992591858","0.1022167992591858","0.1022167992591858"
"35700","0.10146159201860427","0.10146159201860427","0.10146159201860427"
"35800","0.10193685203790664","0.10193685203790664","0.10193685203790664"
"35900","0.1026009139418602","0.1026009139418602","0.1026009139418602"
"36000","0.10192057609558106","0.10192057609558106","0.10192057609558106"
"36100","0.1014388045668602","0.1014388045668602","0.1014388045668602"
"36200","0.10158203423023224","0.10158203423023224","0.10158203423023224"
"36300","0.1024251326918602","0.1024251326918602","0.1024251326918602"
"36400","0.10309896111488343","0.10309896111488343","0.10309896111488343"
"36500","0.10394857048988343","0.10394857048988343","0.10394857048988343"
"36600","0.10250651210546494","0.10250651210546494","0.10250651210546494"
"36700","0.10338216364383697","0.10338216364383697","0.10338216364383697"
"36800","0.10199869990348816","0.10199869990348816","0.10199869990348816"
"36900","0.1032096379995346","0.1032096379995346","0.1032096379995346"
"37000","0.10288737207651139","0.10288737207651139","0.10288737207651139"
"37100","0.10434570580720902","0.10434570580720902","0.10434570580720902"
"37200","0.10304036676883697","0.10304036676883697","0.10304036676883697"
"37300","0.10317382991313934","0.10317382991313934","0.10317382991313934"
"37400","0.10321940302848816","0.10321940302848816","0.10321940302848816"
"37500","0.10361653864383698","0.10361653864383698","0.10361653864383698"
"37600","0.10268880397081376","0.10268880397081376","0.10268880397081376"
"37700","0.10294596552848816","0.10294596552848816","0.10294596552848816"
"37800","0.10562500268220902","0.10562500268220902","0.10562500268220902"
"37900","0.10457031488418579","0.10457031488418579","0.10457031488418579"
"38000","0.1036783879995346","0.1036783879995346","0.1036783879995346"
"38100","0.10424804985523224","0.10424804985523224","0.10424804985523224"
"38200","0.10478515952825546","0.10478515952825546","0.10478515952825546"
"38300","0.10472005426883697","0.10472005426883697","0.10472005426883697"
"38400","0.10421875268220901","0.10421875268220901","0.10421875268220901"
"38500","0.10480469048023223","0.10480469048023223","0.10480469048023223"
"38600","0.1040169295668602","0.1040169295668602","0.1040169295668602"
"38700","0.10496419489383697","0.10496419489383697","0.10496419489383697"
"38800","0.1047981795668602","0.1047981795668602","0.1047981795668602"
"38900","0.10394856989383698","0.10394856989383698","0.10394856989383698"
"39000","0.10600911736488343","0.10600911736488343","0.10600911736488343"
"39100","0.10549153923988343","0.10549153923988343","0.10549153923988343"
"39200","0.10602213799953461","0.10602213799953461","0.10602213799953461"
"39300","0.10465820670127869","0.10465820670127869","0.10465820670127869"
"39400","0.10524739801883698","0.10524739801883698","0.10524739801883698"
"39500","0.1062565129995346","0.1062565129995346","0.1062565129995346"
"39600","0.10461914241313934","0.10461914241313934","0.10461914241313934"
"39700","0.10415690392255783","0.10415690392255783","0.10415690392255783"
"39800","0.10620442926883697","0.10620442926883697","0.10620442926883697"
"39900","0.1058040389418602","0.1058040389418602","0.1058040389418602"
"40000","0.10660156458616257","0.10660156458616257","0.10660156458616257"
"40100","0.10680338799953461","0.10680338799953461","0.10680338799953461"
"40200","0.10830403953790664","0.10830403953790664","0.10830403953790664"
"40300","0.1076139348745346","0.1076139348745346","0.1076139348745346"
"40400","0.10771159142255783","0.10771159142255783","0.10771159142255783"
"40500","0.10680664330720901","0.10680664330720901","0.10680664330720901"
"40600","0.10507812738418579","0.10507812738418579","0.10507812738418579"
"40700","0.10803385704755783","0.10803385704755783","0.10803385704755783"
"40800","0.1078450545668602","0.1078450545668602","0.1078450545668602"
"40900","0.10769206017255784","0.10769206017255784","0.10769206017255784"
"41000","0.10629232048988342","0.10629232048988342","0.10629232048988342"
"41100","0.10704101771116256","0.10704101771116256","0.10704101771116256"
"41200","0.10690755486488342","0.10690755486488342","0.10690755486488342"
"41300","0.10874023705720902","0.10874023705720902","0.10874023705720902"
"41400","0.1081477889418602","0.1081477889418602","0.1081477889418602"
"41500","0.10803060084581376","0.10803060084581376","0.10803060084581376"
"41600","0.10807617396116256","0.10807617396116256","0.10807617396116256"
"41700","0.1088346379995346","0.1088346379995346","0.1088346379995346"
"41800","0.10938151270151138","0.10938151270151138","0.10938151270151138"
"41900","0.10867838770151138","0.10867838770151138","0.10867838770151138"
"42000","0.11006836146116257","0.11006836146116257","0.11006836146116257"
"42100","0.1086393254995346","0.1086393254995346","0.1086393254995346"
"42200","0.10925781458616257","0.10925781458616257","0.10925781458616257"
"42300","0.10910482048988342","0.10910482048988342","0.10910482048988342"
"42400","0.10956054955720901","0.10956054955720901","0.10956054955720901"
"42500","0.11084635615348816","0.11084635615348816","0.11084635615348816"
"42600","0.10895182579755783","0.10895182579755783","0.10895182579755783"
"42700","0.10957682549953461","0.10957682549953461","0.10957682549953461"
"42800","0.11078450739383698","0.11078450739383698","0.11078450739383698"
"42900","0.1106477889418602","0.1106477889418602","0.1106477889418602"
"43000","0.11180338829755783","0.11180338829755783","0.11180338829755783"
"43100","0.10968424767255783","0.10968424767255783","0.10968424767255783"
"43200","0.11006510734558106","0.11006510734558106","0.11006510734558106"
"43300","0.11057291954755782","0.11057291954755782","0.11057291954755782"
