"Step","reversed_addition_len_gen_extra_small_deep_decoder_1_fixed - train_loss","reversed_addition_len_gen_extra_small_deep_decoder_1_fixed - train_loss__MIN","reversed_addition_len_gen_extra_small_deep_decoder_1_fixed - train_loss__MAX"
"1829","2.0500800609588623","2.0500800609588623","2.0500800609588623"
"1830","2.020160675048828","2.020160675048828","2.020160675048828"
"1834","2.0477073192596436","2.0477073192596436","2.0477073192596436"
"1841","2.025176525115967","2.025176525115967","2.025176525115967"
"1852","2.0206356048583984","2.0206356048583984","2.0206356048583984"
"1857","2.0363142490386963","2.0363142490386963","2.0363142490386963"
"1867","2.0550060272216797","2.0550060272216797","2.0550060272216797"
"1871","2.041327714920044","2.041327714920044","2.041327714920044"
"1876","2.0327236652374268","2.0327236652374268","2.0327236652374268"
"1881","2.030871629714966","2.030871629714966","2.030871629714966"
"1892","2.019444465637207","2.019444465637207","2.019444465637207"
"1897","2.058746099472046","2.058746099472046","2.058746099472046"
"1911","2.0345301628112793","2.0345301628112793","2.0345301628112793"
"1915","2.03367280960083","2.03367280960083","2.03367280960083"
"1934","2.036987781524658","2.036987781524658","2.036987781524658"
"1941","2.033643960952759","2.033643960952759","2.033643960952759"
"1942","2.0358307361602783","2.0358307361602783","2.0358307361602783"
"1948","2.0335958003997803","2.0335958003997803","2.0335958003997803"
"1967","2.0324416160583496","2.0324416160583496","2.0324416160583496"
"1973","2.0449047088623047","2.0449047088623047","2.0449047088623047"
"1975","2.043811559677124","2.043811559677124","2.043811559677124"
"1976","2.0448358058929443","2.0448358058929443","2.0448358058929443"
"1984","2.030437469482422","2.030437469482422","2.030437469482422"
"1987","2.0316944122314453","2.0316944122314453","2.0316944122314453"
"1992","2.0505447387695312","2.0505447387695312","2.0505447387695312"
"1998","2.0408408641815186","2.0408408641815186","2.0408408641815186"
"2006","2.041078805923462","2.041078805923462","2.041078805923462"
"2011","2.046987295150757","2.046987295150757","2.046987295150757"
"2014","2.0326170921325684","2.0326170921325684","2.0326170921325684"
"2023","2.0153236389160156","2.0153236389160156","2.0153236389160156"
"2025","2.0413448810577393","2.0413448810577393","2.0413448810577393"
"2027","2.0203685760498047","2.0203685760498047","2.0203685760498047"
"2033","2.025758743286133","2.025758743286133","2.025758743286133"
"2035","2.023860216140747","2.023860216140747","2.023860216140747"
"2041","2.020752429962158","2.020752429962158","2.020752429962158"
"2044","2.02470064163208","2.02470064163208","2.02470064163208"
"2047","2.020847797393799","2.020847797393799","2.020847797393799"
"2057","2.0224053859710693","2.0224053859710693","2.0224053859710693"
"2060","2.021839141845703","2.021839141845703","2.021839141845703"
"2061","2.028806209564209","2.028806209564209","2.028806209564209"
"2062","2.026062250137329","2.026062250137329","2.026062250137329"
"2063","2.0332329273223877","2.0332329273223877","2.0332329273223877"
"2065","2.026249885559082","2.026249885559082","2.026249885559082"
"2069","2.0297579765319824","2.0297579765319824","2.0297579765319824"
"2070","2.0275886058807373","2.0275886058807373","2.0275886058807373"
"2086","2.0382442474365234","2.0382442474365234","2.0382442474365234"
"2089","2.0774405002593994","2.0774405002593994","2.0774405002593994"
"2090","2.035397529602051","2.035397529602051","2.035397529602051"
"2099","2.072448253631592","2.072448253631592","2.072448253631592"
"2104","2.0484554767608643","2.0484554767608643","2.0484554767608643"
"2105","2.06331729888916","2.06331729888916","2.06331729888916"
"2109","2.0503411293029785","2.0503411293029785","2.0503411293029785"
"2113","2.044185161590576","2.044185161590576","2.044185161590576"
"2119","2.0361223220825195","2.0361223220825195","2.0361223220825195"
"2120","2.041809558868408","2.041809558868408","2.041809558868408"
"2125","2.0488994121551514","2.0488994121551514","2.0488994121551514"
"2126","2.046236276626587","2.046236276626587","2.046236276626587"
"2127","2.0331008434295654","2.0331008434295654","2.0331008434295654"
"2131","2.0304317474365234","2.0304317474365234","2.0304317474365234"
"2134","2.0359179973602295","2.0359179973602295","2.0359179973602295"
"2136","2.035468339920044","2.035468339920044","2.035468339920044"
"2138","2.0369629859924316","2.0369629859924316","2.0369629859924316"
"2142","2.034730911254883","2.034730911254883","2.034730911254883"
"2143","2.0373644828796387","2.0373644828796387","2.0373644828796387"
"2145","2.035619020462036","2.035619020462036","2.035619020462036"
"2148","2.03206467628479","2.03206467628479","2.03206467628479"
"2150","2.0255351066589355","2.0255351066589355","2.0255351066589355"
"2159","2.0466737747192383","2.0466737747192383","2.0466737747192383"
"2160","2.050607681274414","2.050607681274414","2.050607681274414"
"2167","2.0464026927948","2.0464026927948","2.0464026927948"
"2186","2.0074195861816406","2.0074195861816406","2.0074195861816406"
"2192","2.06497859954834","2.06497859954834","2.06497859954834"
"2195","2.032538414001465","2.032538414001465","2.032538414001465"
"2199","2.022433280944824","2.022433280944824","2.022433280944824"
"2201","2.0409767627716064","2.0409767627716064","2.0409767627716064"
"2204","2.022125244140625","2.022125244140625","2.022125244140625"
"2210","2.040487766265869","2.040487766265869","2.040487766265869"
"2211","2.027163505554199","2.027163505554199","2.027163505554199"
"2217","2.0286061763763428","2.0286061763763428","2.0286061763763428"
"2218","2.0325584411621094","2.0325584411621094","2.0325584411621094"
"2219","2.01464581489563","2.01464581489563","2.01464581489563"
"2232","2.026134967803955","2.026134967803955","2.026134967803955"
"2241","2.047729730606079","2.047729730606079","2.047729730606079"
"2243","2.0209009647369385","2.0209009647369385","2.0209009647369385"
"2249","2.0189685821533203","2.0189685821533203","2.0189685821533203"
"2256","2.015660524368286","2.015660524368286","2.015660524368286"
"2258","2.0138988494873047","2.0138988494873047","2.0138988494873047"
"2262","2.0152502059936523","2.0152502059936523","2.0152502059936523"
"2266","2.023500680923462","2.023500680923462","2.023500680923462"
"2268","2.0337445735931396","2.0337445735931396","2.0337445735931396"
"2273","2.0068650245666504","2.0068650245666504","2.0068650245666504"
"2277","2.010422468185425","2.010422468185425","2.010422468185425"
"2278","2.0210390090942383","2.0210390090942383","2.0210390090942383"
"2285","2.026862859725952","2.026862859725952","2.026862859725952"
"2286","1.99777090549469","1.99777090549469","1.99777090549469"
"2289","2.0206940174102783","2.0206940174102783","2.0206940174102783"
"2296","2.0084214210510254","2.0084214210510254","2.0084214210510254"
"2304","2.0113046169281006","2.0113046169281006","2.0113046169281006"
"2306","2.0190186500549316","2.0190186500549316","2.0190186500549316"
"2315","2.01672101020813","2.01672101020813","2.01672101020813"
"2317","2.0261499881744385","2.0261499881744385","2.0261499881744385"
"2321","2.028841257095337","2.028841257095337","2.028841257095337"
"2322","2.015714168548584","2.015714168548584","2.015714168548584"
"2335","2.019209861755371","2.019209861755371","2.019209861755371"
"2348","2.0051400661468506","2.0051400661468506","2.0051400661468506"
"2369","2.020451784133911","2.020451784133911","2.020451784133911"
"2381","2.002122640609741","2.002122640609741","2.002122640609741"
"2384","2.0145509243011475","2.0145509243011475","2.0145509243011475"
"2387","2.000431537628174","2.000431537628174","2.000431537628174"
"2394","1.9951133728027344","1.9951133728027344","1.9951133728027344"
"2395","2.019660472869873","2.019660472869873","2.019660472869873"
"2397","2.002528190612793","2.002528190612793","2.002528190612793"
"2400","2.010554552078247","2.010554552078247","2.010554552078247"
"2401","2.005267858505249","2.005267858505249","2.005267858505249"
"2417","2.0471832752227783","2.0471832752227783","2.0471832752227783"
"2422","2.050520658493042","2.050520658493042","2.050520658493042"
"2424","2.0475950241088867","2.0475950241088867","2.0475950241088867"
"2431","2.0109002590179443","2.0109002590179443","2.0109002590179443"
"2433","2.013357162475586","2.013357162475586","2.013357162475586"
"2434","2.0229320526123047","2.0229320526123047","2.0229320526123047"
"2436","2.010591745376587","2.010591745376587","2.010591745376587"
"2437","2.0017073154449463","2.0017073154449463","2.0017073154449463"
"2452","2.016117811203003","2.016117811203003","2.016117811203003"
"2454","2.008591651916504","2.008591651916504","2.008591651916504"
"2460","1.989511489868164","1.989511489868164","1.989511489868164"
"2463","2.018793821334839","2.018793821334839","2.018793821334839"
"2466","1.9860209226608276","1.9860209226608276","1.9860209226608276"
"2473","2.0035524368286133","2.0035524368286133","2.0035524368286133"
"2474","2.003781795501709","2.003781795501709","2.003781795501709"
"2480","1.999388575553894","1.999388575553894","1.999388575553894"
"2488","1.979766845703125","1.979766845703125","1.979766845703125"
"2498","1.9850422143936157","1.9850422143936157","1.9850422143936157"
"2499","2.0091629028320312","2.0091629028320312","2.0091629028320312"
"2502","2.0465564727783203","2.0465564727783203","2.0465564727783203"
"2503","2.0255753993988037","2.0255753993988037","2.0255753993988037"
"2505","2.031506299972534","2.031506299972534","2.031506299972534"
"2506","2.0287411212921143","2.0287411212921143","2.0287411212921143"
"2510","2.0051980018615723","2.0051980018615723","2.0051980018615723"
"2513","1.9936827421188354","1.9936827421188354","1.9936827421188354"
"2514","2.0034234523773193","2.0034234523773193","2.0034234523773193"
