"Step","reversed_addition_len_gen_extra_small_deep_decoder_0_fixed - train_loss","reversed_addition_len_gen_extra_small_deep_decoder_0_fixed - train_loss__MIN","reversed_addition_len_gen_extra_small_deep_decoder_0_fixed - train_loss__MAX"
"617","2.0559067726135254","2.0559067726135254","2.0559067726135254"
"619","2.064295768737793","2.064295768737793","2.064295768737793"
"624","2.0932857990264893","2.0932857990264893","2.0932857990264893"
"628","2.087008476257324","2.087008476257324","2.087008476257324"
"629","2.1078805923461914","2.1078805923461914","2.1078805923461914"
"631","2.1006364822387695","2.1006364822387695","2.1006364822387695"
"633","2.0803136825561523","2.0803136825561523","2.0803136825561523"
"639","2.077547788619995","2.077547788619995","2.077547788619995"
"642","2.0676591396331787","2.0676591396331787","2.0676591396331787"
"643","2.06278395652771","2.06278395652771","2.06278395652771"
"652","2.052745819091797","2.052745819091797","2.052745819091797"
"657","2.061180353164673","2.061180353164673","2.061180353164673"
"663","2.0658257007598877","2.0658257007598877","2.0658257007598877"
"668","2.065852165222168","2.065852165222168","2.065852165222168"
"671","2.0634517669677734","2.0634517669677734","2.0634517669677734"
"673","2.065229654312134","2.065229654312134","2.065229654312134"
"675","2.064927577972412","2.064927577972412","2.064927577972412"
"677","2.0542051792144775","2.0542051792144775","2.0542051792144775"
"679","2.063580274581909","2.063580274581909","2.063580274581909"
"682","2.0577733516693115","2.0577733516693115","2.0577733516693115"
"690","2.0528290271759033","2.0528290271759033","2.0528290271759033"
"694","2.0580286979675293","2.0580286979675293","2.0580286979675293"
"702","2.060746669769287","2.060746669769287","2.060746669769287"
"705","2.0514719486236572","2.0514719486236572","2.0514719486236572"
"707","2.0494675636291504","2.0494675636291504","2.0494675636291504"
"709","2.069802761077881","2.069802761077881","2.069802761077881"
"715","2.0522091388702393","2.0522091388702393","2.0522091388702393"
"719","2.0605947971343994","2.0605947971343994","2.0605947971343994"
"724","2.0689496994018555","2.0689496994018555","2.0689496994018555"
"731","2.057356595993042","2.057356595993042","2.057356595993042"
"733","2.0596940517425537","2.0596940517425537","2.0596940517425537"
"741","2.0688765048980713","2.0688765048980713","2.0688765048980713"
"743","2.0637285709381104","2.0637285709381104","2.0637285709381104"
"750","2.0604476928710938","2.0604476928710938","2.0604476928710938"
"751","2.06142520904541","2.06142520904541","2.06142520904541"
"754","2.0545859336853027","2.0545859336853027","2.0545859336853027"
"757","2.05204439163208","2.05204439163208","2.05204439163208"
"758","2.0576817989349365","2.0576817989349365","2.0576817989349365"
"763","2.059828281402588","2.059828281402588","2.059828281402588"
"773","2.0346643924713135","2.0346643924713135","2.0346643924713135"
"774","2.0713698863983154","2.0713698863983154","2.0713698863983154"
"777","2.0670104026794434","2.0670104026794434","2.0670104026794434"
"788","2.081735372543335","2.081735372543335","2.081735372543335"
"800","2.0602657794952393","2.0602657794952393","2.0602657794952393"
"814","2.0506911277770996","2.0506911277770996","2.0506911277770996"
"834","2.0691542625427246","2.0691542625427246","2.0691542625427246"
"838","2.063807964324951","2.063807964324951","2.063807964324951"
"843","2.0504603385925293","2.0504603385925293","2.0504603385925293"
"844","2.0525033473968506","2.0525033473968506","2.0525033473968506"
"849","2.0655863285064697","2.0655863285064697","2.0655863285064697"
"851","2.073992967605591","2.073992967605591","2.073992967605591"
"853","2.078775405883789","2.078775405883789","2.078775405883789"
"857","2.5507102012634277","2.5507102012634277","2.5507102012634277"
"860","2.2947609424591064","2.2947609424591064","2.2947609424591064"
"866","2.182755470275879","2.182755470275879","2.182755470275879"
"867","2.1640822887420654","2.1640822887420654","2.1640822887420654"
"870","2.138930559158325","2.138930559158325","2.138930559158325"
"871","2.140035629272461","2.140035629272461","2.140035629272461"
"873","2.130072593688965","2.130072593688965","2.130072593688965"
"888","2.0874111652374268","2.0874111652374268","2.0874111652374268"
"892","2.0827536582946777","2.0827536582946777","2.0827536582946777"
"900","2.078003168106079","2.078003168106079","2.078003168106079"
"902","2.070357322692871","2.070357322692871","2.070357322692871"
"912","2.0573973655700684","2.0573973655700684","2.0573973655700684"
"918","2.0918002128601074","2.0918002128601074","2.0918002128601074"
"923","2.0713143348693848","2.0713143348693848","2.0713143348693848"
"925","2.070672035217285","2.070672035217285","2.070672035217285"
"930","2.048245906829834","2.048245906829834","2.048245906829834"
"938","2.048651695251465","2.048651695251465","2.048651695251465"
"942","2.0496420860290527","2.0496420860290527","2.0496420860290527"
"945","2.0487282276153564","2.0487282276153564","2.0487282276153564"
"949","2.054978132247925","2.054978132247925","2.054978132247925"
"959","2.036130905151367","2.036130905151367","2.036130905151367"
"961","2.045599937438965","2.045599937438965","2.045599937438965"
"966","2.053262710571289","2.053262710571289","2.053262710571289"
"967","2.055025577545166","2.055025577545166","2.055025577545166"
"970","2.059281587600708","2.059281587600708","2.059281587600708"
"977","2.046891689300537","2.046891689300537","2.046891689300537"
"982","2.0558390617370605","2.0558390617370605","2.0558390617370605"
"984","2.0596506595611572","2.0596506595611572","2.0596506595611572"
"988","2.0547022819519043","2.0547022819519043","2.0547022819519043"
"995","2.0710747241973877","2.0710747241973877","2.0710747241973877"
"1005","2.038637638092041","2.038637638092041","2.038637638092041"
"1019","2.052277088165283","2.052277088165283","2.052277088165283"
"1030","2.068678617477417","2.068678617477417","2.068678617477417"
"1034","2.043792247772217","2.043792247772217","2.043792247772217"
"1052","2.0470685958862305","2.0470685958862305","2.0470685958862305"
"1061","2.1088638305664062","2.1088638305664062","2.1088638305664062"
"1083","2.044201612472534","2.044201612472534","2.044201612472534"
"1085","2.044982433319092","2.044982433319092","2.044982433319092"
"1087","2.035170555114746","2.035170555114746","2.035170555114746"
"1093","2.068959951400757","2.068959951400757","2.068959951400757"
"1102","2.0421013832092285","2.0421013832092285","2.0421013832092285"
"1114","2.0479507446289062","2.0479507446289062","2.0479507446289062"
"1115","2.0493338108062744","2.0493338108062744","2.0493338108062744"
"1121","2.039215087890625","2.039215087890625","2.039215087890625"
"1122","2.0491106510162354","2.0491106510162354","2.0491106510162354"
"1124","2.0430891513824463","2.0430891513824463","2.0430891513824463"
"1128","2.0442376136779785","2.0442376136779785","2.0442376136779785"
"1133","2.051713466644287","2.051713466644287","2.051713466644287"
"1137","2.0516467094421387","2.0516467094421387","2.0516467094421387"
"1145","2.0398459434509277","2.0398459434509277","2.0398459434509277"
"1146","2.0594563484191895","2.0594563484191895","2.0594563484191895"
"1148","2.053635358810425","2.053635358810425","2.053635358810425"
"1166","2.0474185943603516","2.0474185943603516","2.0474185943603516"
"1175","2.0449893474578857","2.0449893474578857","2.0449893474578857"
"1176","2.0587000846862793","2.0587000846862793","2.0587000846862793"
"1178","2.059079647064209","2.059079647064209","2.059079647064209"
"1179","2.056401491165161","2.056401491165161","2.056401491165161"
"1181","2.05061674118042","2.05061674118042","2.05061674118042"
"1188","2.047363042831421","2.047363042831421","2.047363042831421"
"1191","2.0562024116516113","2.0562024116516113","2.0562024116516113"
"1193","2.0239133834838867","2.0239133834838867","2.0239133834838867"
"1194","2.0517003536224365","2.0517003536224365","2.0517003536224365"
"1196","2.0423519611358643","2.0423519611358643","2.0423519611358643"
"1197","2.042651653289795","2.042651653289795","2.042651653289795"
"1199","2.0588555335998535","2.0588555335998535","2.0588555335998535"
"1201","2.042236089706421","2.042236089706421","2.042236089706421"
"1203","2.039433002471924","2.039433002471924","2.039433002471924"
"1204","2.040053129196167","2.040053129196167","2.040053129196167"
"1209","2.047011375427246","2.047011375427246","2.047011375427246"
"1210","2.0462424755096436","2.0462424755096436","2.0462424755096436"
"1219","2.0387988090515137","2.0387988090515137","2.0387988090515137"
"1228","2.04726505279541","2.04726505279541","2.04726505279541"
"1231","2.046159267425537","2.046159267425537","2.046159267425537"
"1235","2.0374436378479004","2.0374436378479004","2.0374436378479004"
"1240","2.0432639122009277","2.0432639122009277","2.0432639122009277"
"1244","2.058441162109375","2.058441162109375","2.058441162109375"
"1250","2.045705556869507","2.045705556869507","2.045705556869507"
"1252","2.0498929023742676","2.0498929023742676","2.0498929023742676"
"1260","2.0489449501037598","2.0489449501037598","2.0489449501037598"
"1262","2.048349142074585","2.048349142074585","2.048349142074585"
"1265","2.034681797027588","2.034681797027588","2.034681797027588"
"1266","2.0514421463012695","2.0514421463012695","2.0514421463012695"
"1273","2.0467731952667236","2.0467731952667236","2.0467731952667236"
"1276","2.0404226779937744","2.0404226779937744","2.0404226779937744"
"1283","2.0470898151397705","2.0470898151397705","2.0470898151397705"
"1290","2.047377586364746","2.047377586364746","2.047377586364746"
"1291","2.035349130630493","2.035349130630493","2.035349130630493"
"1302","2.030653238296509","2.030653238296509","2.030653238296509"
"1311","2.061992883682251","2.061992883682251","2.061992883682251"
"1313","2.05190372467041","2.05190372467041","2.05190372467041"
"1316","2.0436646938323975","2.0436646938323975","2.0436646938323975"
"1317","2.0398941040039062","2.0398941040039062","2.0398941040039062"
"1320","2.0545105934143066","2.0545105934143066","2.0545105934143066"
"1336","2.045274257659912","2.045274257659912","2.045274257659912"
"1351","2.041937828063965","2.041937828063965","2.041937828063965"
"1354","2.040107011795044","2.040107011795044","2.040107011795044"
"1364","2.037287950515747","2.037287950515747","2.037287950515747"
"1374","2.035496711730957","2.035496711730957","2.035496711730957"
"1382","2.044682025909424","2.044682025909424","2.044682025909424"
"1388","2.0354344844818115","2.0354344844818115","2.0354344844818115"
"1393","2.033907413482666","2.033907413482666","2.033907413482666"
"1396","2.0626046657562256","2.0626046657562256","2.0626046657562256"
"1397","2.0528411865234375","2.0528411865234375","2.0528411865234375"
"1402","2.0329720973968506","2.0329720973968506","2.0329720973968506"
"1411","2.0464038848876953","2.0464038848876953","2.0464038848876953"
"1416","2.035249710083008","2.035249710083008","2.035249710083008"
"1420","2.0447211265563965","2.0447211265563965","2.0447211265563965"
"1421","2.0331315994262695","2.0331315994262695","2.0331315994262695"
"1431","2.0250484943389893","2.0250484943389893","2.0250484943389893"
"1432","2.065518617630005","2.065518617630005","2.065518617630005"
"1442","2.0427701473236084","2.0427701473236084","2.0427701473236084"
"1448","2.047240972518921","2.047240972518921","2.047240972518921"
"1452","2.0509893894195557","2.0509893894195557","2.0509893894195557"
"1453","2.052121162414551","2.052121162414551","2.052121162414551"
"1455","2.0558695793151855","2.0558695793151855","2.0558695793151855"
"1456","2.0592923164367676","2.0592923164367676","2.0592923164367676"
"1458","2.068463087081909","2.068463087081909","2.068463087081909"
"1465","2.061312675476074","2.061312675476074","2.061312675476074"
"1468","2.0542497634887695","2.0542497634887695","2.0542497634887695"
"1470","2.0520007610321045","2.0520007610321045","2.0520007610321045"
"1472","2.0739405155181885","2.0739405155181885","2.0739405155181885"
"1480","2.065368175506592","2.065368175506592","2.065368175506592"
"1482","2.049194097518921","2.049194097518921","2.049194097518921"
"1492","2.0527751445770264","2.0527751445770264","2.0527751445770264"
"1494","2.0608959197998047","2.0608959197998047","2.0608959197998047"
"1499","2.048217296600342","2.048217296600342","2.048217296600342"
"1503","2.0453343391418457","2.0453343391418457","2.0453343391418457"
"1505","2.060652732849121","2.060652732849121","2.060652732849121"
"1507","2.0313937664031982","2.0313937664031982","2.0313937664031982"
"1517","2.057539701461792","2.057539701461792","2.057539701461792"
"1522","2.037686586380005","2.037686586380005","2.037686586380005"
"1526","2.05558180809021","2.05558180809021","2.05558180809021"
"1527","2.0404467582702637","2.0404467582702637","2.0404467582702637"
"1528","2.0412821769714355","2.0412821769714355","2.0412821769714355"
"1538","2.0453765392303467","2.0453765392303467","2.0453765392303467"
"1556","2.0388498306274414","2.0388498306274414","2.0388498306274414"
"1557","2.046114683151245","2.046114683151245","2.046114683151245"
"1559","2.0522048473358154","2.0522048473358154","2.0522048473358154"
"1560","2.0354068279266357","2.0354068279266357","2.0354068279266357"
"1566","2.0452685356140137","2.0452685356140137","2.0452685356140137"
"1571","2.041846752166748","2.041846752166748","2.041846752166748"
"1575","2.050581693649292","2.050581693649292","2.050581693649292"
"1577","2.0276598930358887","2.0276598930358887","2.0276598930358887"
"1578","2.034909963607788","2.034909963607788","2.034909963607788"
"1585","2.0445146560668945","2.0445146560668945","2.0445146560668945"
"1586","2.0450708866119385","2.0450708866119385","2.0450708866119385"
"1596","2.051172971725464","2.051172971725464","2.051172971725464"
"1597","2.0334184169769287","2.0334184169769287","2.0334184169769287"
"1615","2.0404534339904785","2.0404534339904785","2.0404534339904785"
"1619","2.0343730449676514","2.0343730449676514","2.0343730449676514"
"1622","2.03747296333313","2.03747296333313","2.03747296333313"
"1629","2.0461912155151367","2.0461912155151367","2.0461912155151367"
"1633","2.0689594745635986","2.0689594745635986","2.0689594745635986"
"1637","2.0539965629577637","2.0539965629577637","2.0539965629577637"
"1642","2.0316333770751953","2.0316333770751953","2.0316333770751953"
"1647","2.0333709716796875","2.0333709716796875","2.0333709716796875"
"1655","2.0460031032562256","2.0460031032562256","2.0460031032562256"
"1656","2.031369209289551","2.031369209289551","2.031369209289551"
"1657","2.0239901542663574","2.0239901542663574","2.0239901542663574"
"1662","2.0393717288970947","2.0393717288970947","2.0393717288970947"
"1675","2.0333635807037354","2.0333635807037354","2.0333635807037354"
"1685","2.0470147132873535","2.0470147132873535","2.0470147132873535"
"1690","2.038386821746826","2.038386821746826","2.038386821746826"
"1695","2.0401790142059326","2.0401790142059326","2.0401790142059326"
"1698","2.043076276779175","2.043076276779175","2.043076276779175"
"1699","2.0485761165618896","2.0485761165618896","2.0485761165618896"
"1705","2.037787675857544","2.037787675857544","2.037787675857544"
"1713","2.0532281398773193","2.0532281398773193","2.0532281398773193"
"1729","2.0425047874450684","2.0425047874450684","2.0425047874450684"
"1730","2.0238561630249023","2.0238561630249023","2.0238561630249023"
"1731","2.0270864963531494","2.0270864963531494","2.0270864963531494"
"1734","2.02472186088562","2.02472186088562","2.02472186088562"
"1743","2.028463840484619","2.028463840484619","2.028463840484619"
"1744","2.028269052505493","2.028269052505493","2.028269052505493"
"1753","2.055677652359009","2.055677652359009","2.055677652359009"
"1755","2.0656909942626953","2.0656909942626953","2.0656909942626953"
"1766","2.0481414794921875","2.0481414794921875","2.0481414794921875"
"1769","2.0312459468841553","2.0312459468841553","2.0312459468841553"
"1774","2.0278913974761963","2.0278913974761963","2.0278913974761963"
"1780","2.0359396934509277","2.0359396934509277","2.0359396934509277"
"1781","2.035888910293579","2.035888910293579","2.035888910293579"
"1790","2.048631429672241","2.048631429672241","2.048631429672241"
"1803","2.0356030464172363","2.0356030464172363","2.0356030464172363"
"1808","2.0459160804748535","2.0459160804748535","2.0459160804748535"
"1814","2.0433051586151123","2.0433051586151123","2.0433051586151123"
"1818","2.0199790000915527","2.0199790000915527","2.0199790000915527"
"1823","2.0289316177368164","2.0289316177368164","2.0289316177368164"
"1843","2.0446362495422363","2.0446362495422363","2.0446362495422363"
"1851","2.0216641426086426","2.0216641426086426","2.0216641426086426"
"1853","2.0296237468719482","2.0296237468719482","2.0296237468719482"
"1855","2.032987117767334","2.032987117767334","2.032987117767334"
"1856","2.027564764022827","2.027564764022827","2.027564764022827"
"1857","2.0462522506713867","2.0462522506713867","2.0462522506713867"
"1863","2.0338499546051025","2.0338499546051025","2.0338499546051025"
"1867","2.0260426998138428","2.0260426998138428","2.0260426998138428"
"1878","2.0707459449768066","2.0707459449768066","2.0707459449768066"
"1893","2.0309653282165527","2.0309653282165527","2.0309653282165527"
"1896","2.03120493888855","2.03120493888855","2.03120493888855"
"1901","2.0284926891326904","2.0284926891326904","2.0284926891326904"
"1909","2.04038667678833","2.04038667678833","2.04038667678833"
"1910","2.0413260459899902","2.0413260459899902","2.0413260459899902"
"1915","2.026660919189453","2.026660919189453","2.026660919189453"
"1923","2.037435531616211","2.037435531616211","2.037435531616211"
"1930","2.0357484817504883","2.0357484817504883","2.0357484817504883"
"1939","2.043257474899292","2.043257474899292","2.043257474899292"
"1940","2.035701036453247","2.035701036453247","2.035701036453247"
"1941","2.044696092605591","2.044696092605591","2.044696092605591"
"1947","2.0432379245758057","2.0432379245758057","2.0432379245758057"
"1949","2.0411376953125","2.0411376953125","2.0411376953125"
"1958","2.035674571990967","2.035674571990967","2.035674571990967"
"1969","2.0203282833099365","2.0203282833099365","2.0203282833099365"
"1976","2.035919666290283","2.035919666290283","2.035919666290283"
"1977","2.0477969646453857","2.0477969646453857","2.0477969646453857"
"1984","2.043125867843628","2.043125867843628","2.043125867843628"
"1986","2.0283467769622803","2.0283467769622803","2.0283467769622803"
"1993","2.0256764888763428","2.0256764888763428","2.0256764888763428"
"1995","2.03462815284729","2.03462815284729","2.03462815284729"
"1998","2.04412579536438","2.04412579536438","2.04412579536438"
"2007","2.033008098602295","2.033008098602295","2.033008098602295"
"2017","2.046335220336914","2.046335220336914","2.046335220336914"
"2020","2.051578998565674","2.051578998565674","2.051578998565674"
"2022","2.0480220317840576","2.0480220317840576","2.0480220317840576"
"2024","2.0532970428466797","2.0532970428466797","2.0532970428466797"
"2027","2.0518298149108887","2.0518298149108887","2.0518298149108887"
"2034","2.0334818363189697","2.0334818363189697","2.0334818363189697"
"2036","2.048133134841919","2.048133134841919","2.048133134841919"
"2037","2.0347933769226074","2.0347933769226074","2.0347933769226074"
"2040","2.0213632583618164","2.0213632583618164","2.0213632583618164"
"2041","2.025731086730957","2.025731086730957","2.025731086730957"
"2043","2.0372235774993896","2.0372235774993896","2.0372235774993896"
"2044","2.0257580280303955","2.0257580280303955","2.0257580280303955"
"2051","2.0355746746063232","2.0355746746063232","2.0355746746063232"
"2052","2.0228302478790283","2.0228302478790283","2.0228302478790283"
"2058","2.0219900608062744","2.0219900608062744","2.0219900608062744"
"2060","2.0351858139038086","2.0351858139038086","2.0351858139038086"
"2071","2.037338972091675","2.037338972091675","2.037338972091675"
"2079","2.0405514240264893","2.0405514240264893","2.0405514240264893"
"2080","2.0241692066192627","2.0241692066192627","2.0241692066192627"
"2082","2.066934108734131","2.066934108734131","2.066934108734131"
"2085","2.0625340938568115","2.0625340938568115","2.0625340938568115"
"2092","2.027977466583252","2.027977466583252","2.027977466583252"
"2100","2.0483105182647705","2.0483105182647705","2.0483105182647705"
"2102","2.0263404846191406","2.0263404846191406","2.0263404846191406"
"2103","2.036024332046509","2.036024332046509","2.036024332046509"
"2114","2.0418007373809814","2.0418007373809814","2.0418007373809814"
"2116","2.0335185527801514","2.0335185527801514","2.0335185527801514"
"2132","2.029027223587036","2.029027223587036","2.029027223587036"
"2136","2.0223770141601562","2.0223770141601562","2.0223770141601562"
"2141","2.0400545597076416","2.0400545597076416","2.0400545597076416"
"2144","2.037024736404419","2.037024736404419","2.037024736404419"
"2145","2.0298266410827637","2.0298266410827637","2.0298266410827637"
"2149","2.030564785003662","2.030564785003662","2.030564785003662"
"2157","2.045649290084839","2.045649290084839","2.045649290084839"
"2158","2.0435590744018555","2.0435590744018555","2.0435590744018555"
"2162","2.0354344844818115","2.0354344844818115","2.0354344844818115"
"2166","2.032464027404785","2.032464027404785","2.032464027404785"
"2168","2.0292115211486816","2.0292115211486816","2.0292115211486816"
"2176","2.0265915393829346","2.0265915393829346","2.0265915393829346"
"2181","2.0569348335266113","2.0569348335266113","2.0569348335266113"
"2213","2.0033199787139893","2.0033199787139893","2.0033199787139893"
"2220","2.0314998626708984","2.0314998626708984","2.0314998626708984"
"2234","2.0195257663726807","2.0195257663726807","2.0195257663726807"
"2251","2.0217387676239014","2.0217387676239014","2.0217387676239014"
"2252","2.0379295349121094","2.0379295349121094","2.0379295349121094"
"2257","2.0245208740234375","2.0245208740234375","2.0245208740234375"
"2265","2.0340487957000732","2.0340487957000732","2.0340487957000732"
"2268","2.0156102180480957","2.0156102180480957","2.0156102180480957"
"2269","2.0251777172088623","2.0251777172088623","2.0251777172088623"
"2270","2.0217783451080322","2.0217783451080322","2.0217783451080322"
"2273","2.023958921432495","2.023958921432495","2.023958921432495"
"2281","2.015468120574951","2.015468120574951","2.015468120574951"
"2289","2.0222551822662354","2.0222551822662354","2.0222551822662354"
"2304","2.0403149127960205","2.0403149127960205","2.0403149127960205"
"2317","2.023303508758545","2.023303508758545","2.023303508758545"
"2320","2.0417985916137695","2.0417985916137695","2.0417985916137695"
"2321","2.0257558822631836","2.0257558822631836","2.0257558822631836"
"2322","2.0033481121063232","2.0033481121063232","2.0033481121063232"
