"Step","count3_medium_decoder_0 - loss","count3_medium_decoder_0 - loss__MIN","count3_medium_decoder_0 - loss__MAX"
"27900","2.675224108695984","2.675224108695984","2.675224108695984"
"28000","2.678079686164856","2.678079686164856","2.678079686164856"
"28100","2.6709768843650816","2.6709768843650816","2.6709768843650816"
"28200","2.6723556613922117","2.6723556613922117","2.6723556613922117"
"28300","2.6650824213027953","2.6650824213027953","2.6650824213027953"
"28400","2.665276381969452","2.665276381969452","2.665276381969452"
"28500","2.66300062417984","2.66300062417984","2.66300062417984"
"28600","2.6570322203636167","2.6570322203636167","2.6570322203636167"
"28700","2.648772439956665","2.648772439956665","2.648772439956665"
"28800","2.6525446438789366","2.6525446438789366","2.6525446438789366"
"28900","2.643198776245117","2.643198776245117","2.643198776245117"
"29000","2.6473029685020446","2.6473029685020446","2.6473029685020446"
"29100","2.6384051513671873","2.6384051513671873","2.6384051513671873"
"29200","2.6360533356666567","2.6360533356666567","2.6360533356666567"
"29300","2.6330427265167238","2.6330427265167238","2.6330427265167238"
"29400","2.628579776287079","2.628579776287079","2.628579776287079"
"29500","2.623264696598053","2.623264696598053","2.623264696598053"
"29600","2.624812812805176","2.624812812805176","2.624812812805176"
"29700","2.6204328322410584","2.6204328322410584","2.6204328322410584"
"29800","2.6187845134735106","2.6187845134735106","2.6187845134735106"
"29900","2.612290666103363","2.612290666103363","2.612290666103363"
"30000","2.611780846118927","2.611780846118927","2.611780846118927"
"30100","2.597033438682556","2.597033438682556","2.597033438682556"
"30200","2.60389874458313","2.60389874458313","2.60389874458313"
"30300","2.5940183067321776","2.5940183067321776","2.5940183067321776"
"30400","2.5906119894981385","2.5906119894981385","2.5906119894981385"
"30500","2.584698507785797","2.584698507785797","2.584698507785797"
"30600","2.591010296344757","2.591010296344757","2.591010296344757"
"30700","2.5795808243751526","2.5795808243751526","2.5795808243751526"
"30800","2.5725751733779907","2.5725751733779907","2.5725751733779907"
"30900","2.5744195556640626","2.5744195556640626","2.5744195556640626"
"31000","2.566429159641266","2.566429159641266","2.566429159641266"
"31100","2.562773175239563","2.562773175239563","2.562773175239563"
"31200","2.557462012767792","2.557462012767792","2.557462012767792"
"31300","2.5548845767974853","2.5548845767974853","2.5548845767974853"
"31400","2.5491020607948305","2.5491020607948305","2.5491020607948305"
"31500","2.5438493037223817","2.5438493037223817","2.5438493037223817"
"31600","2.5401542496681215","2.5401542496681215","2.5401542496681215"
"31700","2.5324786949157714","2.5324786949157714","2.5324786949157714"
"31800","2.5349413442611692","2.5349413442611692","2.5349413442611692"
"31900","2.5263268613815306","2.5263268613815306","2.5263268613815306"
"32000","2.52285160779953","2.52285160779953","2.52285160779953"
"32100","2.5170613861083986","2.5170613861083986","2.5170613861083986"
"32200","2.5140178966522218","2.5140178966522218","2.5140178966522218"
"32300","2.505388557910919","2.505388557910919","2.505388557910919"
"32400","2.5005087804794313","2.5005087804794313","2.5005087804794313"
"32500","2.4967210030555727","2.4967210030555727","2.4967210030555727"
"32600","2.4918331575393675","2.4918331575393675","2.4918331575393675"
"32700","2.4884714317321777","2.4884714317321777","2.4884714317321777"
"32800","2.4838949465751647","2.4838949465751647","2.4838949465751647"
"32900","2.4788356041908264","2.4788356041908264","2.4788356041908264"
"33000","2.4730060696601868","2.4730060696601868","2.4730060696601868"
"33100","2.465050585269928","2.465050585269928","2.465050585269928"
"33200","2.4627446269989015","2.4627446269989015","2.4627446269989015"
"33300","2.4524917578697205","2.4524917578697205","2.4524917578697205"
"33400","2.45139858007431","2.45139858007431","2.45139858007431"
"33500","2.4521987509727476","2.4521987509727476","2.4521987509727476"
"33600","2.4444291639328","2.4444291639328","2.4444291639328"
"33700","2.434571328163147","2.434571328163147","2.434571328163147"
"33800","2.4291446161270143","2.4291446161270143","2.4291446161270143"
"33900","2.4262520408630373","2.4262520408630373","2.4262520408630373"
"34000","2.421145832538605","2.421145832538605","2.421145832538605"
"34100","2.408122363090515","2.408122363090515","2.408122363090515"
"34200","2.4063020539283753","2.4063020539283753","2.4063020539283753"
"34300","2.40226229429245","2.40226229429245","2.40226229429245"
"34400","2.390904529094696","2.390904529094696","2.390904529094696"
"34500","2.3940532398223877","2.3940532398223877","2.3940532398223877"
"34600","2.3805789065361025","2.3805789065361025","2.3805789065361025"
"34700","2.375047357082367","2.375047357082367","2.375047357082367"
"34800","2.375599706172943","2.375599706172943","2.375599706172943"
"34900","2.375898771286011","2.375898771286011","2.375898771286011"
"35000","2.3638115096092225","2.3638115096092225","2.3638115096092225"
"35100","2.356738827228546","2.356738827228546","2.356738827228546"
"35200","2.3515246605873106","2.3515246605873106","2.3515246605873106"
"35300","2.341574258804321","2.341574258804321","2.341574258804321"
"35400","2.3379980063438417","2.3379980063438417","2.3379980063438417"
"35500","2.3294047570228575","2.3294047570228575","2.3294047570228575"
"35600","2.3286245489120483","2.3286245489120483","2.3286245489120483"
"35700","2.3168346524238586","2.3168346524238586","2.3168346524238586"
"35800","2.316550626754761","2.316550626754761","2.316550626754761"
"35900","2.3104498052597044","2.3104498052597044","2.3104498052597044"
"36000","2.2989765119552614","2.2989765119552614","2.2989765119552614"
"36100","2.2995974349975588","2.2995974349975588","2.2995974349975588"
"36200","2.296235530376434","2.296235530376434","2.296235530376434"
"36300","2.290381257534027","2.290381257534027","2.290381257534027"
"36400","2.2824840784072875","2.2824840784072875","2.2824840784072875"
"36500","2.27927029132843","2.27927029132843","2.27927029132843"
"36600","2.2702556157112124","2.2702556157112124","2.2702556157112124"
"36700","2.2644718527793883","2.2644718527793883","2.2644718527793883"
"36800","2.2559342217445373","2.2559342217445373","2.2559342217445373"
"36900","2.247021667957306","2.247021667957306","2.247021667957306"
"37000","2.2510380935668945","2.2510380935668945","2.2510380935668945"
"37100","2.24347354888916","2.24347354888916","2.24347354888916"
"37200","2.243963055610657","2.243963055610657","2.243963055610657"
"37300","2.2389645195007324","2.2389645195007324","2.2389645195007324"
"37400","2.2243080711364747","2.2243080711364747","2.2243080711364747"
"37500","2.222939221858978","2.222939221858978","2.222939221858978"
"37600","2.223091404438019","2.223091404438019","2.223091404438019"
"37700","2.2147691226005555","2.2147691226005555","2.2147691226005555"
"37800","2.2088359570503235","2.2088359570503235","2.2088359570503235"
"37900","2.2035868048667906","2.2035868048667906","2.2035868048667906"
"38000","2.1980226039886475","2.1980226039886475","2.1980226039886475"
"38100","2.1995333194732667","2.1995333194732667","2.1995333194732667"
"38200","2.1880262732505797","2.1880262732505797","2.1880262732505797"
"38300","2.184462854862213","2.184462854862213","2.184462854862213"
"38400","2.174768211841583","2.174768211841583","2.174768211841583"
"38500","2.172845554351807","2.172845554351807","2.172845554351807"
"38600","2.1685158705711363","2.1685158705711363","2.1685158705711363"
"38700","2.165616683959961","2.165616683959961","2.165616683959961"
"38800","2.164230365753174","2.164230365753174","2.164230365753174"
"38900","2.157977864742279","2.157977864742279","2.157977864742279"
"39000","2.1488542056083677","2.1488542056083677","2.1488542056083677"
"39100","2.143947112560272","2.143947112560272","2.143947112560272"
"39200","2.1428226733207705","2.1428226733207705","2.1428226733207705"
"39300","2.135309522151947","2.135309522151947","2.135309522151947"
"39400","2.1339984011650084","2.1339984011650084","2.1339984011650084"
"39500","2.1314566349983215","2.1314566349983215","2.1314566349983215"
"39600","2.123836455345154","2.123836455345154","2.123836455345154"
"39700","2.1217116355895995","2.1217116355895995","2.1217116355895995"
"39800","2.125149188041687","2.125149188041687","2.125149188041687"
"39900","2.107122528553009","2.107122528553009","2.107122528553009"
"40000","2.10623660326004","2.10623660326004","2.10623660326004"
"40100","2.100407462120056","2.100407462120056","2.100407462120056"
"40200","2.092146701812744","2.092146701812744","2.092146701812744"
"40300","2.0920540142059325","2.0920540142059325","2.0920540142059325"
"40400","2.0882005500793457","2.0882005500793457","2.0882005500793457"
"40500","2.0852630162239074","2.0852630162239074","2.0852630162239074"
"40600","2.0823107624053954","2.0823107624053954","2.0823107624053954"
"40700","2.0779976415634156","2.0779976415634156","2.0779976415634156"
"40800","2.0726377856731415","2.0726377856731415","2.0726377856731415"
"40900","2.0719301772117613","2.0719301772117613","2.0719301772117613"
"41000","2.0603439772129057","2.0603439772129057","2.0603439772129057"
"41100","2.064273010492325","2.064273010492325","2.064273010492325"
"41200","2.0581648087501527","2.0581648087501527","2.0581648087501527"
"41300","2.0534332168102263","2.0534332168102263","2.0534332168102263"
"41400","2.0463657796382906","2.0463657796382906","2.0463657796382906"
"41500","2.0431836676597595","2.0431836676597595","2.0431836676597595"
"41600","2.0383200740814207","2.0383200740814207","2.0383200740814207"
"41700","2.0355938696861267","2.0355938696861267","2.0355938696861267"
"41800","2.0297979497909546","2.0297979497909546","2.0297979497909546"
"41900","2.020934581756592","2.020934581756592","2.020934581756592"
"42000","2.022934145927429","2.022934145927429","2.022934145927429"
"42100","2.019259223937988","2.019259223937988","2.019259223937988"
"42200","2.0145870280265807","2.0145870280265807","2.0145870280265807"
"42300","2.004731333255768","2.004731333255768","2.004731333255768"
"42400","2.0055739736557006","2.0055739736557006","2.0055739736557006"
"42500","1.998201242685318","1.998201242685318","1.998201242685318"
"42600","1.9999596071243286","1.9999596071243286","1.9999596071243286"
"42700","1.9915389680862428","1.9915389680862428","1.9915389680862428"
"42800","1.990568118095398","1.990568118095398","1.990568118095398"
"42900","1.9835969662666322","1.9835969662666322","1.9835969662666322"
"43000","1.9792337787151337","1.9792337787151337","1.9792337787151337"
"43100","1.9811738419532776","1.9811738419532776","1.9811738419532776"
"43200","1.9734476172924043","1.9734476172924043","1.9734476172924043"
"43300","1.976338665485382","1.976338665485382","1.976338665485382"
"43400","1.9685133683681488","1.9685133683681488","1.9685133683681488"
"43500","1.9637952303886415","1.9637952303886415","1.9637952303886415"
"43600","1.9609455633163453","1.9609455633163453","1.9609455633163453"
"43700","1.9529769349098205","1.9529769349098205","1.9529769349098205"
"43800","1.9551434743404388","1.9551434743404388","1.9551434743404388"
"43900","1.9486230862140657","1.9486230862140657","1.9486230862140657"
"44000","1.9468423759937286","1.9468423759937286","1.9468423759937286"
"44100","1.9475864744186402","1.9475864744186402","1.9475864744186402"
"44200","1.9402922153472901","1.9402922153472901","1.9402922153472901"
"44300","1.9368322849273683","1.9368322849273683","1.9368322849273683"
"44400","1.935032548904419","1.935032548904419","1.935032548904419"
"44500","1.9313158512115478","1.9313158512115478","1.9313158512115478"
"44600","1.9216750752925873","1.9216750752925873","1.9216750752925873"
"44700","1.9272566199302674","1.9272566199302674","1.9272566199302674"
"44800","1.9185784578323364","1.9185784578323364","1.9185784578323364"
"44900","1.913587259054184","1.913587259054184","1.913587259054184"
"45000","1.9088532865047454","1.9088532865047454","1.9088532865047454"
"45100","1.9085855710506439","1.9085855710506439","1.9085855710506439"
"45200","1.897462123632431","1.897462123632431","1.897462123632431"
