"Step","reversed_addition_len_gen_extra_small_deep_encoder_1_fixed - train_loss","reversed_addition_len_gen_extra_small_deep_encoder_1_fixed - train_loss__MIN","reversed_addition_len_gen_extra_small_deep_encoder_1_fixed - train_loss__MAX"
"465","2.128959894180298","2.128959894180298","2.128959894180298"
"467","2.1344153881073","2.1344153881073","2.1344153881073"
"469","2.1369152069091797","2.1369152069091797","2.1369152069091797"
"470","2.145240068435669","2.145240068435669","2.145240068435669"
"476","2.134979248046875","2.134979248046875","2.134979248046875"
"477","2.149660587310791","2.149660587310791","2.149660587310791"
"478","2.13580060005188","2.13580060005188","2.13580060005188"
"480","2.135312557220459","2.135312557220459","2.135312557220459"
"483","2.1341943740844727","2.1341943740844727","2.1341943740844727"
"484","2.136420726776123","2.136420726776123","2.136420726776123"
"487","2.1247429847717285","2.1247429847717285","2.1247429847717285"
"491","2.1315805912017822","2.1315805912017822","2.1315805912017822"
"493","2.114149570465088","2.114149570465088","2.114149570465088"
"495","2.120596408843994","2.120596408843994","2.120596408843994"
"496","2.1197969913482666","2.1197969913482666","2.1197969913482666"
"498","2.111780881881714","2.111780881881714","2.111780881881714"
"500","2.1125683784484863","2.1125683784484863","2.1125683784484863"
"505","2.155477523803711","2.155477523803711","2.155477523803711"
"506","2.16160249710083","2.16160249710083","2.16160249710083"
"507","2.164071798324585","2.164071798324585","2.164071798324585"
"509","2.14886474609375","2.14886474609375","2.14886474609375"
"512","2.1454484462738037","2.1454484462738037","2.1454484462738037"
"514","2.1361145973205566","2.1361145973205566","2.1361145973205566"
"517","2.132985830307007","2.132985830307007","2.132985830307007"
"518","2.1427884101867676","2.1427884101867676","2.1427884101867676"
"523","2.1256330013275146","2.1256330013275146","2.1256330013275146"
"524","2.1162161827087402","2.1162161827087402","2.1162161827087402"
"527","2.1306004524230957","2.1306004524230957","2.1306004524230957"
"531","2.120831251144409","2.120831251144409","2.120831251144409"
"534","2.1266613006591797","2.1266613006591797","2.1266613006591797"
"536","2.1162967681884766","2.1162967681884766","2.1162967681884766"
"538","2.1287269592285156","2.1287269592285156","2.1287269592285156"
"540","2.1314451694488525","2.1314451694488525","2.1314451694488525"
"541","2.1346583366394043","2.1346583366394043","2.1346583366394043"
"548","2.116457462310791","2.116457462310791","2.116457462310791"
"553","2.114377021789551","2.114377021789551","2.114377021789551"
"557","2.0995676517486572","2.0995676517486572","2.0995676517486572"
"559","2.1185050010681152","2.1185050010681152","2.1185050010681152"
"560","2.0999650955200195","2.0999650955200195","2.0999650955200195"
"562","2.110769033432007","2.110769033432007","2.110769033432007"
"564","2.1337811946868896","2.1337811946868896","2.1337811946868896"
"566","2.102407932281494","2.102407932281494","2.102407932281494"
"567","2.118305206298828","2.118305206298828","2.118305206298828"
"568","2.124319076538086","2.124319076538086","2.124319076538086"
"577","2.0957305431365967","2.0957305431365967","2.0957305431365967"
"579","2.1105079650878906","2.1105079650878906","2.1105079650878906"
"582","2.109553575515747","2.109553575515747","2.109553575515747"
"583","2.122044801712036","2.122044801712036","2.122044801712036"
"584","2.1511964797973633","2.1511964797973633","2.1511964797973633"
"585","2.114800453186035","2.114800453186035","2.114800453186035"
"587","2.1160519123077393","2.1160519123077393","2.1160519123077393"
"590","2.1201155185699463","2.1201155185699463","2.1201155185699463"
"592","2.116431713104248","2.116431713104248","2.116431713104248"
"593","2.1283299922943115","2.1283299922943115","2.1283299922943115"
"597","2.1132779121398926","2.1132779121398926","2.1132779121398926"
"599","2.1259865760803223","2.1259865760803223","2.1259865760803223"
"601","2.107537031173706","2.107537031173706","2.107537031173706"
"602","2.1194419860839844","2.1194419860839844","2.1194419860839844"
"604","2.1076114177703857","2.1076114177703857","2.1076114177703857"
"609","2.1245346069335938","2.1245346069335938","2.1245346069335938"
"611","2.108717441558838","2.108717441558838","2.108717441558838"
"613","2.108833074569702","2.108833074569702","2.108833074569702"
"618","2.1001739501953125","2.1001739501953125","2.1001739501953125"
"624","2.1211998462677","2.1211998462677","2.1211998462677"
"625","2.1188461780548096","2.1188461780548096","2.1188461780548096"
"626","2.103415012359619","2.103415012359619","2.103415012359619"
"627","2.1132190227508545","2.1132190227508545","2.1132190227508545"
"628","2.098405361175537","2.098405361175537","2.098405361175537"
"630","2.1130783557891846","2.1130783557891846","2.1130783557891846"
"633","2.100609064102173","2.100609064102173","2.100609064102173"
"634","2.094956636428833","2.094956636428833","2.094956636428833"
"637","2.0963540077209473","2.0963540077209473","2.0963540077209473"
"641","2.105306386947632","2.105306386947632","2.105306386947632"
"642","2.1123883724212646","2.1123883724212646","2.1123883724212646"
"643","2.1021206378936768","2.1021206378936768","2.1021206378936768"
"652","2.100404977798462","2.100404977798462","2.100404977798462"
"653","2.1033518314361572","2.1033518314361572","2.1033518314361572"
"662","2.1210122108459473","2.1210122108459473","2.1210122108459473"
"663","2.110888719558716","2.110888719558716","2.110888719558716"
"665","2.1164236068725586","2.1164236068725586","2.1164236068725586"
"669","2.101121187210083","2.101121187210083","2.101121187210083"
"670","2.1120097637176514","2.1120097637176514","2.1120097637176514"
"673","2.105661392211914","2.105661392211914","2.105661392211914"
"675","2.115947961807251","2.115947961807251","2.115947961807251"
"676","2.083888292312622","2.083888292312622","2.083888292312622"
"678","2.1053688526153564","2.1053688526153564","2.1053688526153564"
"680","2.0987560749053955","2.0987560749053955","2.0987560749053955"
"681","2.136122465133667","2.136122465133667","2.136122465133667"
"684","2.115476608276367","2.115476608276367","2.115476608276367"
"685","2.1229498386383057","2.1229498386383057","2.1229498386383057"
"687","2.1089649200439453","2.1089649200439453","2.1089649200439453"
"688","2.105555295944214","2.105555295944214","2.105555295944214"
"702","2.1037206649780273","2.1037206649780273","2.1037206649780273"
"707","2.103637218475342","2.103637218475342","2.103637218475342"
"711","2.112525701522827","2.112525701522827","2.112525701522827"
"712","2.109025001525879","2.109025001525879","2.109025001525879"
"716","2.1034674644470215","2.1034674644470215","2.1034674644470215"
"724","2.0999863147735596","2.0999863147735596","2.0999863147735596"
"726","2.1550180912017822","2.1550180912017822","2.1550180912017822"
"729","2.098567008972168","2.098567008972168","2.098567008972168"
"735","2.1203267574310303","2.1203267574310303","2.1203267574310303"
"736","2.1084280014038086","2.1084280014038086","2.1084280014038086"
"738","2.124143600463867","2.124143600463867","2.124143600463867"
"744","2.114348888397217","2.114348888397217","2.114348888397217"
"747","2.0984387397766113","2.0984387397766113","2.0984387397766113"
"751","2.111098527908325","2.111098527908325","2.111098527908325"
"753","2.0963895320892334","2.0963895320892334","2.0963895320892334"
"759","2.1135921478271484","2.1135921478271484","2.1135921478271484"
"774","2.0928196907043457","2.0928196907043457","2.0928196907043457"
"777","2.103447675704956","2.103447675704956","2.103447675704956"
"778","2.0999631881713867","2.0999631881713867","2.0999631881713867"
"780","2.082770347595215","2.082770347595215","2.082770347595215"
"781","2.087442398071289","2.087442398071289","2.087442398071289"
"787","2.095405340194702","2.095405340194702","2.095405340194702"
"800","2.1040596961975098","2.1040596961975098","2.1040596961975098"
"802","2.1009163856506348","2.1009163856506348","2.1009163856506348"
"815","2.0918824672698975","2.0918824672698975","2.0918824672698975"
"816","2.0969419479370117","2.0969419479370117","2.0969419479370117"
"825","2.0903210639953613","2.0903210639953613","2.0903210639953613"
"834","2.084972381591797","2.084972381591797","2.084972381591797"
"836","2.086560010910034","2.086560010910034","2.086560010910034"
"837","2.0912110805511475","2.0912110805511475","2.0912110805511475"
"842","2.081157922744751","2.081157922744751","2.081157922744751"
"845","2.0853219032287598","2.0853219032287598","2.0853219032287598"
"846","2.105105400085449","2.105105400085449","2.105105400085449"
"847","2.0770184993743896","2.0770184993743896","2.0770184993743896"
"851","2.102686882019043","2.102686882019043","2.102686882019043"
"856","2.096933364868164","2.096933364868164","2.096933364868164"
"858","2.104825258255005","2.104825258255005","2.104825258255005"
"869","2.1088767051696777","2.1088767051696777","2.1088767051696777"
"875","2.094015121459961","2.094015121459961","2.094015121459961"
"878","2.0943617820739746","2.0943617820739746","2.0943617820739746"
"881","2.1026525497436523","2.1026525497436523","2.1026525497436523"
"883","2.0912022590637207","2.0912022590637207","2.0912022590637207"
"884","2.085442066192627","2.085442066192627","2.085442066192627"
"885","2.08988356590271","2.08988356590271","2.08988356590271"
"888","2.104727268218994","2.104727268218994","2.104727268218994"
"889","2.096583366394043","2.096583366394043","2.096583366394043"
"891","2.101515531539917","2.101515531539917","2.101515531539917"
"896","2.0939362049102783","2.0939362049102783","2.0939362049102783"
"897","2.0978035926818848","2.0978035926818848","2.0978035926818848"
"900","2.0940845012664795","2.0940845012664795","2.0940845012664795"
"902","2.082700252532959","2.082700252532959","2.082700252532959"
"907","2.0799264907836914","2.0799264907836914","2.0799264907836914"
"908","2.101099967956543","2.101099967956543","2.101099967956543"
"909","2.0971736907958984","2.0971736907958984","2.0971736907958984"
"915","2.0860648155212402","2.0860648155212402","2.0860648155212402"
"923","2.0726637840270996","2.0726637840270996","2.0726637840270996"
"924","2.0899040699005127","2.0899040699005127","2.0899040699005127"
"925","2.0743799209594727","2.0743799209594727","2.0743799209594727"
"928","2.1417109966278076","2.1417109966278076","2.1417109966278076"
"932","2.118319272994995","2.118319272994995","2.118319272994995"
"933","2.1234960556030273","2.1234960556030273","2.1234960556030273"
"935","2.12235426902771","2.12235426902771","2.12235426902771"
"940","2.1119792461395264","2.1119792461395264","2.1119792461395264"
"941","2.1169593334198","2.1169593334198","2.1169593334198"
"948","2.111644744873047","2.111644744873047","2.111644744873047"
"949","2.1099469661712646","2.1099469661712646","2.1099469661712646"
"955","2.1075427532196045","2.1075427532196045","2.1075427532196045"
"956","2.103435754776001","2.103435754776001","2.103435754776001"
"958","2.106126308441162","2.106126308441162","2.106126308441162"
"961","2.1035306453704834","2.1035306453704834","2.1035306453704834"
"963","2.0943620204925537","2.0943620204925537","2.0943620204925537"
"964","2.0967700481414795","2.0967700481414795","2.0967700481414795"
"965","2.0748987197875977","2.0748987197875977","2.0748987197875977"
"969","2.088979482650757","2.088979482650757","2.088979482650757"
"972","2.0808653831481934","2.0808653831481934","2.0808653831481934"
"974","2.1037065982818604","2.1037065982818604","2.1037065982818604"
"976","2.0966460704803467","2.0966460704803467","2.0966460704803467"
"980","2.1069226264953613","2.1069226264953613","2.1069226264953613"
"982","2.093338966369629","2.093338966369629","2.093338966369629"
"992","2.092078447341919","2.092078447341919","2.092078447341919"
"1003","2.1047568321228027","2.1047568321228027","2.1047568321228027"
"1008","2.1053683757781982","2.1053683757781982","2.1053683757781982"
"1009","2.094078779220581","2.094078779220581","2.094078779220581"
"1010","2.0955910682678223","2.0955910682678223","2.0955910682678223"
"1016","2.100446939468384","2.100446939468384","2.100446939468384"
"1017","2.098997116088867","2.098997116088867","2.098997116088867"
"1018","2.094047784805298","2.094047784805298","2.094047784805298"
"1019","2.0908799171447754","2.0908799171447754","2.0908799171447754"
"1022","2.0786726474761963","2.0786726474761963","2.0786726474761963"
"1023","2.090926170349121","2.090926170349121","2.090926170349121"
"1026","2.092475175857544","2.092475175857544","2.092475175857544"
"1027","2.072345733642578","2.072345733642578","2.072345733642578"
"1028","2.0867879390716553","2.0867879390716553","2.0867879390716553"
"1029","2.109987497329712","2.109987497329712","2.109987497329712"
"1030","2.080317497253418","2.080317497253418","2.080317497253418"
"1032","2.094398021697998","2.094398021697998","2.094398021697998"
"1033","2.087902069091797","2.087902069091797","2.087902069091797"
"1036","2.082750082015991","2.082750082015991","2.082750082015991"
"1037","2.0754916667938232","2.0754916667938232","2.0754916667938232"
"1038","2.0888919830322266","2.0888919830322266","2.0888919830322266"
"1039","2.071695566177368","2.071695566177368","2.071695566177368"
"1042","2.077474594116211","2.077474594116211","2.077474594116211"
"1049","2.125886917114258","2.125886917114258","2.125886917114258"
"1051","2.1056201457977295","2.1056201457977295","2.1056201457977295"
"1052","2.1177821159362793","2.1177821159362793","2.1177821159362793"
"1054","2.1034305095672607","2.1034305095672607","2.1034305095672607"
"1055","2.0990047454833984","2.0990047454833984","2.0990047454833984"
"1058","2.0962696075439453","2.0962696075439453","2.0962696075439453"
"1059","2.097705364227295","2.097705364227295","2.097705364227295"
"1064","2.1040804386138916","2.1040804386138916","2.1040804386138916"
"1067","2.0833215713500977","2.0833215713500977","2.0833215713500977"
"1070","2.102729558944702","2.102729558944702","2.102729558944702"
"1076","2.1087329387664795","2.1087329387664795","2.1087329387664795"
"1079","2.089019298553467","2.089019298553467","2.089019298553467"
"1087","2.076216697692871","2.076216697692871","2.076216697692871"
"1088","2.0929510593414307","2.0929510593414307","2.0929510593414307"
"1091","2.083508014678955","2.083508014678955","2.083508014678955"
"1092","2.0904176235198975","2.0904176235198975","2.0904176235198975"
"1096","2.081146001815796","2.081146001815796","2.081146001815796"
"1097","2.0953869819641113","2.0953869819641113","2.0953869819641113"
"1104","2.088855028152466","2.088855028152466","2.088855028152466"
"1106","2.092665433883667","2.092665433883667","2.092665433883667"
"1108","2.0756499767303467","2.0756499767303467","2.0756499767303467"
"1109","2.0908446311950684","2.0908446311950684","2.0908446311950684"
"1112","2.0944013595581055","2.0944013595581055","2.0944013595581055"
"1117","2.0820183753967285","2.0820183753967285","2.0820183753967285"
"1122","2.0780999660491943","2.0780999660491943","2.0780999660491943"
"1123","2.086139440536499","2.086139440536499","2.086139440536499"
"1124","2.0796139240264893","2.0796139240264893","2.0796139240264893"
"1127","2.1060688495635986","2.1060688495635986","2.1060688495635986"
"1128","2.0818111896514893","2.0818111896514893","2.0818111896514893"
"1129","2.0702097415924072","2.0702097415924072","2.0702097415924072"
"1130","2.079073190689087","2.079073190689087","2.079073190689087"
"1132","2.086111068725586","2.086111068725586","2.086111068725586"
"1136","2.0861775875091553","2.0861775875091553","2.0861775875091553"
"1138","2.088218927383423","2.088218927383423","2.088218927383423"
"1139","2.088402271270752","2.088402271270752","2.088402271270752"
"1142","2.088258743286133","2.088258743286133","2.088258743286133"
"1144","2.0923449993133545","2.0923449993133545","2.0923449993133545"
"1151","2.0865955352783203","2.0865955352783203","2.0865955352783203"
"1157","2.205495834350586","2.205495834350586","2.205495834350586"
"1158","2.209660053253174","2.209660053253174","2.209660053253174"
"1159","2.174470901489258","2.174470901489258","2.174470901489258"
"1162","2.1299667358398438","2.1299667358398438","2.1299667358398438"
"1163","2.124910354614258","2.124910354614258","2.124910354614258"
"1165","2.125558614730835","2.125558614730835","2.125558614730835"
"1170","2.148228168487549","2.148228168487549","2.148228168487549"
"1171","2.117656707763672","2.117656707763672","2.117656707763672"
"1172","2.117434501647949","2.117434501647949","2.117434501647949"
"1176","2.1208443641662598","2.1208443641662598","2.1208443641662598"
"1178","2.1066222190856934","2.1066222190856934","2.1066222190856934"
"1182","2.113525152206421","2.113525152206421","2.113525152206421"
"1185","2.0911920070648193","2.0911920070648193","2.0911920070648193"
"1188","2.084049940109253","2.084049940109253","2.084049940109253"
"1190","2.0929861068725586","2.0929861068725586","2.0929861068725586"
"1192","2.092647075653076","2.092647075653076","2.092647075653076"
"1194","2.081984519958496","2.081984519958496","2.081984519958496"
"1199","2.102212905883789","2.102212905883789","2.102212905883789"
"1201","2.0770058631896973","2.0770058631896973","2.0770058631896973"
"1208","2.0826315879821777","2.0826315879821777","2.0826315879821777"
"1212","2.080864429473877","2.080864429473877","2.080864429473877"
"1213","2.0742557048797607","2.0742557048797607","2.0742557048797607"
"1215","2.073591947555542","2.073591947555542","2.073591947555542"
"1219","2.0840110778808594","2.0840110778808594","2.0840110778808594"
"1220","2.0854759216308594","2.0854759216308594","2.0854759216308594"
"1222","2.07366943359375","2.07366943359375","2.07366943359375"
"1225","2.0811381340026855","2.0811381340026855","2.0811381340026855"
"1228","2.0938761234283447","2.0938761234283447","2.0938761234283447"
"1229","2.0789759159088135","2.0789759159088135","2.0789759159088135"
"1230","2.077850103378296","2.077850103378296","2.077850103378296"
"1240","2.0797312259674072","2.0797312259674072","2.0797312259674072"
"1251","2.07704758644104","2.07704758644104","2.07704758644104"
"1253","2.082761287689209","2.082761287689209","2.082761287689209"
"1255","2.089939832687378","2.089939832687378","2.089939832687378"
"1256","2.068878173828125","2.068878173828125","2.068878173828125"
"1259","2.084178924560547","2.084178924560547","2.084178924560547"
"1265","2.0810928344726562","2.0810928344726562","2.0810928344726562"
"1271","2.090650796890259","2.090650796890259","2.090650796890259"
"1279","2.082326650619507","2.082326650619507","2.082326650619507"
"1283","2.090310573577881","2.090310573577881","2.090310573577881"
"1285","2.084601879119873","2.084601879119873","2.084601879119873"
"1288","2.070250988006592","2.070250988006592","2.070250988006592"
"1289","2.0734503269195557","2.0734503269195557","2.0734503269195557"
"1293","2.0743346214294434","2.0743346214294434","2.0743346214294434"
"1294","2.0715296268463135","2.0715296268463135","2.0715296268463135"
"1297","2.0579867362976074","2.0579867362976074","2.0579867362976074"
"1302","2.0909554958343506","2.0909554958343506","2.0909554958343506"
"1304","2.088282346725464","2.088282346725464","2.088282346725464"
"1307","2.085592269897461","2.085592269897461","2.085592269897461"
"1311","2.0931224822998047","2.0931224822998047","2.0931224822998047"
"1312","2.0895440578460693","2.0895440578460693","2.0895440578460693"
"1315","2.066160202026367","2.066160202026367","2.066160202026367"
"1318","2.0859315395355225","2.0859315395355225","2.0859315395355225"
"1321","2.0717215538024902","2.0717215538024902","2.0717215538024902"
"1326","2.098094940185547","2.098094940185547","2.098094940185547"
"1329","2.098919630050659","2.098919630050659","2.098919630050659"
"1331","2.088273048400879","2.088273048400879","2.088273048400879"
"1333","2.0911309719085693","2.0911309719085693","2.0911309719085693"
"1345","2.081263303756714","2.081263303756714","2.081263303756714"
"1348","2.0563411712646484","2.0563411712646484","2.0563411712646484"
"1349","2.065924644470215","2.065924644470215","2.065924644470215"
"1359","2.081247091293335","2.081247091293335","2.081247091293335"
"1361","2.0691375732421875","2.0691375732421875","2.0691375732421875"
"1363","2.0583927631378174","2.0583927631378174","2.0583927631378174"
"1366","2.0686733722686768","2.0686733722686768","2.0686733722686768"
"1372","2.07079815864563","2.07079815864563","2.07079815864563"
"1376","2.0958566665649414","2.0958566665649414","2.0958566665649414"
"1381","2.07639741897583","2.07639741897583","2.07639741897583"
"1388","2.0841267108917236","2.0841267108917236","2.0841267108917236"
"1389","2.086031913757324","2.086031913757324","2.086031913757324"
"1393","2.0682575702667236","2.0682575702667236","2.0682575702667236"
