"Step","shakespeare_small_encoder_0 - train_loss","shakespeare_small_encoder_0 - train_loss__MIN","shakespeare_small_encoder_0 - train_loss__MAX"
"821","1.610525369644165","1.610525369644165","1.610525369644165"
"822","1.6015790700912476","1.6015790700912476","1.6015790700912476"
"823","1.6282384395599365","1.6282384395599365","1.6282384395599365"
"824","1.5957036018371582","1.5957036018371582","1.5957036018371582"
"825","1.5512852668762207","1.5512852668762207","1.5512852668762207"
"826","1.6006361246109009","1.6006361246109009","1.6006361246109009"
"827","1.5761712789535522","1.5761712789535522","1.5761712789535522"
"828","1.6358691453933716","1.6358691453933716","1.6358691453933716"
"829","1.6803642511367798","1.6803642511367798","1.6803642511367798"
"830","1.6359715461730957","1.6359715461730957","1.6359715461730957"
"831","1.5865458250045776","1.5865458250045776","1.5865458250045776"
"832","1.6408114433288574","1.6408114433288574","1.6408114433288574"
"833","1.6099568605422974","1.6099568605422974","1.6099568605422974"
"834","1.6214492321014404","1.6214492321014404","1.6214492321014404"
"835","1.5848735570907593","1.5848735570907593","1.5848735570907593"
"836","1.5360462665557861","1.5360462665557861","1.5360462665557861"
"837","1.6209295988082886","1.6209295988082886","1.6209295988082886"
"838","1.6676154136657715","1.6676154136657715","1.6676154136657715"
"839","1.5955088138580322","1.5955088138580322","1.5955088138580322"
"840","1.6438592672348022","1.6438592672348022","1.6438592672348022"
"841","1.5850436687469482","1.5850436687469482","1.5850436687469482"
"842","1.6213186979293823","1.6213186979293823","1.6213186979293823"
"843","1.6729583740234375","1.6729583740234375","1.6729583740234375"
"844","1.6441015005111694","1.6441015005111694","1.6441015005111694"
"845","1.6282386779785156","1.6282386779785156","1.6282386779785156"
"846","1.6040687561035156","1.6040687561035156","1.6040687561035156"
"847","1.5552821159362793","1.5552821159362793","1.5552821159362793"
"848","1.6304576396942139","1.6304576396942139","1.6304576396942139"
"849","1.613728404045105","1.613728404045105","1.613728404045105"
"850","1.6010383367538452","1.6010383367538452","1.6010383367538452"
"851","1.6257171630859375","1.6257171630859375","1.6257171630859375"
"852","1.5728347301483154","1.5728347301483154","1.5728347301483154"
"853","1.5768041610717773","1.5768041610717773","1.5768041610717773"
"854","1.5739363431930542","1.5739363431930542","1.5739363431930542"
"855","1.634028434753418","1.634028434753418","1.634028434753418"
"856","1.6056349277496338","1.6056349277496338","1.6056349277496338"
"857","1.5774435997009277","1.5774435997009277","1.5774435997009277"
"858","1.614497423171997","1.614497423171997","1.614497423171997"
"859","1.5933616161346436","1.5933616161346436","1.5933616161346436"
"860","1.658254861831665","1.658254861831665","1.658254861831665"
"861","1.6775641441345215","1.6775641441345215","1.6775641441345215"
"862","1.6483173370361328","1.6483173370361328","1.6483173370361328"
"863","1.6111056804656982","1.6111056804656982","1.6111056804656982"
"864","1.5846728086471558","1.5846728086471558","1.5846728086471558"
"865","1.6024349927902222","1.6024349927902222","1.6024349927902222"
"866","1.5531924962997437","1.5531924962997437","1.5531924962997437"
"867","1.6035979986190796","1.6035979986190796","1.6035979986190796"
"868","1.6027435064315796","1.6027435064315796","1.6027435064315796"
"869","1.6315122842788696","1.6315122842788696","1.6315122842788696"
"870","1.5929533243179321","1.5929533243179321","1.5929533243179321"
"871","1.6330102682113647","1.6330102682113647","1.6330102682113647"
"872","1.5962066650390625","1.5962066650390625","1.5962066650390625"
"873","1.627170443534851","1.627170443534851","1.627170443534851"
"874","1.6306344270706177","1.6306344270706177","1.6306344270706177"
"875","1.6103495359420776","1.6103495359420776","1.6103495359420776"
"876","1.5895395278930664","1.5895395278930664","1.5895395278930664"
"877","1.5963585376739502","1.5963585376739502","1.5963585376739502"
"878","1.6273999214172363","1.6273999214172363","1.6273999214172363"
"879","1.5688945055007935","1.5688945055007935","1.5688945055007935"
"880","1.5635967254638672","1.5635967254638672","1.5635967254638672"
"881","1.6120977401733398","1.6120977401733398","1.6120977401733398"
"882","1.5615184307098389","1.5615184307098389","1.5615184307098389"
"883","1.596347689628601","1.596347689628601","1.596347689628601"
"884","1.5569179058074951","1.5569179058074951","1.5569179058074951"
"885","1.5716149806976318","1.5716149806976318","1.5716149806976318"
"886","1.6197166442871094","1.6197166442871094","1.6197166442871094"
"887","1.6339929103851318","1.6339929103851318","1.6339929103851318"
"888","1.5773385763168335","1.5773385763168335","1.5773385763168335"
"889","1.599762201309204","1.599762201309204","1.599762201309204"
"890","1.5446051359176636","1.5446051359176636","1.5446051359176636"
"891","1.574214220046997","1.574214220046997","1.574214220046997"
"892","1.5175515413284302","1.5175515413284302","1.5175515413284302"
"893","1.5848877429962158","1.5848877429962158","1.5848877429962158"
"894","1.6022279262542725","1.6022279262542725","1.6022279262542725"
"895","1.6359413862228394","1.6359413862228394","1.6359413862228394"
"896","1.5798777341842651","1.5798777341842651","1.5798777341842651"
"897","1.5638147592544556","1.5638147592544556","1.5638147592544556"
"898","1.566953420639038","1.566953420639038","1.566953420639038"
"899","1.5834589004516602","1.5834589004516602","1.5834589004516602"
"900","1.6118751764297485","1.6118751764297485","1.6118751764297485"
"901","1.5610761642456055","1.5610761642456055","1.5610761642456055"
"902","1.610558271408081","1.610558271408081","1.610558271408081"
"903","1.600702166557312","1.600702166557312","1.600702166557312"
"904","1.6089078187942505","1.6089078187942505","1.6089078187942505"
"905","1.5636295080184937","1.5636295080184937","1.5636295080184937"
"906","1.540806531906128","1.540806531906128","1.540806531906128"
"907","1.6187705993652344","1.6187705993652344","1.6187705993652344"
"908","1.5913351774215698","1.5913351774215698","1.5913351774215698"
"909","1.5953091382980347","1.5953091382980347","1.5953091382980347"
"910","1.6183109283447266","1.6183109283447266","1.6183109283447266"
"911","1.622462272644043","1.622462272644043","1.622462272644043"
"912","1.6268202066421509","1.6268202066421509","1.6268202066421509"
"913","1.5808147192001343","1.5808147192001343","1.5808147192001343"
"914","1.641752004623413","1.641752004623413","1.641752004623413"
"915","1.640211820602417","1.640211820602417","1.640211820602417"
"916","1.5786865949630737","1.5786865949630737","1.5786865949630737"
"917","1.583641767501831","1.583641767501831","1.583641767501831"
"918","1.643465518951416","1.643465518951416","1.643465518951416"
"919","1.57988703250885","1.57988703250885","1.57988703250885"
"920","1.5625325441360474","1.5625325441360474","1.5625325441360474"
"921","1.5501025915145874","1.5501025915145874","1.5501025915145874"
"922","1.6069507598876953","1.6069507598876953","1.6069507598876953"
"923","1.582834243774414","1.582834243774414","1.582834243774414"
"924","1.597566843032837","1.597566843032837","1.597566843032837"
"925","1.5254945755004883","1.5254945755004883","1.5254945755004883"
"926","1.6119662523269653","1.6119662523269653","1.6119662523269653"
"927","1.5645792484283447","1.5645792484283447","1.5645792484283447"
"928","1.640700340270996","1.640700340270996","1.640700340270996"
"929","1.58261239528656","1.58261239528656","1.58261239528656"
"930","1.5859211683273315","1.5859211683273315","1.5859211683273315"
"931","1.5351885557174683","1.5351885557174683","1.5351885557174683"
"932","1.562056064605713","1.562056064605713","1.562056064605713"
"933","1.5343101024627686","1.5343101024627686","1.5343101024627686"
"934","1.5794075727462769","1.5794075727462769","1.5794075727462769"
"935","1.5818122625350952","1.5818122625350952","1.5818122625350952"
"936","1.6161829233169556","1.6161829233169556","1.6161829233169556"
"937","1.5584306716918945","1.5584306716918945","1.5584306716918945"
"938","1.5485470294952393","1.5485470294952393","1.5485470294952393"
"939","1.6299470663070679","1.6299470663070679","1.6299470663070679"
"940","1.6130568981170654","1.6130568981170654","1.6130568981170654"
"941","1.5681558847427368","1.5681558847427368","1.5681558847427368"
"942","1.5421463251113892","1.5421463251113892","1.5421463251113892"
"943","1.5433564186096191","1.5433564186096191","1.5433564186096191"
"944","1.5290453433990479","1.5290453433990479","1.5290453433990479"
"945","1.556969404220581","1.556969404220581","1.556969404220581"
"946","1.626286506652832","1.626286506652832","1.626286506652832"
"947","1.6036852598190308","1.6036852598190308","1.6036852598190308"
"948","1.6039961576461792","1.6039961576461792","1.6039961576461792"
"949","1.5495525598526","1.5495525598526","1.5495525598526"
"950","1.5336471796035767","1.5336471796035767","1.5336471796035767"
"951","1.6104614734649658","1.6104614734649658","1.6104614734649658"
"952","1.517262578010559","1.517262578010559","1.517262578010559"
"953","1.5573385953903198","1.5573385953903198","1.5573385953903198"
"954","1.5675816535949707","1.5675816535949707","1.5675816535949707"
"955","1.6130858659744263","1.6130858659744263","1.6130858659744263"
"956","1.61980402469635","1.61980402469635","1.61980402469635"
"957","1.5969611406326294","1.5969611406326294","1.5969611406326294"
"958","1.5366207361221313","1.5366207361221313","1.5366207361221313"
"959","1.5817078351974487","1.5817078351974487","1.5817078351974487"
"960","1.5539662837982178","1.5539662837982178","1.5539662837982178"
"961","1.579814076423645","1.579814076423645","1.579814076423645"
"962","1.5234026908874512","1.5234026908874512","1.5234026908874512"
"963","1.553722620010376","1.553722620010376","1.553722620010376"
"964","1.5501919984817505","1.5501919984817505","1.5501919984817505"
"965","1.6017752885818481","1.6017752885818481","1.6017752885818481"
"966","1.5720001459121704","1.5720001459121704","1.5720001459121704"
"967","1.5251951217651367","1.5251951217651367","1.5251951217651367"
"968","1.560582160949707","1.560582160949707","1.560582160949707"
"969","1.602911114692688","1.602911114692688","1.602911114692688"
"970","1.5197594165802002","1.5197594165802002","1.5197594165802002"
"971","1.5217455625534058","1.5217455625534058","1.5217455625534058"
"972","1.6296539306640625","1.6296539306640625","1.6296539306640625"
"973","1.5812523365020752","1.5812523365020752","1.5812523365020752"
"974","1.5538089275360107","1.5538089275360107","1.5538089275360107"
"975","1.6291847229003906","1.6291847229003906","1.6291847229003906"
"976","1.5472726821899414","1.5472726821899414","1.5472726821899414"
"977","1.5014643669128418","1.5014643669128418","1.5014643669128418"
"978","1.569729208946228","1.569729208946228","1.569729208946228"
"979","1.5609290599822998","1.5609290599822998","1.5609290599822998"
"980","1.564444899559021","1.564444899559021","1.564444899559021"
"981","1.56581449508667","1.56581449508667","1.56581449508667"
"982","1.5524107217788696","1.5524107217788696","1.5524107217788696"
"983","1.5485830307006836","1.5485830307006836","1.5485830307006836"
"984","1.5562267303466797","1.5562267303466797","1.5562267303466797"
"985","1.5371248722076416","1.5371248722076416","1.5371248722076416"
"986","1.577207088470459","1.577207088470459","1.577207088470459"
"987","1.5979735851287842","1.5979735851287842","1.5979735851287842"
"988","1.5715105533599854","1.5715105533599854","1.5715105533599854"
"989","1.6027659177780151","1.6027659177780151","1.6027659177780151"
"990","1.5984138250350952","1.5984138250350952","1.5984138250350952"
"991","1.5361729860305786","1.5361729860305786","1.5361729860305786"
"992","1.5859066247940063","1.5859066247940063","1.5859066247940063"
"993","1.5197439193725586","1.5197439193725586","1.5197439193725586"
"994","1.5420444011688232","1.5420444011688232","1.5420444011688232"
"995","1.5246270895004272","1.5246270895004272","1.5246270895004272"
"996","1.555722951889038","1.555722951889038","1.555722951889038"
"997","1.5667167901992798","1.5667167901992798","1.5667167901992798"
"998","1.5854120254516602","1.5854120254516602","1.5854120254516602"
"999","1.581682801246643","1.581682801246643","1.581682801246643"
"1000","1.5027066469192505","1.5027066469192505","1.5027066469192505"
"1001","1.5226093530654907","1.5226093530654907","1.5226093530654907"
"1002","1.5383251905441284","1.5383251905441284","1.5383251905441284"
"1003","1.51604163646698","1.51604163646698","1.51604163646698"
"1004","1.5031615495681763","1.5031615495681763","1.5031615495681763"
"1005","1.5707494020462036","1.5707494020462036","1.5707494020462036"
"1006","1.5173097848892212","1.5173097848892212","1.5173097848892212"
"1007","1.5532623529434204","1.5532623529434204","1.5532623529434204"
"1008","1.6332906484603882","1.6332906484603882","1.6332906484603882"
"1009","1.5538127422332764","1.5538127422332764","1.5538127422332764"
"1010","1.5929986238479614","1.5929986238479614","1.5929986238479614"
"1011","1.5515278577804565","1.5515278577804565","1.5515278577804565"
"1012","1.555133581161499","1.555133581161499","1.555133581161499"
"1013","1.6172113418579102","1.6172113418579102","1.6172113418579102"
"1014","1.548506736755371","1.548506736755371","1.548506736755371"
"1015","1.539397954940796","1.539397954940796","1.539397954940796"
"1016","1.541259527206421","1.541259527206421","1.541259527206421"
"1017","1.5504060983657837","1.5504060983657837","1.5504060983657837"
"1018","1.4770632982254028","1.4770632982254028","1.4770632982254028"
"1019","1.6197998523712158","1.6197998523712158","1.6197998523712158"
"1020","1.6005833148956299","1.6005833148956299","1.6005833148956299"
"1021","1.5257796049118042","1.5257796049118042","1.5257796049118042"
"1022","1.5272912979125977","1.5272912979125977","1.5272912979125977"
"1023","1.5515300035476685","1.5515300035476685","1.5515300035476685"
"1024","1.535111427307129","1.535111427307129","1.535111427307129"
"1025","1.5559427738189697","1.5559427738189697","1.5559427738189697"
"1026","1.5494575500488281","1.5494575500488281","1.5494575500488281"
"1027","1.534659743309021","1.534659743309021","1.534659743309021"
"1028","1.5296356678009033","1.5296356678009033","1.5296356678009033"
"1029","1.5462385416030884","1.5462385416030884","1.5462385416030884"
"1030","1.5427803993225098","1.5427803993225098","1.5427803993225098"
"1031","1.4935688972473145","1.4935688972473145","1.4935688972473145"
"1032","1.530893087387085","1.530893087387085","1.530893087387085"
"1033","1.556357741355896","1.556357741355896","1.556357741355896"
"1034","1.5365498065948486","1.5365498065948486","1.5365498065948486"
"1035","1.5614374876022339","1.5614374876022339","1.5614374876022339"
"1036","1.5311577320098877","1.5311577320098877","1.5311577320098877"
"1037","1.540752649307251","1.540752649307251","1.540752649307251"
"1038","1.5620033740997314","1.5620033740997314","1.5620033740997314"
"1039","1.5334551334381104","1.5334551334381104","1.5334551334381104"
"1040","1.5721218585968018","1.5721218585968018","1.5721218585968018"
"1041","1.5409008264541626","1.5409008264541626","1.5409008264541626"
"1042","1.5629059076309204","1.5629059076309204","1.5629059076309204"
"1043","1.5253311395645142","1.5253311395645142","1.5253311395645142"
"1044","1.52932870388031","1.52932870388031","1.52932870388031"
"1045","1.565748929977417","1.565748929977417","1.565748929977417"
"1046","1.549790382385254","1.549790382385254","1.549790382385254"
"1047","1.567509412765503","1.567509412765503","1.567509412765503"
"1048","1.526318073272705","1.526318073272705","1.526318073272705"
"1049","1.554335117340088","1.554335117340088","1.554335117340088"
"1050","1.5226185321807861","1.5226185321807861","1.5226185321807861"
"1051","1.5453709363937378","1.5453709363937378","1.5453709363937378"
"1052","1.5588523149490356","1.5588523149490356","1.5588523149490356"
"1053","1.570641279220581","1.570641279220581","1.570641279220581"
"1054","1.5591048002243042","1.5591048002243042","1.5591048002243042"
"1055","1.4966075420379639","1.4966075420379639","1.4966075420379639"
"1056","1.5137900114059448","1.5137900114059448","1.5137900114059448"
"1057","1.5159921646118164","1.5159921646118164","1.5159921646118164"
"1058","1.551640510559082","1.551640510559082","1.551640510559082"
"1059","1.5532209873199463","1.5532209873199463","1.5532209873199463"
"1060","1.5767003297805786","1.5767003297805786","1.5767003297805786"
"1061","1.5439529418945312","1.5439529418945312","1.5439529418945312"
"1062","1.4719605445861816","1.4719605445861816","1.4719605445861816"
"1063","1.5456950664520264","1.5456950664520264","1.5456950664520264"
"1064","1.5292936563491821","1.5292936563491821","1.5292936563491821"
"1065","1.477495789527893","1.477495789527893","1.477495789527893"
"1066","1.617565631866455","1.617565631866455","1.617565631866455"
"1067","1.5362764596939087","1.5362764596939087","1.5362764596939087"
"1068","1.55010986328125","1.55010986328125","1.55010986328125"
"1069","1.5259782075881958","1.5259782075881958","1.5259782075881958"
"1070","1.5525730848312378","1.5525730848312378","1.5525730848312378"
"1071","1.58368718624115","1.58368718624115","1.58368718624115"
"1072","1.5666553974151611","1.5666553974151611","1.5666553974151611"
"1073","1.497087836265564","1.497087836265564","1.497087836265564"
"1074","1.5255310535430908","1.5255310535430908","1.5255310535430908"
"1075","1.5321378707885742","1.5321378707885742","1.5321378707885742"
"1076","1.636976718902588","1.636976718902588","1.636976718902588"
"1077","1.519716739654541","1.519716739654541","1.519716739654541"
"1078","1.5364774465560913","1.5364774465560913","1.5364774465560913"
"1079","1.534988522529602","1.534988522529602","1.534988522529602"
"1080","1.570721983909607","1.570721983909607","1.570721983909607"
"1081","1.5493519306182861","1.5493519306182861","1.5493519306182861"
"1082","1.5483828783035278","1.5483828783035278","1.5483828783035278"
"1083","1.5060429573059082","1.5060429573059082","1.5060429573059082"
"1084","1.5770466327667236","1.5770466327667236","1.5770466327667236"
"1085","1.6068788766860962","1.6068788766860962","1.6068788766860962"
"1086","1.5566984415054321","1.5566984415054321","1.5566984415054321"
"1087","1.5303725004196167","1.5303725004196167","1.5303725004196167"
"1088","1.5021443367004395","1.5021443367004395","1.5021443367004395"
"1089","1.5569919347763062","1.5569919347763062","1.5569919347763062"
"1090","1.5346261262893677","1.5346261262893677","1.5346261262893677"
"1091","1.5133748054504395","1.5133748054504395","1.5133748054504395"
"1092","1.5727537870407104","1.5727537870407104","1.5727537870407104"
"1093","1.5274938344955444","1.5274938344955444","1.5274938344955444"
"1094","1.5171105861663818","1.5171105861663818","1.5171105861663818"
"1095","1.509230136871338","1.509230136871338","1.509230136871338"
"1096","1.5218998193740845","1.5218998193740845","1.5218998193740845"
"1097","1.557124376296997","1.557124376296997","1.557124376296997"
"1098","1.5026659965515137","1.5026659965515137","1.5026659965515137"
"1099","1.553390383720398","1.553390383720398","1.553390383720398"
"1100","1.4990259408950806","1.4990259408950806","1.4990259408950806"
"1101","1.5592986345291138","1.5592986345291138","1.5592986345291138"
"1102","1.5378097295761108","1.5378097295761108","1.5378097295761108"
"1103","1.5189231634140015","1.5189231634140015","1.5189231634140015"
"1104","1.5342847108840942","1.5342847108840942","1.5342847108840942"
"1105","1.5594643354415894","1.5594643354415894","1.5594643354415894"
"1106","1.4940954446792603","1.4940954446792603","1.4940954446792603"
"1107","1.5115540027618408","1.5115540027618408","1.5115540027618408"
"1108","1.5379605293273926","1.5379605293273926","1.5379605293273926"
"1109","1.5449179410934448","1.5449179410934448","1.5449179410934448"
"1110","1.5677943229675293","1.5677943229675293","1.5677943229675293"
"1111","1.5297905206680298","1.5297905206680298","1.5297905206680298"
"1112","1.5323147773742676","1.5323147773742676","1.5323147773742676"
"1113","1.5481622219085693","1.5481622219085693","1.5481622219085693"
"1114","1.5179404020309448","1.5179404020309448","1.5179404020309448"
"1115","1.52534818649292","1.52534818649292","1.52534818649292"
"1116","1.5369181632995605","1.5369181632995605","1.5369181632995605"
"1117","1.5556244850158691","1.5556244850158691","1.5556244850158691"
"1118","1.541752576828003","1.541752576828003","1.541752576828003"
"1119","1.498734474182129","1.498734474182129","1.498734474182129"
"1120","1.505500316619873","1.505500316619873","1.505500316619873"
"1121","1.5289212465286255","1.5289212465286255","1.5289212465286255"
"1122","1.5406036376953125","1.5406036376953125","1.5406036376953125"
"1123","1.5640596151351929","1.5640596151351929","1.5640596151351929"
"1124","1.5233873128890991","1.5233873128890991","1.5233873128890991"
"1125","1.5310343503952026","1.5310343503952026","1.5310343503952026"
"1126","1.577688455581665","1.577688455581665","1.577688455581665"
"1127","1.5263570547103882","1.5263570547103882","1.5263570547103882"
"1128","1.509211540222168","1.509211540222168","1.509211540222168"
"1129","1.5091841220855713","1.5091841220855713","1.5091841220855713"
"1130","1.532645583152771","1.532645583152771","1.532645583152771"
"1131","1.5470974445343018","1.5470974445343018","1.5470974445343018"
"1132","1.508579969406128","1.508579969406128","1.508579969406128"
"1133","1.5119036436080933","1.5119036436080933","1.5119036436080933"
"1134","1.5285085439682007","1.5285085439682007","1.5285085439682007"
"1135","1.5594061613082886","1.5594061613082886","1.5594061613082886"
"1136","1.5288690328598022","1.5288690328598022","1.5288690328598022"
"1137","1.4914426803588867","1.4914426803588867","1.4914426803588867"
"1138","1.5555649995803833","1.5555649995803833","1.5555649995803833"
"1139","1.501912236213684","1.501912236213684","1.501912236213684"
"1140","1.5353469848632812","1.5353469848632812","1.5353469848632812"
"1141","1.505925178527832","1.505925178527832","1.505925178527832"
"1142","1.55875563621521","1.55875563621521","1.55875563621521"
"1143","1.5216153860092163","1.5216153860092163","1.5216153860092163"
"1144","1.5104955434799194","1.5104955434799194","1.5104955434799194"
"1145","1.4825769662857056","1.4825769662857056","1.4825769662857056"
"1146","1.5228610038757324","1.5228610038757324","1.5228610038757324"
"1147","1.557953119277954","1.557953119277954","1.557953119277954"
"1148","1.5362391471862793","1.5362391471862793","1.5362391471862793"
"1149","1.5149085521697998","1.5149085521697998","1.5149085521697998"
"1150","1.551253318786621","1.551253318786621","1.551253318786621"
"1151","1.5878641605377197","1.5878641605377197","1.5878641605377197"
"1152","1.5301103591918945","1.5301103591918945","1.5301103591918945"
"1153","1.5468738079071045","1.5468738079071045","1.5468738079071045"
"1154","1.514402151107788","1.514402151107788","1.514402151107788"
"1155","1.5172889232635498","1.5172889232635498","1.5172889232635498"
"1156","1.5315879583358765","1.5315879583358765","1.5315879583358765"
"1157","1.5492571592330933","1.5492571592330933","1.5492571592330933"
"1158","1.55740487575531","1.55740487575531","1.55740487575531"
"1159","1.5181344747543335","1.5181344747543335","1.5181344747543335"
"1160","1.4690124988555908","1.4690124988555908","1.4690124988555908"
"1161","1.5887876749038696","1.5887876749038696","1.5887876749038696"
"1162","1.507595181465149","1.507595181465149","1.507595181465149"
"1163","1.5036942958831787","1.5036942958831787","1.5036942958831787"
"1164","1.5052839517593384","1.5052839517593384","1.5052839517593384"
"1165","1.5019621849060059","1.5019621849060059","1.5019621849060059"
"1166","1.5360407829284668","1.5360407829284668","1.5360407829284668"
"1167","1.5466200113296509","1.5466200113296509","1.5466200113296509"
"1168","1.5296388864517212","1.5296388864517212","1.5296388864517212"
"1169","1.5080958604812622","1.5080958604812622","1.5080958604812622"
"1170","1.5123827457427979","1.5123827457427979","1.5123827457427979"
"1171","1.497215986251831","1.497215986251831","1.497215986251831"
"1172","1.4756077527999878","1.4756077527999878","1.4756077527999878"
"1173","1.4645720720291138","1.4645720720291138","1.4645720720291138"
"1174","1.5182145833969116","1.5182145833969116","1.5182145833969116"
"1175","1.5248583555221558","1.5248583555221558","1.5248583555221558"
"1176","1.5528934001922607","1.5528934001922607","1.5528934001922607"
"1177","1.4636180400848389","1.4636180400848389","1.4636180400848389"
"1178","1.4877468347549438","1.4877468347549438","1.4877468347549438"
"1179","1.5881997346878052","1.5881997346878052","1.5881997346878052"
"1180","1.5473278760910034","1.5473278760910034","1.5473278760910034"
"1181","1.537239909172058","1.537239909172058","1.537239909172058"
"1182","1.4740632772445679","1.4740632772445679","1.4740632772445679"
"1183","1.486441969871521","1.486441969871521","1.486441969871521"
"1184","1.496315598487854","1.496315598487854","1.496315598487854"
"1185","1.5077075958251953","1.5077075958251953","1.5077075958251953"
"1186","1.528059482574463","1.528059482574463","1.528059482574463"
"1187","1.533165454864502","1.533165454864502","1.533165454864502"
"1188","1.512929081916809","1.512929081916809","1.512929081916809"
"1189","1.5602604150772095","1.5602604150772095","1.5602604150772095"
"1190","1.5276565551757812","1.5276565551757812","1.5276565551757812"
"1191","1.5085645914077759","1.5085645914077759","1.5085645914077759"
"1192","1.5314112901687622","1.5314112901687622","1.5314112901687622"
"1193","1.5059051513671875","1.5059051513671875","1.5059051513671875"
"1194","1.4803881645202637","1.4803881645202637","1.4803881645202637"
"1195","1.4903913736343384","1.4903913736343384","1.4903913736343384"
"1196","1.580468773841858","1.580468773841858","1.580468773841858"
"1197","1.5470489263534546","1.5470489263534546","1.5470489263534546"
"1198","1.5038541555404663","1.5038541555404663","1.5038541555404663"
"1199","1.5083913803100586","1.5083913803100586","1.5083913803100586"
"1200","1.5173007249832153","1.5173007249832153","1.5173007249832153"
"1201","1.5579218864440918","1.5579218864440918","1.5579218864440918"
"1202","1.4991402626037598","1.4991402626037598","1.4991402626037598"
"1203","1.5443044900894165","1.5443044900894165","1.5443044900894165"
"1204","1.5315666198730469","1.5315666198730469","1.5315666198730469"
"1205","1.49257493019104","1.49257493019104","1.49257493019104"
"1206","1.5089808702468872","1.5089808702468872","1.5089808702468872"
"1207","1.4503560066223145","1.4503560066223145","1.4503560066223145"
"1208","1.5238606929779053","1.5238606929779053","1.5238606929779053"
"1209","1.5636308193206787","1.5636308193206787","1.5636308193206787"
"1210","1.523924469947815","1.523924469947815","1.523924469947815"
"1211","1.5632603168487549","1.5632603168487549","1.5632603168487549"
"1212","1.509982943534851","1.509982943534851","1.509982943534851"
"1213","1.4927033185958862","1.4927033185958862","1.4927033185958862"
"1214","1.5651460886001587","1.5651460886001587","1.5651460886001587"
"1215","1.5351547002792358","1.5351547002792358","1.5351547002792358"
"1216","1.516800045967102","1.516800045967102","1.516800045967102"
"1217","1.5169774293899536","1.5169774293899536","1.5169774293899536"
"1218","1.469252586364746","1.469252586364746","1.469252586364746"
"1219","1.5056804418563843","1.5056804418563843","1.5056804418563843"
"1220","1.4952223300933838","1.4952223300933838","1.4952223300933838"
"1221","1.4776183366775513","1.4776183366775513","1.4776183366775513"
"1222","1.4900447130203247","1.4900447130203247","1.4900447130203247"
"1223","1.5846941471099854","1.5846941471099854","1.5846941471099854"
"1224","1.5586137771606445","1.5586137771606445","1.5586137771606445"
"1225","1.5894628763198853","1.5894628763198853","1.5894628763198853"
"1226","1.5025548934936523","1.5025548934936523","1.5025548934936523"
"1227","1.5195924043655396","1.5195924043655396","1.5195924043655396"
"1228","1.4872007369995117","1.4872007369995117","1.4872007369995117"
"1229","1.5295687913894653","1.5295687913894653","1.5295687913894653"
"1230","1.5119215250015259","1.5119215250015259","1.5119215250015259"
"1231","1.544677734375","1.544677734375","1.544677734375"
"1232","1.5222876071929932","1.5222876071929932","1.5222876071929932"
"1233","1.519155740737915","1.519155740737915","1.519155740737915"
"1234","1.5086146593093872","1.5086146593093872","1.5086146593093872"
"1235","1.5052785873413086","1.5052785873413086","1.5052785873413086"
"1236","1.508890151977539","1.508890151977539","1.508890151977539"
"1237","1.5403733253479004","1.5403733253479004","1.5403733253479004"
"1238","1.4762752056121826","1.4762752056121826","1.4762752056121826"
"1239","1.5333014726638794","1.5333014726638794","1.5333014726638794"
"1240","1.4989376068115234","1.4989376068115234","1.4989376068115234"
"1241","1.4868297576904297","1.4868297576904297","1.4868297576904297"
"1242","1.5180951356887817","1.5180951356887817","1.5180951356887817"
"1243","1.5283002853393555","1.5283002853393555","1.5283002853393555"
"1244","1.5229555368423462","1.5229555368423462","1.5229555368423462"
"1245","1.5498305559158325","1.5498305559158325","1.5498305559158325"
"1246","1.4890161752700806","1.4890161752700806","1.4890161752700806"
"1247","1.5161950588226318","1.5161950588226318","1.5161950588226318"
"1248","1.5135657787322998","1.5135657787322998","1.5135657787322998"
"1249","1.4947353601455688","1.4947353601455688","1.4947353601455688"
"1250","1.5166587829589844","1.5166587829589844","1.5166587829589844"
"1251","1.4919846057891846","1.4919846057891846","1.4919846057891846"
"1252","1.5042624473571777","1.5042624473571777","1.5042624473571777"
"1253","1.5218219757080078","1.5218219757080078","1.5218219757080078"
"1254","1.5127685070037842","1.5127685070037842","1.5127685070037842"
"1255","1.516042947769165","1.516042947769165","1.516042947769165"
"1256","1.4571821689605713","1.4571821689605713","1.4571821689605713"
"1257","1.5234973430633545","1.5234973430633545","1.5234973430633545"
"1258","1.502166509628296","1.502166509628296","1.502166509628296"
"1259","1.5331621170043945","1.5331621170043945","1.5331621170043945"
"1260","1.4915043115615845","1.4915043115615845","1.4915043115615845"
"1261","1.549750566482544","1.549750566482544","1.549750566482544"
"1262","1.515148401260376","1.515148401260376","1.515148401260376"
"1263","1.5161885023117065","1.5161885023117065","1.5161885023117065"
"1264","1.5144771337509155","1.5144771337509155","1.5144771337509155"
"1265","1.4923352003097534","1.4923352003097534","1.4923352003097534"
"1266","1.4798616170883179","1.4798616170883179","1.4798616170883179"
"1267","1.5256749391555786","1.5256749391555786","1.5256749391555786"
"1268","1.5378022193908691","1.5378022193908691","1.5378022193908691"
"1269","1.469045639038086","1.469045639038086","1.469045639038086"
"1270","1.51969575881958","1.51969575881958","1.51969575881958"
"1271","1.514357328414917","1.514357328414917","1.514357328414917"
